COMMAND: python3 /audit-output/evidence/rule_inventory.py
WORKDIR: /tmp/audit-work/27-flip-case
--- OUTPUT ---
id	location	kind	attributes	role_decision	entry_sha256	entry_preview
105	reference-semantics/semantics/builtins.k:108	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	bc1d49b4973a83a91ed1efeb0d9ce90b442c244c39e58fb5fefe2e75427368e6	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N))))
106	reference-semantics/semantics/builtins.k:109	requires	-	MODULE_STRUCTURE	83edd9839c8d5bde5bc45311f7e2d13d365a5864aaf20ffd2ace913ba92e4dfa	requires N >=Int 0 // negative operand: the '-' sign prefixes the magnitude's digits
107	reference-semantics/semantics/builtins.k:111	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0e16f1257612ab131d39763847df617cd15ef60f89bc4152609491df9599c1b2	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N)))))
108	reference-semantics/semantics/builtins.k:113	requires	-	MODULE_STRUCTURE	dd9286f999b7c4588bbb529bc2126397a3eb2e0356925d4cb0862fbc9c65cc31	requires N <Int 0
109	reference-semantics/semantics/builtins.k:114	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	c616aba4766ff2aaf0704be23847369aa1831eaf4276066d724101d505f66734	syntax IntSeq ::= binCodes(Int) [function, total]
110	reference-semantics/semantics/builtins.k:115	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4e15dfee6cc651ddde7fae203da6c1cac63f9526f0a298a0e12298cece607136	rule binCodes(0) => iCons(48, .IntSeq)
111	reference-semantics/semantics/builtins.k:116	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7e1227c3ef64530774984a9128b2c12c553bcb563b0a0b83bc5b6e1c346beaa4	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
112	reference-semantics/semantics/builtins.k:117	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	939453dbc7b8105a40a22f0da3eb1cc17b459109ddb7ba032b38664edc20227c	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
113	reference-semantics/semantics/builtins.k:118	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	7503c649eb67d40e57fdd7614dcfa3de4a3e4715eee89ab6ca8ce6dea1dc7de8	rule binAcc(0, ACC:IntSeq) => ACC
114	reference-semantics/semantics/builtins.k:119	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	9cbc7e2d5d284e0de01059dcd1db8cf07a4b055a9230858771ea69a2191a7aaf	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC))
115	reference-semantics/semantics/builtins.k:121	requires	-	MODULE_STRUCTURE	08981a5c278a9dada0a5c0009c645e67d0f5706c0cfc5724b35852edfe400614	requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
116	reference-semantics/semantics/builtins.k:124	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	84309128fd265ab1732b88f5f947372859b1d835eba94fb7c8c0c07b852a6db0	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
117	reference-semantics/semantics/builtins.k:126	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	aeb5f1496dff1950ec1446b3259063e01a84eb972208b260c0d6f09ce9506bf5	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
118	reference-semantics/semantics/builtins.k:127	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4833a908272d7c487063f0cfa562afde5a3451844e05cf3fe38d54ed348f1bc0	rule enumVS(.ValSeq, _:Int) => .ValSeq
119	reference-semantics/semantics/builtins.k:128	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	6b56f57fd6ffbb592173ec85906095abfcc277e79da3694e64c2739af79afcdf	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============
120	reference-semantics/semantics/builtins.k:132	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1ee11e41d66b965624ac59a98c37dcab9bb13688562be3de4b533e7ead914df4	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
121	reference-semantics/semantics/builtins.k:134	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	0513f86f41d97840aa4c9001828f9522be7fdfe0d34a81d66b1c7cb69dd19429	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
122	reference-semantics/semantics/builtins.k:135	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	289c1f88138532f4849f1759636f258f7a27e847636d3570f4d47118be315292	rule mapStrVS(.ValSeq) => .ValSeq
123	reference-semantics/semantics/builtins.k:136	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	74f471f298eebc641fbb40d2d7b15dd6178b5ded64b3cfb82bf8ed4d84d78288	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
124	reference-semantics/semantics/builtins.k:137	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	55c68699cae0039402ab8bf270547dbf3c527d047845bccee0757b90c18859bd	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================
125	reference-semantics/semantics/builtins.k:140	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	02ffa1f36ccff62728940ae7f7d286a4d2e9d96baebc03183eb8a5f1d88fbea1	rule applyBuiltin("int", I:Int, .Vals) => I // ==== ord / chr ===========================================================
126	reference-semantics/semantics/builtins.k:143	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	c4bb6edca9516337358f2cb7225d3ce0895ec4e19972031b438ad7517dc71f51	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
127	reference-semantics/semantics/builtins.k:144	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	12b35846fbd47c36e3e3fda06294c20f778e98e7203742548afd4cfe5229f29e	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq))
128	reference-semantics/semantics/builtins.k:145	requires	-	MODULE_STRUCTURE	c51316bc52543a1c9419b9704581a5cb7e362f0d766092bd9d5848d774e38769	requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) =================================================
129	reference-semantics/semantics/builtins.k:148	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8e899362692d9ad0f61deb3419e5f8f6992150b924e853176c2b9e2bb77c628a	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
130	reference-semantics/semantics/builtins.k:149	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	890718a6415358969ba6c413352361fa0339fd3f75324281662d7cb8a123f065	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value =====
131	reference-semantics/semantics/builtins.k:152	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	25b8374e7b008f7f232492614705a5542b5f23f169e9167df8a3bf23f6c306a0	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48
132	reference-semantics/semantics/builtins.k:153	requires	-	MODULE_STRUCTURE	e8bdf3073827450c22228eb25cbb43831eabb63e9ceb321ce8fd375e03c7705d	requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)
133	reference-semantics/semantics/builtins.k:156	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	2062468c0df9e04dcb06cc578611e0393c607ff8ef28199a067a980ff9506550	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0)
134	reference-semantics/semantics/builtins.k:157	requires	-	MODULE_STRUCTURE	b928fff06b885785ebedbdb6e41c4b0f6dad7f5767e04b4298bf9fdfdce58c5f	requires isLen(CS) >=Int 2
135	reference-semantics/semantics/builtins.k:158	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	5400597dd0d27beb9fb8b90889ee5e284a9ef3f9ae1719cc1cdcf297cc5222df	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
136	reference-semantics/semantics/builtins.k:159	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0d7d7afcdff4458cceec72313655cf6281aede2ccdccaec6603bd3d2b868034c	rule intDigAcc(.IntSeq, ACC:Int) => ACC
137	reference-semantics/semantics/builtins.k:160	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ff0cd2c2c99b2ee6c816de6f4cb9d9a2caaa85c84750c7a76e7386435a924572	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
138	reference-semantics/semantics/builtins.k:163	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d3b8ae0c04fe1c9c52482cb2873d5b12f4fc0b6fc09c01fe1cf2ebea8995dfca	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
139	reference-semantics/semantics/builtins.k:164	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ed3db7a4e3c7e3347adbc43176a7cf17cb0297f3ec965e77e4da4e7cb4f56d3d	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)
140	reference-semantics/semantics/builtins.k:167	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	ee54105504d32115caa7dbe979711b58d037f6f4edcc8c54a67c8b0fdbf67108	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
141	reference-semantics/semantics/builtins.k:169	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	db7593d35aaf34fb56e5bd6ef14cf491a6e3240d22d717b2c4ec9ee86860516f	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
142	reference-semantics/semantics/builtins.k:170	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	84cabfd28956dc3a489c060c4e01deda2dd393855e02d4eae64649ac5a7a0885	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
143	reference-semantics/semantics/builtins.k:171	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3123ec683490f278ecf87e7685c01abd0f138d70ad484826bef881ffd1243eae	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
144	reference-semantics/semantics/builtins.k:173	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	221848fbddbab3621aaa1edd05406921f4cbd1365138984dd84655a7433bfbc2	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
145	reference-semantics/semantics/builtins.k:174	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	0fefbdf111e341234ca7fc2ad81697c5ae77160a04645a2f8570db1822b995f4	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
146	reference-semantics/semantics/builtins.k:177	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	4ff496b44fe127e32a9e38fa7e11e858bce666d4bfa2efde1dab60289b1288ef	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
147	reference-semantics/semantics/builtins.k:178	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	906c5a513bd4fd1d9e337a539e46c9a23224889f56558625440bfb54ccad18c1	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
148	reference-semantics/semantics/builtins.k:179	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1ec2358c48d0c4ac2e5f00dc7e3108822ea30be5afe0a0fb984726b0b9e08e36	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)
149	reference-semantics/semantics/builtins.k:180	requires	concrete	MODULE_STRUCTURE	20b213c58da232fd9aec96084610950e8c897a7124a8f3b47c62d48a6bbb292b	requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds.
150	reference-semantics/semantics/builtins.k:187	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3115789003f5fd3304efbfa147941564256ce839d48ae9c7ec4ab0817276c8a7	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
151	reference-semantics/semantics/builtins.k:188	syntax	function	UNUSED_OR_STRUCTURAL_DECLARATION	ac5c7747453bcef9f306787c450027d49b33b7ccc8424f568c0a59340f7be95b	syntax Int ::= evalArith(IntSeq) [function]
152	reference-semantics/semantics/builtins.k:189	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	51c0c83fdb40819d780c7b8c693a03dac0e5c98c0e3ea64f32b66243d60f0d3d	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
153	reference-semantics/semantics/builtins.k:192	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	82f289aff1572a4406a04b267222ab0133343ece15b934ac425fb05cc70ffb83	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
154	reference-semantics/semantics/builtins.k:194	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	b174a010e1cc48fc9c87f146d63c9f0b5fe2cc39edccb9bccec656443882ed7e	syntax Bool ::= evDigit(Int) [function, total]
155	reference-semantics/semantics/builtins.k:195	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	3e38e9b3918ab5f217a28ee11803a976860adc4a4a43d7e5f0a8dbe20d6f746d	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
156	reference-semantics/semantics/builtins.k:196	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	7322fabc33c94db411ece339632320083ba49717b78a26188e9cc33fd0ba692a	syntax Bool ::= evHead42(IntSeq) [function, total]
157	reference-semantics/semantics/builtins.k:197	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8943c2a4d63090268d6e9b4908ea537fadc1b77bb23ba953b72c8e042d469510	rule evHead42(iCons(42, _:IntSeq)) => true
158	reference-semantics/semantics/builtins.k:198	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	91cad1617995640b868856509a5d21000d4029e3a7110e1888e921693a2b6c51	rule evHead42(_:IntSeq) => false [owise]
159	reference-semantics/semantics/builtins.k:199	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	0c7954767f99543b9df8d794bd317db6dd33a660a59579479ada56d88fcac4e4	syntax Bool ::= evHead47(IntSeq) [function, total]
160	reference-semantics/semantics/builtins.k:200	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	238e1f40d90ae25e3e018df6ad041e714bf374ab5bfa3a169df3a4b92a4fa8d7	rule evHead47(iCons(47, _:IntSeq)) => true
161	reference-semantics/semantics/builtins.k:201	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	fb275676fb19fcf1e54142850cc9fa2c0669f5daa8f1339bd28107da034fa60d	rule evHead47(_:IntSeq) => false [owise]
162	reference-semantics/semantics/builtins.k:203	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	d6d582239dd5c12601e35b409a04def1e7d471de1e96122e7a75d07a819d4c1c	syntax OpSeq ::= tokOps(IntSeq) [function, total]
163	reference-semantics/semantics/builtins.k:204	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	e04fbacffc8906aa66fd92593efd41ff3daebbaed0e7aeade1b00f1345f9fb1e	rule tokOps(.IntSeq) => .OpSeq
164	reference-semantics/semantics/builtins.k:205	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	9e10fd4dda1100f6dec3fe434375334e180e081e66f1b51317223e75c17aebb8	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
165	reference-semantics/semantics/builtins.k:206	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	584bf3fa5f5988f14630c932156bd40ed5119b7c9f536827ca59717775e32e07	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
166	reference-semantics/semantics/builtins.k:207	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	011c9edcd2e8becfa114c58f13dac94960765c17469779243288ff3af8abb706	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
167	reference-semantics/semantics/builtins.k:208	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d5628edd807e379a7f63b92bc05c9e67d94eaed0d9c4f0c514c9e2ac1368c539	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
168	reference-semantics/semantics/builtins.k:209	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	005eaf8a7dd6285a798e4e70b662f6a95ea2eabcc597d42dfe99af4f1b29d569	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
169	reference-semantics/semantics/builtins.k:210	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8111317537ff599035e86c4d9a1973a03811df69dc6fd3abfc29ab5cddb3957d	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
170	reference-semantics/semantics/builtins.k:211	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	85d2d15517e25b2ef196f3f9b30cb04459470074d1256eac18078784bd8e3006	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
171	reference-semantics/semantics/builtins.k:212	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a6a3d20dada58ed1fcff3d95a93dd6582e6bb148575f5f8178e2216954591873	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
172	reference-semantics/semantics/builtins.k:214	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	d508522621a896ef266bf1edd61ca5a243bd87a6d688926fcff7bad12b614e93	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
173	reference-semantics/semantics/builtins.k:216	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8c6548026431321462b01a0cd28f2df59c24eb423cdd1db18b1e9d9ca79d479c	rule tokNds(.IntSeq) => .IntSeq
174	reference-semantics/semantics/builtins.k:217	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a6ad609ffead44bb74a4b912e5a6526d3e6c283b135169d0c297610dd4f61c94	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
175	reference-semantics/semantics/builtins.k:218	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	2378510f6563de1061f2178b6a21c8a76a60c0e7f601ed9be70103eddf86cf55	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
176	reference-semantics/semantics/builtins.k:219	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	8f492121046ad8bbbdb8eea556213dac12c08785214efd5a582ffdad87148dae	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
177	reference-semantics/semantics/builtins.k:220	requires	-	MODULE_STRUCTURE	f4f7970fcd680ec22f2228c8219644f10d752135e87429aeeb9109f90d0561b1	requires notBool evDigit(C) andBool C =/=Int 32
178	reference-semantics/semantics/builtins.k:221	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	66d4b040e99128ae4b5c99578cb23c3897b47ced4db6511ecf0d6f7584397936	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
179	reference-semantics/semantics/builtins.k:222	requires	-	MODULE_STRUCTURE	361c6d12da1dd59ccdba449df21c45d0350b93c6ef747ebf54d98136f9172f7c	requires evDigit(C)
180	reference-semantics/semantics/builtins.k:223	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	a5f697b9adb7c8b0ca4ee6f23007fde8a5d61e94f3066d3bc35c79caa8395ade	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
181	reference-semantics/semantics/builtins.k:225	syntax	-	UNUSED_OR_STRUCTURAL_DECLARATION	906d0c17f2fb826efe4efc82beb72a4d68f990ca14e99999640dfb946f7e6e6e	syntax EvPair ::= evp(OpSeq, IntSeq)
182	reference-semantics/semantics/builtins.k:226	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	cdf7f8b500cfb4398499c7e394562a0b14477808f647c6ee721f498aa1fb9416	syntax Int ::= firstNdE(EvPair) [function, total]
183	reference-semantics/semantics/builtins.k:227	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	493a0efa8ace14cbd61f46bf3d0e7a35639532c12c55fe97b0345c3e214172e5	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
184	reference-semantics/semantics/builtins.k:228	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	99460cf0fcab8942aa7842de35e012e3fdd575d398f6e967cca26cb5484b00d4	rule firstNdE(_:EvPair) => 0 [owise]
185	reference-semantics/semantics/builtins.k:230	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	f15a46d2a8840cf972edcb93b43af177e7e040743128ac33ac7d277186128d3e	syntax Int ::= applyOpE(String, Int, Int) [function, total]
186	reference-semantics/semantics/builtins.k:231	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	e87c23f5d28b5005fd818cad9d9ca4208c601cde7805b9d12f063be473b84f7d	rule applyOpE("+", A:Int, B:Int) => A +Int B
187	reference-semantics/semantics/builtins.k:232	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d26a9d3a522a7efa6e379b03ad1a74a38f4c9555a6f9922d1df938b138331e3c	rule applyOpE("-", A:Int, B:Int) => A -Int B
188	reference-semantics/semantics/builtins.k:233	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	d27c36510a59794759317adbeee9fda4f0a7fd8f4e7ac5daa6253aea19b573d4	rule applyOpE("*", A:Int, B:Int) => A *Int B
189	reference-semantics/semantics/builtins.k:234	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	fe469f129f991e5bf72cb167734210674f0a824b896f3d490090150f7e8c8ff7	rule applyOpE("//", A:Int, B:Int) => A divInt B
190	reference-semantics/semantics/builtins.k:235	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	45890407b0492b0c493d87a536fe5c8c5b2638dec4e8ca3e6807a4de200feeba	rule applyOpE("**", A:Int, B:Int) => A ^Int B
191	reference-semantics/semantics/builtins.k:236	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	77542379cedbe6f215bafd871a01024c1a53e4aaddb0e5c13b5a86a9ea4f4d23	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
192	reference-semantics/semantics/builtins.k:238	syntax	function,total	UNUSED_OR_STRUCTURAL_DECLARATION	7039540535a2a934e1476e82610824ca18f40978dc212deea8d2425979e582b3	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
193	reference-semantics/semantics/builtins.k:239	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	337779ec32074914e6e27bc5f85de1641f10d2afc874b25642ccdc76406e7431	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
194	reference-semantics/semantics/builtins.k:240	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	cfc7aaf386852d921b5c016af8b582faecaf7ed85c957e07e8a45a0a8d382eb4	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
195	reference-semantics/semantics/builtins.k:241	rule	-	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	1f03f16cc5e64bfac3393a511d9316cd872575042940610f53f4056fdade297e	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
196	reference-semantics/semantics/builtins.k:242	requires	-	MODULE_STRUCTURE	95a3627564e2daf95c23314ce1f680e831a91015b5b01eb93c7c67332d3a9062	requires O =/=String "**"
197	reference-semantics/semantics/builtins.k:243	rule	owise	UNUSED_FIXED_BASELINE_NO_TARGET_INFLUENCE	25a4663fe177b1bb7951e46a96f911fa2cbb67bb09b33e61fd15260ab70bb461	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
