id,path,line,kind,attributes,disposition,rationale
K0166,/reference/reference-semantics/semantics/builtins.k,132,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0167,/reference/reference-semantics/semantics/builtins.k,134,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0168,/reference/reference-semantics/semantics/builtins.k,135,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0169,/reference/reference-semantics/semantics/builtins.k,136,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0170,/reference/reference-semantics/semantics/builtins.k,137,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0171,/reference/reference-semantics/semantics/builtins.k,140,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0172,/reference/reference-semantics/semantics/builtins.k,143,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0173,/reference/reference-semantics/semantics/builtins.k,144,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0174,/reference/reference-semantics/semantics/builtins.k,145,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0175,/reference/reference-semantics/semantics/builtins.k,148,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0176,/reference/reference-semantics/semantics/builtins.k,149,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0177,/reference/reference-semantics/semantics/builtins.k,152,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0178,/reference/reference-semantics/semantics/builtins.k,153,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0179,/reference/reference-semantics/semantics/builtins.k,156,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0180,/reference/reference-semantics/semantics/builtins.k,157,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0181,/reference/reference-semantics/semantics/builtins.k,158,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0182,/reference/reference-semantics/semantics/builtins.k,159,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0183,/reference/reference-semantics/semantics/builtins.k,160,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0184,/reference/reference-semantics/semantics/builtins.k,163,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0185,/reference/reference-semantics/semantics/builtins.k,164,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0186,/reference/reference-semantics/semantics/builtins.k,167,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0187,/reference/reference-semantics/semantics/builtins.k,169,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0188,/reference/reference-semantics/semantics/builtins.k,170,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0189,/reference/reference-semantics/semantics/builtins.k,171,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0190,/reference/reference-semantics/semantics/builtins.k,173,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0191,/reference/reference-semantics/semantics/builtins.k,174,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0192,/reference/reference-semantics/semantics/builtins.k,177,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0193,/reference/reference-semantics/semantics/builtins.k,178,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0194,/reference/reference-semantics/semantics/builtins.k,179,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0195,/reference/reference-semantics/semantics/builtins.k,180,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0196,/reference/reference-semantics/semantics/builtins.k,187,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0197,/reference/reference-semantics/semantics/builtins.k,188,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0198,/reference/reference-semantics/semantics/builtins.k,189,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0199,/reference/reference-semantics/semantics/builtins.k,192,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0200,/reference/reference-semantics/semantics/builtins.k,194,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0201,/reference/reference-semantics/semantics/builtins.k,195,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0202,/reference/reference-semantics/semantics/builtins.k,196,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0203,/reference/reference-semantics/semantics/builtins.k,197,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0204,/reference/reference-semantics/semantics/builtins.k,198,rule,owise,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0205,/reference/reference-semantics/semantics/builtins.k,199,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0206,/reference/reference-semantics/semantics/builtins.k,200,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0207,/reference/reference-semantics/semantics/builtins.k,201,rule,owise,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0208,/reference/reference-semantics/semantics/builtins.k,203,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0209,/reference/reference-semantics/semantics/builtins.k,204,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0210,/reference/reference-semantics/semantics/builtins.k,205,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0211,/reference/reference-semantics/semantics/builtins.k,206,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0212,/reference/reference-semantics/semantics/builtins.k,207,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0213,/reference/reference-semantics/semantics/builtins.k,208,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0214,/reference/reference-semantics/semantics/builtins.k,209,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0215,/reference/reference-semantics/semantics/builtins.k,210,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
