id	source	start_line	end_line	kind	attributes	decision	rationale	excerpt
131	semantics/builtins.k	100	101	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
132	semantics/builtins.k	102	102	syntax	function	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= minVals(Int, Vals) [function]
133	semantics/builtins.k	103	103	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"
134	semantics/builtins.k	104	104	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule minVals(M:Int, .Vals) => M
135	semantics/builtins.k	105	107	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R) // ==== bin(n) — ""0b"" + binary digit codes (promoted from 103's defined fold) =="
136	semantics/builtins.k	108	110	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0 // negative operand: the '-' sign prefixes the magnitude's digits"
137	semantics/builtins.k	111	113	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
138	semantics/builtins.k	114	114	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax IntSeq ::= binCodes(Int) [function, total]
139	semantics/builtins.k	115	115	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule binCodes(0) => iCons(48, .IntSeq)
140	semantics/builtins.k	116	116	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
141	semantics/builtins.k	117	117	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
142	semantics/builtins.k	118	118	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule binAcc(0, ACC:IntSeq) => ACC
143	semantics/builtins.k	119	123	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
144	semantics/builtins.k	124	125	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
145	semantics/builtins.k	126	126	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
146	semantics/builtins.k	127	127	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule enumVS(.ValSeq, _:Int) => .ValSeq
147	semantics/builtins.k	128	131	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============
148	semantics/builtins.k	132	133	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
149	semantics/builtins.k	134	134	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
150	semantics/builtins.k	135	135	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule mapStrVS(.ValSeq) => .ValSeq
151	semantics/builtins.k	136	136	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
152	semantics/builtins.k	137	139	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================
153	semantics/builtins.k	140	142	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""int"", I:Int, .Vals) => I // ==== ord / chr ==========================================================="
154	semantics/builtins.k	143	143	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
155	semantics/builtins.k	144	147	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) ================================================="
156	semantics/builtins.k	148	148	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"
157	semantics/builtins.k	149	151	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value ====="
158	semantics/builtins.k	152	155	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)"
159	semantics/builtins.k	156	157	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
160	semantics/builtins.k	158	158	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
161	semantics/builtins.k	159	159	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intDigAcc(.IntSeq, ACC:Int) => ACC
162	semantics/builtins.k	160	162	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
163	semantics/builtins.k	163	163	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
164	semantics/builtins.k	164	166	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)"
165	semantics/builtins.k	167	168	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
166	semantics/builtins.k	169	169	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
167	semantics/builtins.k	170	170	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
168	semantics/builtins.k	171	172	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	semantics/builtins.k	173	173	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
170	semantics/builtins.k	174	176	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
171	semantics/builtins.k	177	177	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""range"", I:Int, .Vals) => rangeObj(0, I, 1)"
172	semantics/builtins.k	178	178	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)"
173	semantics/builtins.k	179	186	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and dr..."
174	semantics/builtins.k	187	187	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
175	semantics/builtins.k	188	188	syntax	function	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= evalArith(IntSeq) [function]
176	semantics/builtins.k	189	191	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
177	semantics/builtins.k	192	193	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
178	semantics/builtins.k	194	194	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Bool ::= evDigit(Int) [function, total]
179	semantics/builtins.k	195	195	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
180	semantics/builtins.k	196	196	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Bool ::= evHead42(IntSeq) [function, total]
