id	file	line	module	kind	class	attributes	total	functional	text
141	reference-semantics/semantics/builtins.k	227	MPY-BUILTINS	rule	ordinary_rule		no	no	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	reference-semantics/semantics/builtins.k	228	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule firstNdE(_:EvPair) => 0 [owise]
143	reference-semantics/semantics/builtins.k	230	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	reference-semantics/semantics/builtins.k	231	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"
145	reference-semantics/semantics/builtins.k	232	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"
146	reference-semantics/semantics/builtins.k	233	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"
147	reference-semantics/semantics/builtins.k	234	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
148	reference-semantics/semantics/builtins.k	235	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
149	reference-semantics/semantics/builtins.k	236	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	reference-semantics/semantics/builtins.k	238	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	reference-semantics/semantics/builtins.k	239	MPY-BUILTINS	rule	ordinary_rule		no	no	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	reference-semantics/semantics/builtins.k	240	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
153	reference-semantics/semantics/builtins.k	241	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
154	reference-semantics/semantics/builtins.k	243	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	reference-semantics/semantics/builtins.k	244	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	reference-semantics/semantics/builtins.k	245	MPY-BUILTINS	rule	ordinary_rule		no	no	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	reference-semantics/semantics/builtins.k	246	MPY-BUILTINS	rule	ordinary_rule		no	no	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	reference-semantics/semantics/builtins.k	247	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	reference-semantics/semantics/builtins.k	248	MPY-BUILTINS	rule	ordinary_rule		no	no	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	reference-semantics/semantics/builtins.k	250	MPY-BUILTINS	syntax	function_declaration	function, total,function, total	yes	yes	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	reference-semantics/semantics/builtins.k	251	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
162	reference-semantics/semantics/builtins.k	252	MPY-BUILTINS	rule	ordinary_rule		no	no	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	reference-semantics/semantics/builtins.k	253	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
164	reference-semantics/semantics/builtins.k	254	MPY-BUILTINS	rule	ordinary_rule		no	no	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	reference-semantics/semantics/builtins.k	255	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	reference-semantics/semantics/builtins.k	256	MPY-BUILTINS	rule	ordinary_rule		no	no	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	reference-semantics/semantics/builtins.k	257	MPY-BUILTINS	rule	ordinary_rule		no	no	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
168	reference-semantics/semantics/builtins.k	260	MPY-BUILTINS	rule	ordinary_rule		no	no	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
169	reference-semantics/semantics/builtins.k	263	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	reference-semantics/semantics/builtins.k	265	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= inLevelE(String, String) [function, total]
171	reference-semantics/semantics/builtins.k	266	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
172	reference-semantics/semantics/builtins.k	267	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
173	reference-semantics/semantics/builtins.k	268	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule inLevelE(_:String, _:String) => false [owise]
174	reference-semantics/semantics/builtins.k	269	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	reference-semantics/semantics/builtins.k	270	MPY-BUILTINS	rule	ordinary_rule		no	no	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	reference-semantics/semantics/builtins.k	271	MPY-BUILTINS	rule	ordinary_rule		no	no	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	reference-semantics/semantics/builtins.k	272	MPY-BUILTINS	syntax	function_declaration	function, total	yes	yes	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	reference-semantics/semantics/builtins.k	273	MPY-BUILTINS	rule	ordinary_rule		no	no	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	reference-semantics/semantics/builtins.k	274	MPY-BUILTINS	rule	ordinary_rule		no	no	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
180	reference-semantics/semantics/builtins.k	279	MPY-BUILTINS	syntax	syntax_declaration		no	no	"syntax KItem ::= ""#md5"""
181	reference-semantics/semantics/builtins.k	280	MPY-BUILTINS	rule	priority_rule	priority(40)	no	no	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
182	reference-semantics/semantics/builtins.k	282	MPY-BUILTINS	rule	ordinary_rule		no	no	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
183	reference-semantics/semantics/builtins.k	283	MPY-BUILTINS	syntax	syntax_declaration		no	no	syntax Val ::= md5Obj(IntSeq)
184	reference-semantics/semantics/builtins.k	284	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"
185	reference-semantics/semantics/builtins.k	285	MPY-BUILTINS	syntax	opaque_symbol_declaration	function, total, symbol(md5hexCodes), no-evaluators	yes	yes	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
186	reference-semantics/semantics/builtins.k	291	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"
187	reference-semantics/semantics/builtins.k	292	MPY-BUILTINS	rule	ordinary_rule		no	no	"rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"
188	reference-semantics/semantics/builtins.k	293	MPY-BUILTINS	syntax	function_declaration	function,function	no	yes	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
189	reference-semantics/semantics/builtins.k	294	MPY-BUILTINS	rule	ordinary_rule		no	no	rule isIntV(_:Int) => true
190	reference-semantics/semantics/builtins.k	295	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule isIntV(_:Val) => false [owise]
191	reference-semantics/semantics/builtins.k	296	MPY-BUILTINS	rule	ordinary_rule		no	no	rule isStrV(str(_:IntSeq)) => true
192	reference-semantics/semantics/builtins.k	297	MPY-BUILTINS	rule	ordinary_rule	owise	no	no	rule isStrV(_:Val) => false [owise]
193	reference-semantics/semantics/call.k	16	MPY-CALL	rule	ordinary_rule	owise	no	no	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
194	reference-semantics/semantics/call.k	19	MPY-CALL	syntax	syntax_declaration		no	no	syntax KItem ::= #callee(Exprs)
195	reference-semantics/semantics/call.k	20	MPY-CALL	rule	ordinary_rule	owise	no	no	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
196	reference-semantics/semantics/call.k	21	MPY-CALL	rule	ordinary_rule		no	no	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k> // ==== dispatch on the callee value ========================================
197	reference-semantics/semantics/call.k	24	MPY-CALL	rule	ordinary_rule		no	no	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
198	reference-semantics/semantics/call.k	26	MPY-CALL	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""sum"")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>"
199	reference-semantics/semantics/call.k	27	MPY-CALL	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""all"")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>"
200	reference-semantics/semantics/call.k	28	MPY-CALL	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""any"")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>"
201	reference-semantics/semantics/call.k	29	MPY-CALL	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""max"")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ) ... </k>"
202	reference-semantics/semantics/call.k	30	MPY-CALL	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(builtinV(""min"")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ) ... </k>"
203	reference-semantics/semantics/call.k	31	MPY-CALL	rule	ordinary_rule	owise	no	no	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
204	reference-semantics/semantics/call.k	32	MPY-CALL	rule	ordinary_rule		no	no	rule <k> #applyK(toCall(typeV(T:String)), ACC:Vals) => applyBuiltin(T, ACC) ... </k> // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd.
205	reference-semantics/semantics/call.k	38	MPY-CALL	rule	priority_rule	priority(40)	no	no	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
206	reference-semantics/semantics/call.k	42	MPY-CALL	rule	priority_rule	priority(40)	no	no	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
207	reference-semantics/semantics/call.k	47	MPY-CALL	rule	priority_rule	priority(40)	no	no	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
208	reference-semantics/semantics/call.k	52	MPY-CALL	syntax	function_declaration	function, total	yes	yes	syntax Bool ::= isMutMethod(String) [function, total]
209	reference-semantics/semantics/call.k	53	MPY-CALL	rule	ordinary_rule		no	no	"rule isMutMethod(M:String) => M ==String ""append"" orBool M ==String ""sort"" orBool M ==String ""extend"" orBool M ==String ""insert"" orBool M ==String ""pop"" orBool M ==String ""remove"""
210	reference-semantics/semantics/call.k	56	MPY-CALL	rule	priority_rule	priority(40)	no	no	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)] // non-mutating methods READ their heap-object arguments too (join's list); // mutators keep refs (append of a list into a list-of-lists stays aliased)
211	reference-semantics/semantics/call.k	63	MPY-CALL	rule	priority_rule	priority(40)	no	no	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
212	reference-semantics/semantics/call.k	69	MPY-CALL	rule	ordinary_rule		no	no	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack> // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP).
213	reference-semantics/semantics/call.k	80	MPY-CALL	rule	ordinary_rule		no	no	"rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ ""$cells"" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"
214	reference-semantics/semantics/call.k	87	MPY-CALL	syntax	syntax_declaration		no	no	syntax KItem ::= #allocCells(ParamNames)
215	reference-semantics/semantics/call.k	88	MPY-CALL	rule	ordinary_rule		no	no	rule <k> #allocCells(.ParamNames) => .K ... </k>
216	reference-semantics/semantics/call.k	89	MPY-CALL	rule	ordinary_rule		no	no	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
217	reference-semantics/semantics/comprehension.k	11	MPY-COMPREHENSION	rule	ordinary_rule		no	no	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
218	reference-semantics/semantics/comprehension.k	12	MPY-COMPREHENSION	rule	ordinary_rule		no	no	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
219	reference-semantics/semantics/comprehension.k	14	MPY-COMPREHENSION	syntax	macro_declaration	macro	no	no	syntax Stmts ::= compBody(CompFors, Expr) [macro]
220	reference-semantics/semantics/comprehension.k	15	MPY-COMPREHENSION	rule	ordinary_rule		no	no	"rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name(""$acc""), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name(""$acc""))"
221	reference-semantics/semantics/comprehension.k	18	MPY-COMPREHENSION	syntax	macro_declaration	macro-rec	no	no	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
222	reference-semantics/semantics/comprehension.k	19	MPY-COMPREHENSION	rule	ordinary_rule		no	no	"rule compNest(.CompFors, ELT:Expr) => Assign(Name(""$acc""), BinOp(""+"", Name(""$acc""), ListExpr(ELT)))"
223	reference-semantics/semantics/comprehension.k	21	MPY-COMPREHENSION	rule	ordinary_rule		no	no	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
224	reference-semantics/semantics/comprehension.k	24	MPY-COMPREHENSION	syntax	macro_declaration	macro	no	no	syntax Expr ::= compGuard(Exprs) [macro]
225	reference-semantics/semantics/comprehension.k	25	MPY-COMPREHENSION	rule	ordinary_rule		no	no	rule compGuard(.Exprs) => Bool(true)
226	reference-semantics/semantics/comprehension.k	26	MPY-COMPREHENSION	rule	ordinary_rule		no	no	"rule compGuard((F:Expr, Fs:Exprs)) => BoolOp(""and"", (F, Fs))"
227	reference-semantics/semantics/concrete.k	13	MPY-CONCRETE	rule	ordinary_rule		no	no	"rule <k> Compare(list(A:ValSeq), CmpOp(""=="", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)"
228	reference-semantics/semantics/concrete.k	16	MPY-CONCRETE	rule	ordinary_rule		no	no	"rule <k> Compare(list(A:ValSeq), CmpOp(""!="", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B) // ==== keyed sort, concrete leg ============================================ // Computes each key by a REAL call through the uniform #callee machinery // (closures, len, type objects all work), stable-inserts on the key, and // allocates the result. priority(40) beats sort.k's opaque rules, so krun // runs this and proofs (which never see MPY-CONCRETE) keep sortKeyVS."
229	reference-semantics/semantics/concrete.k	25	MPY-CONCRETE	syntax	syntax_declaration		no	no	syntax Val ::= kvP(Val, Val)
230	reference-semantics/semantics/concrete.k	26	MPY-CONCRETE	syntax	syntax_declaration		no	no	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
231	reference-semantics/semantics/concrete.k	28	MPY-CONCRETE	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]"
232	reference-semantics/semantics/concrete.k	31	MPY-CONCRETE	rule	priority_rule	priority(40)	no	no	"rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]"
