id	file	line	kind	attributes	target_scope	disposition	source
I0119	reference-semantics/semantics/builtins.k	199	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= evHead47(IntSeq) [function, total]
I0120	reference-semantics/semantics/builtins.k	200	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule evHead47(iCons(47, _:IntSeq)) => true
I0121	reference-semantics/semantics/builtins.k	201	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule evHead47(_:IntSeq) => false [owise]
I0122	reference-semantics/semantics/builtins.k	203	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax OpSeq ::= tokOps(IntSeq) [function, total]
I0123	reference-semantics/semantics/builtins.k	204	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokOps(.IntSeq) => .OpSeq
I0124	reference-semantics/semantics/builtins.k	205	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
I0125	reference-semantics/semantics/builtins.k	206	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
I0126	reference-semantics/semantics/builtins.k	207	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
I0127	reference-semantics/semantics/builtins.k	208	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
I0128	reference-semantics/semantics/builtins.k	209	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
I0129	reference-semantics/semantics/builtins.k	210	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
I0130	reference-semantics/semantics/builtins.k	211	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"
I0131	reference-semantics/semantics/builtins.k	212	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"
I0132	reference-semantics/semantics/builtins.k	214	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
I0133	reference-semantics/semantics/builtins.k	216	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokNds(.IntSeq) => .IntSeq
I0134	reference-semantics/semantics/builtins.k	217	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
I0135	reference-semantics/semantics/builtins.k	218	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
I0136	reference-semantics/semantics/builtins.k	219	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
I0137	reference-semantics/semantics/builtins.k	221	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
I0138	reference-semantics/semantics/builtins.k	223	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
I0139	reference-semantics/semantics/builtins.k	225	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax EvPair ::= evp(OpSeq, IntSeq)
I0140	reference-semantics/semantics/builtins.k	226	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= firstNdE(EvPair) [function, total]
I0141	reference-semantics/semantics/builtins.k	227	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
I0142	reference-semantics/semantics/builtins.k	228	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule firstNdE(_:EvPair) => 0 [owise]
I0143	reference-semantics/semantics/builtins.k	230	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Int ::= applyOpE(String, Int, Int) [function, total]
I0144	reference-semantics/semantics/builtins.k	231	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"
I0145	reference-semantics/semantics/builtins.k	232	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"
I0146	reference-semantics/semantics/builtins.k	233	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"
I0147	reference-semantics/semantics/builtins.k	234	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
I0148	reference-semantics/semantics/builtins.k	235	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
I0149	reference-semantics/semantics/builtins.k	236	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
I0150	reference-semantics/semantics/builtins.k	238	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
I0151	reference-semantics/semantics/builtins.k	239	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
I0152	reference-semantics/semantics/builtins.k	240	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
I0153	reference-semantics/semantics/builtins.k	241	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
I0154	reference-semantics/semantics/builtins.k	243	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
I0155	reference-semantics/semantics/builtins.k	244	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
I0156	reference-semantics/semantics/builtins.k	245	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
I0157	reference-semantics/semantics/builtins.k	246	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
I0158	reference-semantics/semantics/builtins.k	247	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
I0159	reference-semantics/semantics/builtins.k	248	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
I0160	reference-semantics/semantics/builtins.k	250	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
I0161	reference-semantics/semantics/builtins.k	251	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
I0162	reference-semantics/semantics/builtins.k	252	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
I0163	reference-semantics/semantics/builtins.k	253	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
I0164	reference-semantics/semantics/builtins.k	254	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
I0165	reference-semantics/semantics/builtins.k	255	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
I0166	reference-semantics/semantics/builtins.k	256	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
I0167	reference-semantics/semantics/builtins.k	257	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
I0168	reference-semantics/semantics/builtins.k	260	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
I0169	reference-semantics/semantics/builtins.k	263	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
I0170	reference-semantics/semantics/builtins.k	265	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= inLevelE(String, String) [function, total]
I0171	reference-semantics/semantics/builtins.k	266	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
I0172	reference-semantics/semantics/builtins.k	267	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
I0173	reference-semantics/semantics/builtins.k	268	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule inLevelE(_:String, _:String) => false [owise]
I0174	reference-semantics/semantics/builtins.k	269	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
I0175	reference-semantics/semantics/builtins.k	270	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
I0176	reference-semantics/semantics/builtins.k	271	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
I0177	reference-semantics/semantics/builtins.k	272	syntax	function,total	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
I0178	reference-semantics/semantics/builtins.k	273	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
I0179	reference-semantics/semantics/builtins.k	274	rule	concrete	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
I0180	reference-semantics/semantics/builtins.k	279	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	"syntax KItem ::= ""#md5"""
I0181	reference-semantics/semantics/builtins.k	280	rule	priority	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
I0182	reference-semantics/semantics/builtins.k	282	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
I0183	reference-semantics/semantics/builtins.k	283	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Val ::= md5Obj(IntSeq)
I0184	reference-semantics/semantics/builtins.k	284	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"
I0185	reference-semantics/semantics/builtins.k	285	syntax	concrete,function,no-evaluators,owise,total	TARGET_UNUSED	ACCEPT_FIXED_OPAQUE_TARGET_UNUSED	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
I0186	reference-semantics/semantics/builtins.k	291	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"
I0187	reference-semantics/semantics/builtins.k	292	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"
I0188	reference-semantics/semantics/builtins.k	293	syntax	function	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
I0189	reference-semantics/semantics/builtins.k	294	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isIntV(_:Int) => true
I0190	reference-semantics/semantics/builtins.k	295	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isIntV(_:Val) => false [owise]
I0191	reference-semantics/semantics/builtins.k	296	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isStrV(str(_:IntSeq)) => true
I0192	reference-semantics/semantics/builtins.k	297	rule	owise	TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule isStrV(_:Val) => false [owise]
I0193	reference-semantics/semantics/call.k	16	rule	owise	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
I0194	reference-semantics/semantics/call.k	19	syntax		TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #callee(Exprs)
I0195	reference-semantics/semantics/call.k	20	rule	owise	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
I0196	reference-semantics/semantics/call.k	21	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k> // ==== dispatch on the callee value ========================================
I0197	reference-semantics/semantics/call.k	24	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
I0198	reference-semantics/semantics/call.k	26	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #applyK(toCall(builtinV(""sum"")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>"
I0199	reference-semantics/semantics/call.k	27	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #applyK(toCall(builtinV(""all"")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>"
I0200	reference-semantics/semantics/call.k	28	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #applyK(toCall(builtinV(""any"")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>"
I0201	reference-semantics/semantics/call.k	29	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #applyK(toCall(builtinV(""max"")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ) ... </k>"
I0202	reference-semantics/semantics/call.k	30	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule <k> #applyK(toCall(builtinV(""min"")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ) ... </k>"
I0203	reference-semantics/semantics/call.k	31	rule	owise	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
I0204	reference-semantics/semantics/call.k	32	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(typeV(T:String)), ACC:Vals) => applyBuiltin(T, ACC) ... </k> // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd.
I0205	reference-semantics/semantics/call.k	38	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0206	reference-semantics/semantics/call.k	42	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
I0207	reference-semantics/semantics/call.k	47	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
I0208	reference-semantics/semantics/call.k	52	syntax	function,total	TARGET_MATERIAL	ACCEPT_FIXED_DECLARATION	syntax Bool ::= isMutMethod(String) [function, total]
I0209	reference-semantics/semantics/call.k	53	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	"rule isMutMethod(M:String) => M ==String ""append"" orBool M ==String ""sort"" orBool M ==String ""extend"" orBool M ==String ""insert"" orBool M ==String ""pop"" orBool M ==String ""remove"""
I0210	reference-semantics/semantics/call.k	56	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)] // non-mutating methods READ their heap-object arguments too (join's list); // mutators keep refs (append of a list into a list-of-lists stays aliased)
I0211	reference-semantics/semantics/call.k	63	rule	priority	TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
I0212	reference-semantics/semantics/call.k	69	rule		TARGET_MATERIAL	ACCEPT_FIXED_RULE_TARGET_MATERIAL	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack> // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP).
I0213	reference-semantics/semantics/call.k	80	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	"rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ ""$cells"" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"
I0214	reference-semantics/semantics/call.k	87	syntax		TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax KItem ::= #allocCells(ParamNames)
I0215	reference-semantics/semantics/call.k	88	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #allocCells(.ParamNames) => .K ... </k>
I0216	reference-semantics/semantics/call.k	89	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
I0217	reference-semantics/semantics/comprehension.k	11	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
I0218	reference-semantics/semantics/comprehension.k	12	rule		TARGET_UNUSED	ACCEPT_FIXED_RULE_TARGET_UNUSED	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
I0219	reference-semantics/semantics/comprehension.k	14	syntax	macro	TARGET_UNUSED	ACCEPT_FIXED_DECLARATION	syntax Stmts ::= compBody(CompFors, Expr) [macro]
