id	file	lines	kind	attributes	disposition	rationale
K0140	reference-semantics/semantics/builtins.k	226-226	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0141	reference-semantics/semantics/builtins.k	227-227	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0142	reference-semantics/semantics/builtins.k	228-228	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0143	reference-semantics/semantics/builtins.k	230-230	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0144	reference-semantics/semantics/builtins.k	231-231	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0145	reference-semantics/semantics/builtins.k	232-232	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0146	reference-semantics/semantics/builtins.k	233-233	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0147	reference-semantics/semantics/builtins.k	234-234	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0148	reference-semantics/semantics/builtins.k	235-235	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0149	reference-semantics/semantics/builtins.k	236-236	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0150	reference-semantics/semantics/builtins.k	238-238	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0151	reference-semantics/semantics/builtins.k	239-239	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0152	reference-semantics/semantics/builtins.k	240-240	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0153	reference-semantics/semantics/builtins.k	241-242	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0154	reference-semantics/semantics/builtins.k	243-243	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0155	reference-semantics/semantics/builtins.k	244-244	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0156	reference-semantics/semantics/builtins.k	245-245	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0157	reference-semantics/semantics/builtins.k	246-246	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0158	reference-semantics/semantics/builtins.k	247-247	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0159	reference-semantics/semantics/builtins.k	248-248	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0160	reference-semantics/semantics/builtins.k	250-250	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0161	reference-semantics/semantics/builtins.k	251-251	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0162	reference-semantics/semantics/builtins.k	252-252	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0163	reference-semantics/semantics/builtins.k	253-253	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0164	reference-semantics/semantics/builtins.k	254-254	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0165	reference-semantics/semantics/builtins.k	255-255	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0166	reference-semantics/semantics/builtins.k	256-256	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0167	reference-semantics/semantics/builtins.k	257-259	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0168	reference-semantics/semantics/builtins.k	260-262	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0169	reference-semantics/semantics/builtins.k	263-264	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0170	reference-semantics/semantics/builtins.k	265-265	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0171	reference-semantics/semantics/builtins.k	266-266	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0172	reference-semantics/semantics/builtins.k	267-267	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0173	reference-semantics/semantics/builtins.k	268-268	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0174	reference-semantics/semantics/builtins.k	269-269	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0175	reference-semantics/semantics/builtins.k	270-270	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0176	reference-semantics/semantics/builtins.k	271-271	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0177	reference-semantics/semantics/builtins.k	272-272	syntax	function,total	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0178	reference-semantics/semantics/builtins.k	273-273	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0179	reference-semantics/semantics/builtins.k	274-274	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0180	reference-semantics/semantics/builtins.k	279-279	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0181	reference-semantics/semantics/builtins.k	280-281	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0182	reference-semantics/semantics/builtins.k	282-282	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0183	reference-semantics/semantics/builtins.k	283-283	syntax	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0184	reference-semantics/semantics/builtins.k	284-284	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0185	reference-semantics/semantics/builtins.k	285-285	syntax	function,total,symbol,no-evaluators	ACCEPTED_UNUSED_OPAQUE_BASELINE	Supplied-semantics opaque symbol (md5hexCodes or sortKeyVS); unreachable from solution.mpy and from both proof claims.
K0186	reference-semantics/semantics/builtins.k	291-291	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0187	reference-semantics/semantics/builtins.k	292-292	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0188	reference-semantics/semantics/builtins.k	293-293	syntax	function	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0189	reference-semantics/semantics/builtins.k	294-294	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0190	reference-semantics/semantics/builtins.k	295-295	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0191	reference-semantics/semantics/builtins.k	296-296	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0192	reference-semantics/semantics/builtins.k	297-297	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0193	reference-semantics/semantics/call.k	16-16	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0194	reference-semantics/semantics/call.k	19-19	syntax	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0195	reference-semantics/semantics/call.k	20-20	rule	owise	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0196	reference-semantics/semantics/call.k	21-21	rule	-	ACCEPTED_USED_FIXED_SEMANTICS	Part of the trusted supplied-semantics dependency slice for module loading, calls, integer evaluation, state, or control; checked against the submitted program's execution.
K0197	reference-semantics/semantics/call.k	24-24	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0198	reference-semantics/semantics/call.k	26-26	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0199	reference-semantics/semantics/call.k	27-27	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0200	reference-semantics/semantics/call.k	28-28	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0201	reference-semantics/semantics/call.k	29-29	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0202	reference-semantics/semantics/call.k	30-30	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0203	reference-semantics/semantics/call.k	31-31	rule	owise	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0204	reference-semantics/semantics/call.k	32-32	rule	-	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0205	reference-semantics/semantics/call.k	38-41	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
K0206	reference-semantics/semantics/call.k	42-46	rule	priority	ACCEPTED_UNUSED_FIXED_SEMANTICS	Byte-identical trusted supplied-semantics declaration/rule; not reachable from solution.mpy or either reachability claim.
