id	file	line	end_line	module	kind	tags	text
K0615	reference-semantics/semantics/list.k	37	38	MPY-LIST	syntax	function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
K0616	reference-semantics/semantics/list.k	39	39	MPY-LIST	rule	ordinary	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
K0617	reference-semantics/semantics/list.k	40	40	MPY-LIST	rule	ordinary	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
K0618	reference-semantics/semantics/list.k	41	41	MPY-LIST	rule	ordinary	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
K0619	reference-semantics/semantics/list.k	42	44	MPY-LIST	rule	ordinary	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K0620	reference-semantics/semantics/list.k	45	46	MPY-LIST	rule	ordinary	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
K0621	reference-semantics/semantics/list.k	47	48	MPY-LIST	rule	ordinary	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
K0622	reference-semantics/semantics/list.k	49	49	MPY-LIST	rule	ordinary	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K0623	reference-semantics/semantics/list.k	50	52	MPY-LIST	rule	owise	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
K0624	reference-semantics/semantics/list.k	53	57	MPY-LIST	rule	priority,ordinary	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
K0625	reference-semantics/semantics/list.k	58	58	MPY-LIST	syntax		"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
K0626	reference-semantics/semantics/list.k	59	59	MPY-LIST	rule	ordinary	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
K0627	reference-semantics/semantics/list.k	60	60	MPY-LIST	rule	ordinary	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
K0628	reference-semantics/semantics/list.k	61	61	MPY-LIST	rule	ordinary	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K0629	reference-semantics/semantics/list.k	62	62	MPY-LIST	rule	ordinary	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K0630	reference-semantics/semantics/list.k	63	64	MPY-LIST	rule	ordinary	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
K0631	reference-semantics/semantics/list.k	65	66	MPY-LIST	rule	ordinary	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
K0632	reference-semantics/semantics/list.k	67	67	MPY-LIST	rule	ordinary	rule <k> B:Bool ~> #notB => notBool B ... </k>
K0633	reference-semantics/semantics/methods.k	10	12	MPY-METHODS	syntax	function	syntax Val ::= applyMethod(Val, String, Vals) [function]
K0634	reference-semantics/semantics/methods.k	13	13	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
K0635	reference-semantics/semantics/methods.k	14	14	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
K0636	reference-semantics/semantics/methods.k	15	15	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
K0637	reference-semantics/semantics/methods.k	16	18	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
K0638	reference-semantics/semantics/methods.k	19	19	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""lower"", .Vals) => str(mapLower(CS))"
K0639	reference-semantics/semantics/methods.k	20	20	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""upper"", .Vals) => str(mapUpper(CS))"
K0640	reference-semantics/semantics/methods.k	21	25	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
K0641	reference-semantics/semantics/methods.k	26	26	MPY-METHODS	rule	ordinary	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
K0642	reference-semantics/semantics/methods.k	27	27	MPY-METHODS	syntax	function,total	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K0643	reference-semantics/semantics/methods.k	28	28	MPY-METHODS	rule	ordinary	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K0644	reference-semantics/semantics/methods.k	29	29	MPY-METHODS	rule	ordinary	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K0645	reference-semantics/semantics/methods.k	30	33	MPY-METHODS	rule	ordinary	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
K0646	reference-semantics/semantics/methods.k	34	34	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
K0647	reference-semantics/semantics/methods.k	35	35	MPY-METHODS	syntax	function	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K0648	reference-semantics/semantics/methods.k	36	36	MPY-METHODS	rule	ordinary	rule cntSub(.IntSeq, _:IntSeq) => 0
K0649	reference-semantics/semantics/methods.k	37	38	MPY-METHODS	rule	ordinary	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
K0650	reference-semantics/semantics/methods.k	39	40	MPY-METHODS	rule	ordinary	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
K0651	reference-semantics/semantics/methods.k	41	41	MPY-METHODS	syntax	function,total	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K0652	reference-semantics/semantics/methods.k	42	42	MPY-METHODS	rule	ordinary	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K0653	reference-semantics/semantics/methods.k	43	43	MPY-METHODS	rule	owise	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K0654	reference-semantics/semantics/methods.k	44	46	MPY-METHODS	rule	ordinary	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
K0655	reference-semantics/semantics/methods.k	47	47	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
K0656	reference-semantics/semantics/methods.k	48	48	MPY-METHODS	syntax	function,total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K0657	reference-semantics/semantics/methods.k	49	49	MPY-METHODS	rule	ordinary	rule trimWS(.IntSeq) => .IntSeq
K0658	reference-semantics/semantics/methods.k	50	50	MPY-METHODS	rule	ordinary	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K0659	reference-semantics/semantics/methods.k	51	51	MPY-METHODS	rule	ordinary	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K0660	reference-semantics/semantics/methods.k	52	52	MPY-METHODS	syntax	function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K0661	reference-semantics/semantics/methods.k	53	53	MPY-METHODS	rule	ordinary	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K0662	reference-semantics/semantics/methods.k	54	54	MPY-METHODS	rule	ordinary	rule revISAcc(.IntSeq, A:IntSeq) => A
K0663	reference-semantics/semantics/methods.k	55	57	MPY-METHODS	rule	ordinary	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
K0664	reference-semantics/semantics/methods.k	58	60	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS)"
K0665	reference-semantics/semantics/methods.k	61	63	MPY-METHODS	rule	ordinary	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC)"
K0666	reference-semantics/semantics/methods.k	64	64	MPY-METHODS	rule	ordinary	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
K0667	reference-semantics/semantics/methods.k	65	65	MPY-METHODS	syntax	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
K0668	reference-semantics/semantics/methods.k	66	66	MPY-METHODS	rule	ordinary	rule cntOccVS(.ValSeq, _:Val) => 0
K0669	reference-semantics/semantics/methods.k	67	67	MPY-METHODS	rule	ordinary	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
K0670	reference-semantics/semantics/methods.k	68	71	MPY-METHODS	rule	ordinary	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
K0671	reference-semantics/semantics/methods.k	72	74	MPY-METHODS	rule	priority,ordinary	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
K0672	reference-semantics/semantics/methods.k	75	75	MPY-METHODS	syntax	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
K0673	reference-semantics/semantics/methods.k	76	76	MPY-METHODS	rule	ordinary	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
K0674	reference-semantics/semantics/methods.k	77	78	MPY-METHODS	rule	ordinary	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
K0675	reference-semantics/semantics/methods.k	79	81	MPY-METHODS	rule	ordinary	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
K0676	reference-semantics/semantics/methods.k	82	82	MPY-METHODS	syntax	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
K0677	reference-semantics/semantics/methods.k	83	83	MPY-METHODS	rule	ordinary	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
K0678	reference-semantics/semantics/methods.k	84	84	MPY-METHODS	rule	ordinary	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
K0679	reference-semantics/semantics/methods.k	85	85	MPY-METHODS	syntax	function,total	syntax Bool ::= isWSC(Int) [function, total]
K0680	reference-semantics/semantics/methods.k	86	88	MPY-METHODS	rule	ordinary	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
K0681	reference-semantics/semantics/methods.k	89	93	MPY-METHODS	rule	priority,ordinary	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (kwV(""sep"", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), ""split"")), (str(S), .Vals)) ... </k> [priority(39)]"
K0682	reference-semantics/semantics/methods.k	94	96	MPY-METHODS	rule	priority,ordinary	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
K0683	reference-semantics/semantics/methods.k	97	97	MPY-METHODS	syntax	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
K0684	reference-semantics/semantics/methods.k	98	98	MPY-METHODS	rule	ordinary	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
K0685	reference-semantics/semantics/methods.k	99	100	MPY-METHODS	rule	ordinary	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
K0686	reference-semantics/semantics/methods.k	101	103	MPY-METHODS	rule	ordinary	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
K0687	reference-semantics/semantics/methods.k	104	105	MPY-METHODS	rule	ordinary	"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
K0688	reference-semantics/semantics/methods.k	106	106	MPY-METHODS	syntax	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
K0689	reference-semantics/semantics/methods.k	107	107	MPY-METHODS	rule	ordinary	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
K0690	reference-semantics/semantics/methods.k	108	108	MPY-METHODS	rule	ordinary	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
K0691	reference-semantics/semantics/methods.k	109	111	MPY-METHODS	rule	ordinary	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
K0692	reference-semantics/semantics/methods.k	112	112	MPY-METHODS	syntax	function,total	syntax Bool ::= isUpperC(Int) [function, total]
K0693	reference-semantics/semantics/methods.k	113	114	MPY-METHODS	rule	ordinary	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
K0694	reference-semantics/semantics/methods.k	115	115	MPY-METHODS	syntax	function,total	syntax Bool ::= isLowerC(Int) [function, total]
K0695	reference-semantics/semantics/methods.k	116	117	MPY-METHODS	rule	ordinary	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
K0696	reference-semantics/semantics/methods.k	118	118	MPY-METHODS	syntax	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
K0697	reference-semantics/semantics/methods.k	119	120	MPY-METHODS	rule	ordinary	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
K0698	reference-semantics/semantics/methods.k	121	121	MPY-METHODS	syntax	function,total	syntax Bool ::= isDigitC(Int) [function, total]
K0699	reference-semantics/semantics/methods.k	122	123	MPY-METHODS	rule	ordinary	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
K0700	reference-semantics/semantics/methods.k	124	124	MPY-METHODS	syntax	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
K0701	reference-semantics/semantics/methods.k	125	125	MPY-METHODS	rule	ordinary	rule hasUpper(.IntSeq) => false
K0702	reference-semantics/semantics/methods.k	126	127	MPY-METHODS	rule	ordinary	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
K0703	reference-semantics/semantics/methods.k	128	128	MPY-METHODS	syntax	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
K0704	reference-semantics/semantics/methods.k	129	129	MPY-METHODS	rule	ordinary	rule hasLower(.IntSeq) => false
K0705	reference-semantics/semantics/methods.k	130	131	MPY-METHODS	rule	ordinary	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
K0706	reference-semantics/semantics/methods.k	132	132	MPY-METHODS	syntax	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
K0707	reference-semantics/semantics/methods.k	133	133	MPY-METHODS	rule	ordinary	rule allAlpha(.IntSeq) => true
K0708	reference-semantics/semantics/methods.k	134	135	MPY-METHODS	rule	ordinary	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
K0709	reference-semantics/semantics/methods.k	136	136	MPY-METHODS	syntax	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
K0710	reference-semantics/semantics/methods.k	137	137	MPY-METHODS	rule	ordinary	rule allDigit(.IntSeq) => true
K0711	reference-semantics/semantics/methods.k	138	139	MPY-METHODS	rule	ordinary	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
K0712	reference-semantics/semantics/methods.k	140	141	MPY-METHODS	syntax	function,total	syntax Int ::= lowerC(Int) [function, total]
K0713	reference-semantics/semantics/methods.k	142	142	MPY-METHODS	rule	ordinary	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
K0714	reference-semantics/semantics/methods.k	143	144	MPY-METHODS	rule	owise	rule lowerC(C:Int) => C [owise]
K0715	reference-semantics/semantics/methods.k	145	145	MPY-METHODS	syntax	function,total	syntax Int ::= upperC(Int) [function, total]
K0716	reference-semantics/semantics/methods.k	146	146	MPY-METHODS	rule	ordinary	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
K0717	reference-semantics/semantics/methods.k	147	148	MPY-METHODS	rule	owise	rule upperC(C:Int) => C [owise]
K0718	reference-semantics/semantics/methods.k	149	149	MPY-METHODS	syntax	function,total	syntax Int ::= swapC(Int) [function, total]
K0719	reference-semantics/semantics/methods.k	150	150	MPY-METHODS	rule	ordinary	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
K0720	reference-semantics/semantics/methods.k	151	151	MPY-METHODS	rule	ordinary	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
K0721	reference-semantics/semantics/methods.k	152	153	MPY-METHODS	rule	owise	rule swapC(C:Int) => C [owise]
K0722	reference-semantics/semantics/methods.k	154	154	MPY-METHODS	syntax	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
K0723	reference-semantics/semantics/methods.k	155	155	MPY-METHODS	rule	ordinary	rule mapLower(.IntSeq) => .IntSeq
K0724	reference-semantics/semantics/methods.k	156	157	MPY-METHODS	rule	ordinary	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
K0725	reference-semantics/semantics/methods.k	158	158	MPY-METHODS	syntax	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
K0726	reference-semantics/semantics/methods.k	159	159	MPY-METHODS	rule	ordinary	rule mapUpper(.IntSeq) => .IntSeq
K0727	reference-semantics/semantics/methods.k	160	161	MPY-METHODS	rule	ordinary	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
K0728	reference-semantics/semantics/methods.k	162	162	MPY-METHODS	syntax	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
K0729	reference-semantics/semantics/methods.k	163	163	MPY-METHODS	rule	ordinary	rule mapSwap(.IntSeq) => .IntSeq
K0730	reference-semantics/semantics/methods.k	164	165	MPY-METHODS	rule	ordinary	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
K0731	reference-semantics/semantics/methods.k	166	166	MPY-METHODS	syntax	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
K0732	reference-semantics/semantics/methods.k	167	167	MPY-METHODS	rule	ordinary	rule startsWith(.IntSeq, _:IntSeq) => true
K0733	reference-semantics/semantics/methods.k	168	168	MPY-METHODS	rule	ordinary	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0734	reference-semantics/semantics/methods.k	169	169	MPY-METHODS	rule	ordinary	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
K0735	reference-semantics/semantics/operators.k	10	11	MPY-OPERATORS	rule	ordinary	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
K0736	reference-semantics/semantics/operators.k	12	14	MPY-OPERATORS	rule	ordinary	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
K0737	reference-semantics/semantics/operators.k	15	15	MPY-OPERATORS	context		context Compare(HOLE, _)
K0738	reference-semantics/semantics/operators.k	16	16	MPY-OPERATORS	context		context Compare(_:Val, CmpOp(_, HOLE))
K0739	reference-semantics/semantics/operators.k	17	18	MPY-OPERATORS	rule	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
K0740	reference-semantics/semantics/operators.k	19	19	MPY-OPERATORS	rule	ordinary	"rule applyCmp(""is"", V:Val, noneV) => V ==K noneV"
K0741	reference-semantics/semantics/operators.k	20	24	MPY-OPERATORS	rule	ordinary	"rule applyCmp(""is not"", V:Val, noneV) => notBool (V ==K noneV)"
K0742	reference-semantics/semantics/operators.k	25	27	MPY-OPERATORS	rule	priority,ordinary	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0743	reference-semantics/semantics/operators.k	28	33	MPY-OPERATORS	rule	priority,ordinary	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
K0744	reference-semantics/semantics/operators.k	34	37	MPY-OPERATORS	rule	priority,ordinary	"rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String ""in"" andBool OP =/=String ""not in"" [priority(40)]"
K0745	reference-semantics/semantics/operators.k	38	43	MPY-OPERATORS	rule	priority,ordinary	"rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String ""in"" orBool OP ==String ""not in"" [priority(40)]"
K0746	reference-semantics/semantics/operators.k	44	46	MPY-OPERATORS	rule	priority,ordinary	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0747	reference-semantics/semantics/range.k	9	9	MPY-RANGE	syntax	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
K0748	reference-semantics/semantics/range.k	10	11	MPY-RANGE	rule	ordinary	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
K0749	reference-semantics/semantics/range.k	12	12	MPY-RANGE	syntax	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
K0750	reference-semantics/semantics/range.k	13	14	MPY-RANGE	rule	ordinary	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
K0751	reference-semantics/semantics/range.k	15	16	MPY-RANGE	rule	ordinary	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
K0752	reference-semantics/semantics/range.k	17	19	MPY-RANGE	rule	ordinary	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
K0753	reference-semantics/semantics/range.k	20	22	MPY-RANGE	rule	ordinary	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
K0754	reference-semantics/semantics/range.k	23	24	MPY-RANGE	rule	ordinary	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
K0755	reference-semantics/semantics/set.k	8	10	MPY-SET	syntax		syntax Val ::= setV(IntSeq)
K0756	reference-semantics/semantics/set.k	11	11	MPY-SET	syntax	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
K0757	reference-semantics/semantics/set.k	12	12	MPY-SET	rule	ordinary	rule codeIn(_:Int, .IntSeq) => false
K0758	reference-semantics/semantics/set.k	13	15	MPY-SET	rule	ordinary	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
K0759	reference-semantics/semantics/set.k	16	17	MPY-SET	syntax	function,total	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
K0760	reference-semantics/semantics/set.k	18	18	MPY-SET	rule	ordinary	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
K0761	reference-semantics/semantics/set.k	19	19	MPY-SET	rule	ordinary	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
K0762	reference-semantics/semantics/set.k	20	21	MPY-SET	rule	ordinary	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
K0763	reference-semantics/semantics/set.k	22	24	MPY-SET	rule	ordinary	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
K0764	reference-semantics/semantics/set.k	25	25	MPY-SET	syntax	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
K0765	reference-semantics/semantics/set.k	26	26	MPY-SET	rule	ordinary	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
K0766	reference-semantics/semantics/set.k	27	30	MPY-SET	rule	ordinary	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
K0767	reference-semantics/semantics/set.k	31	31	MPY-SET	syntax	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
K0768	reference-semantics/semantics/set.k	32	32	MPY-SET	rule	ordinary	rule subsetCodes(.IntSeq, _:IntSeq) => true
K0769	reference-semantics/semantics/set.k	33	34	MPY-SET	rule	ordinary	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
K0770	reference-semantics/semantics/set.k	35	35	MPY-SET	syntax	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
K0771	reference-semantics/semantics/set.k	36	38	MPY-SET	rule	ordinary	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
K0772	reference-semantics/semantics/set.k	39	39	MPY-SET	rule	ordinary	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"
K0773	reference-semantics/semantics/sort.k	18	18	MPY-SORT	syntax	function,total,no-evaluators,symbol,opaque-symbol	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
K0774	reference-semantics/semantics/sort.k	19	19	MPY-SORT	syntax	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
