file	start_line	end_line	classification	statement	use_scope	assessment	rationale
reference-semantics/semantics/builtins.k	127	127	rule,ordinary	rule enumVS(.ValSeq, _:Int) => .ValSeq	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	128	131	rule,ordinary	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	132	133	rule,ordinary	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	134	134	syntax,function,total	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	135	135	rule,ordinary	rule mapStrVS(.ValSeq) => .ValSeq	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	136	136	rule,ordinary	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	137	139	rule,ordinary	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	140	142	rule,ordinary	"rule applyBuiltin(""int"", I:Int, .Vals) => I"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	143	143	rule,ordinary	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	144	147	rule,ordinary	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	148	148	rule,ordinary	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	149	151	rule,ordinary	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	152	155	rule,ordinary	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	156	157	rule,ordinary	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	158	158	syntax,function,total	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	159	159	rule,ordinary	rule intDigAcc(.IntSeq, ACC:Int) => ACC	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	160	162	rule,ordinary	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	163	163	rule,ordinary	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	164	166	rule,ordinary	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	167	168	rule,ordinary	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	169	169	rule,ordinary	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	170	170	rule,ordinary	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	171	172	rule,ordinary	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	173	173	rule,ordinary	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	174	176	rule,ordinary	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	177	177	rule,ordinary	"rule applyBuiltin(""range"", I:Int, .Vals) => rangeObj(0, I, 1)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	178	178	rule,ordinary	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	179	186	rule,ordinary	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	187	187	rule,ordinary	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	188	188	syntax,function	syntax Int ::= evalArith(IntSeq) [function]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	189	191	rule,ordinary	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	192	193	syntax	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	194	194	syntax,function,total	syntax Bool ::= evDigit(Int) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	195	195	rule,ordinary	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	196	196	syntax,function,total	syntax Bool ::= evHead42(IntSeq) [function, total]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/builtins.k	197	197	rule,ordinary	rule evHead42(iCons(42, _:IntSeq)) => true	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
