id	file	start_line	end_line	kind	source_class	tags	relevance	audit_decision	statement_one_line
86	reference-semantics/semantics/builtins.k	135	135	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule mapStrVS(.ValSeq) => .ValSeq
87	reference-semantics/semantics/builtins.k	136	136	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
88	reference-semantics/semantics/builtins.k	137	137	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
89	reference-semantics/semantics/builtins.k	140	140	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("int", I:Int, .Vals) => I
90	reference-semantics/semantics/builtins.k	143	143	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
91	reference-semantics/semantics/builtins.k	144	145	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
92	reference-semantics/semantics/builtins.k	148	148	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
93	reference-semantics/semantics/builtins.k	149	149	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
94	reference-semantics/semantics/builtins.k	152	153	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
95	reference-semantics/semantics/builtins.k	156	157	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
96	reference-semantics/semantics/builtins.k	158	158	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
97	reference-semantics/semantics/builtins.k	159	159	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule intDigAcc(.IntSeq, ACC:Int) => ACC
98	reference-semantics/semantics/builtins.k	160	160	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
99	reference-semantics/semantics/builtins.k	163	163	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
100	reference-semantics/semantics/builtins.k	164	164	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
101	reference-semantics/semantics/builtins.k	167	168	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
102	reference-semantics/semantics/builtins.k	169	169	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
103	reference-semantics/semantics/builtins.k	170	170	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
104	reference-semantics/semantics/builtins.k	171	172	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
105	reference-semantics/semantics/builtins.k	173	173	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
106	reference-semantics/semantics/builtins.k	174	174	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
107	reference-semantics/semantics/builtins.k	177	177	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
108	reference-semantics/semantics/builtins.k	178	178	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
109	reference-semantics/semantics/builtins.k	179	180	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
110	reference-semantics/semantics/builtins.k	187	187	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
111	reference-semantics/semantics/builtins.k	188	188	syntax	SUPPLIED_BASELINE	function	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Int ::= evalArith(IntSeq) [function]
112	reference-semantics/semantics/builtins.k	189	190	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
113	reference-semantics/semantics/builtins.k	192	192	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
114	reference-semantics/semantics/builtins.k	194	194	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= evDigit(Int) [function, total]
115	reference-semantics/semantics/builtins.k	195	195	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
116	reference-semantics/semantics/builtins.k	196	196	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= evHead42(IntSeq) [function, total]
117	reference-semantics/semantics/builtins.k	197	197	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule evHead42(iCons(42, _:IntSeq)) => true
118	reference-semantics/semantics/builtins.k	198	198	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule evHead42(_:IntSeq) => false [owise]
119	reference-semantics/semantics/builtins.k	199	199	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Bool ::= evHead47(IntSeq) [function, total]
120	reference-semantics/semantics/builtins.k	200	200	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule evHead47(iCons(47, _:IntSeq)) => true
121	reference-semantics/semantics/builtins.k	201	201	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule evHead47(_:IntSeq) => false [owise]
122	reference-semantics/semantics/builtins.k	203	203	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	reference-semantics/semantics/builtins.k	204	204	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(.IntSeq) => .OpSeq
124	reference-semantics/semantics/builtins.k	205	205	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
125	reference-semantics/semantics/builtins.k	206	206	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
126	reference-semantics/semantics/builtins.k	207	207	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
127	reference-semantics/semantics/builtins.k	208	208	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
128	reference-semantics/semantics/builtins.k	209	209	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
129	reference-semantics/semantics/builtins.k	210	210	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
130	reference-semantics/semantics/builtins.k	211	211	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
131	reference-semantics/semantics/builtins.k	212	212	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
132	reference-semantics/semantics/builtins.k	214	215	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	reference-semantics/semantics/builtins.k	216	216	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokNds(.IntSeq) => .IntSeq
134	reference-semantics/semantics/builtins.k	217	217	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
135	reference-semantics/semantics/builtins.k	218	218	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	reference-semantics/semantics/builtins.k	219	220	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
137	reference-semantics/semantics/builtins.k	221	222	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
138	reference-semantics/semantics/builtins.k	223	223	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	reference-semantics/semantics/builtins.k	225	225	syntax	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax EvPair ::= evp(OpSeq, IntSeq)
140	reference-semantics/semantics/builtins.k	226	226	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Int ::= firstNdE(EvPair) [function, total]
141	reference-semantics/semantics/builtins.k	227	227	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	reference-semantics/semantics/builtins.k	228	228	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule firstNdE(_:EvPair) => 0 [owise]
143	reference-semantics/semantics/builtins.k	230	230	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	reference-semantics/semantics/builtins.k	231	231	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyOpE("+", A:Int, B:Int) => A +Int B
145	reference-semantics/semantics/builtins.k	232	232	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyOpE("-", A:Int, B:Int) => A -Int B
146	reference-semantics/semantics/builtins.k	233	233	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyOpE("*", A:Int, B:Int) => A *Int B
147	reference-semantics/semantics/builtins.k	234	234	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyOpE("//", A:Int, B:Int) => A divInt B
148	reference-semantics/semantics/builtins.k	235	235	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyOpE("**", A:Int, B:Int) => A ^Int B
149	reference-semantics/semantics/builtins.k	236	236	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	reference-semantics/semantics/builtins.k	238	238	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	reference-semantics/semantics/builtins.k	239	239	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	reference-semantics/semantics/builtins.k	240	240	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
153	reference-semantics/semantics/builtins.k	241	242	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
154	reference-semantics/semantics/builtins.k	243	243	rule	SUPPLIED_BASELINE	owise	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	reference-semantics/semantics/builtins.k	244	244	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	reference-semantics/semantics/builtins.k	245	245	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	reference-semantics/semantics/builtins.k	246	246	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	reference-semantics/semantics/builtins.k	247	247	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	reference-semantics/semantics/builtins.k	248	248	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	reference-semantics/semantics/builtins.k	250	250	syntax	SUPPLIED_BASELINE	function,total	UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	reference-semantics/semantics/builtins.k	251	251	rule	SUPPLIED_BASELINE		UNUSED_BY_SUBMITTED_PROGRAM	ACCEPTED_AT_SELECTED_SEMANTICS_LEVEL: candidate entry is byte-identical to trusted supplied baseline	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
