id	source	line	kind	attributes	source_class	materiality	assessment	normalized_declaration
94	semantics/builtins.k	152	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)"
95	semantics/builtins.k	156	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
96	semantics/builtins.k	158	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
97	semantics/builtins.k	159	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule intDigAcc(.IntSeq, ACC:Int) => ACC
98	semantics/builtins.k	160	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
99	semantics/builtins.k	163	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
100	semantics/builtins.k	164	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)"
101	semantics/builtins.k	167	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
102	semantics/builtins.k	169	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
103	semantics/builtins.k	170	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
104	semantics/builtins.k	171	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
105	semantics/builtins.k	173	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
106	semantics/builtins.k	174	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
107	semantics/builtins.k	177	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""range"", I:Int, .Vals) => rangeObj(0, I, 1)"
108	semantics/builtins.k	178	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)"
109	semantics/builtins.k	179	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds."
110	semantics/builtins.k	187	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
111	semantics/builtins.k	188	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= evalArith(IntSeq) [function]
112	semantics/builtins.k	189	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
113	semantics/builtins.k	192	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
114	semantics/builtins.k	194	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= evDigit(Int) [function, total]
115	semantics/builtins.k	195	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
116	semantics/builtins.k	196	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= evHead42(IntSeq) [function, total]
117	semantics/builtins.k	197	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule evHead42(iCons(42, _:IntSeq)) => true
118	semantics/builtins.k	198	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule evHead42(_:IntSeq) => false [owise]
119	semantics/builtins.k	199	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= evHead47(IntSeq) [function, total]
120	semantics/builtins.k	200	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule evHead47(iCons(47, _:IntSeq)) => true
121	semantics/builtins.k	201	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule evHead47(_:IntSeq) => false [owise]
122	semantics/builtins.k	203	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	semantics/builtins.k	204	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokOps(.IntSeq) => .OpSeq
124	semantics/builtins.k	205	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
125	semantics/builtins.k	206	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
126	semantics/builtins.k	207	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
127	semantics/builtins.k	208	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
128	semantics/builtins.k	209	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
129	semantics/builtins.k	210	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
130	semantics/builtins.k	211	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"
131	semantics/builtins.k	212	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"
132	semantics/builtins.k	214	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	semantics/builtins.k	216	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokNds(.IntSeq) => .IntSeq
134	semantics/builtins.k	217	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
135	semantics/builtins.k	218	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	semantics/builtins.k	219	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
137	semantics/builtins.k	221	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
138	semantics/builtins.k	223	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	semantics/builtins.k	225	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax EvPair ::= evp(OpSeq, IntSeq)
140	semantics/builtins.k	226	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= firstNdE(EvPair) [function, total]
141	semantics/builtins.k	227	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	semantics/builtins.k	228	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule firstNdE(_:EvPair) => 0 [owise]
143	semantics/builtins.k	230	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	semantics/builtins.k	231	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"
145	semantics/builtins.k	232	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"
146	semantics/builtins.k	233	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"
147	semantics/builtins.k	234	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
148	semantics/builtins.k	235	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
149	semantics/builtins.k	236	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	semantics/builtins.k	238	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	semantics/builtins.k	239	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	semantics/builtins.k	240	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
153	semantics/builtins.k	241	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
154	semantics/builtins.k	243	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	semantics/builtins.k	244	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	semantics/builtins.k	245	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	semantics/builtins.k	246	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	semantics/builtins.k	247	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	semantics/builtins.k	248	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	semantics/builtins.k	250	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	semantics/builtins.k	251	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
162	semantics/builtins.k	252	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	semantics/builtins.k	253	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
164	semantics/builtins.k	254	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	semantics/builtins.k	255	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	semantics/builtins.k	256	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	semantics/builtins.k	257	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
168	semantics/builtins.k	260	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
169	semantics/builtins.k	263	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	semantics/builtins.k	265	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Bool ::= inLevelE(String, String) [function, total]
171	semantics/builtins.k	266	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
172	semantics/builtins.k	267	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
173	semantics/builtins.k	268	rule	owise	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule inLevelE(_:String, _:String) => false [owise]
174	semantics/builtins.k	269	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	semantics/builtins.k	270	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	semantics/builtins.k	271	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	semantics/builtins.k	272	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	semantics/builtins.k	273	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	semantics/builtins.k	274	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
