id,file,start_line,end_line,kind,attributes,disposition,review_basis,normalized_statement
118,semantics/builtins.k,78,79,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAcc(R, {V}:>Int) ... </k> requires isInt(V)"
119,semantics/builtins.k,80,80,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #maxAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #maxCont(M) ... </k>"
120,semantics/builtins.k,81,81,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #iterDone ~> #maxCont(M:Int) => M ... </k>
121,semantics/builtins.k,82,85,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int) => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k> requires isInt(V)"
122,semantics/builtins.k,86,86,syntax declaration,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax KItem ::= #minAcc0(Iterable) | ""#minCont0"" | #minAcc(Iterable, Int) | #minCont(Int)"
123,semantics/builtins.k,87,87,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
124,semantics/builtins.k,88,89,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k> requires isInt(V)"
125,semantics/builtins.k,90,90,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>"
126,semantics/builtins.k,91,91,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
127,semantics/builtins.k,92,96,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int) => #minAcc(R, minInt(M, {V}:>Int)) ... </k> requires isInt(V)"
128,semantics/builtins.k,97,97,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= maxVals(Int, Vals) [function]"
129,semantics/builtins.k,98,98,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""max"", I:Int, REST:Vals) => maxVals(I, REST)"
130,semantics/builtins.k,99,99,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule maxVals(M:Int, .Vals)           => M"
131,semantics/builtins.k,100,101,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)"
132,semantics/builtins.k,102,102,function syntax declaration,function,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= minVals(Int, Vals) [function]"
133,semantics/builtins.k,103,103,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"
134,semantics/builtins.k,104,104,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule minVals(M:Int, .Vals)           => M"
135,semantics/builtins.k,105,107,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)"
136,semantics/builtins.k,108,110,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0"
137,semantics/builtins.k,111,113,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
138,semantics/builtins.k,114,114,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax IntSeq ::= binCodes(Int) [function, total]"
139,semantics/builtins.k,115,115,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule binCodes(0) => iCons(48, .IntSeq)"
140,semantics/builtins.k,116,116,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0"
141,semantics/builtins.k,117,117,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]"
142,semantics/builtins.k,118,118,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule binAcc(0, ACC:IntSeq) => ACC"
143,semantics/builtins.k,119,123,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0"
144,semantics/builtins.k,124,125,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
145,semantics/builtins.k,126,126,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]"
146,semantics/builtins.k,127,127,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule enumVS(.ValSeq, _:Int) => .ValSeq"
147,semantics/builtins.k,128,131,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))"
148,semantics/builtins.k,132,133,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
149,semantics/builtins.k,134,134,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax ValSeq ::= mapStrVS(ValSeq) [function, total]"
150,semantics/builtins.k,135,135,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,rule mapStrVS(.ValSeq) => .ValSeq
151,semantics/builtins.k,136,136,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))"
152,semantics/builtins.k,137,139,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))"
153,semantics/builtins.k,140,142,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""int"", I:Int, .Vals) => I"
154,semantics/builtins.k,143,143,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
155,semantics/builtins.k,144,147,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"
156,semantics/builtins.k,148,148,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""str"", I:Int, .Vals)       => str(strToCodes(Int2String(I)))"
157,semantics/builtins.k,149,151,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"
158,semantics/builtins.k,152,155,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"
159,semantics/builtins.k,156,157,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
160,semantics/builtins.k,158,158,function syntax declaration,function;total,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"syntax Int ::= intDigAcc(IntSeq, Int) [function, total]"
161,semantics/builtins.k,159,159,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule intDigAcc(.IntSeq, ACC:Int)             => ACC"
162,semantics/builtins.k,160,162,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))"
163,semantics/builtins.k,163,163,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
164,semantics/builtins.k,164,166,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)"
165,semantics/builtins.k,167,168,ordinary semantic/equational rule,,OFF_PATH_FIXED_SEMANTICS_REVIEWED,Top constructor/sort cannot match any reachable term in this submitted program; no result or control influence on the target claim.,"rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>"
