files=30
entries=1148
kind_counts={'claim': 5, 'configuration': 1, 'context': 5, 'endmodule': 33, 'imports': 95, 'module': 33, 'requires': 29, 'rule': 714, 'syntax': 233}
disposition_counts={'DEFINITIONAL_EQUATION_REVIEWED_SOUND_ON_GUARDED_DOMAIN': 16, 'DERIVED_SORT_LEMMA_REVIEWED_SOUND': 1, 'FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM': 170, 'FIXED_DECLARATION_USED_AND_REVIEWED': 58, 'FIXED_EVALUATION_CONTEXT_REVIEWED_ON_INTENDED_PATH': 4, 'FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH': 99, 'NO_INTENDED_PATH_MATCH;UNREACHED_CONTEXT': 1, 'NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED': 596, 'OPERATIONAL_BRIDGE_SEPARATE_CONNECTION_PROVED': 2, 'POSITIVE_REACHABILITY_CLAIM_REVIEWED': 5, 'PROOF_LOCAL_DECLARATION_REVIEWED': 6, 'PROOF_MODULE_WIRING_REVIEWED': 31, 'SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED': 159}
opaque_or_no_evaluators=22
total_declarations=113
functional_declarations=0
simplification_rules=1
priority_entries=47

ID	FILE	LINE	KIND	ATTRIBUTES	DISPOSITION	BLOCK_SHA256	NORMALIZED_SOURCE
I0100	semantics/builtins.k	48	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c532bf1824ac3f703699dc7b6b22652cce69d7f9d8fab651a2730f2cd295dc3c	rule <k> #sumAcc(IT:Iterable, ACC:Int) => #iterNext(IT) ~> #sumCont(ACC) ... </k>
I0101	semantics/builtins.k	49	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a34da6d6f5479cb2d96d424234c517a578d26626ce75518e51d191dfa8ed0b3e	rule <k> #iterDone ~> #sumCont(ACC:Int) => ACC ... </k>
I0102	semantics/builtins.k	50	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5b0273dd28c246b7e69966c8bfa8857483afa05b399c914ab4127e7c7d3509cd	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAcc(R, ACC +Int intOf(V)) ... </k> requires isInt(V) orBool isBool(V)
I0103	semantics/builtins.k	54	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	3330d50b7dee4bc9d3e3550216ad9c94050d26c6e6a96796e7460b78ab7b11a8	syntax Int ::= intOf(Val) [function]
I0104	semantics/builtins.k	55	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a813c0687189fc8f83d56a683cf96e5b440246e14f12be11878486a801f06b5a	rule intOf(I:Int)  => I
I0105	semantics/builtins.k	56	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	aab801e1e8ac067538cb3f7301c934b470fdd2918744e96df27a2894c1345164	rule intOf(B:Bool) => #if B #then 1 #else 0 #fi
I0106	semantics/builtins.k	59	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	e5197df0d2d2e1c53be819507dc0b81a4e88779f25f3d0396f8a4539d60b098e	syntax KItem ::= #allAcc(Iterable) | "#allCont"
I0107	semantics/builtins.k	60	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	969f76a6cdd97b2f1042729dd57438a4b5f5699455bdd1da13b55d4c73e24c18	rule <k> #allAcc(IT:Iterable) => #iterNext(IT) ~> #allCont ... </k>
I0108	semantics/builtins.k	61	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b87198ea120558bdd7e643d782de2ef5ccb496fd82875602225f5d6122a0d674	rule <k> #iterDone ~> #allCont => true ... </k>
I0109	semantics/builtins.k	62	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	255220dc3925ca6e2cc1adab7b9e0bab26919dbf0e19c1b41ea519918e61835d	rule <k> #iterYield(V:Val, R:Iterable) ~> #allCont => #allAcc(R) ... </k> requires truthy(V)
I0110	semantics/builtins.k	64	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4ed3b01aeaa1a6a50b7e57525797fe6880a4eee511c4b6bc4d2e3e32cb2efce6	rule <k> #iterYield(V:Val, _:Iterable) ~> #allCont => false ... </k> requires notBool truthy(V)
I0111	semantics/builtins.k	67	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	f2cf763d3b8e5a376d6e9dba16b866558c96251c080ffab1e41b0fbfabf52267	syntax KItem ::= #anyAcc(Iterable) | "#anyCont"
I0112	semantics/builtins.k	68	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e5008c2bfb91daad53926c1c149e44b55c974e4a5b25bb6b6427b4d964537054	rule <k> #anyAcc(IT:Iterable) => #iterNext(IT) ~> #anyCont ... </k>
I0113	semantics/builtins.k	69	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5d2e466abb2769880d969db2ebf9273e10f27c5259dcd8289339dc351945a843	rule <k> #iterDone ~> #anyCont => false ... </k>
I0114	semantics/builtins.k	70	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	bbf32d6e3a68bbc7f9be27a06805a4be7315f43bb337cf4dd387db03bcdefebf	rule <k> #iterYield(V:Val, _:Iterable) ~> #anyCont => true ... </k> requires truthy(V)
I0115	semantics/builtins.k	72	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	449dd7844678b59fad4eb5ee17706d05baf388324550f151a912d2217a071c5a	rule <k> #iterYield(V:Val, R:Iterable) ~> #anyCont => #anyAcc(R) ... </k> requires notBool truthy(V)
I0116	semantics/builtins.k	76	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	41e16aee4c8a4af66b3e46497dda394e3935c2823461385cc5acd63d77b5c57f	syntax KItem ::= #maxAcc0(Iterable) | "#maxCont0" | #maxAcc(Iterable, Int) | #maxCont(Int)
I0117	semantics/builtins.k	77	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	3ab0b276006397045970c2d458eb6a36356b5d68fc41c8a837771cc24f688606	rule <k> #maxAcc0(IT:Iterable) => #iterNext(IT) ~> #maxCont0 ... </k>
I0118	semantics/builtins.k	78	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ed12ba4840b08831729bd51d53d128405d0a74344ff4c9895bd4e7b827d4e476	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAcc(R, {V}:>Int) ... </k> requires isInt(V)
I0119	semantics/builtins.k	80	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4924f1ccdbe80b4d350a970323ca3e6f88c161f889fa8b50d5428a23da46da8c	rule <k> #maxAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #maxCont(M) ... </k>
I0120	semantics/builtins.k	81	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	cc73f3272baab71618c80c9fc916b02964c544f926d81a87d1cda788bf3eb941	rule <k> #iterDone ~> #maxCont(M:Int) => M ... </k>
I0121	semantics/builtins.k	82	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	d7ebbd5d55acbc0526612c3f05880a37c7fb12f7817ef1850ab9faaf9bf3ad47	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int) => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k> requires isInt(V)
I0122	semantics/builtins.k	86	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	c45d005523921898334589ada23af90adee811ef183c484eec7cf19a5b6bab62	syntax KItem ::= #minAcc0(Iterable) | "#minCont0" | #minAcc(Iterable, Int) | #minCont(Int)
I0123	semantics/builtins.k	87	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5d13a7b7e626015f51eb98917cf65b1d2975e8761596fb5d934206b0a052aca9	rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
I0124	semantics/builtins.k	88	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	90c849dc84ec8a4f7696b17d651adb3ced5083c695da590d4f52042454f951c6	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k> requires isInt(V)
I0125	semantics/builtins.k	90	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	52739194efe4a673a8534f25df2063677595695c6655c8f7931b0449d3135c36	rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>
I0126	semantics/builtins.k	91	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1917bcb42dd6fbfae69e51e10d208dd85fb49ad35ed729da48feb22c3f8664bd	rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
I0127	semantics/builtins.k	92	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c7233e9ffc0a94aa62da79c258b81638d2a538427d4d758dc83289d3cfc9ed37	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int) => #minAcc(R, minInt(M, {V}:>Int)) ... </k> requires isInt(V)
I0128	semantics/builtins.k	97	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	eadae0c5f6e867d8f679143206676f28ee1b283e6546fb6c64c5fa14820e9ad8	syntax Int ::= maxVals(Int, Vals) [function]
I0129	semantics/builtins.k	98	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c2058b9902f179875719e8eb7bd7132d97039afa659c87841fdd706539f23869	rule applyBuiltin("max", I:Int, REST:Vals) => maxVals(I, REST)
I0130	semantics/builtins.k	99	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	351480ffaea4957629a3f482ce0a6c598f4a06381eed63998ca3a4630f5e2eb5	rule maxVals(M:Int, .Vals)           => M
I0131	semantics/builtins.k	100	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c25e8cec2ea6bb79ab3fe1b8cfa54e46236e1b39c1a6672791b6d0d57682f386	rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
I0132	semantics/builtins.k	102	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	7fcf5ef4cda590aa6f4d7261b60269b2b4efa20f12b892978f1cea7a86243a64	syntax Int ::= minVals(Int, Vals) [function]
I0133	semantics/builtins.k	103	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	43600e28101adaa338e2ed99bab41f388ea3f4c54695fd1bd95f50f68c28ce79	rule applyBuiltin("min", I:Int, REST:Vals) => minVals(I, REST)
I0134	semantics/builtins.k	104	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c96176c7a47e5021a8cfbad6eff16ff1cefa62ff64310cc638589f4750a2b276	rule minVals(M:Int, .Vals)           => M
I0135	semantics/builtins.k	105	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	20882be89586d2e03015279ccc8c338969b8479312b3a989df158cb93adb9d62	rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)
I0136	semantics/builtins.k	108	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	cb48094da178a6d92e57a617547d71964a1b59a5e7ea2c27954324a6a3d6eabc	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0
I0137	semantics/builtins.k	111	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	2161e89cba312f597a747bbf7832b5201b11cee9d358922959386ed706b08925	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0
I0138	semantics/builtins.k	114	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	944061b97dda0effa2876c557a050d28cafca7b2d078584d46e987d80f54757a	syntax IntSeq ::= binCodes(Int) [function, total]
I0139	semantics/builtins.k	115	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	fe36cd4c447d93b79c5bfc65abae08c53db13bbf5acea67c9c4eee3190fde8f2	rule binCodes(0) => iCons(48, .IntSeq)
I0140	semantics/builtins.k	116	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	695c9c0e1367e1ab063e12994cb2264c77df06218b1179bb234549262a87d460	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
I0141	semantics/builtins.k	117	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	54aea29f2cd3b5c5ba78a28efdb27ade7f5f91dfbd2217d5965530340523c086	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
I0142	semantics/builtins.k	118	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	2f2e1baeaafac88296a71e7d13b62425d3beed24e5a507ab4308429629f0a37a	rule binAcc(0, ACC:IntSeq) => ACC
I0143	semantics/builtins.k	119	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	99bbbeb00e1688cb37541f6cdd3788a24155df7e4a74ec6c8e7aec08292af324	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
I0144	semantics/builtins.k	124	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4b1ebead56a3693fa4c2c9cfa5ebd175cc7463fbc76707b081b507c7f3f69c3a	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
I0145	semantics/builtins.k	126	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	ca1d97041fb99668922ddfb2b6c5d2b148a79013b6461dddfbc9406000efc8ca	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
I0146	semantics/builtins.k	127	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	f31b006292f903eb4b6c9bba50f48e51f3d611957535c219506b006e3b56aaf4	rule enumVS(.ValSeq, _:Int) => .ValSeq
I0147	semantics/builtins.k	128	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	88a75b61dcf1e4c881658abf4853d05727c33c7da1d1977bd58036f66a265b76	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
I0148	semantics/builtins.k	132	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	d317ed75de9ba9d2800fc34cd88e4e26a90bd1d8ef40a8d8f1980669a92e9505	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
I0149	semantics/builtins.k	134	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	700e1a12f9f262bb02fb8bcec0683845b618699ecf9ceb4fb6a6399105c2fc49	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
I0150	semantics/builtins.k	135	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ac397a45648a5cc676d53cbb821f8714646dc5249401ed4366e38ce9f18e396e	rule mapStrVS(.ValSeq) => .ValSeq
I0151	semantics/builtins.k	136	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	380151a002809645d5be2739524d22bdbf3c01a4914b59d09697b68704b490d3	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
I0152	semantics/builtins.k	137	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	470a5124d560f16eb0097c328f53c7a7af260e2fff030e4c29a1c4affc80b1b2	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
I0153	semantics/builtins.k	140	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	895b4452474e89c684e607ee41894c2c340c801c2d49c0c6b952277f1502a6c6	rule applyBuiltin("int", I:Int, .Vals) => I
I0154	semantics/builtins.k	143	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	504661068a29adbf28a16479fa94fd5fb8160f6f194141f05f96f0bb56c8b64a	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
I0155	semantics/builtins.k	144	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	71f2da51d66bead96114fc81674f80f755fc988e5322e65221b17d45c33c874e	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
I0156	semantics/builtins.k	148	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	168ceece5d8c6ebdaedd92241132ca44208432cae5170314de7ee2a69b894fba	rule applyBuiltin("str", I:Int, .Vals)       => str(strToCodes(Int2String(I)))
I0157	semantics/builtins.k	149	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	d65292fc0ff489d8fa17b475e42149c1f2f3ed1ab75206b70d845aada03c18d1	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
I0158	semantics/builtins.k	152	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	3052152cd2489cebdabd3847922e7d3c61d0d6464663ad2d28186f1731019126	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
I0159	semantics/builtins.k	156	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	0e9505e86b668ee2f5a4331251d63dd2945e029f4163ab395f3679495f6ac110	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
I0160	semantics/builtins.k	158	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	afc7b8cff48dab209a0a60bdbc12d4d34f466c57ac01accabe61d5c003b7cd7c	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
I0161	semantics/builtins.k	159	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	cacdc5ed650d9300ae7ec509c1aff327c7bd327ea9f77d699397f36998e2a376	rule intDigAcc(.IntSeq, ACC:Int)             => ACC
I0162	semantics/builtins.k	160	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	33d61e2c89ed7b7dbd968a9787dfb972a631838d895b74b7b5fa856fdf402bb8	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
I0163	semantics/builtins.k	163	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6e7bf457112df5f53b9d531cee5a965e995509b56ebf335f595fdd9fad9f1036	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
I0164	semantics/builtins.k	164	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1e619ce76547b395aa47f03c39f6ed21b4a29aaf4a1bdc688a733f3494530be9	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)
I0165	semantics/builtins.k	167	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6c498026a2c442f959fc4053d14cb478dea94bf6fd3f2f5cc5f3f326023a7875	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
I0166	semantics/builtins.k	169	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	84cf3daad2f649d7c5cdebd4c7debd7fc8788c26e8f545119a568b1b8967f33c	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
I0167	semantics/builtins.k	170	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1088cc4468f59ee89cc0164636d6265d011e98caee12a8187afd7d2f8f18a0ee	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
I0168	semantics/builtins.k	171	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e39f19aadd030a37e26c7c285e897e32e5166ebe941de539258fdfb4caaebc32	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
I0169	semantics/builtins.k	173	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e4892e0d5f417fc753b3f2beafd0325181206aeab0878767c2e0f6408313719b	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
I0170	semantics/builtins.k	174	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	eefb39f0e12a183271922f7e4fdb59342a958feb728ac045c6291714166660ab	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
I0171	semantics/builtins.k	177	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4fdad6139c2b1d23f9a97605dcca0c8066b3b1c9cedf0a7aa64cd3177d8ffa2c	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
I0172	semantics/builtins.k	178	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	8b0814792c5c26ea332110d9acca033a802a3829e9c91af7b0fd1026682a0e02	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
I0173	semantics/builtins.k	179	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e334a2ae0800fa94bc2254df20241416eeaa20ae5b219eba962da669233f1d14	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
I0174	semantics/builtins.k	187	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6be476fccc6b0ed43ff30c5bfb83b1509ad3223d95b936c801ee7030b029ed32	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
I0175	semantics/builtins.k	188	syntax	function	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	1f5c850fca52c294658670a104743d6c1f8cdb5bea57d002217ec4ae4dc8a176	syntax Int ::= evalArith(IntSeq) [function]
I0176	semantics/builtins.k	189	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	2282b281db1fd3d6573073bf3d36b79625e5decfc6303cb9bc70f8ffe76fde00	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
I0177	semantics/builtins.k	192	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	5baf07ef7c1ee6dd65602e9857106e3ffea0fe5fcab499387e76312136cdac2f	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
I0178	semantics/builtins.k	194	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	a4fb20845f4903aabb3797727850faf0da252dbebcec66e9f85b2790d47b1275	syntax Bool ::= evDigit(Int) [function, total]
I0179	semantics/builtins.k	195	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	54ccc3b156e8f9450d9f73a6927ed5263537196cfd298ec2694953caeee8825e	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
I0180	semantics/builtins.k	196	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	e0105c2956872119da6bd6fa60b068552e32e3df814525e3bb4e26a058dce20b	syntax Bool ::= evHead42(IntSeq) [function, total]
I0181	semantics/builtins.k	197	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ecd6bab7ad24a0f769bbb36c013c06efa5845c186256e7a660d58892e8dee6a9	rule evHead42(iCons(42, _:IntSeq)) => true
I0182	semantics/builtins.k	198	rule	owise	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	7b3aa8953f1991eb2ce11d09063f734463bf252e354a9d43b66ee5f483d2648d	rule evHead42(_:IntSeq)            => false [owise]
I0183	semantics/builtins.k	199	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	35471a9b8036068826588b412da941ba7874813e438f7cfd31043823871fc403	syntax Bool ::= evHead47(IntSeq) [function, total]
