id	source	module	line_start	line_end	keyword	category	attributes	relevance	decision	normalized_sha256	normalized_sentence
K-0100	semantics/builtins.k	MPY-BUILTINS	102	102	syntax	syntax:function	function	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8b1e9d6e3b83d5fbb06102823efcc1bd5eceebe50248a0519155605df3d8928e	syntax Int ::= minVals(Int, Vals) [function]
K-0101	semantics/builtins.k	MPY-BUILTINS	103	103	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	92b52ecacf4f7bcc94c1774bbf2f8c46491933333083bff18d1fba94099a53f7	rule applyBuiltin("min", I:Int, REST:Vals) => minVals(I, REST)
K-0102	semantics/builtins.k	MPY-BUILTINS	104	104	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	a772c1fa6c19d7e20de4bfb312290a4fec8361e25da92cf256eec367e779d438	rule minVals(M:Int, .Vals) => M
K-0103	semantics/builtins.k	MPY-BUILTINS	105	107	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	e2ec20f0d229a3fd46d735b18b8a0ee08220b23884f0342f4ab1e7bad1f47fd4	rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)
K-0104	semantics/builtins.k	MPY-BUILTINS	108	110	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f074a4057f894d07bdb18c671e40b98ce268cb5f06e178b8b1df0a5ce94d78b1	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0
K-0105	semantics/builtins.k	MPY-BUILTINS	111	113	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	edb0bd1ec983404de3c2e8d866c12554270e0f9fc01dbc7307d5ba0ff1510fb4	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0
K-0106	semantics/builtins.k	MPY-BUILTINS	114	114	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	c616aba4766ff2aaf0704be23847369aa1831eaf4276066d724101d505f66734	syntax IntSeq ::= binCodes(Int) [function, total]
K-0107	semantics/builtins.k	MPY-BUILTINS	115	115	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4e15dfee6cc651ddde7fae203da6c1cac63f9526f0a298a0e12298cece607136	rule binCodes(0) => iCons(48, .IntSeq)
K-0108	semantics/builtins.k	MPY-BUILTINS	116	116	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7e1227c3ef64530774984a9128b2c12c553bcb563b0a0b83bc5b6e1c346beaa4	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
K-0109	semantics/builtins.k	MPY-BUILTINS	117	117	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	939453dbc7b8105a40a22f0da3eb1cc17b459109ddb7ba032b38664edc20227c	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
K-0110	semantics/builtins.k	MPY-BUILTINS	118	118	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7503c649eb67d40e57fdd7614dcfa3de4a3e4715eee89ab6ca8ce6dea1dc7de8	rule binAcc(0, ACC:IntSeq) => ACC
K-0111	semantics/builtins.k	MPY-BUILTINS	119	123	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	efeb5c897e8487629a79c256d49983335a83473cf175b0045c4f216205457e64	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
K-0112	semantics/builtins.k	MPY-BUILTINS	124	125	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	e69569e78ca6c9783320125b87ca20dec101ecd113e50d4ddf36a1172c8a3f10	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
K-0113	semantics/builtins.k	MPY-BUILTINS	126	126	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	aeb5f1496dff1950ec1446b3259063e01a84eb972208b260c0d6f09ce9506bf5	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
K-0114	semantics/builtins.k	MPY-BUILTINS	127	127	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4833a908272d7c487063f0cfa562afde5a3451844e05cf3fe38d54ed348f1bc0	rule enumVS(.ValSeq, _:Int) => .ValSeq
K-0115	semantics/builtins.k	MPY-BUILTINS	128	131	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0cee6f21712826f9e30bfcc68d6c885e40d14b9045c3a333a1e57bbf2c9e9bf8	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
K-0116	semantics/builtins.k	MPY-BUILTINS	132	133	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	67a2cd9a593398acdc821b86ca3300583dcd23fa6ba78888d4175a6e18b99b8e	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
K-0117	semantics/builtins.k	MPY-BUILTINS	134	134	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0513f86f41d97840aa4c9001828f9522be7fdfe0d34a81d66b1c7cb69dd19429	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
K-0118	semantics/builtins.k	MPY-BUILTINS	135	135	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	289c1f88138532f4849f1759636f258f7a27e847636d3570f4d47118be315292	rule mapStrVS(.ValSeq) => .ValSeq
K-0119	semantics/builtins.k	MPY-BUILTINS	136	136	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	74f471f298eebc641fbb40d2d7b15dd6178b5ded64b3cfb82bf8ed4d84d78288	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
K-0120	semantics/builtins.k	MPY-BUILTINS	137	139	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8b0d47ce433fea65abfc5080685dec76b40765ae0f0836606a6466a8f4b6d110	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
K-0121	semantics/builtins.k	MPY-BUILTINS	140	142	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b502e27ccb7e70d3d0a2e09783f066f4a4199bdc131eaa6db5282f73de7bcf42	rule applyBuiltin("int", I:Int, .Vals) => I
K-0122	semantics/builtins.k	MPY-BUILTINS	143	143	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	c4bb6edca9516337358f2cb7225d3ce0895ec4e19972031b438ad7517dc71f51	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
K-0123	semantics/builtins.k	MPY-BUILTINS	144	147	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	565ee223fc875740d05f14540260374c2a614be686b7723f6000af374557021c	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
K-0124	semantics/builtins.k	MPY-BUILTINS	148	148	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	514da827df957adc87a8c30d89c93d9a906eed57147f164b61a8a54c2c49c17f	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
K-0125	semantics/builtins.k	MPY-BUILTINS	149	151	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	948b6cbe0695cfe94b8a31e2a58d02aa03c8a62802c57ab38a3e80df3efb72a6	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
K-0126	semantics/builtins.k	MPY-BUILTINS	152	155	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	408dbad09118e5726d1ddcda09a1e1db36af28cf1ac81ba6dd6dda73cf3e123d	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
K-0127	semantics/builtins.k	MPY-BUILTINS	156	157	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	4c392478d60ededfeaea2f2717127374ee4de6f5a2cee983a551b6a261a62936	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
K-0128	semantics/builtins.k	MPY-BUILTINS	158	158	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	5400597dd0d27beb9fb8b90889ee5e284a9ef3f9ae1719cc1cdcf297cc5222df	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
K-0129	semantics/builtins.k	MPY-BUILTINS	159	159	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	cef2f51a1185af0e38fce7f93e28a99eb22f0be9c4ef005088f534a14a65a1f0	rule intDigAcc(.IntSeq, ACC:Int) => ACC
K-0130	semantics/builtins.k	MPY-BUILTINS	160	162	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	dedabaa457bf359116f8d27bebf165da20b17a1e3b75c9c15f8a16c2d3d6c967	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
K-0131	semantics/builtins.k	MPY-BUILTINS	163	163	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d3b8ae0c04fe1c9c52482cb2873d5b12f4fc0b6fc09c01fe1cf2ebea8995dfca	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
K-0132	semantics/builtins.k	MPY-BUILTINS	164	166	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	2cbf6b6b0ab8eb00f2d03dd679d47dc208a10254ede7888e949ba68bc0f2647d	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
K-0133	semantics/builtins.k	MPY-BUILTINS	167	168	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8cb29bfb42109534d81a22b5819beef8ed9a62984dad98ebe78256c04f9a4b56	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
K-0134	semantics/builtins.k	MPY-BUILTINS	169	169	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d3f91e2ffaf39ce4f03a5e18eb107ed02f5379adc28549af9402f06bfd0d7405	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
K-0135	semantics/builtins.k	MPY-BUILTINS	170	170	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	84cabfd28956dc3a489c060c4e01deda2dd393855e02d4eae64649ac5a7a0885	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
K-0136	semantics/builtins.k	MPY-BUILTINS	171	172	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b15b1c71a43b0ecd1a5f031d0b9b6159b355c026147d91a86c62a681c739b4a3	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
K-0137	semantics/builtins.k	MPY-BUILTINS	173	173	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	33a124c306f4818a23bfa8b93078f972ca5fe71009360eb7b42d6c31f47a686f	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
K-0138	semantics/builtins.k	MPY-BUILTINS	174	176	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	2c19868ffadb8b3b6cf83f9bbbddd427e3f3c07e9eda8f4824232ce673f783b1	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
K-0139	semantics/builtins.k	MPY-BUILTINS	177	177	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d63eee230cc9124e2b956cf84c0efc0ef84ef3867b12f9b9df52b748d85d91d9	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
K-0140	semantics/builtins.k	MPY-BUILTINS	178	178	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b65792b63b52a804483b77517d47b25ef8655aae8d19555474c96a58fbf9ace9	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
K-0141	semantics/builtins.k	MPY-BUILTINS	179	186	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	1a090f192c71906ae8a53a9a17b6af7dd7a7847ec0531efe995d8b63f1fe202d	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
K-0142	semantics/builtins.k	MPY-BUILTINS	187	187	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3115789003f5fd3304efbfa147941564256ce839d48ae9c7ec4ab0817276c8a7	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
K-0143	semantics/builtins.k	MPY-BUILTINS	188	188	syntax	syntax:function	function	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ac5c7747453bcef9f306787c450027d49b33b7ccc8424f568c0a59340f7be95b	syntax Int ::= evalArith(IntSeq) [function]
K-0144	semantics/builtins.k	MPY-BUILTINS	189	191	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	05258192fa0b32d9593bf71dc22e3c593e89bc6fdaa642ed42a7771ac6d9e9d4	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
K-0145	semantics/builtins.k	MPY-BUILTINS	192	193	syntax	syntax		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	82f289aff1572a4406a04b267222ab0133343ece15b934ac425fb05cc70ffb83	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
K-0146	semantics/builtins.k	MPY-BUILTINS	194	194	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	b174a010e1cc48fc9c87f146d63c9f0b5fe2cc39edccb9bccec656443882ed7e	syntax Bool ::= evDigit(Int) [function, total]
K-0147	semantics/builtins.k	MPY-BUILTINS	195	195	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	3e38e9b3918ab5f217a28ee11803a976860adc4a4a43d7e5f0a8dbe20d6f746d	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
K-0148	semantics/builtins.k	MPY-BUILTINS	196	196	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	7322fabc33c94db411ece339632320083ba49717b78a26188e9cc33fd0ba692a	syntax Bool ::= evHead42(IntSeq) [function, total]
K-0149	semantics/builtins.k	MPY-BUILTINS	197	197	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	8943c2a4d63090268d6e9b4908ea537fadc1b77bb23ba953b72c8e042d469510	rule evHead42(iCons(42, _:IntSeq)) => true
K-0150	semantics/builtins.k	MPY-BUILTINS	198	198	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ef5ec403ed147812d1bd9f3325693a9ac662c6a3aef47a6bf14e8d5190abc55f	rule evHead42(_:IntSeq) => false [owise]
K-0151	semantics/builtins.k	MPY-BUILTINS	199	199	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	0c7954767f99543b9df8d794bd317db6dd33a660a59579479ada56d88fcac4e4	syntax Bool ::= evHead47(IntSeq) [function, total]
K-0152	semantics/builtins.k	MPY-BUILTINS	200	200	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	238e1f40d90ae25e3e018df6ad041e714bf374ab5bfa3a169df3a4b92a4fa8d7	rule evHead47(iCons(47, _:IntSeq)) => true
K-0153	semantics/builtins.k	MPY-BUILTINS	201	202	rule	rule:owise	owise	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	04deaa8cfac7193805033d5c37fc46a154d3af657a803979e8659429be3ed3f4	rule evHead47(_:IntSeq) => false [owise]
K-0154	semantics/builtins.k	MPY-BUILTINS	203	203	syntax	syntax:function+total	function, total	unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	d6d582239dd5c12601e35b409a04def1e7d471de1e96122e7a75d07a819d4c1c	syntax OpSeq ::= tokOps(IntSeq) [function, total]
K-0155	semantics/builtins.k	MPY-BUILTINS	204	204	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	cad0dda355df9f6c2c3fbf0f644adbc93b074ef979896386fd045b8091234f08	rule tokOps(.IntSeq) => .OpSeq
K-0156	semantics/builtins.k	MPY-BUILTINS	205	205	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	ac016e542b1831592a1a686c1b0a738366687014df9199482098b3e77f6c30e3	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
K-0157	semantics/builtins.k	MPY-BUILTINS	206	206	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	aeb40dc57a6a9ca90fb15f3fcf3fcc10f89ce4d1d4c49272a37a4d8343f060b7	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
K-0158	semantics/builtins.k	MPY-BUILTINS	207	207	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	011c9edcd2e8becfa114c58f13dac94960765c17469779243288ff3af8abb706	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
K-0159	semantics/builtins.k	MPY-BUILTINS	208	208	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	884a4ea6adfc5704309ee57dbca06b293133aa5b5775c4d95a3a350ed7fc4e68	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
K-0160	semantics/builtins.k	MPY-BUILTINS	209	209	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	005eaf8a7dd6285a798e4e70b662f6a95ea2eabcc597d42dfe99af4f1b29d569	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
K-0161	semantics/builtins.k	MPY-BUILTINS	210	210	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	edd2b8a2a0651a0e4b655497b9bf536a4a11f57b4d0cb97754d0f845c043691e	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
K-0162	semantics/builtins.k	MPY-BUILTINS	211	211	rule	rule:ordinary		unreachable	constructor/type/context cannot arise on submitted program; no theorem influence	f7ba86c9174eaf528b4f3e33a5846502a86b837eecceb24f00ef5942591d3400	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
