id	file	line	kind	attributes	target_path	review_decision	text
S0635	semantics/float.k	209	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
S0636	semantics/float.k	210	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
S0637	semantics/float.k	211	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
S0638	semantics/float.k	213	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
S0639	semantics/float.k	214	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
S0640	semantics/float.k	217	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
S0641	semantics/float.k	218	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
S0642	semantics/float.k	223	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
S0643	semantics/float.k	224	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
S0644	semantics/float.k	227	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
S0645	semantics/float.k	228	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
S0646	semantics/float.k	230	syntax	function,total,no-evaluators,symbol	no	ACCEPTED_UNUSED_OPAQUE_FIXED_BOUNDARY	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
S0647	semantics/float.k	231	rule	concrete	no	ACCEPTED_UNUSED_CONCRETE_FIXED_RULE	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
S0648	semantics/float.k	232	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax KItem ::= ""#mathSqrt"""
S0649	semantics/float.k	233	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
S0650	semantics/float.k	234	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
S0651	semantics/float.k	235	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
S0652	semantics/float.k	243	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
S0653	semantics/float.k	244	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
S0654	semantics/float.k	245	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
S0655	semantics/float.k	246	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
S0656	semantics/float.k	247	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
S0657	semantics/float.k	250	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
S0658	semantics/float.k	251	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
S0659	semantics/float.k	252	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
S0660	semantics/float.k	253	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
S0661	semantics/float.k	254	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
S0662	semantics/float.k	261	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
S0663	semantics/float.k	262	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
S0664	semantics/float.k	265	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
S0665	semantics/float.k	266	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
S0666	semantics/float.k	267	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
S0667	semantics/float.k	270	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
S0668	semantics/float.k	273	endmodule		no	STRUCTURE_ONLY	endmodule
S0669	semantics/functions.k	3	module		no	STRUCTURE_ONLY	module MPY-FUNCTIONS
S0670	semantics/functions.k	4	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0671	semantics/functions.k	8	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
S0672	semantics/functions.k	14	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
S0673	semantics/functions.k	18	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Expr ::= closureExpr(ParamNames, Stmts)
S0674	semantics/functions.k	19	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
S0675	semantics/functions.k	27	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
S0676	semantics/functions.k	31	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
S0677	semantics/functions.k	33	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
S0678	semantics/functions.k	36	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
S0679	semantics/functions.k	42	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
S0680	semantics/functions.k	47	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
S0681	semantics/functions.k	50	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
S0682	semantics/functions.k	53	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
S0683	semantics/functions.k	59	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
S0684	semantics/functions.k	63	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
S0685	semantics/functions.k	64	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
S0686	semantics/functions.k	68	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
S0687	semantics/functions.k	78	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
S0688	semantics/functions.k	80	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
S0689	semantics/functions.k	85	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
S0690	semantics/functions.k	91	endmodule		no	STRUCTURE_ONLY	endmodule
S0691	semantics/int.k	4	module		no	STRUCTURE_ONLY	module MPY-INT
S0692	semantics/int.k	5	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0693	semantics/int.k	7	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyUn(""-"", I:Int) => 0 -Int I"
S0694	semantics/int.k	9	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
S0695	semantics/int.k	11	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
S0696	semantics/int.k	12	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
S0697	semantics/int.k	13	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
S0698	semantics/int.k	14	rule		yes	ACCEPTED_TARGET_PATH_SOUND	"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
S0699	semantics/int.k	15	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
S0700	semantics/int.k	16	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
S0701	semantics/int.k	17	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
S0702	semantics/int.k	19	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= pyMod(Int, Int) [function]
S0703	semantics/int.k	20	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
S0704	semantics/int.k	22	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
S0705	semantics/int.k	23	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
S0706	semantics/int.k	24	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
S0707	semantics/int.k	25	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
S0708	semantics/int.k	26	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
S0709	semantics/int.k	27	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
S0710	semantics/int.k	28	endmodule		no	STRUCTURE_ONLY	endmodule
S0711	semantics/iter.k	6	module		no	STRUCTURE_ONLY	module MPY-ITER
S0712	semantics/iter.k	7	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0713	semantics/iter.k	8	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
S0714	semantics/iter.k	9	endmodule		no	STRUCTURE_ONLY	endmodule
S0715	semantics/list.k	3	module		no	STRUCTURE_ONLY	module MPY-LIST
S0716	semantics/list.k	4	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0717	semantics/list.k	5	imports		no	STRUCTURE_ONLY	imports MPY-ITER
S0718	semantics/list.k	6	imports		no	STRUCTURE_ONLY	imports MPY-OPERATORS
S0719	semantics/list.k	9	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
S0720	semantics/list.k	10	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
S0721	semantics/list.k	13	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax ApplyK ::= ""toList"""
S0722	semantics/list.k	14	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
S0723	semantics/list.k	15	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
S0724	semantics/list.k	18	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
S0725	semantics/list.k	19	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
S0726	semantics/list.k	20	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
S0727	semantics/list.k	24	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
S0728	semantics/list.k	27	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
S0729	semantics/list.k	28	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
S0730	semantics/list.k	33	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= hasRefVS(ValSeq) [function, total]
S0731	semantics/list.k	34	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule hasRefVS(.ValSeq)                => false
S0732	semantics/list.k	35	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
S0733	semantics/list.k	37	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
S0734	semantics/list.k	39	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
S0735	semantics/list.k	40	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
S0736	semantics/list.k	41	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
S0737	semantics/list.k	42	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
S0738	semantics/list.k	45	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
S0739	semantics/list.k	47	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
S0740	semantics/list.k	49	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
S0741	semantics/list.k	50	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
S0742	semantics/list.k	53	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
S0743	semantics/list.k	58	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
S0744	semantics/list.k	59	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
S0745	semantics/list.k	60	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
S0746	semantics/list.k	61	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
S0747	semantics/list.k	62	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
S0748	semantics/list.k	63	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
S0749	semantics/list.k	65	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
S0750	semantics/list.k	67	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> B:Bool ~> #notB => notBool B ... </k>
S0751	semantics/list.k	68	endmodule		no	STRUCTURE_ONLY	endmodule
S0752	semantics/methods.k	3	module		no	STRUCTURE_ONLY	module MPY-METHODS
S0753	semantics/methods.k	4	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0754	semantics/methods.k	5	imports		no	STRUCTURE_ONLY	imports K-EQUAL
S0755	semantics/methods.k	6	imports		no	STRUCTURE_ONLY	imports MPY-STR
S0756	semantics/methods.k	7	imports		no	STRUCTURE_ONLY	imports MPY-LIST
S0757	semantics/methods.k	10	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= applyMethod(Val, String, Vals) [function]
S0758	semantics/methods.k	13	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
S0759	semantics/methods.k	14	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
S0760	semantics/methods.k	15	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
S0761	semantics/methods.k	16	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
S0762	semantics/methods.k	19	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""lower"",    .Vals) => str(mapLower(CS))"
S0763	semantics/methods.k	20	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""upper"",    .Vals) => str(mapUpper(CS))"
S0764	semantics/methods.k	21	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
S0765	semantics/methods.k	26	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
S0766	semantics/methods.k	27	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
S0767	semantics/methods.k	28	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
S0768	semantics/methods.k	29	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
S0769	semantics/methods.k	30	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
S0770	semantics/methods.k	34	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
S0771	semantics/methods.k	35	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
S0772	semantics/methods.k	36	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule cntSub(.IntSeq, _:IntSeq) => 0
S0773	semantics/methods.k	37	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
S0774	semantics/methods.k	39	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
S0775	semantics/methods.k	41	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
S0776	semantics/methods.k	42	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
S0777	semantics/methods.k	43	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
S0778	semantics/methods.k	44	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
S0779	semantics/methods.k	47	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
S0780	semantics/methods.k	48	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax IntSeq ::= trimWS(IntSeq) [function, total]
S0781	semantics/methods.k	49	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule trimWS(.IntSeq) => .IntSeq
