id	file	line	kind	attributes	relevance	assessment	statement_sha256	bounded_preview
107	reference-semantics/semantics/builtins.k	60	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e7fc3b9b3a8439566a4974be9e36608e65f380fca9cc34bcc9c6b41e522e9c16	rule <k> #allAcc(IT:Iterable) => #iterNext(IT) ~> #allCont ... </k>
108	reference-semantics/semantics/builtins.k	61	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b74e515d3e67d8a52e1d0a061bb0432a2bf1de1b43995cc280a0ee2003d49c36	rule <k> #iterDone ~> #allCont => true ... </k>
109	reference-semantics/semantics/builtins.k	62	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	beb3eb90ee0ff2e9d13f424eb92b4dc8263fba7700c6690beba2d2aafb4299ad	rule <k> #iterYield(V:Val, R:Iterable) ~> #allCont => #allAcc(R) ... </k> requires truthy(V)
110	reference-semantics/semantics/builtins.k	64	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	942b3c5ca9399a49d2fbd6ab4fa1a405dd4a7cf4516ff56af02970e4f30aa9a1	rule <k> #iterYield(V:Val, _:Iterable) ~> #allCont => false ... </k> requires notBool truthy(V)
111	reference-semantics/semantics/builtins.k	67	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	fbd45cd7894ab0316f890fc61b1b5354b41eabbba062394cbcbf820f53d00eb0	syntax KItem ::= #anyAcc(Iterable) | "#anyCont"
112	reference-semantics/semantics/builtins.k	68	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	ca3f3bc3212a4bde9db710ca67b9ff4f7372092a568008c9e263f36654c478be	rule <k> #anyAcc(IT:Iterable) => #iterNext(IT) ~> #anyCont ... </k>
113	reference-semantics/semantics/builtins.k	69	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c0ee3d29de0f584789682596e1516d301ee7f3cd73ca05694f3f10b3a978063a	rule <k> #iterDone ~> #anyCont => false ... </k>
114	reference-semantics/semantics/builtins.k	70	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	6d518d4a9ce768d209c77a938fe801e5d4cb6a5bf65b95ed6c13bd7ec71209b5	rule <k> #iterYield(V:Val, _:Iterable) ~> #anyCont => true ... </k> requires truthy(V)
115	reference-semantics/semantics/builtins.k	72	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	bad6f62e127821f6a2817452066c9e25d7e239ffd6aca6ee789c523fd7fab761	rule <k> #iterYield(V:Val, R:Iterable) ~> #anyCont => #anyAcc(R) ... </k> requires notBool truthy(V)
116	reference-semantics/semantics/builtins.k	76	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e3461106d962a1af387b25dc9d0efaf45f25429c84e747320080d55a256fe3c6	syntax KItem ::= #maxAcc0(Iterable) | "#maxCont0" | #maxAcc(Iterable, Int) | #maxCont(Int)
117	reference-semantics/semantics/builtins.k	77	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	59848da8989bf29361886195ec4d734aee2bb375e15be945b163e8bebe9dc86b	rule <k> #maxAcc0(IT:Iterable) => #iterNext(IT) ~> #maxCont0 ... </k>
118	reference-semantics/semantics/builtins.k	78	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	ea3939e11faecfbdaf2e2a14e81ed6135343d312f3de159e633f02b0fad02cd1	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAcc(R, {V}:>Int) ... </k> requires isInt(V)
119	reference-semantics/semantics/builtins.k	80	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	66b9fabf71fa1c3cb5935e7c758b7835d42c078229bef95a9d00258c2be25942	rule <k> #maxAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #maxCont(M) ... </k>
120	reference-semantics/semantics/builtins.k	81	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	45675f8137ef759c03793ddbc5f29ba0c26e9b63dbb20548eff076acbe7f1e57	rule <k> #iterDone ~> #maxCont(M:Int) => M ... </k>
121	reference-semantics/semantics/builtins.k	82	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	fee6fab3ed0c3bb5c60e6322b9837a3f13ea7f3cf846ea670e1197e10b84ddf1	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int) => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k> requires isInt(V)
122	reference-semantics/semantics/builtins.k	86	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	612c7bdfd2d38320c9120a5ad0911e5880488eb2a92ab68e87ac7a0a9bdcc60d	syntax KItem ::= #minAcc0(Iterable) | "#minCont0" | #minAcc(Iterable, Int) | #minCont(Int)
123	reference-semantics/semantics/builtins.k	87	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	eb6389d2a176f8e9c2eb65f49175e5c400253651be9a571add590da6ce3ba770	rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
124	reference-semantics/semantics/builtins.k	88	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	626486127c454c5cc6f3c1fdbae17950f6a96239e28e9d72fdd6322a77112532	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k> requires isInt(V)
125	reference-semantics/semantics/builtins.k	90	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	20c0d7b936a1ae717e1b498c544d3e56d529de8b54a671c87468ea52c0180f02	rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>
126	reference-semantics/semantics/builtins.k	91	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	3f472924a83dcd925a34d32704d5cb43591b3115643998243b00b590ffd0789e	rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
127	reference-semantics/semantics/builtins.k	92	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	bc45b19ab65f68a5462d0a1d6a08ebdfe81fe39a215be0fc1f953d0fa64c0f59	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int) => #minAcc(R, minInt(M, {V}:>Int)) ... </k> requires isInt(V)
128	reference-semantics/semantics/builtins.k	97	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4282c4747876bd11b0e0b06b2e4a8b6d9a709d9fb7d61a124e4e6e221a9cf49a	syntax Int ::= maxVals(Int, Vals) [function]
129	reference-semantics/semantics/builtins.k	98	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	16f482b70cca4e393239fcfc21ef383ea47184220924e70160efcc4f10351c27	rule applyBuiltin("max", I:Int, REST:Vals) => maxVals(I, REST)
130	reference-semantics/semantics/builtins.k	99	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	fb21a7851f56f7d9ed3357c97a7904370b3d6ede28cf28b7d032ee8519c55d21	rule maxVals(M:Int, .Vals)           => M
131	reference-semantics/semantics/builtins.k	100	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f1bf63869c2f8c3b4f48e5d002007a959d31bd3f9c39589cedd372e8e8c2c1fd	rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
132	reference-semantics/semantics/builtins.k	102	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8b1e9d6e3b83d5fbb06102823efcc1bd5eceebe50248a0519155605df3d8928e	syntax Int ::= minVals(Int, Vals) [function]
133	reference-semantics/semantics/builtins.k	103	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	92b52ecacf4f7bcc94c1774bbf2f8c46491933333083bff18d1fba94099a53f7	rule applyBuiltin("min", I:Int, REST:Vals) => minVals(I, REST)
134	reference-semantics/semantics/builtins.k	104	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4daf802c8ea1f71caaa5a73ccf57bd5032b7603812eeefe0498b96e1a0c92e34	rule minVals(M:Int, .Vals)           => M
135	reference-semantics/semantics/builtins.k	105	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e2ec20f0d229a3fd46d735b18b8a0ee08220b23884f0342f4ab1e7bad1f47fd4	rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)
136	reference-semantics/semantics/builtins.k	108	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f074a4057f894d07bdb18c671e40b98ce268cb5f06e178b8b1df0a5ce94d78b1	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0
137	reference-semantics/semantics/builtins.k	111	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	edb0bd1ec983404de3c2e8d866c12554270e0f9fc01dbc7307d5ba0ff1510fb4	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0
138	reference-semantics/semantics/builtins.k	114	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c616aba4766ff2aaf0704be23847369aa1831eaf4276066d724101d505f66734	syntax IntSeq ::= binCodes(Int) [function, total]
139	reference-semantics/semantics/builtins.k	115	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4e15dfee6cc651ddde7fae203da6c1cac63f9526f0a298a0e12298cece607136	rule binCodes(0) => iCons(48, .IntSeq)
140	reference-semantics/semantics/builtins.k	116	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7e1227c3ef64530774984a9128b2c12c553bcb563b0a0b83bc5b6e1c346beaa4	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
141	reference-semantics/semantics/builtins.k	117	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	939453dbc7b8105a40a22f0da3eb1cc17b459109ddb7ba032b38664edc20227c	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
142	reference-semantics/semantics/builtins.k	118	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7503c649eb67d40e57fdd7614dcfa3de4a3e4715eee89ab6ca8ce6dea1dc7de8	rule binAcc(0, ACC:IntSeq) => ACC
143	reference-semantics/semantics/builtins.k	119	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	efeb5c897e8487629a79c256d49983335a83473cf175b0045c4f216205457e64	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
144	reference-semantics/semantics/builtins.k	124	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e69569e78ca6c9783320125b87ca20dec101ecd113e50d4ddf36a1172c8a3f10	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
145	reference-semantics/semantics/builtins.k	126	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	aeb5f1496dff1950ec1446b3259063e01a84eb972208b260c0d6f09ce9506bf5	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
146	reference-semantics/semantics/builtins.k	127	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4833a908272d7c487063f0cfa562afde5a3451844e05cf3fe38d54ed348f1bc0	rule enumVS(.ValSeq, _:Int) => .ValSeq
147	reference-semantics/semantics/builtins.k	128	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0cee6f21712826f9e30bfcc68d6c885e40d14b9045c3a333a1e57bbf2c9e9bf8	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
148	reference-semantics/semantics/builtins.k	132	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	67a2cd9a593398acdc821b86ca3300583dcd23fa6ba78888d4175a6e18b99b8e	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
149	reference-semantics/semantics/builtins.k	134	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0513f86f41d97840aa4c9001828f9522be7fdfe0d34a81d66b1c7cb69dd19429	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
150	reference-semantics/semantics/builtins.k	135	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	289c1f88138532f4849f1759636f258f7a27e847636d3570f4d47118be315292	rule mapStrVS(.ValSeq) => .ValSeq
151	reference-semantics/semantics/builtins.k	136	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	74f471f298eebc641fbb40d2d7b15dd6178b5ded64b3cfb82bf8ed4d84d78288	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
152	reference-semantics/semantics/builtins.k	137	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8b0d47ce433fea65abfc5080685dec76b40765ae0f0836606a6466a8f4b6d110	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
153	reference-semantics/semantics/builtins.k	140	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b502e27ccb7e70d3d0a2e09783f066f4a4199bdc131eaa6db5282f73de7bcf42	rule applyBuiltin("int", I:Int, .Vals) => I
154	reference-semantics/semantics/builtins.k	143	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c4bb6edca9516337358f2cb7225d3ce0895ec4e19972031b438ad7517dc71f51	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
155	reference-semantics/semantics/builtins.k	144	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	565ee223fc875740d05f14540260374c2a614be686b7723f6000af374557021c	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
156	reference-semantics/semantics/builtins.k	148	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8e899362692d9ad0f61deb3419e5f8f6992150b924e853176c2b9e2bb77c628a	rule applyBuiltin("str", I:Int, .Vals)       => str(strToCodes(Int2String(I)))
157	reference-semantics/semantics/builtins.k	149	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	948b6cbe0695cfe94b8a31e2a58d02aa03c8a62802c57ab38a3e80df3efb72a6	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
158	reference-semantics/semantics/builtins.k	152	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	408dbad09118e5726d1ddcda09a1e1db36af28cf1ac81ba6dd6dda73cf3e123d	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
159	reference-semantics/semantics/builtins.k	156	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4c392478d60ededfeaea2f2717127374ee4de6f5a2cee983a551b6a261a62936	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
160	reference-semantics/semantics/builtins.k	158	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	5400597dd0d27beb9fb8b90889ee5e284a9ef3f9ae1719cc1cdcf297cc5222df	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
161	reference-semantics/semantics/builtins.k	159	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0d7d7afcdff4458cceec72313655cf6281aede2ccdccaec6603bd3d2b868034c	rule intDigAcc(.IntSeq, ACC:Int)             => ACC
162	reference-semantics/semantics/builtins.k	160	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	dedabaa457bf359116f8d27bebf165da20b17a1e3b75c9c15f8a16c2d3d6c967	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
163	reference-semantics/semantics/builtins.k	163	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d3b8ae0c04fe1c9c52482cb2873d5b12f4fc0b6fc09c01fe1cf2ebea8995dfca	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
164	reference-semantics/semantics/builtins.k	164	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	278ac52bcbfcd0e496c21d014ce645cc4ef5da47aa5dbf4a824ba5e481508c19	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)
165	reference-semantics/semantics/builtins.k	167	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8cb29bfb42109534d81a22b5819beef8ed9a62984dad98ebe78256c04f9a4b56	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
166	reference-semantics/semantics/builtins.k	169	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	db7593d35aaf34fb56e5bd6ef14cf491a6e3240d22d717b2c4ec9ee86860516f	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
167	reference-semantics/semantics/builtins.k	170	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	84cabfd28956dc3a489c060c4e01deda2dd393855e02d4eae64649ac5a7a0885	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
168	reference-semantics/semantics/builtins.k	171	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b15b1c71a43b0ecd1a5f031d0b9b6159b355c026147d91a86c62a681c739b4a3	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	reference-semantics/semantics/builtins.k	173	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	221848fbddbab3621aaa1edd05406921f4cbd1365138984dd84655a7433bfbc2	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
170	reference-semantics/semantics/builtins.k	174	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	2c19868ffadb8b3b6cf83f9bbbddd427e3f3c07e9eda8f4824232ce673f783b1	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
171	reference-semantics/semantics/builtins.k	177	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	4ff496b44fe127e32a9e38fa7e11e858bce666d4bfa2efde1dab60289b1288ef	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
172	reference-semantics/semantics/builtins.k	178	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	906c5a513bd4fd1d9e337a539e46c9a23224889f56558625440bfb54ccad18c1	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
173	reference-semantics/semantics/builtins.k	179	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1a090f192c71906ae8a53a9a17b6af7dd7a7847ec0531efe995d8b63f1fe202d	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
174	reference-semantics/semantics/builtins.k	187	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	3115789003f5fd3304efbfa147941564256ce839d48ae9c7ec4ab0817276c8a7	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
175	reference-semantics/semantics/builtins.k	188	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	ac5c7747453bcef9f306787c450027d49b33b7ccc8424f568c0a59340f7be95b	syntax Int ::= evalArith(IntSeq) [function]
176	reference-semantics/semantics/builtins.k	189	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	05258192fa0b32d9593bf71dc22e3c593e89bc6fdaa642ed42a7771ac6d9e9d4	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
177	reference-semantics/semantics/builtins.k	192	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	82f289aff1572a4406a04b267222ab0133343ece15b934ac425fb05cc70ffb83	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
178	reference-semantics/semantics/builtins.k	194	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b174a010e1cc48fc9c87f146d63c9f0b5fe2cc39edccb9bccec656443882ed7e	syntax Bool ::= evDigit(Int) [function, total]
179	reference-semantics/semantics/builtins.k	195	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	3e38e9b3918ab5f217a28ee11803a976860adc4a4a43d7e5f0a8dbe20d6f746d	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
180	reference-semantics/semantics/builtins.k	196	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7322fabc33c94db411ece339632320083ba49717b78a26188e9cc33fd0ba692a	syntax Bool ::= evHead42(IntSeq) [function, total]
181	reference-semantics/semantics/builtins.k	197	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8943c2a4d63090268d6e9b4908ea537fadc1b77bb23ba953b72c8e042d469510	rule evHead42(iCons(42, _:IntSeq)) => true
182	reference-semantics/semantics/builtins.k	198	rule	owise	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	91cad1617995640b868856509a5d21000d4029e3a7110e1888e921693a2b6c51	rule evHead42(_:IntSeq)            => false [owise]
183	reference-semantics/semantics/builtins.k	199	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0c7954767f99543b9df8d794bd317db6dd33a660a59579479ada56d88fcac4e4	syntax Bool ::= evHead47(IntSeq) [function, total]
184	reference-semantics/semantics/builtins.k	200	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	238e1f40d90ae25e3e018df6ad041e714bf374ab5bfa3a169df3a4b92a4fa8d7	rule evHead47(iCons(47, _:IntSeq)) => true
185	reference-semantics/semantics/builtins.k	201	rule	owise	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	fb275676fb19fcf1e54142850cc9fa2c0669f5daa8f1339bd28107da034fa60d	rule evHead47(_:IntSeq)            => false [owise]
186	reference-semantics/semantics/builtins.k	203	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d6d582239dd5c12601e35b409a04def1e7d471de1e96122e7a75d07a819d4c1c	syntax OpSeq ::= tokOps(IntSeq) [function, total]
187	reference-semantics/semantics/builtins.k	204	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e04fbacffc8906aa66fd92593efd41ff3daebbaed0e7aeade1b00f1345f9fb1e	rule tokOps(.IntSeq)                 => .OpSeq
188	reference-semantics/semantics/builtins.k	205	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	9e10fd4dda1100f6dec3fe434375334e180e081e66f1b51317223e75c17aebb8	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
189	reference-semantics/semantics/builtins.k	206	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	584bf3fa5f5988f14630c932156bd40ed5119b7c9f536827ca59717775e32e07	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
190	reference-semantics/semantics/builtins.k	207	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	011c9edcd2e8becfa114c58f13dac94960765c17469779243288ff3af8abb706	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
191	reference-semantics/semantics/builtins.k	208	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d5628edd807e379a7f63b92bc05c9e67d94eaed0d9c4f0c514c9e2ac1368c539	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
