id	provenance	file	line	module	kind	class	function	total	functional	symbol	opaque_no_evaluators	priority	simplification	concrete	owise	macro	text
134	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	104	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule minVals(M:Int, .Vals) => M
135	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	105	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R) // ==== bin(n) — ""0b"" + binary digit codes (promoted from 103's defined fold) =="
136	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	108	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0 // negative operand: the '-' sign prefixes the magnitude's digits"
137	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	111	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
138	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	114	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= binCodes(Int) [function, total]
139	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	115	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule binCodes(0) => iCons(48, .IntSeq)
140	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	116	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
141	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	117	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
142	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	118	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule binAcc(0, ACC:IntSeq) => ACC
143	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	119	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
144	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	124	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
145	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	126	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
146	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	127	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule enumVS(.ValSeq, _:Int) => .ValSeq
147	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	128	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============
148	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	132	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
149	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	134	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
150	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	135	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapStrVS(.ValSeq) => .ValSeq
151	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	136	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
152	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	137	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================
153	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	140	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""int"", I:Int, .Vals) => I // ==== ord / chr ==========================================================="
154	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	143	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
155	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	144	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) ================================================="
156	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	148	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"
157	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	149	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value ====="
158	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	152	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)"
159	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	156	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
160	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	158	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
161	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	159	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule intDigAcc(.IntSeq, ACC:Int) => ACC
162	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	160	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
163	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	163	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
164	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	164	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)"
165	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	167	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
166	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	169	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
167	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	170	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
168	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	171	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	173	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
170	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	174	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
171	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	177	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""range"", I:Int, .Vals) => rangeObj(0, I, 1)"
172	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	178	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)"
173	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	179	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds."
174	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	187	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
175	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	188	MPY-BUILTINS	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Int ::= evalArith(IntSeq) [function]
176	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	189	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
177	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	192	MPY-BUILTINS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
178	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	194	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= evDigit(Int) [function, total]
179	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	195	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
180	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	196	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= evHead42(IntSeq) [function, total]
181	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	197	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evHead42(iCons(42, _:IntSeq)) => true
182	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	198	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule evHead42(_:IntSeq) => false [owise]
183	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	199	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= evHead47(IntSeq) [function, total]
184	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	200	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule evHead47(iCons(47, _:IntSeq)) => true
185	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	201	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	True	False	rule evHead47(_:IntSeq) => false [owise]
186	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	203	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax OpSeq ::= tokOps(IntSeq) [function, total]
187	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	204	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokOps(.IntSeq) => .OpSeq
188	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	205	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
189	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	206	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
190	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	207	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
191	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	208	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
192	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	209	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
193	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	210	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
194	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	211	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"
195	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	212	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"
196	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	214	MPY-BUILTINS	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
197	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	216	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(.IntSeq) => .IntSeq
198	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	217	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
199	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	218	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
200	SUPPLIED_FIXED	reference-semantics/semantics/builtins.k	219	MPY-BUILTINS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
