Script started on 2026-07-30 06:31:31-05:00 [<not executed on terminal>]
DISPOSITION_HEADER	path	line	kind	decision	reason	statement
DISPOSITION	reference-semantics/semantics/builtins.k	180	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
DISPOSITION	reference-semantics/semantics/builtins.k	181	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
DISPOSITION	reference-semantics/semantics/builtins.k	184	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("int", I:Int, .Vals) => I
DISPOSITION	reference-semantics/semantics/builtins.k	187	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
DISPOSITION	reference-semantics/semantics/builtins.k	188	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
DISPOSITION	reference-semantics/semantics/builtins.k	192	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
DISPOSITION	reference-semantics/semantics/builtins.k	193	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
DISPOSITION	reference-semantics/semantics/builtins.k	196	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
DISPOSITION	reference-semantics/semantics/builtins.k	200	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
DISPOSITION	reference-semantics/semantics/builtins.k	202	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	203	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule intDigAcc(.IntSeq, ACC:Int) => ACC
DISPOSITION	reference-semantics/semantics/builtins.k	204	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
DISPOSITION	reference-semantics/semantics/builtins.k	207	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
DISPOSITION	reference-semantics/semantics/builtins.k	208	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
DISPOSITION	reference-semantics/semantics/builtins.k	211	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
DISPOSITION	reference-semantics/semantics/builtins.k	213	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/builtins.k	214	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/builtins.k	215	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
DISPOSITION	reference-semantics/semantics/builtins.k	217	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/builtins.k	218	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
DISPOSITION	reference-semantics/semantics/builtins.k	221	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
DISPOSITION	reference-semantics/semantics/builtins.k	222	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
DISPOSITION	reference-semantics/semantics/builtins.k	223	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
DISPOSITION	reference-semantics/semantics/builtins.k	231	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
DISPOSITION	reference-semantics/semantics/builtins.k	232	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= evalArith(IntSeq) [function]
DISPOSITION	reference-semantics/semantics/builtins.k	233	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
DISPOSITION	reference-semantics/semantics/builtins.k	236	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
DISPOSITION	reference-semantics/semantics/builtins.k	238	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= evDigit(Int) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	239	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
DISPOSITION	reference-semantics/semantics/builtins.k	240	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= evHead42(IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	241	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule evHead42(iCons(42, _:IntSeq)) => true
DISPOSITION	reference-semantics/semantics/builtins.k	242	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule evHead42(_:IntSeq) => false [owise]
DISPOSITION	reference-semantics/semantics/builtins.k	243	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Bool ::= evHead47(IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	244	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule evHead47(iCons(47, _:IntSeq)) => true
DISPOSITION	reference-semantics/semantics/builtins.k	245	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule evHead47(_:IntSeq) => false [owise]
DISPOSITION	reference-semantics/semantics/builtins.k	247	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax OpSeq ::= tokOps(IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	248	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(.IntSeq) => .OpSeq
DISPOSITION	reference-semantics/semantics/builtins.k	249	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
DISPOSITION	reference-semantics/semantics/builtins.k	250	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
DISPOSITION	reference-semantics/semantics/builtins.k	251	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
DISPOSITION	reference-semantics/semantics/builtins.k	252	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
DISPOSITION	reference-semantics/semantics/builtins.k	253	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
DISPOSITION	reference-semantics/semantics/builtins.k	254	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
DISPOSITION	reference-semantics/semantics/builtins.k	255	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
DISPOSITION	reference-semantics/semantics/builtins.k	256	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
DISPOSITION	reference-semantics/semantics/builtins.k	258	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	260	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokNds(.IntSeq) => .IntSeq
DISPOSITION	reference-semantics/semantics/builtins.k	261	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
DISPOSITION	reference-semantics/semantics/builtins.k	262	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
DISPOSITION	reference-semantics/semantics/builtins.k	263	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
DISPOSITION	reference-semantics/semantics/builtins.k	265	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
DISPOSITION	reference-semantics/semantics/builtins.k	267	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
DISPOSITION	reference-semantics/semantics/builtins.k	269	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax EvPair ::= evp(OpSeq, IntSeq)
DISPOSITION	reference-semantics/semantics/builtins.k	270	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= firstNdE(EvPair) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	271	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
DISPOSITION	reference-semantics/semantics/builtins.k	272	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule firstNdE(_:EvPair) => 0 [owise]
DISPOSITION	reference-semantics/semantics/builtins.k	274	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax Int ::= applyOpE(String, Int, Int) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	275	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyOpE("+", A:Int, B:Int) => A +Int B
DISPOSITION	reference-semantics/semantics/builtins.k	276	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyOpE("-", A:Int, B:Int) => A -Int B
DISPOSITION	reference-semantics/semantics/builtins.k	277	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyOpE("*", A:Int, B:Int) => A *Int B
DISPOSITION	reference-semantics/semantics/builtins.k	278	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyOpE("//", A:Int, B:Int) => A divInt B
DISPOSITION	reference-semantics/semantics/builtins.k	279	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyOpE("**", A:Int, B:Int) => A ^Int B
DISPOSITION	reference-semantics/semantics/builtins.k	280	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
DISPOSITION	reference-semantics/semantics/builtins.k	282	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	283	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
DISPOSITION	reference-semantics/semantics/builtins.k	284	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
DISPOSITION	reference-semantics/semantics/builtins.k	285	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
DISPOSITION	reference-semantics/semantics/builtins.k	287	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
DISPOSITION	reference-semantics/semantics/builtins.k	288	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	289	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
DISPOSITION	reference-semantics/semantics/builtins.k	290	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
DISPOSITION	reference-semantics/semantics/builtins.k	291	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	292	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
DISPOSITION	reference-semantics/semantics/builtins.k	294	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
DISPOSITION	reference-semantics/semantics/builtins.k	295	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
DISPOSITION	reference-semantics/semantics/builtins.k	296	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
DISPOSITION	reference-semantics/semantics/builtins.k	297	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
DISPOSITION	reference-semantics/semantics/builtins.k	298	rule	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
DISPOSITION	reference-semantics/semantics/builtins.k	299	syntax	ACCEPT_SUPPLIED_LOAD_BEARING	file is in the load-bearing cone; item reviewed for direct use or overlap	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
