Script started on 2026-07-30 06:22:11-05:00 [<not executed on terminal>]
INVENTORY_HEADER	path	line	kind	classification	attributes	statement
ITEM	reference-semantics/semantics/list.k	20	rule	ordinary		rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
ITEM	reference-semantics/semantics/list.k	24	rule	priority	priority(45)	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
ITEM	reference-semantics/semantics/list.k	27	rule	ordinary		rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
ITEM	reference-semantics/semantics/list.k	28	rule	ordinary		rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
ITEM	reference-semantics/semantics/list.k	33	syntax	function+total	function,total	syntax Bool ::= hasRefVS(ValSeq) [function, total]
ITEM	reference-semantics/semantics/list.k	34	rule	ordinary		rule hasRefVS(.ValSeq) => false
ITEM	reference-semantics/semantics/list.k	35	rule	ordinary		rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
ITEM	reference-semantics/semantics/list.k	37	syntax	function	function,function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
ITEM	reference-semantics/semantics/list.k	39	rule	ordinary		rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
ITEM	reference-semantics/semantics/list.k	40	rule	ordinary		rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
ITEM	reference-semantics/semantics/list.k	41	rule	ordinary		rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
ITEM	reference-semantics/semantics/list.k	42	rule	ordinary		rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
ITEM	reference-semantics/semantics/list.k	45	rule	ordinary	H	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
ITEM	reference-semantics/semantics/list.k	47	rule	ordinary	H	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
ITEM	reference-semantics/semantics/list.k	49	rule	ordinary		rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
ITEM	reference-semantics/semantics/list.k	50	rule	owise	owise	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
ITEM	reference-semantics/semantics/list.k	53	rule	priority	priority(40)	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/list.k	58	syntax	data-syntax		syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
ITEM	reference-semantics/semantics/list.k	59	rule	ordinary		rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
ITEM	reference-semantics/semantics/list.k	60	rule	ordinary		rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
ITEM	reference-semantics/semantics/list.k	61	rule	ordinary		rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
ITEM	reference-semantics/semantics/list.k	62	rule	ordinary		rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
ITEM	reference-semantics/semantics/list.k	63	rule	ordinary		rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
ITEM	reference-semantics/semantics/list.k	65	rule	ordinary		rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
ITEM	reference-semantics/semantics/list.k	67	rule	ordinary		rule <k> B:Bool ~> #notB => notBool B ... </k>
ITEM	reference-semantics/semantics/methods.k	10	syntax	function	function	syntax Val ::= applyMethod(Val, String, Vals) [function]
ITEM	reference-semantics/semantics/methods.k	13	rule	ordinary		rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
ITEM	reference-semantics/semantics/methods.k	14	rule	ordinary		rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
ITEM	reference-semantics/semantics/methods.k	15	rule	ordinary		rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
ITEM	reference-semantics/semantics/methods.k	16	rule	ordinary		rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
ITEM	reference-semantics/semantics/methods.k	19	rule	ordinary		rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
ITEM	reference-semantics/semantics/methods.k	20	rule	ordinary		rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
ITEM	reference-semantics/semantics/methods.k	21	rule	ordinary		rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
ITEM	reference-semantics/semantics/methods.k	26	rule	ordinary		rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
ITEM	reference-semantics/semantics/methods.k	27	syntax	function+total	function,total	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	28	rule	ordinary		rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
ITEM	reference-semantics/semantics/methods.k	29	rule	ordinary		rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
ITEM	reference-semantics/semantics/methods.k	30	rule	ordinary		rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
ITEM	reference-semantics/semantics/methods.k	34	rule	ordinary		rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
ITEM	reference-semantics/semantics/methods.k	35	syntax	function	function	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
ITEM	reference-semantics/semantics/methods.k	36	rule	ordinary		rule cntSub(.IntSeq, _:IntSeq) => 0
ITEM	reference-semantics/semantics/methods.k	37	rule	ordinary		rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
ITEM	reference-semantics/semantics/methods.k	39	rule	ordinary		rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
ITEM	reference-semantics/semantics/methods.k	41	syntax	function+total	function,total	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	42	rule	ordinary		rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
ITEM	reference-semantics/semantics/methods.k	43	rule	owise	owise	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
ITEM	reference-semantics/semantics/methods.k	44	rule	ordinary		rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
ITEM	reference-semantics/semantics/methods.k	47	rule	ordinary		rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
ITEM	reference-semantics/semantics/methods.k	48	syntax	function+total	function,total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	49	rule	ordinary		rule trimWS(.IntSeq) => .IntSeq
ITEM	reference-semantics/semantics/methods.k	50	rule	ordinary		rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
ITEM	reference-semantics/semantics/methods.k	51	rule	ordinary		rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
ITEM	reference-semantics/semantics/methods.k	52	syntax	function+total	function,total,function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	53	rule	ordinary		rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
ITEM	reference-semantics/semantics/methods.k	54	rule	ordinary		rule revISAcc(.IntSeq, A:IntSeq) => A
ITEM	reference-semantics/semantics/methods.k	55	rule	ordinary		rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
ITEM	reference-semantics/semantics/methods.k	58	rule	ordinary		rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
ITEM	reference-semantics/semantics/methods.k	61	rule	ordinary		rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
ITEM	reference-semantics/semantics/methods.k	64	rule	ordinary		rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
ITEM	reference-semantics/semantics/methods.k	65	syntax	function+total	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
ITEM	reference-semantics/semantics/methods.k	66	rule	ordinary		rule cntOccVS(.ValSeq, _:Val) => 0
ITEM	reference-semantics/semantics/methods.k	67	rule	ordinary		rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
ITEM	reference-semantics/semantics/methods.k	68	rule	ordinary		rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
ITEM	reference-semantics/semantics/methods.k	72	rule	priority	priority(40)	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
ITEM	reference-semantics/semantics/methods.k	75	syntax	function	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
ITEM	reference-semantics/semantics/methods.k	76	rule	ordinary		rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
ITEM	reference-semantics/semantics/methods.k	77	rule	ordinary		rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
ITEM	reference-semantics/semantics/methods.k	79	rule	ordinary		rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
ITEM	reference-semantics/semantics/methods.k	82	syntax	function	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
ITEM	reference-semantics/semantics/methods.k	83	rule	ordinary		rule flushTok(ACC:ValSeq, .IntSeq) => ACC
ITEM	reference-semantics/semantics/methods.k	84	rule	ordinary		rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
ITEM	reference-semantics/semantics/methods.k	85	syntax	function+total	function,total	syntax Bool ::= isWSC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	86	rule	ordinary		rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
ITEM	reference-semantics/semantics/methods.k	89	rule	priority	priority(39)	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
ITEM	reference-semantics/semantics/methods.k	94	rule	priority	priority(40)	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
ITEM	reference-semantics/semantics/methods.k	97	syntax	function	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
ITEM	reference-semantics/semantics/methods.k	98	rule	ordinary		rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
ITEM	reference-semantics/semantics/methods.k	99	rule	ordinary		rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
ITEM	reference-semantics/semantics/methods.k	101	rule	ordinary		rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
ITEM	reference-semantics/semantics/methods.k	104	rule	ordinary		rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
ITEM	reference-semantics/semantics/methods.k	106	syntax	function+total	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	107	rule	ordinary		rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
ITEM	reference-semantics/semantics/methods.k	108	rule	ordinary		rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
ITEM	reference-semantics/semantics/methods.k	109	rule	ordinary		rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
ITEM	reference-semantics/semantics/methods.k	112	syntax	function+total	function,total	syntax Bool ::= isUpperC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	113	rule	ordinary		rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
ITEM	reference-semantics/semantics/methods.k	115	syntax	function+total	function,total	syntax Bool ::= isLowerC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	116	rule	ordinary		rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
ITEM	reference-semantics/semantics/methods.k	118	syntax	function+total	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	119	rule	ordinary		rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
ITEM	reference-semantics/semantics/methods.k	121	syntax	function+total	function,total	syntax Bool ::= isDigitC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	122	rule	ordinary		rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
ITEM	reference-semantics/semantics/methods.k	124	syntax	function+total	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	125	rule	ordinary		rule hasUpper(.IntSeq) => false
ITEM	reference-semantics/semantics/methods.k	126	rule	ordinary		rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
ITEM	reference-semantics/semantics/methods.k	128	syntax	function+total	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	129	rule	ordinary		rule hasLower(.IntSeq) => false
ITEM	reference-semantics/semantics/methods.k	130	rule	ordinary		rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
ITEM	reference-semantics/semantics/methods.k	132	syntax	function+total	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	133	rule	ordinary		rule allAlpha(.IntSeq) => true
ITEM	reference-semantics/semantics/methods.k	134	rule	ordinary		rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
ITEM	reference-semantics/semantics/methods.k	136	syntax	function+total	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	137	rule	ordinary		rule allDigit(.IntSeq) => true
ITEM	reference-semantics/semantics/methods.k	138	rule	ordinary		rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
ITEM	reference-semantics/semantics/methods.k	140	syntax	function+total	function,total	syntax Int ::= lowerC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	142	rule	ordinary		rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
ITEM	reference-semantics/semantics/methods.k	143	rule	owise	owise	rule lowerC(C:Int) => C [owise]
ITEM	reference-semantics/semantics/methods.k	145	syntax	function+total	function,total	syntax Int ::= upperC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	146	rule	ordinary		rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
ITEM	reference-semantics/semantics/methods.k	147	rule	owise	owise	rule upperC(C:Int) => C [owise]
ITEM	reference-semantics/semantics/methods.k	149	syntax	function+total	function,total	syntax Int ::= swapC(Int) [function, total]
ITEM	reference-semantics/semantics/methods.k	150	rule	ordinary		rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
ITEM	reference-semantics/semantics/methods.k	151	rule	ordinary		rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
ITEM	reference-semantics/semantics/methods.k	152	rule	owise	owise	rule swapC(C:Int) => C [owise]
ITEM	reference-semantics/semantics/methods.k	154	syntax	function+total	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	155	rule	ordinary		rule mapLower(.IntSeq) => .IntSeq
ITEM	reference-semantics/semantics/methods.k	156	rule	ordinary		rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
ITEM	reference-semantics/semantics/methods.k	158	syntax	function+total	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	159	rule	ordinary		rule mapUpper(.IntSeq) => .IntSeq
ITEM	reference-semantics/semantics/methods.k	160	rule	ordinary		rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
ITEM	reference-semantics/semantics/methods.k	162	syntax	function+total	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	163	rule	ordinary		rule mapSwap(.IntSeq) => .IntSeq
ITEM	reference-semantics/semantics/methods.k	164	rule	ordinary		rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
ITEM	reference-semantics/semantics/methods.k	166	syntax	function+total	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/methods.k	167	rule	ordinary		rule startsWith(.IntSeq, _:IntSeq) => true
ITEM	reference-semantics/semantics/methods.k	168	rule	ordinary		rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
ITEM	reference-semantics/semantics/methods.k	169	rule	ordinary		rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
ITEM	reference-semantics/semantics/operators.k	10	rule	ordinary		rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
ITEM	reference-semantics/semantics/operators.k	12	rule	ordinary		rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
ITEM	reference-semantics/semantics/operators.k	15	context	context		context Compare(HOLE, _)
ITEM	reference-semantics/semantics/operators.k	16	context	context		context Compare(_:Val, CmpOp(_, HOLE))
ITEM	reference-semantics/semantics/operators.k	17	rule	owise	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
ITEM	reference-semantics/semantics/operators.k	19	rule	ordinary		rule applyCmp("is", V:Val, noneV) => V ==K noneV
ITEM	reference-semantics/semantics/operators.k	20	rule	ordinary		rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
ITEM	reference-semantics/semantics/operators.k	25	rule	priority	priority(40)	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/operators.k	28	rule	ordinary		rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
ITEM	reference-semantics/semantics/operators.k	34	rule	ordinary		rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
ITEM	reference-semantics/semantics/operators.k	38	rule	ordinary		rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
ITEM	reference-semantics/semantics/operators.k	44	rule	priority	priority(40)	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
ITEM	reference-semantics/semantics/range.k	9	syntax	function+total	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
ITEM	reference-semantics/semantics/range.k	10	rule	ordinary		rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
ITEM	reference-semantics/semantics/range.k	12	syntax	function	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
ITEM	reference-semantics/semantics/range.k	13	rule	ordinary		rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
ITEM	reference-semantics/semantics/range.k	15	rule	ordinary		rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
ITEM	reference-semantics/semantics/range.k	17	rule	ordinary		rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
ITEM	reference-semantics/semantics/range.k	20	rule	ordinary		rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
ITEM	reference-semantics/semantics/range.k	23	rule	ordinary		rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
ITEM	reference-semantics/semantics/set.k	8	syntax	data-syntax		syntax Val ::= setV(IntSeq)
ITEM	reference-semantics/semantics/set.k	11	syntax	function+total	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
ITEM	reference-semantics/semantics/set.k	12	rule	ordinary		rule codeIn(_:Int, .IntSeq) => false
ITEM	reference-semantics/semantics/set.k	13	rule	ordinary		rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
ITEM	reference-semantics/semantics/set.k	16	syntax	function+total	function,total,function,total	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/set.k	18	rule	ordinary		rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
ITEM	reference-semantics/semantics/set.k	19	rule	ordinary		rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
ITEM	reference-semantics/semantics/set.k	20	rule	ordinary		rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
ITEM	reference-semantics/semantics/set.k	22	rule	ordinary		rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
ITEM	reference-semantics/semantics/set.k	25	syntax	function+total	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
ITEM	reference-semantics/semantics/set.k	26	rule	ordinary		rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
ITEM	reference-semantics/semantics/set.k	27	rule	ordinary		rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
ITEM	reference-semantics/semantics/set.k	31	syntax	function+total	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/set.k	32	rule	ordinary		rule subsetCodes(.IntSeq, _:IntSeq) => true
ITEM	reference-semantics/semantics/set.k	33	rule	ordinary		rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
ITEM	reference-semantics/semantics/set.k	35	syntax	function+total	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
ITEM	reference-semantics/semantics/set.k	36	rule	ordinary		rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
ITEM	reference-semantics/semantics/set.k	39	rule	ordinary		rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
ITEM	reference-semantics/semantics/sort.k	18	syntax	function+total+no-evaluators	function,total,symbol(sortVS),no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
ITEM	reference-semantics/semantics/sort.k	19	syntax	function	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
ITEM	reference-semantics/semantics/sort.k	20	rule	concrete	concrete	rule sortVS(.ValSeq) => .ValSeq [concrete]
ITEM	reference-semantics/semantics/sort.k	21	rule	concrete	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
ITEM	reference-semantics/semantics/sort.k	22	rule	concrete	concrete	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
ITEM	reference-semantics/semantics/sort.k	23	rule	concrete	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
ITEM	reference-semantics/semantics/sort.k	24	rule	concrete	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // v3: mixed-numeric elements (float/bool heads; float/bool tail elements under // an Int head) insert via the shared applyCmp dispatch — the exact ltIF/ltFI // bridges (float.k) + the bool->int promotion (bool.k), so mixed sorts match // CPython bit-exactly. X goes before Y iff not (Y < X) — the same tie rule as // insVS's X <=Int Y, so equal keys keep first-seen order (stable insertion // from the right). str-vs-numeric has no applyCmp leg and stays stuck // (CPython TypeError).
ITEM	reference-semantics/semantics/sort.k	32	syntax	function	function	syntax ValSeq ::= insVSn(Val, ValSeq) [function]
ITEM	reference-semantics/semantics/sort.k	33	rule	ordinary		rule sortVS(vCons(X:Val, R:ValSeq)) => insVSn(X, sortVS(R))
ITEM	reference-semantics/semantics/sort.k	35	rule	ordinary		rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R))
ITEM	reference-semantics/semantics/sort.k	37	rule	ordinary		rule insVS(X:Int, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVS(X, R))
ITEM	reference-semantics/semantics/sort.k	39	rule	concrete	concrete	rule insVSn(X:Val, .ValSeq) => vCons(X, .ValSeq) [concrete]
ITEM	reference-semantics/semantics/sort.k	40	rule	ordinary		rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(X, vCons(Y, R))
ITEM	reference-semantics/semantics/sort.k	42	rule	ordinary		rule insVSn(X:Val, vCons(Y:Val, R:ValSeq)) => vCons(Y, insVSn(X, R))
ITEM	reference-semantics/semantics/sort.k	45	syntax	function	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
ITEM	reference-semantics/semantics/sort.k	46	rule	concrete	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
ITEM	reference-semantics/semantics/sort.k	47	rule	concrete	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
