id	file	line	kind	classification	attributes	statement_sha256	signature	decision
88	reference-semantics/semantics/builtins.k	137	rule	FIXED_UNUSED	-	18e4048be349515472dd410bc4fc0e8ecde733f6986d22d7fc7fe3d119bfe724	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
89	reference-semantics/semantics/builtins.k	140	rule	FIXED_UNUSED	-	ac3a0436925d86c1c8bcfc40e2a316f8976986b21e745d6ceb3ecf428448963f	"rule applyBuiltin(""int"", I:Int, .Vals) => I"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
90	reference-semantics/semantics/builtins.k	143	rule	FIXED_UNUSED	-	504661068a29adbf28a16479fa94fd5fb8160f6f194141f05f96f0bb56c8b64a	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
91	reference-semantics/semantics/builtins.k	144	rule	FIXED_UNUSED	-	b3e4c51c01377a5a9c00ad55827cbdef6f57cdc69a7857eb7584b4e92bdefd63	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
92	reference-semantics/semantics/builtins.k	148	rule	FIXED_UNUSED	-	168ceece5d8c6ebdaedd92241132ca44208432cae5170314de7ee2a69b894fba	"rule applyBuiltin(""str"", I:Int, .Vals)       => str(strToCodes(Int2String(I)))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
93	reference-semantics/semantics/builtins.k	149	rule	FIXED_UNUSED	-	b132e937cc1c52b420bfe019b7d9915a0a02d1c72651ce50bab8325adfb124a8	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
94	reference-semantics/semantics/builtins.k	152	rule	FIXED_UNUSED	-	7411831fc8ef13bb4af2b59f7c402ed4967fb14073fcfcf7080c6075e1428ea4	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
95	reference-semantics/semantics/builtins.k	156	rule	FIXED_UNUSED	-	0e9505e86b668ee2f5a4331251d63dd2945e029f4163ab395f3679495f6ac110	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
96	reference-semantics/semantics/builtins.k	158	syntax	FIXED_UNUSED	function,total	afc7b8cff48dab209a0a60bdbc12d4d34f466c57ac01accabe61d5c003b7cd7c	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
97	reference-semantics/semantics/builtins.k	159	rule	FIXED_UNUSED	-	cacdc5ed650d9300ae7ec509c1aff327c7bd327ea9f77d699397f36998e2a376	rule intDigAcc(.IntSeq, ACC:Int)             => ACC	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
98	reference-semantics/semantics/builtins.k	160	rule	FIXED_UNUSED	-	06a90c6b981b3a31de522bc57ca80ebd7cc0a44f749a854ee194b782666d5f9f	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
99	reference-semantics/semantics/builtins.k	163	rule	FIXED_UNUSED	-	6e7bf457112df5f53b9d531cee5a965e995509b56ebf335f595fdd9fad9f1036	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
100	reference-semantics/semantics/builtins.k	164	rule	FIXED_UNUSED	-	41c1499879fecfb2e0f1872e84c6360531a4709758eedcf73e2151d7ab74e053	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
101	reference-semantics/semantics/builtins.k	167	rule	FIXED_UNUSED	-	6c498026a2c442f959fc4053d14cb478dea94bf6fd3f2f5cc5f3f326023a7875	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
102	reference-semantics/semantics/builtins.k	169	rule	FIXED_UNUSED	-	84cf3daad2f649d7c5cdebd4c7debd7fc8788c26e8f545119a568b1b8967f33c	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
103	reference-semantics/semantics/builtins.k	170	rule	FIXED_UNUSED	-	1088cc4468f59ee89cc0164636d6265d011e98caee12a8187afd7d2f8f18a0ee	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
104	reference-semantics/semantics/builtins.k	171	rule	FIXED_UNUSED	-	e39f19aadd030a37e26c7c285e897e32e5166ebe941de539258fdfb4caaebc32	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
105	reference-semantics/semantics/builtins.k	173	rule	FIXED_UNUSED	-	e4892e0d5f417fc753b3f2beafd0325181206aeab0878767c2e0f6408313719b	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
106	reference-semantics/semantics/builtins.k	174	rule	FIXED_UNUSED	-	02223b247a7a1e5db93b474ed0271a91e4782c6bb6ec5049d74c1fcf99994813	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
107	reference-semantics/semantics/builtins.k	177	rule	FIXED_UNUSED	-	4fdad6139c2b1d23f9a97605dcca0c8066b3b1c9cedf0a7aa64cd3177d8ffa2c	"rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
108	reference-semantics/semantics/builtins.k	178	rule	FIXED_UNUSED	-	8b0814792c5c26ea332110d9acca033a802a3829e9c91af7b0fd1026682a0e02	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
109	reference-semantics/semantics/builtins.k	179	rule	FIXED_UNUSED	-	a5f7e1d983b4ddc5abdef23ea2fb9573d34bee54e5b5f909d2b54e3e7490a03f	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
110	reference-semantics/semantics/builtins.k	187	rule	FIXED_UNUSED	-	6be476fccc6b0ed43ff30c5bfb83b1509ad3223d95b936c801ee7030b029ed32	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
111	reference-semantics/semantics/builtins.k	188	syntax	FIXED_UNUSED	function	1f5c850fca52c294658670a104743d6c1f8cdb5bea57d002217ec4ae4dc8a176	syntax Int ::= evalArith(IntSeq) [function]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
112	reference-semantics/semantics/builtins.k	189	rule	FIXED_UNUSED	-	2282b281db1fd3d6573073bf3d36b79625e5decfc6303cb9bc70f8ffe76fde00	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
113	reference-semantics/semantics/builtins.k	192	syntax	FIXED_UNUSED	-	5baf07ef7c1ee6dd65602e9857106e3ffea0fe5fcab499387e76312136cdac2f	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
114	reference-semantics/semantics/builtins.k	194	syntax	FIXED_UNUSED	function,total	a4fb20845f4903aabb3797727850faf0da252dbebcec66e9f85b2790d47b1275	syntax Bool ::= evDigit(Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
115	reference-semantics/semantics/builtins.k	195	rule	FIXED_UNUSED	-	54ccc3b156e8f9450d9f73a6927ed5263537196cfd298ec2694953caeee8825e	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
116	reference-semantics/semantics/builtins.k	196	syntax	FIXED_UNUSED	function,total	e0105c2956872119da6bd6fa60b068552e32e3df814525e3bb4e26a058dce20b	syntax Bool ::= evHead42(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
117	reference-semantics/semantics/builtins.k	197	rule	FIXED_UNUSED	-	ecd6bab7ad24a0f769bbb36c013c06efa5845c186256e7a660d58892e8dee6a9	rule evHead42(iCons(42, _:IntSeq)) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
118	reference-semantics/semantics/builtins.k	198	rule	FIXED_UNUSED	owise	7b3aa8953f1991eb2ce11d09063f734463bf252e354a9d43b66ee5f483d2648d	rule evHead42(_:IntSeq)            => false [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
119	reference-semantics/semantics/builtins.k	199	syntax	FIXED_UNUSED	function,total	35471a9b8036068826588b412da941ba7874813e438f7cfd31043823871fc403	syntax Bool ::= evHead47(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
120	reference-semantics/semantics/builtins.k	200	rule	FIXED_UNUSED	-	033161d920d9b055b1a5bee7f4a5cd2b0ae7314eefcb5bf571a1fa022fdab58f	rule evHead47(iCons(47, _:IntSeq)) => true	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
121	reference-semantics/semantics/builtins.k	201	rule	FIXED_UNUSED	owise	4e36087231cb2e278d4664d016e99e88474b48b2648c7cbb2de8fd803391fd2d	rule evHead47(_:IntSeq)            => false [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
122	reference-semantics/semantics/builtins.k	203	syntax	FIXED_UNUSED	function,total	cf93c0de17f07ba9589fd3adce30f99d51059b36e63d7739d9c9fd8995cc47c5	syntax OpSeq ::= tokOps(IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
123	reference-semantics/semantics/builtins.k	204	rule	FIXED_UNUSED	-	f514d92d8f6d8e607167b49d6dbb3ef8d8649735ed9073cc78d7b88af6bcab42	rule tokOps(.IntSeq)                 => .OpSeq	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
124	reference-semantics/semantics/builtins.k	205	rule	FIXED_UNUSED	-	26c06d74b9cd5998bf7e9f4d781ce6d67edfb7f0128a03b1422c5b3ea16caba1	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
125	reference-semantics/semantics/builtins.k	206	rule	FIXED_UNUSED	-	3f205cb1306c55d416f4c9d5474593b339685aad5ecc9c80acccf23a737060b0	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
126	reference-semantics/semantics/builtins.k	207	rule	FIXED_UNUSED	-	d5e60810e2f4ade82141a62ad4f52497d499d0130dc0aee02e37a533da1115b1	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
127	reference-semantics/semantics/builtins.k	208	rule	FIXED_UNUSED	-	45186f91293e9b6a841c3e18945ea98c32793eaf17a4de8f439b1f955b1631e4	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
128	reference-semantics/semantics/builtins.k	209	rule	FIXED_UNUSED	-	afbadca2b4a477d9635cc430158b7fd54e3622003edded455d12c78163944505	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
129	reference-semantics/semantics/builtins.k	210	rule	FIXED_UNUSED	-	b0e2999c6c1db761b4665ac3a80dd6796b02c00c11cb8120bd07827a07f36350	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
130	reference-semantics/semantics/builtins.k	211	rule	FIXED_UNUSED	-	2cce22ac86c50404cb1074c26f23dce5ec7921f55b95e99fef62aa9142b73542	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
131	reference-semantics/semantics/builtins.k	212	rule	FIXED_UNUSED	-	b23c35e837e9928eb4df8371a91ae3f110e94f70a63a435edfd95f0a1ca7c08d	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
132	reference-semantics/semantics/builtins.k	214	syntax	FIXED_UNUSED	function,total	635d0cbcf82b1892f56f78ae3305c6bb0984194c747b533f89e689d6f42bef81	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
133	reference-semantics/semantics/builtins.k	216	rule	FIXED_UNUSED	-	b15dd30804728576dea034e4b8cac0432cdb629a8bf4f894b714aebdb44e61c3	rule tokNds(.IntSeq)                => .IntSeq	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
134	reference-semantics/semantics/builtins.k	217	rule	FIXED_UNUSED	-	6c85cdb101217e82ee7ffd16d6207fbb104783dfcf2fd29a8e31a1db2bde7834	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
135	reference-semantics/semantics/builtins.k	218	rule	FIXED_UNUSED	-	e6ed4069a43e29f41d7a9e125517dadd375e04d6b9739c5480e7a8f33bc15f44	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
136	reference-semantics/semantics/builtins.k	219	rule	FIXED_UNUSED	-	45c5811e782f7c54625de7ced6a3affa51df6cad06599194eb39d1f7fcfc676e	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
137	reference-semantics/semantics/builtins.k	221	rule	FIXED_UNUSED	-	406d715a7d75b0818513021d1af7aed64c5ed7958f08d257935e57e94165d69a	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
138	reference-semantics/semantics/builtins.k	223	rule	FIXED_UNUSED	owise	4003af3ac6cb77da21b645fec2564e440cbb946f6079e2d8d8d07a7ffdb9b401	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
139	reference-semantics/semantics/builtins.k	225	syntax	FIXED_UNUSED	-	5c04db6ba3742367b3618e0588529342b3186b749ecd63417c2d62a33f63d046	syntax EvPair ::= evp(OpSeq, IntSeq)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
140	reference-semantics/semantics/builtins.k	226	syntax	FIXED_UNUSED	function,total	2fbc84524b70917611942d40be37c45ed0dfe542aaafc073ae0f74656803311f	syntax Int ::= firstNdE(EvPair) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
141	reference-semantics/semantics/builtins.k	227	rule	FIXED_UNUSED	-	5a1ff4150af2c8b94fbb310de971709e819b369042df1958587d9d77761df2a3	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
142	reference-semantics/semantics/builtins.k	228	rule	FIXED_UNUSED	owise	ca6af26ddb6e6c5a914e9cf076fc95095ac6bec21a164ce83ea60f2345891461	rule firstNdE(_:EvPair) => 0 [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
143	reference-semantics/semantics/builtins.k	230	syntax	FIXED_UNUSED	function,total	fdbeec4cda4bf40d13a13d8df81c59b829de1e8eec551f61c92ba8263b6f59ae	syntax Int ::= applyOpE(String, Int, Int) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
144	reference-semantics/semantics/builtins.k	231	rule	FIXED_UNUSED	-	368c7a4b7f380fd86e19480931172e5ca6afaf71c67564faf95872ebd53a6c41	"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
145	reference-semantics/semantics/builtins.k	232	rule	FIXED_UNUSED	-	c6a0d6cb5170ad0bbb108331687fa3873e02128b7788dbe3b9ea5c656ff068c2	"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
146	reference-semantics/semantics/builtins.k	233	rule	FIXED_UNUSED	-	a744ef59e89e2d58c5ee44f0ebd2ceba46ec090b1752b516b04505c8f2b37a9c	"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
147	reference-semantics/semantics/builtins.k	234	rule	FIXED_UNUSED	-	b5d751bda2c5f9aab08af28e7a713a959ce1e268725ef827397cf7b1559a1b77	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
148	reference-semantics/semantics/builtins.k	235	rule	FIXED_UNUSED	-	9ac6cb8830c7fca7ae43611a5eb54e3e739b4646c86171db2e5c38122f1ccc4a	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
149	reference-semantics/semantics/builtins.k	236	rule	FIXED_UNUSED	owise	4dd1375a4b16da34a1e3f56570a9886bc288698f4b69178ec2e8dd2c2d71a25b	rule applyOpE(_:String, A:Int, _:Int) => A [owise]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
150	reference-semantics/semantics/builtins.k	238	syntax	FIXED_UNUSED	function,total	1d197e3e913177484a8db854e5ebaa6de326198fe22b7fee81675a32ca393bbc	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
151	reference-semantics/semantics/builtins.k	239	rule	FIXED_UNUSED	-	be78aa7654a980165a653c7b35965f8cdb67f5962c00ecc93f25b9c57b319f32	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
152	reference-semantics/semantics/builtins.k	240	rule	FIXED_UNUSED	-	036cd6f93f39f69fae9012c91403d712d13a7cb12a3d75c30728074e6e1d3606	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"	NO_TARGET_PATH: head/construct is absent from submitted execution and proof summaries
