file	line	kind	attributes	disposition	reason	head
reference-semantics/semantics/builtins.k	204	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(.IntSeq) => .OpSeq
reference-semantics/semantics/builtins.k	205	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
reference-semantics/semantics/builtins.k	206	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
reference-semantics/semantics/builtins.k	207	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
reference-semantics/semantics/builtins.k	208	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
reference-semantics/semantics/builtins.k	209	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
reference-semantics/semantics/builtins.k	210	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
reference-semantics/semantics/builtins.k	211	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
reference-semantics/semantics/builtins.k	212	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
reference-semantics/semantics/builtins.k	216	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokNds(.IntSeq) => .IntSeq
reference-semantics/semantics/builtins.k	217	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
reference-semantics/semantics/builtins.k	218	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
reference-semantics/semantics/builtins.k	219	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
reference-semantics/semantics/builtins.k	221	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
reference-semantics/semantics/builtins.k	223	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
reference-semantics/semantics/builtins.k	227	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
reference-semantics/semantics/builtins.k	228	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule firstNdE(_:EvPair) => 0 [owise]
reference-semantics/semantics/builtins.k	231	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyOpE("+", A:Int, B:Int) => A +Int B
reference-semantics/semantics/builtins.k	232	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyOpE("-", A:Int, B:Int) => A -Int B
reference-semantics/semantics/builtins.k	233	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyOpE("*", A:Int, B:Int) => A *Int B
reference-semantics/semantics/builtins.k	234	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyOpE("//", A:Int, B:Int) => A divInt B
reference-semantics/semantics/builtins.k	235	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyOpE("**", A:Int, B:Int) => A ^Int B
reference-semantics/semantics/builtins.k	236	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
reference-semantics/semantics/builtins.k	239	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
reference-semantics/semantics/builtins.k	240	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
reference-semantics/semantics/builtins.k	241	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
reference-semantics/semantics/builtins.k	243	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
reference-semantics/semantics/builtins.k	245	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
reference-semantics/semantics/builtins.k	246	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
reference-semantics/semantics/builtins.k	248	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
reference-semantics/semantics/builtins.k	251	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	252	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	253	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	254	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	256	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
reference-semantics/semantics/builtins.k	257	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
reference-semantics/semantics/builtins.k	260	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
reference-semantics/semantics/builtins.k	263	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
reference-semantics/semantics/builtins.k	266	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
reference-semantics/semantics/builtins.k	267	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
reference-semantics/semantics/builtins.k	268	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule inLevelE(_:String, _:String) => false [owise]
reference-semantics/semantics/builtins.k	270	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
reference-semantics/semantics/builtins.k	271	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
reference-semantics/semantics/builtins.k	273	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
reference-semantics/semantics/builtins.k	274	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
reference-semantics/semantics/builtins.k	280	rule	priority	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
reference-semantics/semantics/builtins.k	282	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
reference-semantics/semantics/builtins.k	284	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
reference-semantics/semantics/builtins.k	291	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
reference-semantics/semantics/builtins.k	292	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
reference-semantics/semantics/builtins.k	294	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule isIntV(_:Int) => true
reference-semantics/semantics/builtins.k	295	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule isIntV(_:Val) => false [owise]
reference-semantics/semantics/builtins.k	296	rule		SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule isStrV(str(_:IntSeq)) => true
reference-semantics/semantics/builtins.k	297	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule isStrV(_:Val) => false [owise]
reference-semantics/semantics/call.k	16	rule	owise	SUPPLIED_BASELINE_TARGET_PATH	byte-identical launcher-selected semantics; used-rule mapping and trust primitives reviewed in REVIEW.md; no candidate modification	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
