COMMAND: python3 /audit-output/evidence/stage5_inventory.py
path	line	kind	attributes	disposition	declaration_or_rule
semantics/builtins.k	179	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0  // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds.
semantics/builtins.k	187	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
semantics/builtins.k	188	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= evalArith(IntSeq) [function]
semantics/builtins.k	189	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
semantics/builtins.k	192	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
semantics/builtins.k	194	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= evDigit(Int) [function, total]
semantics/builtins.k	195	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
semantics/builtins.k	196	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= evHead42(IntSeq) [function, total]
semantics/builtins.k	197	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule evHead42(iCons(42, _:IntSeq)) => true
semantics/builtins.k	198	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule evHead42(_:IntSeq)            => false [owise]
semantics/builtins.k	199	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= evHead47(IntSeq) [function, total]
semantics/builtins.k	200	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule evHead47(iCons(47, _:IntSeq)) => true
semantics/builtins.k	201	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule evHead47(_:IntSeq)            => false [owise]
semantics/builtins.k	203	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax OpSeq ::= tokOps(IntSeq) [function, total]
semantics/builtins.k	204	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(.IntSeq)                 => .OpSeq
semantics/builtins.k	205	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
semantics/builtins.k	206	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
semantics/builtins.k	207	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
semantics/builtins.k	208	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
semantics/builtins.k	209	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
semantics/builtins.k	210	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
semantics/builtins.k	211	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
semantics/builtins.k	212	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
semantics/builtins.k	214	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
semantics/builtins.k	216	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokNds(.IntSeq)                => .IntSeq
semantics/builtins.k	217	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
semantics/builtins.k	218	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
semantics/builtins.k	219	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
semantics/builtins.k	221	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
semantics/builtins.k	223	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
semantics/builtins.k	225	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax EvPair ::= evp(OpSeq, IntSeq)
semantics/builtins.k	226	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= firstNdE(EvPair) [function, total]
semantics/builtins.k	227	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
semantics/builtins.k	228	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule firstNdE(_:EvPair) => 0 [owise]
semantics/builtins.k	230	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Int ::= applyOpE(String, Int, Int) [function, total]
semantics/builtins.k	231	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyOpE("+",  A:Int, B:Int) => A +Int B
semantics/builtins.k	232	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyOpE("-",  A:Int, B:Int) => A -Int B
semantics/builtins.k	233	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyOpE("*",  A:Int, B:Int) => A *Int B
semantics/builtins.k	234	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyOpE("//", A:Int, B:Int) => A divInt B
semantics/builtins.k	235	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyOpE("**", A:Int, B:Int) => A ^Int B
semantics/builtins.k	236	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
semantics/builtins.k	238	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
semantics/builtins.k	239	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
semantics/builtins.k	240	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
semantics/builtins.k	241	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
semantics/builtins.k	243	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
semantics/builtins.k	244	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
semantics/builtins.k	245	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
semantics/builtins.k	246	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
semantics/builtins.k	247	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
semantics/builtins.k	248	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
semantics/builtins.k	250	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
semantics/builtins.k	251	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
semantics/builtins.k	252	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
semantics/builtins.k	253	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
semantics/builtins.k	254	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
semantics/builtins.k	255	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
semantics/builtins.k	256	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
semantics/builtins.k	257	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
semantics/builtins.k	260	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
semantics/builtins.k	263	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
semantics/builtins.k	265	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= inLevelE(String, String) [function, total]
semantics/builtins.k	266	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
semantics/builtins.k	267	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
semantics/builtins.k	268	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule inLevelE(_:String, _:String) => false [owise]
semantics/builtins.k	269	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
semantics/builtins.k	270	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
semantics/builtins.k	271	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
semantics/builtins.k	272	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
semantics/builtins.k	273	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
semantics/builtins.k	274	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))  // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
semantics/builtins.k	279	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= "#md5"
semantics/builtins.k	280	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
semantics/builtins.k	282	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
semantics/builtins.k	283	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Val ::= md5Obj(IntSeq)
semantics/builtins.k	284	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
semantics/builtins.k	285	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]  // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
semantics/builtins.k	291	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
semantics/builtins.k	292	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
semantics/builtins.k	293	syntax	function	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
semantics/builtins.k	294	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isIntV(_:Int)         => true
semantics/builtins.k	295	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isIntV(_:Val)         => false [owise]
semantics/builtins.k	296	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isStrV(str(_:IntSeq)) => true
semantics/builtins.k	297	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isStrV(_:Val)         => false [owise]
semantics/builtins.k	298	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/call.k	10	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-CALL
semantics/call.k	11	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-METHODS
semantics/call.k	12	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-BUILTINS
semantics/call.k	13	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-FUNCTIONS  // a cooled attribute is a bound method value
semantics/call.k	16	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>  // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
semantics/call.k	19	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #callee(Exprs)
semantics/call.k	20	rule	owise	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
semantics/call.k	21	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>  // ==== dispatch on the callee value ========================================
semantics/call.k	24	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
semantics/call.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
semantics/call.k	27	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
semantics/call.k	28	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
semantics/call.k	29	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
semantics/call.k	30	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
semantics/call.k	31	rule	owise	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
semantics/call.k	32	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>  // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd.
semantics/call.k	38	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/call.k	42	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
semantics/call.k	47	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
semantics/call.k	52	syntax	function,total	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Bool ::= isMutMethod(String) [function, total]
semantics/call.k	53	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
semantics/call.k	56	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)] // non-mutating methods READ their heap-object arguments too (join's list); // mutators keep refs (append of a list into a list-of-lists stays aliased)
semantics/call.k	63	rule	priority	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
semantics/call.k	69	rule	-	FIXED_RELEVANT_MANUAL_ACCEPT	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>  // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP).
semantics/call.k	80	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
semantics/call.k	87	syntax	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax KItem ::= #allocCells(ParamNames)
semantics/call.k	88	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #allocCells(.ParamNames) => .K ... </k>
semantics/call.k	89	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
semantics/call.k	95	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/comprehension.k	3	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-COMPREHENSION
semantics/comprehension.k	4	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CORE
semantics/comprehension.k	5	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-OPERATORS
semantics/comprehension.k	6	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-LIST
semantics/comprehension.k	7	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-CONTROLS
semantics/comprehension.k	8	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY-FUNCTIONS  // A comprehension is pure syntactic sugar
semantics/comprehension.k	11	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
semantics/comprehension.k	12	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
semantics/comprehension.k	14	syntax	macro	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Stmts ::= compBody(CompFors, Expr) [macro]
semantics/comprehension.k	15	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
semantics/comprehension.k	18	syntax	macro-rec	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
semantics/comprehension.k	19	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
semantics/comprehension.k	21	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
semantics/comprehension.k	24	syntax	macro	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	syntax Expr ::= compGuard(Exprs) [macro]
semantics/comprehension.k	25	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule compGuard(.Exprs)             => Bool(true)
semantics/comprehension.k	26	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
semantics/comprehension.k	27	endmodule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	endmodule
semantics/concrete.k	8	module	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	module MPY-CONCRETE
semantics/concrete.k	9	imports	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	imports MPY  // deep equality for list compares whose elements are heap objects // (list-of-lists): Python == is structural at every depth.
semantics/concrete.k	13	rule	-	FIXED_UNUSED_NO_SUBMITTED_PROGRAM_PATH	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)
