Script started on 2026-07-29 05:51:36-05:00 [<not executed on terminal>]
source_file_count=26
record_count=1109
kind_counts={'claim': 3, 'configuration': 1, 'context': 5, 'endmodule': 27, 'imports': 88, 'module': 27, 'requires': 25, 'rule': 702, 'syntax': 231}
decision_counts={'CLAIM_MANUAL_REVIEW': 7, 'FIXED_RELEVANT_REVIEWED': 300, 'FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE': 787, 'PROOF_LOCAL_MANUAL_REVIEW': 15}
attribute_counts={'concrete': 36, 'function': 148, 'macro': 6, 'no-evaluators': 22, 'owise': 26, 'priority': 45, 'seqstrict': 1, 'simplification': 1, 'strict': 2, 'symbol': 25, 'total': 109}
id	path:line	kind	attributes	decision	declaration
0155	reference-semantics/semantics/builtins.k:144	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
0156	reference-semantics/semantics/builtins.k:148	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("str", I:Int, .Vals)       => str(strToCodes(Int2String(I)))
0157	reference-semantics/semantics/builtins.k:149	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
0158	reference-semantics/semantics/builtins.k:152	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
0159	reference-semantics/semantics/builtins.k:156	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
0160	reference-semantics/semantics/builtins.k:158	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
0161	reference-semantics/semantics/builtins.k:159	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule intDigAcc(.IntSeq, ACC:Int)             => ACC
0162	reference-semantics/semantics/builtins.k:160	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
0163	reference-semantics/semantics/builtins.k:163	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
0164	reference-semantics/semantics/builtins.k:164	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)
0165	reference-semantics/semantics/builtins.k:167	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
0166	reference-semantics/semantics/builtins.k:169	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
0167	reference-semantics/semantics/builtins.k:170	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
0168	reference-semantics/semantics/builtins.k:171	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
0169	reference-semantics/semantics/builtins.k:173	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
0170	reference-semantics/semantics/builtins.k:174	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
0171	reference-semantics/semantics/builtins.k:177	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
0172	reference-semantics/semantics/builtins.k:178	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
0173	reference-semantics/semantics/builtins.k:179	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
0174	reference-semantics/semantics/builtins.k:187	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
0175	reference-semantics/semantics/builtins.k:188	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= evalArith(IntSeq) [function]
0176	reference-semantics/semantics/builtins.k:189	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
0177	reference-semantics/semantics/builtins.k:192	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
0178	reference-semantics/semantics/builtins.k:194	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= evDigit(Int) [function, total]
0179	reference-semantics/semantics/builtins.k:195	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
0180	reference-semantics/semantics/builtins.k:196	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= evHead42(IntSeq) [function, total]
0181	reference-semantics/semantics/builtins.k:197	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule evHead42(iCons(42, _:IntSeq)) => true
0182	reference-semantics/semantics/builtins.k:198	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule evHead42(_:IntSeq)            => false [owise]
0183	reference-semantics/semantics/builtins.k:199	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= evHead47(IntSeq) [function, total]
0184	reference-semantics/semantics/builtins.k:200	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule evHead47(iCons(47, _:IntSeq)) => true
0185	reference-semantics/semantics/builtins.k:201	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule evHead47(_:IntSeq)            => false [owise]
0186	reference-semantics/semantics/builtins.k:203	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax OpSeq ::= tokOps(IntSeq) [function, total]
0187	reference-semantics/semantics/builtins.k:204	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(.IntSeq)                 => .OpSeq
0188	reference-semantics/semantics/builtins.k:205	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
0189	reference-semantics/semantics/builtins.k:206	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
0190	reference-semantics/semantics/builtins.k:207	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
0191	reference-semantics/semantics/builtins.k:208	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
0192	reference-semantics/semantics/builtins.k:209	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
0193	reference-semantics/semantics/builtins.k:210	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
0194	reference-semantics/semantics/builtins.k:211	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
0195	reference-semantics/semantics/builtins.k:212	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
0196	reference-semantics/semantics/builtins.k:214	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
0197	reference-semantics/semantics/builtins.k:216	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokNds(.IntSeq)                => .IntSeq
0198	reference-semantics/semantics/builtins.k:217	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
0199	reference-semantics/semantics/builtins.k:218	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
0200	reference-semantics/semantics/builtins.k:219	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
0201	reference-semantics/semantics/builtins.k:221	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
0202	reference-semantics/semantics/builtins.k:223	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
0203	reference-semantics/semantics/builtins.k:225	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax EvPair ::= evp(OpSeq, IntSeq)
0204	reference-semantics/semantics/builtins.k:226	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= firstNdE(EvPair) [function, total]
0205	reference-semantics/semantics/builtins.k:227	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
0206	reference-semantics/semantics/builtins.k:228	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule firstNdE(_:EvPair) => 0 [owise]
0207	reference-semantics/semantics/builtins.k:230	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Int ::= applyOpE(String, Int, Int) [function, total]
0208	reference-semantics/semantics/builtins.k:231	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyOpE("+",  A:Int, B:Int) => A +Int B
0209	reference-semantics/semantics/builtins.k:232	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyOpE("-",  A:Int, B:Int) => A -Int B
0210	reference-semantics/semantics/builtins.k:233	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyOpE("*",  A:Int, B:Int) => A *Int B
0211	reference-semantics/semantics/builtins.k:234	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyOpE("//", A:Int, B:Int) => A divInt B
0212	reference-semantics/semantics/builtins.k:235	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyOpE("**", A:Int, B:Int) => A ^Int B
0213	reference-semantics/semantics/builtins.k:236	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
0214	reference-semantics/semantics/builtins.k:238	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
0215	reference-semantics/semantics/builtins.k:239	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
0216	reference-semantics/semantics/builtins.k:240	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
0217	reference-semantics/semantics/builtins.k:241	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
0218	reference-semantics/semantics/builtins.k:243	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
0219	reference-semantics/semantics/builtins.k:244	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
0220	reference-semantics/semantics/builtins.k:245	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
0221	reference-semantics/semantics/builtins.k:246	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
0222	reference-semantics/semantics/builtins.k:247	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
0223	reference-semantics/semantics/builtins.k:248	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
0224	reference-semantics/semantics/builtins.k:250	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
0225	reference-semantics/semantics/builtins.k:251	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
0226	reference-semantics/semantics/builtins.k:252	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
0227	reference-semantics/semantics/builtins.k:253	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
0228	reference-semantics/semantics/builtins.k:254	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
0229	reference-semantics/semantics/builtins.k:255	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
0230	reference-semantics/semantics/builtins.k:256	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
0231	reference-semantics/semantics/builtins.k:257	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
0232	reference-semantics/semantics/builtins.k:260	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
0233	reference-semantics/semantics/builtins.k:263	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
0234	reference-semantics/semantics/builtins.k:265	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= inLevelE(String, String) [function, total]
0235	reference-semantics/semantics/builtins.k:266	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
0236	reference-semantics/semantics/builtins.k:267	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
0237	reference-semantics/semantics/builtins.k:268	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule inLevelE(_:String, _:String) => false [owise]
0238	reference-semantics/semantics/builtins.k:269	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
0239	reference-semantics/semantics/builtins.k:270	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
0240	reference-semantics/semantics/builtins.k:271	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
0241	reference-semantics/semantics/builtins.k:272	syntax	function,total	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
0242	reference-semantics/semantics/builtins.k:273	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
0243	reference-semantics/semantics/builtins.k:274	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
0244	reference-semantics/semantics/builtins.k:279	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax KItem ::= "#md5"
0245	reference-semantics/semantics/builtins.k:280	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
0246	reference-semantics/semantics/builtins.k:282	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
0247	reference-semantics/semantics/builtins.k:283	syntax	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Val ::= md5Obj(IntSeq)
0248	reference-semantics/semantics/builtins.k:284	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
0249	reference-semantics/semantics/builtins.k:285	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
0250	reference-semantics/semantics/builtins.k:291	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
0251	reference-semantics/semantics/builtins.k:292	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
0252	reference-semantics/semantics/builtins.k:293	syntax	function	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
0253	reference-semantics/semantics/builtins.k:294	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isIntV(_:Int)         => true
0254	reference-semantics/semantics/builtins.k:295	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isIntV(_:Val)         => false [owise]
0255	reference-semantics/semantics/builtins.k:296	rule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isStrV(str(_:IntSeq)) => true
0256	reference-semantics/semantics/builtins.k:297	rule	owise	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	rule isStrV(_:Val)         => false [owise]
0257	reference-semantics/semantics/builtins.k:298	endmodule	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	endmodule
0258	reference-semantics/semantics/call.k:10	module	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	module MPY-CALL
0259	reference-semantics/semantics/call.k:11	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-METHODS
0260	reference-semantics/semantics/call.k:12	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-BUILTINS
0261	reference-semantics/semantics/call.k:13	imports	-	FIXED_UNUSED_OUTSIDE_DEPENDENCY_SLICE	imports MPY-FUNCTIONS
0262	reference-semantics/semantics/call.k:16	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
0263	reference-semantics/semantics/call.k:19	syntax	-	FIXED_RELEVANT_REVIEWED	syntax KItem ::= #callee(Exprs)
0264	reference-semantics/semantics/call.k:20	rule	owise	FIXED_RELEVANT_REVIEWED	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
0265	reference-semantics/semantics/call.k:21	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
0266	reference-semantics/semantics/call.k:24	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
0267	reference-semantics/semantics/call.k:26	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
0268	reference-semantics/semantics/call.k:27	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
0269	reference-semantics/semantics/call.k:28	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
0270	reference-semantics/semantics/call.k:29	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
0271	reference-semantics/semantics/call.k:30	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
0272	reference-semantics/semantics/call.k:31	rule	owise	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
0273	reference-semantics/semantics/call.k:32	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
0274	reference-semantics/semantics/call.k:38	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0275	reference-semantics/semantics/call.k:42	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
0276	reference-semantics/semantics/call.k:47	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0277	reference-semantics/semantics/call.k:52	syntax	function,total	FIXED_RELEVANT_REVIEWED	syntax Bool ::= isMutMethod(String) [function, total]
0278	reference-semantics/semantics/call.k:53	rule	-	FIXED_RELEVANT_REVIEWED	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
0279	reference-semantics/semantics/call.k:56	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)]
0280	reference-semantics/semantics/call.k:63	rule	priority	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
0281	reference-semantics/semantics/call.k:69	rule	-	FIXED_RELEVANT_REVIEWED	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
