scope	file	line	kind	flags	sha256	statement
supplied	/reference/reference-semantics/semantics/builtins.k	160	rule		7e1227c3ef64530774984a9128b2c12c553bcb563b0a0b83bc5b6e1c346beaa4	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
supplied	/reference/reference-semantics/semantics/builtins.k	161	syntax	function,total	939453dbc7b8105a40a22f0da3eb1cc17b459109ddb7ba032b38664edc20227c	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	162	rule		7503c649eb67d40e57fdd7614dcfa3de4a3e4715eee89ab6ca8ce6dea1dc7de8	rule binAcc(0, ACC:IntSeq) => ACC
supplied	/reference/reference-semantics/semantics/builtins.k	163	rule		d28a9bf00ef6efedabbbd27281019bbbdf2db021460f0a204b04f40b766cb83b	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
supplied	/reference/reference-semantics/semantics/builtins.k	168	rule		e69569e78ca6c9783320125b87ca20dec101ecd113e50d4ddf36a1172c8a3f10	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	170	syntax	function,total	aeb5f1496dff1950ec1446b3259063e01a84eb972208b260c0d6f09ce9506bf5	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	171	rule		4833a908272d7c487063f0cfa562afde5a3451844e05cf3fe38d54ed348f1bc0	rule enumVS(.ValSeq, _:Int) => .ValSeq
supplied	/reference/reference-semantics/semantics/builtins.k	172	rule		b2ea4cb432ba78462fe13e0f9a767b5387422c3c466299bd74d8b8a5a22e0b2f	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============
supplied	/reference/reference-semantics/semantics/builtins.k	176	rule		67a2cd9a593398acdc821b86ca3300583dcd23fa6ba78888d4175a6e18b99b8e	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	178	syntax	function,total	0513f86f41d97840aa4c9001828f9522be7fdfe0d34a81d66b1c7cb69dd19429	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	179	rule		289c1f88138532f4849f1759636f258f7a27e847636d3570f4d47118be315292	rule mapStrVS(.ValSeq) => .ValSeq
supplied	/reference/reference-semantics/semantics/builtins.k	180	rule		74f471f298eebc641fbb40d2d7b15dd6178b5ded64b3cfb82bf8ed4d84d78288	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
supplied	/reference/reference-semantics/semantics/builtins.k	181	rule		7030258d8cf7eb0b23c9ca84c2c68deaebf42b8db487f79d1379e150ced33703	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================
supplied	/reference/reference-semantics/semantics/builtins.k	184	rule		3651afde140b835e99def81437d7602b8509f36de5c7a77c48e47c1313815e67	rule applyBuiltin("int", I:Int, .Vals) => I // ==== ord / chr ===========================================================
supplied	/reference/reference-semantics/semantics/builtins.k	187	rule		c4bb6edca9516337358f2cb7225d3ce0895ec4e19972031b438ad7517dc71f51	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
supplied	/reference/reference-semantics/semantics/builtins.k	188	rule		b6c400524bf5e6a9f60636f31fc7da22920910d6dff4e7b961287707cc5c4f16	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) =================================================
supplied	/reference/reference-semantics/semantics/builtins.k	192	rule		514da827df957adc87a8c30d89c93d9a906eed57147f164b61a8a54c2c49c17f	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
supplied	/reference/reference-semantics/semantics/builtins.k	193	rule		b3fb91d4c51d0ffd070f7ec5db02e186ed6a92e1ee2ff829f7dd3082bdd42c0d	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value =====
supplied	/reference/reference-semantics/semantics/builtins.k	196	rule		2c3c6d6b9c04bbf513f37e51d487664fbabff95862149a1a8bf28c383a280019	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)
supplied	/reference/reference-semantics/semantics/builtins.k	200	rule		4c392478d60ededfeaea2f2717127374ee4de6f5a2cee983a551b6a261a62936	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
supplied	/reference/reference-semantics/semantics/builtins.k	202	syntax	function,total	5400597dd0d27beb9fb8b90889ee5e284a9ef3f9ae1719cc1cdcf297cc5222df	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	203	rule		cef2f51a1185af0e38fce7f93e28a99eb22f0be9c4ef005088f534a14a65a1f0	rule intDigAcc(.IntSeq, ACC:Int) => ACC
supplied	/reference/reference-semantics/semantics/builtins.k	204	rule		d9500696d63483cfee1ff7e19ef38af841b9160a70c1d569cf47efff65baef66	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
supplied	/reference/reference-semantics/semantics/builtins.k	207	rule		d3b8ae0c04fe1c9c52482cb2873d5b12f4fc0b6fc09c01fe1cf2ebea8995dfca	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
supplied	/reference/reference-semantics/semantics/builtins.k	208	rule		042e91cd858c0fef4a16a92c1d2d68d9cf609df584f99df5a675a977064e4cb7	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)
supplied	/reference/reference-semantics/semantics/builtins.k	211	rule		8cb29bfb42109534d81a22b5819beef8ed9a62984dad98ebe78256c04f9a4b56	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	213	rule		d3f91e2ffaf39ce4f03a5e18eb107ed02f5379adc28549af9402f06bfd0d7405	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	214	rule		84cabfd28956dc3a489c060c4e01deda2dd393855e02d4eae64649ac5a7a0885	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	215	rule		b15b1c71a43b0ecd1a5f031d0b9b6159b355c026147d91a86c62a681c739b4a3	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	217	rule		33a124c306f4818a23bfa8b93078f972ca5fe71009360eb7b42d6c31f47a686f	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
supplied	/reference/reference-semantics/semantics/builtins.k	218	rule		ad218665aa87834432b8394cda3ada030da434ba583004fc9604b4c435fd79a0	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
supplied	/reference/reference-semantics/semantics/builtins.k	221	rule		d63eee230cc9124e2b956cf84c0efc0ef84ef3867b12f9b9df52b748d85d91d9	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
supplied	/reference/reference-semantics/semantics/builtins.k	222	rule		b65792b63b52a804483b77517d47b25ef8655aae8d19555474c96a58fbf9ace9	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
supplied	/reference/reference-semantics/semantics/builtins.k	223	rule		a1fdf4df0f8ea278340c84b6494538834384a9d6597a350f48ab9bf07322c908	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds.
supplied	/reference/reference-semantics/semantics/builtins.k	231	rule		3115789003f5fd3304efbfa147941564256ce839d48ae9c7ec4ab0817276c8a7	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
supplied	/reference/reference-semantics/semantics/builtins.k	232	syntax	function	ac5c7747453bcef9f306787c450027d49b33b7ccc8424f568c0a59340f7be95b	syntax Int ::= evalArith(IntSeq) [function]
supplied	/reference/reference-semantics/semantics/builtins.k	233	rule		05258192fa0b32d9593bf71dc22e3c593e89bc6fdaa642ed42a7771ac6d9e9d4	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
supplied	/reference/reference-semantics/semantics/builtins.k	236	syntax		82f289aff1572a4406a04b267222ab0133343ece15b934ac425fb05cc70ffb83	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
supplied	/reference/reference-semantics/semantics/builtins.k	238	syntax	function,total	b174a010e1cc48fc9c87f146d63c9f0b5fe2cc39edccb9bccec656443882ed7e	syntax Bool ::= evDigit(Int) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	239	rule		3e38e9b3918ab5f217a28ee11803a976860adc4a4a43d7e5f0a8dbe20d6f746d	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
supplied	/reference/reference-semantics/semantics/builtins.k	240	syntax	function,total	7322fabc33c94db411ece339632320083ba49717b78a26188e9cc33fd0ba692a	syntax Bool ::= evHead42(IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	241	rule		8943c2a4d63090268d6e9b4908ea537fadc1b77bb23ba953b72c8e042d469510	rule evHead42(iCons(42, _:IntSeq)) => true
supplied	/reference/reference-semantics/semantics/builtins.k	242	rule	owise	ef5ec403ed147812d1bd9f3325693a9ac662c6a3aef47a6bf14e8d5190abc55f	rule evHead42(_:IntSeq) => false [owise]
supplied	/reference/reference-semantics/semantics/builtins.k	243	syntax	function,total	0c7954767f99543b9df8d794bd317db6dd33a660a59579479ada56d88fcac4e4	syntax Bool ::= evHead47(IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	244	rule		238e1f40d90ae25e3e018df6ad041e714bf374ab5bfa3a169df3a4b92a4fa8d7	rule evHead47(iCons(47, _:IntSeq)) => true
supplied	/reference/reference-semantics/semantics/builtins.k	245	rule	owise	04deaa8cfac7193805033d5c37fc46a154d3af657a803979e8659429be3ed3f4	rule evHead47(_:IntSeq) => false [owise]
supplied	/reference/reference-semantics/semantics/builtins.k	247	syntax	function,total	d6d582239dd5c12601e35b409a04def1e7d471de1e96122e7a75d07a819d4c1c	syntax OpSeq ::= tokOps(IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	248	rule		cad0dda355df9f6c2c3fbf0f644adbc93b074ef979896386fd045b8091234f08	rule tokOps(.IntSeq) => .OpSeq
supplied	/reference/reference-semantics/semantics/builtins.k	249	rule		ac016e542b1831592a1a686c1b0a738366687014df9199482098b3e77f6c30e3	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
supplied	/reference/reference-semantics/semantics/builtins.k	250	rule		aeb40dc57a6a9ca90fb15f3fcf3fcc10f89ce4d1d4c49272a37a4d8343f060b7	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
supplied	/reference/reference-semantics/semantics/builtins.k	251	rule		011c9edcd2e8becfa114c58f13dac94960765c17469779243288ff3af8abb706	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
supplied	/reference/reference-semantics/semantics/builtins.k	252	rule		884a4ea6adfc5704309ee57dbca06b293133aa5b5775c4d95a3a350ed7fc4e68	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
supplied	/reference/reference-semantics/semantics/builtins.k	253	rule		005eaf8a7dd6285a798e4e70b662f6a95ea2eabcc597d42dfe99af4f1b29d569	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
supplied	/reference/reference-semantics/semantics/builtins.k	254	rule		edd2b8a2a0651a0e4b655497b9bf536a4a11f57b4d0cb97754d0f845c043691e	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
supplied	/reference/reference-semantics/semantics/builtins.k	255	rule		f7ba86c9174eaf528b4f3e33a5846502a86b837eecceb24f00ef5942591d3400	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
supplied	/reference/reference-semantics/semantics/builtins.k	256	rule		bb5f349b145f18042d9eb38d1c2b885bcf7d5fa4c8a17d054ec61880783ff8c8	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
supplied	/reference/reference-semantics/semantics/builtins.k	258	syntax	function,total	996ffada5296e40c9ff29122dea45b0714f97763abd44a448e4cae918e431124	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	260	rule		4254b9f7b231f8c53a5ef902854240392e5b7aa9141683eacb32daf4e6d00f8a	rule tokNds(.IntSeq) => .IntSeq
supplied	/reference/reference-semantics/semantics/builtins.k	261	rule		1f722e6081e13a2c683b2e70fa6a9f75d3dd005bd0291ac24504f408c991231b	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
supplied	/reference/reference-semantics/semantics/builtins.k	262	rule		2378510f6563de1061f2178b6a21c8a76a60c0e7f601ed9be70103eddf86cf55	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
supplied	/reference/reference-semantics/semantics/builtins.k	263	rule		50035ba8e9693ff062b7f58199809435b47b07e07ad6cf5fa711cf0f6116d97a	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
supplied	/reference/reference-semantics/semantics/builtins.k	265	rule		84ee76f78e1498edefe6d1611109aef0d8fd648750f4b4fffaf7c722a42cceb2	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
supplied	/reference/reference-semantics/semantics/builtins.k	267	rule	owise	a5f697b9adb7c8b0ca4ee6f23007fde8a5d61e94f3066d3bc35c79caa8395ade	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
supplied	/reference/reference-semantics/semantics/builtins.k	269	syntax		906d0c17f2fb826efe4efc82beb72a4d68f990ca14e99999640dfb946f7e6e6e	syntax EvPair ::= evp(OpSeq, IntSeq)
supplied	/reference/reference-semantics/semantics/builtins.k	270	syntax	function,total	cdf7f8b500cfb4398499c7e394562a0b14477808f647c6ee721f498aa1fb9416	syntax Int ::= firstNdE(EvPair) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	271	rule		493a0efa8ace14cbd61f46bf3d0e7a35639532c12c55fe97b0345c3e214172e5	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
supplied	/reference/reference-semantics/semantics/builtins.k	272	rule	owise	99460cf0fcab8942aa7842de35e012e3fdd575d398f6e967cca26cb5484b00d4	rule firstNdE(_:EvPair) => 0 [owise]
supplied	/reference/reference-semantics/semantics/builtins.k	274	syntax	function,total	f15a46d2a8840cf972edcb93b43af177e7e040743128ac33ac7d277186128d3e	syntax Int ::= applyOpE(String, Int, Int) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	275	rule		f63fbddd422856e31b02a9c40bda9546a7ca97e32f6882614dce3d8b31c510bd	rule applyOpE("+", A:Int, B:Int) => A +Int B
supplied	/reference/reference-semantics/semantics/builtins.k	276	rule		f3a95c1d102c50f4032535bff45410e55febd09f74eb9827e891934b7f295bdd	rule applyOpE("-", A:Int, B:Int) => A -Int B
supplied	/reference/reference-semantics/semantics/builtins.k	277	rule		83add421a5319e45071f11d85962bb7bd95b6234a6b3e5dcd5a7ea1413d5fcd0	rule applyOpE("*", A:Int, B:Int) => A *Int B
supplied	/reference/reference-semantics/semantics/builtins.k	278	rule		fe469f129f991e5bf72cb167734210674f0a824b896f3d490090150f7e8c8ff7	rule applyOpE("//", A:Int, B:Int) => A divInt B
supplied	/reference/reference-semantics/semantics/builtins.k	279	rule		45890407b0492b0c493d87a536fe5c8c5b2638dec4e8ca3e6807a4de200feeba	rule applyOpE("**", A:Int, B:Int) => A ^Int B
supplied	/reference/reference-semantics/semantics/builtins.k	280	rule	owise	77542379cedbe6f215bafd871a01024c1a53e4aaddb0e5c13b5a86a9ea4f4d23	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
supplied	/reference/reference-semantics/semantics/builtins.k	282	syntax	function,total	7039540535a2a934e1476e82610824ca18f40978dc212deea8d2425979e582b3	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	283	rule		337779ec32074914e6e27bc5f85de1641f10d2afc874b25642ccdc76406e7431	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
supplied	/reference/reference-semantics/semantics/builtins.k	284	rule		cfc7aaf386852d921b5c016af8b582faecaf7ed85c957e07e8a45a0a8d382eb4	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
supplied	/reference/reference-semantics/semantics/builtins.k	285	rule		ebdd09e2ea6731f368c4b9e8b304b8c76ccf56cd81e1b37f5f296c16fade183c	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
supplied	/reference/reference-semantics/semantics/builtins.k	287	rule	owise	25a4663fe177b1bb7951e46a96f911fa2cbb67bb09b33e61fd15260ab70bb461	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
supplied	/reference/reference-semantics/semantics/builtins.k	288	syntax	function,total	6a975303e128a6b1b0e7d23b8e37d9f1ae2ad9e69d282f2fa22132f46c7e50ae	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	289	rule		b0fe3350706d64a2ed9d52bc609d637f07d7662af49a883fd8a47391ce0ee69b	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
supplied	/reference/reference-semantics/semantics/builtins.k	290	rule		2474e1e106b7656c99a940038d99b9f219abc2e34fdc07fc22cc1333f730fd6e	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
supplied	/reference/reference-semantics/semantics/builtins.k	291	syntax	function,total	ccb2ec4ebb2f9efa05e40d029742beb8cfb1dbdf2fff046fcc8a3189f9b95ab3	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	292	rule		1b1d231b33e55aff0eed8c4c991c12970b36112c2714d56965864a761949ca78	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
supplied	/reference/reference-semantics/semantics/builtins.k	294	syntax	function,total	b236e49f85be5349a9675f896a77076f773e9504b7f97d14a6c867bb11b778eb	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
supplied	/reference/reference-semantics/semantics/builtins.k	295	rule		e5919eeb7c7e9743f9ab2b65f117ba635202f5d7d4f266e5f792fd9922c4a5e2	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
