id	kind	status	justification
INV-0827	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0828	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0829	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0830	rule	ACCEPTED_FIXED_SEMANTICS_RULE	ASCII literal, concatenation, equality, and sequence helpers; used operations exactly implement the target path.
INV-0831	syntax	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0832	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0833	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0834	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0835	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0836	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0837	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0838	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0839	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0840	context	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0841	context	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0842	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0843	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0844	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0845	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0846	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0847	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0848	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0849	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0850	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0851	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0852	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0853	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0854	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0855	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0856	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0857	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0858	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0859	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0860	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0861	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0862	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0863	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0864	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0865	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0866	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0867	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0868	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0869	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0870	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0871	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0872	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0873	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0874	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0875	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0876	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0877	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0878	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0879	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0880	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0881	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0882	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0883	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0884	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0885	syntax	ACCEPTED_FIXED_DECLARATION	Index/slice subset; unused by the final submitted loop implementation.
INV-0886	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0887	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Index/slice subset; unused by the final submitted loop implementation.
INV-0888	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0889	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0890	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0891	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0892	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0893	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0894	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0895	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0896	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0897	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0898	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0899	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0900	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0901	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0902	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0903	syntax	ACCEPTED_FIXED_DECLARATION	Constructor grammar and strictness annotations; covers every constructor in regenerated solution.mpy.
INV-0904	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0905	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0906	syntax	ACCEPTED_FIXED_DECLARATION	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0907	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0908	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0909	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0910	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0911	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0912	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0913	syntax	ACCEPTED_FIXED_DECLARATION	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0914	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0915	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0916	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0917	syntax	ACCEPTED_FIXED_DECLARATION	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0918	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0919	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0920	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0921	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0922	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0923	syntax	ACCEPTED_FIXED_DECLARATION	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0924	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0925	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0926	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0927	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0928	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Tuple literal/target unpacking; used #bindTgt path binds exactly x then y from each zip pair.
INV-0929	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Binary-code predicate is the exact ASCII 0/1 membership test.
INV-0930	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Binary-code predicate is the exact ASCII 0/1 membership test.
INV-0931	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	XOR code equations are disjoint and cover every binary-code pair.
INV-0932	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	XOR code equations are disjoint and cover every binary-code pair.
INV-0933	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	XOR code equations are disjoint and cover every binary-code pair.
INV-0934	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0935	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0936	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0937	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0938	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0939	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0940	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Accumulator and binary-list equations structurally recurse and stop at the shorter input.
INV-0941	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0942	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0943	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0944	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0945	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0946	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0947	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Last-loop-variable summaries structurally reproduce zip's final bindings.
INV-0948	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Target alias is constructor-identical to the translated tuple target.
INV-0949	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Target alias is constructor-identical to the translated tuple target.
INV-0950	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Loop-body alias is constructor-identical to the translated conditional body.
INV-0951	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Loop-body alias is constructor-identical to the translated conditional body.
INV-0952	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Function-body alias is constructor-identical to the translated statement sequence.
INV-0953	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Function-body alias is constructor-identical to the translated statement sequence.
INV-0954	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Closure alias uses the exact parameters, body, and defining environment.
INV-0955	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Closure alias uses the exact parameters, body, and defining environment.
INV-0956	syntax	ACCEPTED_PROOF_LOCAL_DEFINITION	Module alias is constructor-identical to the trusted-regenerated module.
INV-0957	rule	ACCEPTED_PROOF_LOCAL_DEFINITION	Module alias is constructor-identical to the trusted-regenerated module.
INV-0958	claim	ACCEPTED_REACHABILITY_CLAIM	Universal loop execution claim over arbitrary continuation; fixed semantics proves the exact scope transition under binary suffixes.
INV-0959	claim	ACCEPTED_REACHABILITY_CLAIM	End-to-end claim loads/calls the pinned module and constrains the returned Str to xorAcc over the full binary-string domain.
