provenance	file	start_line	end_line	kind	attributes	classification	declaration
fixed	/reference/reference-semantics/semantics/builtins.k	155	157	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
fixed	/reference/reference-semantics/semantics/builtins.k	158	158	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= binCodes(Int) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	159	159	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule binCodes(0) => iCons(48, .IntSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	160	160	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
fixed	/reference/reference-semantics/semantics/builtins.k	161	161	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	162	162	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule binAcc(0, ACC:IntSeq) => ACC
fixed	/reference/reference-semantics/semantics/builtins.k	163	165	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
fixed	/reference/reference-semantics/semantics/builtins.k	168	169	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
fixed	/reference/reference-semantics/semantics/builtins.k	170	170	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	171	171	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule enumVS(.ValSeq, _:Int) => .ValSeq
fixed	/reference/reference-semantics/semantics/builtins.k	172	173	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
fixed	/reference/reference-semantics/semantics/builtins.k	176	177	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
fixed	/reference/reference-semantics/semantics/builtins.k	178	178	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	179	179	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule mapStrVS(.ValSeq) => .ValSeq
fixed	/reference/reference-semantics/semantics/builtins.k	180	180	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
fixed	/reference/reference-semantics/semantics/builtins.k	181	181	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
fixed	/reference/reference-semantics/semantics/builtins.k	184	184	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""int"", I:Int, .Vals) => I"
fixed	/reference/reference-semantics/semantics/builtins.k	187	187	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
fixed	/reference/reference-semantics/semantics/builtins.k	188	189	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"
fixed	/reference/reference-semantics/semantics/builtins.k	192	192	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"
fixed	/reference/reference-semantics/semantics/builtins.k	193	193	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"
fixed	/reference/reference-semantics/semantics/builtins.k	196	197	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"
fixed	/reference/reference-semantics/semantics/builtins.k	200	201	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
fixed	/reference/reference-semantics/semantics/builtins.k	202	202	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	203	203	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intDigAcc(.IntSeq, ACC:Int) => ACC
fixed	/reference/reference-semantics/semantics/builtins.k	204	204	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
fixed	/reference/reference-semantics/semantics/builtins.k	207	207	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
fixed	/reference/reference-semantics/semantics/builtins.k	208	208	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)"
fixed	/reference/reference-semantics/semantics/builtins.k	211	212	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	213	213	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	214	214	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	215	216	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	217	217	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	218	218	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	221	221	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""range"", I:Int, .Vals) => rangeObj(0, I, 1)"
fixed	/reference/reference-semantics/semantics/builtins.k	222	222	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)"
fixed	/reference/reference-semantics/semantics/builtins.k	223	224	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"
fixed	/reference/reference-semantics/semantics/builtins.k	231	231	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
fixed	/reference/reference-semantics/semantics/builtins.k	232	232	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= evalArith(IntSeq) [function]
fixed	/reference/reference-semantics/semantics/builtins.k	233	234	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
fixed	/reference/reference-semantics/semantics/builtins.k	236	236	syntax		SUPPLIED_FIXED_DECLARATION	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
fixed	/reference/reference-semantics/semantics/builtins.k	238	238	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= evDigit(Int) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	239	239	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
fixed	/reference/reference-semantics/semantics/builtins.k	240	240	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= evHead42(IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	241	241	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule evHead42(iCons(42, _:IntSeq)) => true
fixed	/reference/reference-semantics/semantics/builtins.k	242	242	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule evHead42(_:IntSeq) => false [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	243	243	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= evHead47(IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	244	244	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule evHead47(iCons(47, _:IntSeq)) => true
fixed	/reference/reference-semantics/semantics/builtins.k	245	245	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule evHead47(_:IntSeq) => false [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	247	247	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax OpSeq ::= tokOps(IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	248	248	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokOps(.IntSeq) => .OpSeq
fixed	/reference/reference-semantics/semantics/builtins.k	249	249	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
fixed	/reference/reference-semantics/semantics/builtins.k	250	250	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
fixed	/reference/reference-semantics/semantics/builtins.k	251	251	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
fixed	/reference/reference-semantics/semantics/builtins.k	252	252	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
fixed	/reference/reference-semantics/semantics/builtins.k	253	253	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
fixed	/reference/reference-semantics/semantics/builtins.k	254	254	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
fixed	/reference/reference-semantics/semantics/builtins.k	255	255	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"
fixed	/reference/reference-semantics/semantics/builtins.k	256	256	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"
fixed	/reference/reference-semantics/semantics/builtins.k	258	259	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	260	260	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokNds(.IntSeq) => .IntSeq
fixed	/reference/reference-semantics/semantics/builtins.k	261	261	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
fixed	/reference/reference-semantics/semantics/builtins.k	262	262	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
fixed	/reference/reference-semantics/semantics/builtins.k	263	264	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
fixed	/reference/reference-semantics/semantics/builtins.k	265	266	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
fixed	/reference/reference-semantics/semantics/builtins.k	267	267	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	269	269	syntax		SUPPLIED_FIXED_DECLARATION	syntax EvPair ::= evp(OpSeq, IntSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	270	270	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= firstNdE(EvPair) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	271	271	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
fixed	/reference/reference-semantics/semantics/builtins.k	272	272	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule firstNdE(_:EvPair) => 0 [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	274	274	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= applyOpE(String, Int, Int) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	275	275	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"
fixed	/reference/reference-semantics/semantics/builtins.k	276	276	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"
fixed	/reference/reference-semantics/semantics/builtins.k	277	277	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"
fixed	/reference/reference-semantics/semantics/builtins.k	278	278	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
fixed	/reference/reference-semantics/semantics/builtins.k	279	279	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
fixed	/reference/reference-semantics/semantics/builtins.k	280	280	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	282	282	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	283	283	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
fixed	/reference/reference-semantics/semantics/builtins.k	284	284	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
fixed	/reference/reference-semantics/semantics/builtins.k	285	286	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
fixed	/reference/reference-semantics/semantics/builtins.k	287	287	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	288	288	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	289	289	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
fixed	/reference/reference-semantics/semantics/builtins.k	290	290	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
fixed	/reference/reference-semantics/semantics/builtins.k	291	291	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	292	292	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
fixed	/reference/reference-semantics/semantics/builtins.k	294	294	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	295	295	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
fixed	/reference/reference-semantics/semantics/builtins.k	296	296	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	297	297	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
fixed	/reference/reference-semantics/semantics/builtins.k	298	298	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	299	299	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	300	300	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
fixed	/reference/reference-semantics/semantics/builtins.k	301	303	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
fixed	/reference/reference-semantics/semantics/builtins.k	304	306	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
fixed	/reference/reference-semantics/semantics/builtins.k	307	308	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	309	309	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax Bool ::= inLevelE(String, String) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	310	310	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
fixed	/reference/reference-semantics/semantics/builtins.k	311	311	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
fixed	/reference/reference-semantics/semantics/builtins.k	312	312	rule	owise	SUPPLIED_FIXED_SEMANTIC_RULE	rule inLevelE(_:String, _:String) => false [owise]
fixed	/reference/reference-semantics/semantics/builtins.k	313	313	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	314	314	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	315	315	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
fixed	/reference/reference-semantics/semantics/builtins.k	316	316	syntax	function,total	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/builtins.k	317	317	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	318	318	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
fixed	/reference/reference-semantics/semantics/builtins.k	323	323	syntax		SUPPLIED_FIXED_DECLARATION	"syntax KItem ::= ""#md5"""
fixed	/reference/reference-semantics/semantics/builtins.k	324	325	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
fixed	/reference/reference-semantics/semantics/builtins.k	326	326	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
fixed	/reference/reference-semantics/semantics/builtins.k	327	327	syntax		SUPPLIED_FIXED_DECLARATION	syntax Val ::= md5Obj(IntSeq)
fixed	/reference/reference-semantics/semantics/builtins.k	328	328	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"
fixed	/reference/reference-semantics/semantics/builtins.k	329	329	syntax	function,total,symbol(md5hexCodes),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
fixed	/reference/reference-semantics/semantics/builtins.k	335	335	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"
