index	file	line	kind	category	attributes	disposition	declaration
124	reference-semantics/semantics/builtins.k	205	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
125	reference-semantics/semantics/builtins.k	206	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
126	reference-semantics/semantics/builtins.k	207	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
127	reference-semantics/semantics/builtins.k	208	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
128	reference-semantics/semantics/builtins.k	209	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
129	reference-semantics/semantics/builtins.k	210	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
130	reference-semantics/semantics/builtins.k	211	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
131	reference-semantics/semantics/builtins.k	212	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
132	reference-semantics/semantics/builtins.k	214	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	reference-semantics/semantics/builtins.k	216	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokNds(.IntSeq) => .IntSeq
134	reference-semantics/semantics/builtins.k	217	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
135	reference-semantics/semantics/builtins.k	218	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	reference-semantics/semantics/builtins.k	219	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
137	reference-semantics/semantics/builtins.k	221	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
138	reference-semantics/semantics/builtins.k	223	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	reference-semantics/semantics/builtins.k	225	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax EvPair ::= evp(OpSeq, IntSeq)
140	reference-semantics/semantics/builtins.k	226	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= firstNdE(EvPair) [function, total]
141	reference-semantics/semantics/builtins.k	227	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	reference-semantics/semantics/builtins.k	228	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule firstNdE(_:EvPair) => 0 [owise]
143	reference-semantics/semantics/builtins.k	230	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	reference-semantics/semantics/builtins.k	231	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyOpE("+", A:Int, B:Int) => A +Int B
145	reference-semantics/semantics/builtins.k	232	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyOpE("-", A:Int, B:Int) => A -Int B
146	reference-semantics/semantics/builtins.k	233	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyOpE("*", A:Int, B:Int) => A *Int B
147	reference-semantics/semantics/builtins.k	234	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyOpE("//", A:Int, B:Int) => A divInt B
148	reference-semantics/semantics/builtins.k	235	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyOpE("**", A:Int, B:Int) => A ^Int B
149	reference-semantics/semantics/builtins.k	236	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	reference-semantics/semantics/builtins.k	238	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	reference-semantics/semantics/builtins.k	239	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	reference-semantics/semantics/builtins.k	240	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
153	reference-semantics/semantics/builtins.k	241	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
154	reference-semantics/semantics/builtins.k	243	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	reference-semantics/semantics/builtins.k	244	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	reference-semantics/semantics/builtins.k	245	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	reference-semantics/semantics/builtins.k	246	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	reference-semantics/semantics/builtins.k	247	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	reference-semantics/semantics/builtins.k	248	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	reference-semantics/semantics/builtins.k	250	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	reference-semantics/semantics/builtins.k	251	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
162	reference-semantics/semantics/builtins.k	252	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	reference-semantics/semantics/builtins.k	253	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
164	reference-semantics/semantics/builtins.k	254	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	reference-semantics/semantics/builtins.k	255	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	reference-semantics/semantics/builtins.k	256	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	reference-semantics/semantics/builtins.k	257	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
168	reference-semantics/semantics/builtins.k	260	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
169	reference-semantics/semantics/builtins.k	263	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	reference-semantics/semantics/builtins.k	265	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Bool ::= inLevelE(String, String) [function, total]
171	reference-semantics/semantics/builtins.k	266	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
172	reference-semantics/semantics/builtins.k	267	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
173	reference-semantics/semantics/builtins.k	268	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule inLevelE(_:String, _:String) => false [owise]
174	reference-semantics/semantics/builtins.k	269	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	reference-semantics/semantics/builtins.k	270	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	reference-semantics/semantics/builtins.k	271	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	reference-semantics/semantics/builtins.k	272	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	reference-semantics/semantics/builtins.k	273	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	reference-semantics/semantics/builtins.k	274	rule	ordinary-rule	concrete	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
180	reference-semantics/semantics/builtins.k	279	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax KItem ::= "#md5"
181	reference-semantics/semantics/builtins.k	280	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
182	reference-semantics/semantics/builtins.k	282	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
183	reference-semantics/semantics/builtins.k	283	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Val ::= md5Obj(IntSeq)
184	reference-semantics/semantics/builtins.k	284	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
185	reference-semantics/semantics/builtins.k	285	syntax	opaque-symbol-declaration	function,total,concrete,owise,no-evaluators,symbol	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
186	reference-semantics/semantics/builtins.k	291	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
187	reference-semantics/semantics/builtins.k	292	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
188	reference-semantics/semantics/builtins.k	293	syntax	function-declaration	function	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
189	reference-semantics/semantics/builtins.k	294	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule isIntV(_:Int) => true
190	reference-semantics/semantics/builtins.k	295	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule isIntV(_:Val) => false [owise]
191	reference-semantics/semantics/builtins.k	296	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule isStrV(str(_:IntSeq)) => true
192	reference-semantics/semantics/builtins.k	297	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule isStrV(_:Val) => false [owise]
193	reference-semantics/semantics/call.k	16	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
194	reference-semantics/semantics/call.k	19	syntax	syntax-declaration	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	syntax KItem ::= #callee(Exprs)
195	reference-semantics/semantics/call.k	20	rule	ordinary-rule	owise	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
196	reference-semantics/semantics/call.k	21	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k> // ==== dispatch on the callee value ========================================
197	reference-semantics/semantics/call.k	24	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
198	reference-semantics/semantics/call.k	26	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
199	reference-semantics/semantics/call.k	27	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>
200	reference-semantics/semantics/call.k	28	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>
201	reference-semantics/semantics/call.k	29	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ) ... </k>
202	reference-semantics/semantics/call.k	30	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ) ... </k>
203	reference-semantics/semantics/call.k	31	rule	ordinary-rule	owise	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
204	reference-semantics/semantics/call.k	32	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(typeV(T:String)), ACC:Vals) => applyBuiltin(T, ACC) ... </k> // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd.
205	reference-semantics/semantics/call.k	38	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
206	reference-semantics/semantics/call.k	42	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
207	reference-semantics/semantics/call.k	47	rule	ordinary-rule	priority	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
208	reference-semantics/semantics/call.k	52	syntax	function-declaration	function,total	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Bool ::= isMutMethod(String) [function, total]
209	reference-semantics/semantics/call.k	53	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
210	reference-semantics/semantics/call.k	56	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>
211	reference-semantics/semantics/call.k	63	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
212	reference-semantics/semantics/call.k	69	rule	ordinary-rule	-	SUPPLIED_USED_PATH_REVIEWED_SOUND	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack> // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP).
213	reference-semantics/semantics/call.k	80	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
214	reference-semantics/semantics/call.k	87	syntax	syntax-declaration	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax KItem ::= #allocCells(ParamNames)
215	reference-semantics/semantics/call.k	88	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #allocCells(.ParamNames) => .K ... </k>
216	reference-semantics/semantics/call.k	89	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
217	reference-semantics/semantics/comprehension.k	11	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
218	reference-semantics/semantics/comprehension.k	12	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
219	reference-semantics/semantics/comprehension.k	14	syntax	syntax-declaration	macro	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Stmts ::= compBody(CompFors, Expr) [macro]
220	reference-semantics/semantics/comprehension.k	15	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
221	reference-semantics/semantics/comprehension.k	18	syntax	syntax-declaration	macro,macro-rec	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
222	reference-semantics/semantics/comprehension.k	19	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
223	reference-semantics/semantics/comprehension.k	21	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
224	reference-semantics/semantics/comprehension.k	24	syntax	syntax-declaration	macro	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	syntax Expr ::= compGuard(Exprs) [macro]
225	reference-semantics/semantics/comprehension.k	25	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule compGuard(.Exprs) => Bool(true)
226	reference-semantics/semantics/comprehension.k	26	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
227	reference-semantics/semantics/concrete.k	13	rule	ordinary-rule	-	SUPPLIED_FIXED_UNUSED_BY_ENTRY_PROOF	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap>
