id	file	line	kind	attributes	audit_decision	declaration_or_rule
K0123	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	204	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(.IntSeq) => .OpSeq
K0124	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	205	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
K0125	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	206	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
K0126	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	207	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
K0127	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	208	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
K0128	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	209	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("
K0129	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	210	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
K0130	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	211	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
K0131	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	212	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
K0132	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	214	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
K0133	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	216	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokNds(.IntSeq) => .IntSeq
K0134	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	217	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
K0135	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	218	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
K0136	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	219	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
K0137	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	221	rule	-	ACCEPT-NO-FALSE-WITNESS	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
K0138	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	223	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
K0139	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	225	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax EvPair ::= evp(OpSeq, IntSeq)
K0140	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	226	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= firstNdE(EvPair) [function, total]
K0141	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	227	rule	-	ACCEPT-NO-FALSE-WITNESS	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
K0142	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	228	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule firstNdE(_:EvPair) => 0 [owise]
K0143	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	230	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Int ::= applyOpE(String, Int, Int) [function, total]
K0144	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	231	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyOpE("+", A:Int, B:Int) => A +Int B
K0145	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	232	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyOpE("-", A:Int, B:Int) => A -Int B
K0146	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	233	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyOpE("*", A:Int, B:Int) => A *Int B
K0147	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	234	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyOpE("
K0148	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	235	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyOpE("**", A:Int, B:Int) => A ^Int B
K0149	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	236	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
K0150	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	238	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
K0151	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	239	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
K0152	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	240	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
K0153	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	241	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
K0154	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	243	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
K0155	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	244	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
K0156	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	245	rule	-	ACCEPT-NO-FALSE-WITNESS	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
K0157	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	246	rule	-	ACCEPT-NO-FALSE-WITNESS	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
K0158	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	247	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
K0159	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	248	rule	-	ACCEPT-NO-FALSE-WITNESS	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
K0160	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	250	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
K0161	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	251	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
K0162	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	252	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
K0163	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	253	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
K0164	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	254	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
K0165	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	255	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
K0166	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	256	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
K0167	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	257	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
K0168	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	260	rule	-	ACCEPT-NO-FALSE-WITNESS	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
K0169	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	263	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
K0170	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	265	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= inLevelE(String, String) [function, total]
K0171	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	266	rule	-	ACCEPT-NO-FALSE-WITNESS	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "
K0172	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	267	rule	-	ACCEPT-NO-FALSE-WITNESS	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
K0173	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	268	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule inLevelE(_:String, _:String) => false [owise]
K0174	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	269	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
K0175	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	270	rule	-	ACCEPT-NO-FALSE-WITNESS	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
K0176	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	271	rule	-	ACCEPT-NO-FALSE-WITNESS	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
K0177	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	272	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
K0178	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	273	rule	-	ACCEPT-NO-FALSE-WITNESS	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
K0179	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	274	rule	-	ACCEPT-NO-FALSE-WITNESS	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
K0180	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	279	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= "#md5"
K0181	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	280	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
K0182	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	282	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
K0183	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	283	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= md5Obj(IntSeq)
K0184	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	284	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
K0185	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	285	syntax	function,total,symbol,no-evaluators	BOUNDARY-OPAQUE	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
K0186	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	291	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
K0187	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	292	rule	-	ACCEPT-NO-FALSE-WITNESS	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
K0188	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	293	syntax	function	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
K0189	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	294	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isIntV(_:Int) => true
K0190	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	295	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule isIntV(_:Val) => false [owise]
K0191	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	296	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isStrV(str(_:IntSeq)) => true
K0192	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/builtins.k	297	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule isStrV(_:Val) => false [owise]
K0193	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	16	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
K0194	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	19	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #callee(Exprs)
K0195	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	20	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
K0196	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	21	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
K0197	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	24	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
K0198	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	26	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
K0199	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	27	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>
K0200	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	28	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>
K0201	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	29	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ) ... </k>
K0202	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	30	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ) ... </k>
K0203	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	31	rule	owise	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
K0204	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	32	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(typeV(T:String)), ACC:Vals) => applyBuiltin(T, ACC) ... </k>
K0205	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	38	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0206	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	42	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
K0207	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	47	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0208	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	52	syntax	function,total	ACCEPT-NO-FALSE-WITNESS	syntax Bool ::= isMutMethod(String) [function, total]
K0209	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	53	rule	-	ACCEPT-NO-FALSE-WITNESS	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
K0210	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	56	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)]
K0211	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	63	rule	priority	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
K0212	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	69	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
K0213	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	80	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
K0214	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	87	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #allocCells(ParamNames)
K0215	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	88	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #allocCells(.ParamNames) => .K ... </k>
K0216	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/call.k	89	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
K0217	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	11	rule	-	ACCEPT-NO-FALSE-WITNESS	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
K0218	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	12	rule	-	ACCEPT-NO-FALSE-WITNESS	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
K0219	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	14	syntax	macro	ACCEPT-NO-FALSE-WITNESS	syntax Stmts ::= compBody(CompFors, Expr) [macro]
K0220	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	15	rule	-	ACCEPT-NO-FALSE-WITNESS	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
K0221	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	18	syntax	macro,macro-rec	ACCEPT-NO-FALSE-WITNESS	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
K0222	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	19	rule	-	ACCEPT-NO-FALSE-WITNESS	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
K0223	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	21	rule	-	ACCEPT-NO-FALSE-WITNESS	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
K0224	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	24	syntax	macro	ACCEPT-NO-FALSE-WITNESS	syntax Expr ::= compGuard(Exprs) [macro]
K0225	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	25	rule	-	ACCEPT-NO-FALSE-WITNESS	rule compGuard(.Exprs) => Bool(true)
K0226	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/comprehension.k	26	rule	-	ACCEPT-NO-FALSE-WITNESS	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
K0227	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/concrete.k	13	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)
K0228	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/concrete.k	16	rule	-	ACCEPT-NO-FALSE-WITNESS	rule <k> Compare(list(A:ValSeq), CmpOp("!=", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)
K0229	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/concrete.k	25	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax Val ::= kvP(Val, Val)
K0230	/tmp/audit-work/86-anti-shuffle/reference-semantics/semantics/concrete.k	26	syntax	-	ACCEPT-NO-FALSE-WITNESS	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
