file,line,kind,assessment,basis,source_head
reference-semantics/semantics/builtins.k,211,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
reference-semantics/semantics/builtins.k,212,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
reference-semantics/semantics/builtins.k,214,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= tokNds(IntSeq) [function, total]"
reference-semantics/semantics/builtins.k,216,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule tokNds(.IntSeq)                => .IntSeq
reference-semantics/semantics/builtins.k,217,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)"
reference-semantics/semantics/builtins.k,218,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)"
reference-semantics/semantics/builtins.k,219,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)"
reference-semantics/semantics/builtins.k,221,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)"
reference-semantics/semantics/builtins.k,223,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]"
reference-semantics/semantics/builtins.k,225,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax EvPair ::= evp(OpSeq, IntSeq)"
reference-semantics/semantics/builtins.k,226,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= firstNdE(EvPair) [function, total]"
reference-semantics/semantics/builtins.k,227,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N"
reference-semantics/semantics/builtins.k,228,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,rule firstNdE(_:EvPair) => 0 [owise]
reference-semantics/semantics/builtins.k,230,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Int ::= applyOpE(String, Int, Int) [function, total]"
reference-semantics/semantics/builtins.k,231,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
reference-semantics/semantics/builtins.k,232,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
reference-semantics/semantics/builtins.k,233,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
reference-semantics/semantics/builtins.k,234,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
reference-semantics/semantics/builtins.k,235,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
reference-semantics/semantics/builtins.k,236,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule applyOpE(_:String, A:Int, _:Int) => A [owise]"
reference-semantics/semantics/builtins.k,238,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]"
reference-semantics/semantics/builtins.k,239,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)"
reference-semantics/semantics/builtins.k,240,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
reference-semantics/semantics/builtins.k,241,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))"
reference-semantics/semantics/builtins.k,243,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]"
reference-semantics/semantics/builtins.k,244,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax EvPair ::= powCombE(Int, EvPair) [function, total]"
reference-semantics/semantics/builtins.k,245,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))"
reference-semantics/semantics/builtins.k,246,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))"
reference-semantics/semantics/builtins.k,247,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]"
reference-semantics/semantics/builtins.k,248,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))"
reference-semantics/semantics/builtins.k,250,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]"
reference-semantics/semantics/builtins.k,251,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
reference-semantics/semantics/builtins.k,252,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)"
reference-semantics/semantics/builtins.k,253,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
reference-semantics/semantics/builtins.k,254,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)"
reference-semantics/semantics/builtins.k,255,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]"
reference-semantics/semantics/builtins.k,256,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))"
reference-semantics/semantics/builtins.k,257,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq)"
reference-semantics/semantics/builtins.k,260,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq)"
reference-semantics/semantics/builtins.k,263,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq)"
reference-semantics/semantics/builtins.k,265,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax Bool ::= inLevelE(String, String) [function, total]"
reference-semantics/semantics/builtins.k,266,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
reference-semantics/semantics/builtins.k,267,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
reference-semantics/semantics/builtins.k,268,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule inLevelE(_:String, _:String) => false [owise]"
reference-semantics/semantics/builtins.k,269,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]"
reference-semantics/semantics/builtins.k,270,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)"
reference-semantics/semantics/builtins.k,271,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))"
reference-semantics/semantics/builtins.k,272,syntax,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]"
reference-semantics/semantics/builtins.k,273,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)"
reference-semantics/semantics/builtins.k,274,rule,F-UNREACHED,Part of the selected fixed semantics but unreachable from this program AST and entry state; no target claim depends on it.,"rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))"
