origin	file	line	kind	materiality	attributes	disposition	compact_declaration	full_block_escaped
trusted_supplied_semantics	semantics/builtins.k	104	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule minVals(M:Int, .Vals) => M	  rule minVals(M:Int, .Vals)           => M
trusted_supplied_semantics	semantics/builtins.k	105	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R) // ==== bin(n) — "0b" + binary digit codes (promoted from 103's defined fold) ==	  rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)\n\n  // ==== bin(n) — "0b" + binary digit codes (promoted from 103's defined fold) ==
trusted_supplied_semantics	semantics/builtins.k	108	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0 // negative operand: the '-' sign prefixes the magnitude's digits	  rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N))))\n       requires N >=Int 0\n  // negative operand: the '-' sign prefixes the magnitude's digits
trusted_supplied_semantics	semantics/builtins.k	111	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("bin", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0	  rule applyBuiltin("bin", N:Int, .Vals)\n    => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N)))))\n       requires N <Int 0
trusted_supplied_semantics	semantics/builtins.k	114	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax IntSeq ::= binCodes(Int) [function, total]	  syntax IntSeq ::= binCodes(Int) [function, total]
trusted_supplied_semantics	semantics/builtins.k	115	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule binCodes(0) => iCons(48, .IntSeq)	  rule binCodes(0) => iCons(48, .IntSeq)
trusted_supplied_semantics	semantics/builtins.k	116	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0	  rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
trusted_supplied_semantics	semantics/builtins.k	117	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]	  syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
trusted_supplied_semantics	semantics/builtins.k	118	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule binAcc(0, ACC:IntSeq) => ACC	  rule binAcc(0, ACC:IntSeq) => ACC
trusted_supplied_semantics	semantics/builtins.k	119	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========	  rule binAcc(N:Int, ACC:IntSeq)\n    => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC))\n       requires N >Int 0\n\n  // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
trusted_supplied_semantics	semantics/builtins.k	124	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>	  rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(enumVS(VS, 0))) ... </k>
trusted_supplied_semantics	semantics/builtins.k	126	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]	  syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
trusted_supplied_semantics	semantics/builtins.k	127	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule enumVS(.ValSeq, _:Int) => .ValSeq	  rule enumVS(.ValSeq, _:Int) => .ValSeq
trusted_supplied_semantics	semantics/builtins.k	128	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============	  rule enumVS(vCons(V:Val, R:ValSeq), I:Int)\n    => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))\n\n  // ==== map(str, xs) — eager (only the str case is in the subset) =============
trusted_supplied_semantics	semantics/builtins.k	132	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>	  rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals))\n        => #alloc(list(mapStrVS(VS))) ... </k>
trusted_supplied_semantics	semantics/builtins.k	134	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]	  syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
trusted_supplied_semantics	semantics/builtins.k	135	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule mapStrVS(.ValSeq) => .ValSeq	  rule mapStrVS(.ValSeq) => .ValSeq
trusted_supplied_semantics	semantics/builtins.k	136	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))	  rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
trusted_supplied_semantics	semantics/builtins.k	137	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================	  rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))\n\n  // ==== int(x) identities (int(round(x)) composes through) ====================
trusted_supplied_semantics	semantics/builtins.k	140	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("int", I:Int, .Vals) => I // ==== ord / chr ===========================================================	  rule applyBuiltin("int", I:Int, .Vals) => I\n\n  // ==== ord / chr ===========================================================
trusted_supplied_semantics	semantics/builtins.k	143	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C	  rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
trusted_supplied_semantics	semantics/builtins.k	144	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) =================================================	  rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq))\n       requires 0 <=Int I andBool I <Int 128\n\n  // ==== str(int) / str(str) =================================================
trusted_supplied_semantics	semantics/builtins.k	148	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))	  rule applyBuiltin("str", I:Int, .Vals)       => str(strToCodes(Int2String(I)))
trusted_supplied_semantics	semantics/builtins.k	149	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value =====	  rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)\n\n  // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value =====
trusted_supplied_semantics	semantics/builtins.k	152	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)	  rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48\n       requires 48 <=Int C andBool C <=Int 57\n\n  // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)
trusted_supplied_semantics	semantics/builtins.k	156	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2	  rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0)\n       requires isLen(CS) >=Int 2
trusted_supplied_semantics	semantics/builtins.k	158	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]	  syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
trusted_supplied_semantics	semantics/builtins.k	159	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule intDigAcc(.IntSeq, ACC:Int) => ACC	  rule intDigAcc(.IntSeq, ACC:Int)             => ACC
trusted_supplied_semantics	semantics/builtins.k	160	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====	  rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))\n\n  // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
trusted_supplied_semantics	semantics/builtins.k	163	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)	  rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
trusted_supplied_semantics	semantics/builtins.k	164	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)	  rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)\n\n  // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)
trusted_supplied_semantics	semantics/builtins.k	167	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>	  rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq)))\n        => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
trusted_supplied_semantics	semantics/builtins.k	169	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>	  rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
trusted_supplied_semantics	semantics/builtins.k	170	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>	  rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
trusted_supplied_semantics	semantics/builtins.k	171	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>	  rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)))\n        => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
trusted_supplied_semantics	semantics/builtins.k	173	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>	  rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
trusted_supplied_semantics	semantics/builtins.k	174	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========	  rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>\n\n  // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
trusted_supplied_semantics	semantics/builtins.k	177	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)	  rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
trusted_supplied_semantics	semantics/builtins.k	178	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)	  rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
trusted_supplied_semantics	semantics/builtins.k	179	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds.	  rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)\n       requires S =/=Int 0\n\n  // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ========\n  // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's\n  // trusted pass evaluator, now DEFINED in the reference and driven by a\n  // code-level tokenizer. Reduces on concrete strings (krun); a symbolic\n  // argument leaves the call unevaluated for problem-level folds.
trusted_supplied_semantics	semantics/builtins.k	187	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)	  rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
trusted_supplied_semantics	semantics/builtins.k	188	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= evalArith(IntSeq) [function]	  syntax Int ::= evalArith(IntSeq) [function]
trusted_supplied_semantics	semantics/builtins.k	189	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))	  rule evalArith(CS:IntSeq)\n    => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
