file	line	kind	classification	attributes	relevance	decision	declaration
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	195	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	196	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= evHead42(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	197	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule evHead42(iCons(42, _:IntSeq)) => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	198	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule evHead42(_:IntSeq)            => false [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	199	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= evHead47(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	200	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule evHead47(iCons(47, _:IntSeq)) => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	201	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule evHead47(_:IntSeq)            => false [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	203	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax OpSeq ::= tokOps(IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	204	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(.IntSeq)                 => .OpSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	205	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	206	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	207	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	208	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	209	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	210	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	211	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	212	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	214	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	216	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokNds(.IntSeq)                => .IntSeq
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	217	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	218	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	219	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	221	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	223	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	225	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax EvPair ::= evp(OpSeq, IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	226	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= firstNdE(EvPair) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	227	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	228	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule firstNdE(_:EvPair) => 0 [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	230	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Int ::= applyOpE(String, Int, Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	231	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyOpE("+",  A:Int, B:Int) => A +Int B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	232	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyOpE("-",  A:Int, B:Int) => A -Int B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	233	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyOpE("*",  A:Int, B:Int) => A *Int B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	234	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyOpE("//", A:Int, B:Int) => A divInt B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	235	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyOpE("**", A:Int, B:Int) => A ^Int B
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	236	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	238	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	239	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	240	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	241	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	243	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	244	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	245	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	246	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	247	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	248	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	250	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	251	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	252	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	253	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	254	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	255	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	256	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	257	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	260	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	263	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	265	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= inLevelE(String, String) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	266	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	267	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	268	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule inLevelE(_:String, _:String) => false [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	269	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	270	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	271	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	272	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	273	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	274	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	279	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax KItem ::= "#md5"
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	280	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	282	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	283	syntax	syntax		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Val ::= md5Obj(IntSeq)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	284	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	285	syntax	function-syntax	function,total,symbol	unused	ACCEPT_FIXED_TRUST_BOUNDARY_UNUSED_BY_TARGET	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	291	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	292	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	293	syntax	function-syntax	function	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	294	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule isIntV(_:Int)         => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	295	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule isIntV(_:Val)         => false [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	296	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule isStrV(str(_:IntSeq)) => true
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/builtins.k	297	rule	owise-rule	owise	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule isStrV(_:Val)         => false [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	16	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	19	syntax	syntax		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	syntax KItem ::= #callee(Exprs)
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	20	rule	owise-rule	owise	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	21	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	24	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	26	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	27	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	28	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	29	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	30	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	31	rule	owise-rule	owise	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	32	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	38	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	42	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	47	rule	ordinary-rule	priority	target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	52	syntax	function-syntax	function,total	unused	ACCEPT_FIXED_UNUSED_BY_TARGET	syntax Bool ::= isMutMethod(String) [function, total]
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	53	rule	ordinary-rule		unused	ACCEPT_FIXED_UNUSED_BY_TARGET	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	56	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reconstruction-001/reference-semantics/semantics/call.k	63	rule	ordinary-rule		target	ACCEPT_FIXED_FAITHFUL_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
