id	origin	path	line	kind	attributes	disposition	declaration_or_rule
101	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	168	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
102	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	170	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
103	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	171	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule enumVS(.ValSeq, _:Int) => .ValSeq
104	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	172	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
105	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	176	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
106	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	178	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
107	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	179	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapStrVS(.ValSeq) => .ValSeq
108	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	180	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
109	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	181	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
110	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	184	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("int", I:Int, .Vals) => I
111	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	187	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
112	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	188	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128
113	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	192	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
114	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	193	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS)
115	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	196	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57
116	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	200	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
117	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	202	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
118	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	203	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule intDigAcc(.IntSeq, ACC:Int) => ACC
119	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	204	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
120	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	207	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
121	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	208	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
122	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	211	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
123	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	213	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
124	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	214	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
125	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	215	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
126	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	217	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
127	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	218	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
128	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	221	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
129	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	222	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
130	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	223	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
131	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	231	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
132	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	232	syntax	function	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= evalArith(IntSeq) [function]
133	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	233	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
134	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	236	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
135	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	238	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= evDigit(Int) [function, total]
136	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	239	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
137	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	240	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= evHead42(IntSeq) [function, total]
138	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	241	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule evHead42(iCons(42, _:IntSeq)) => true
139	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	242	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule evHead42(_:IntSeq) => false [owise]
140	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	243	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= evHead47(IntSeq) [function, total]
141	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	244	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule evHead47(iCons(47, _:IntSeq)) => true
142	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	245	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule evHead47(_:IntSeq) => false [owise]
143	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	247	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax OpSeq ::= tokOps(IntSeq) [function, total]
144	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	248	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(.IntSeq) => .OpSeq
145	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	249	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
146	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	250	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
147	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	251	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
148	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	252	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
149	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	253	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
150	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	254	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
151	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	255	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
152	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	256	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
153	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	258	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
154	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	260	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokNds(.IntSeq) => .IntSeq
155	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	261	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
156	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	262	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
157	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	263	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
158	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	265	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
159	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	267	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
160	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	269	syntax	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax EvPair ::= evp(OpSeq, IntSeq)
161	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	270	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= firstNdE(EvPair) [function, total]
162	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	271	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
163	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	272	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule firstNdE(_:EvPair) => 0 [owise]
164	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	274	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Int ::= applyOpE(String, Int, Int) [function, total]
165	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	275	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyOpE("+", A:Int, B:Int) => A +Int B
166	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	276	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyOpE("-", A:Int, B:Int) => A -Int B
167	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	277	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyOpE("*", A:Int, B:Int) => A *Int B
168	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	278	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyOpE("//", A:Int, B:Int) => A divInt B
169	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	279	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyOpE("**", A:Int, B:Int) => A ^Int B
170	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	280	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
171	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	282	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
172	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	283	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
173	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	284	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
174	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	285	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
175	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	287	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
176	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	288	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
177	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	289	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
178	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	290	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
179	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	291	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
180	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	292	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
181	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	294	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
182	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	295	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
183	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	296	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
184	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	297	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
185	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	298	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
186	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	299	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
187	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	300	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
188	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	301	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
189	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	304	rule	-	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
190	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	307	rule	owise	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
191	supplied-fixed-semantics	/tmp/audit-work/review-34-unique/reference-semantics/semantics/builtins.k	309	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_RULE_OR_DECLARATION	syntax Bool ::= inLevelE(String, String) [function, total]
