origin	path	line	kind	attributes	decision	source_excerpt
supplied	reference-semantics/semantics/functions.k	53	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
supplied	reference-semantics/semantics/functions.k	59	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
supplied	reference-semantics/semantics/functions.k	63	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
supplied	reference-semantics/semantics/functions.k	64	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
supplied	reference-semantics/semantics/functions.k	68	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
supplied	reference-semantics/semantics/functions.k	78	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
supplied	reference-semantics/semantics/functions.k	80	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
supplied	reference-semantics/semantics/functions.k	85	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
supplied	reference-semantics/semantics/int.k	7	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyUn("-", I:Int) => 0 -Int I
supplied	reference-semantics/semantics/int.k	9	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2
supplied	reference-semantics/semantics/int.k	11	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
supplied	reference-semantics/semantics/int.k	12	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
supplied	reference-semantics/semantics/int.k	13	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
supplied	reference-semantics/semantics/int.k	14	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
supplied	reference-semantics/semantics/int.k	15	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
supplied	reference-semantics/semantics/int.k	16	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
supplied	reference-semantics/semantics/int.k	17	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
supplied	reference-semantics/semantics/int.k	19	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= pyMod(Int, Int) [function]
supplied	reference-semantics/semantics/int.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
supplied	reference-semantics/semantics/int.k	22	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
supplied	reference-semantics/semantics/int.k	23	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
supplied	reference-semantics/semantics/int.k	24	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
supplied	reference-semantics/semantics/int.k	25	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
supplied	reference-semantics/semantics/int.k	26	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
supplied	reference-semantics/semantics/int.k	27	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
supplied	reference-semantics/semantics/iter.k	8	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
supplied	reference-semantics/semantics/list.k	9	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
supplied	reference-semantics/semantics/list.k	10	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
supplied	reference-semantics/semantics/list.k	13	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax ApplyK ::= "toList"
supplied	reference-semantics/semantics/list.k	14	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
supplied	reference-semantics/semantics/list.k	15	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
supplied	reference-semantics/semantics/list.k	18	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
supplied	reference-semantics/semantics/list.k	19	rule	-	SUPPLIED_FIXED_SEMANTICS	rule valSeqConcat(.ValSeq, T:ValSeq) => T
supplied	reference-semantics/semantics/list.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
supplied	reference-semantics/semantics/list.k	24	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
supplied	reference-semantics/semantics/list.k	27	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
supplied	reference-semantics/semantics/list.k	28	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
supplied	reference-semantics/semantics/list.k	33	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= hasRefVS(ValSeq) [function, total]
supplied	reference-semantics/semantics/list.k	34	rule	-	SUPPLIED_FIXED_SEMANTICS	rule hasRefVS(.ValSeq) => false
supplied	reference-semantics/semantics/list.k	35	rule	-	SUPPLIED_FIXED_SEMANTICS	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
supplied	reference-semantics/semantics/list.k	37	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
supplied	reference-semantics/semantics/list.k	39	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
supplied	reference-semantics/semantics/list.k	40	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
supplied	reference-semantics/semantics/list.k	41	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
supplied	reference-semantics/semantics/list.k	42	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
supplied	reference-semantics/semantics/list.k	45	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
supplied	reference-semantics/semantics/list.k	47	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
supplied	reference-semantics/semantics/list.k	49	rule	-	SUPPLIED_FIXED_SEMANTICS	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
supplied	reference-semantics/semantics/list.k	50	rule	owise	SUPPLIED_FIXED_SEMANTICS	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
supplied	reference-semantics/semantics/list.k	53	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
supplied	reference-semantics/semantics/list.k	58	syntax	-	SUPPLIED_FIXED_SEMANTICS	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
supplied	reference-semantics/semantics/list.k	59	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
supplied	reference-semantics/semantics/list.k	60	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
supplied	reference-semantics/semantics/list.k	61	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
supplied	reference-semantics/semantics/list.k	62	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
supplied	reference-semantics/semantics/list.k	63	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
supplied	reference-semantics/semantics/list.k	65	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
supplied	reference-semantics/semantics/list.k	67	rule	-	SUPPLIED_FIXED_SEMANTICS	rule <k> B:Bool ~> #notB => notBool B ... </k>
supplied	reference-semantics/semantics/methods.k	10	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Val ::= applyMethod(Val, String, Vals) [function]
supplied	reference-semantics/semantics/methods.k	13	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
supplied	reference-semantics/semantics/methods.k	14	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
supplied	reference-semantics/semantics/methods.k	15	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
supplied	reference-semantics/semantics/methods.k	16	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
supplied	reference-semantics/semantics/methods.k	19	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
supplied	reference-semantics/semantics/methods.k	20	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
supplied	reference-semantics/semantics/methods.k	21	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
supplied	reference-semantics/semantics/methods.k	26	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
supplied	reference-semantics/semantics/methods.k	27	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	28	rule	-	SUPPLIED_FIXED_SEMANTICS	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
supplied	reference-semantics/semantics/methods.k	29	rule	-	SUPPLIED_FIXED_SEMANTICS	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
supplied	reference-semantics/semantics/methods.k	30	rule	-	SUPPLIED_FIXED_SEMANTICS	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
supplied	reference-semantics/semantics/methods.k	34	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
supplied	reference-semantics/semantics/methods.k	35	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
supplied	reference-semantics/semantics/methods.k	36	rule	-	SUPPLIED_FIXED_SEMANTICS	rule cntSub(.IntSeq, _:IntSeq) => 0
supplied	reference-semantics/semantics/methods.k	37	rule	-	SUPPLIED_FIXED_SEMANTICS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
supplied	reference-semantics/semantics/methods.k	39	rule	-	SUPPLIED_FIXED_SEMANTICS	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
supplied	reference-semantics/semantics/methods.k	41	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
supplied	reference-semantics/semantics/methods.k	42	rule	-	SUPPLIED_FIXED_SEMANTICS	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
supplied	reference-semantics/semantics/methods.k	43	rule	owise	SUPPLIED_FIXED_SEMANTICS	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
supplied	reference-semantics/semantics/methods.k	44	rule	-	SUPPLIED_FIXED_SEMANTICS	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
supplied	reference-semantics/semantics/methods.k	47	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
supplied	reference-semantics/semantics/methods.k	48	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= trimWS(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	49	rule	-	SUPPLIED_FIXED_SEMANTICS	rule trimWS(.IntSeq) => .IntSeq
supplied	reference-semantics/semantics/methods.k	50	rule	-	SUPPLIED_FIXED_SEMANTICS	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
supplied	reference-semantics/semantics/methods.k	51	rule	-	SUPPLIED_FIXED_SEMANTICS	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
supplied	reference-semantics/semantics/methods.k	52	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	53	rule	-	SUPPLIED_FIXED_SEMANTICS	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
supplied	reference-semantics/semantics/methods.k	54	rule	-	SUPPLIED_FIXED_SEMANTICS	rule revISAcc(.IntSeq, A:IntSeq) => A
supplied	reference-semantics/semantics/methods.k	55	rule	-	SUPPLIED_FIXED_SEMANTICS	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
supplied	reference-semantics/semantics/methods.k	58	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
supplied	reference-semantics/semantics/methods.k	61	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
supplied	reference-semantics/semantics/methods.k	64	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
supplied	reference-semantics/semantics/methods.k	65	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
supplied	reference-semantics/semantics/methods.k	66	rule	-	SUPPLIED_FIXED_SEMANTICS	rule cntOccVS(.ValSeq, _:Val) => 0
supplied	reference-semantics/semantics/methods.k	67	rule	-	SUPPLIED_FIXED_SEMANTICS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
supplied	reference-semantics/semantics/methods.k	68	rule	-	SUPPLIED_FIXED_SEMANTICS	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
supplied	reference-semantics/semantics/methods.k	72	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
supplied	reference-semantics/semantics/methods.k	75	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
supplied	reference-semantics/semantics/methods.k	76	rule	-	SUPPLIED_FIXED_SEMANTICS	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
supplied	reference-semantics/semantics/methods.k	77	rule	-	SUPPLIED_FIXED_SEMANTICS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
supplied	reference-semantics/semantics/methods.k	79	rule	-	SUPPLIED_FIXED_SEMANTICS	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
supplied	reference-semantics/semantics/methods.k	82	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
supplied	reference-semantics/semantics/methods.k	83	rule	-	SUPPLIED_FIXED_SEMANTICS	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
supplied	reference-semantics/semantics/methods.k	84	rule	-	SUPPLIED_FIXED_SEMANTICS	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
supplied	reference-semantics/semantics/methods.k	85	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= isWSC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	86	rule	-	SUPPLIED_FIXED_SEMANTICS	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
supplied	reference-semantics/semantics/methods.k	89	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
supplied	reference-semantics/semantics/methods.k	94	rule	priority	SUPPLIED_FIXED_SEMANTICS	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
supplied	reference-semantics/semantics/methods.k	97	syntax	function	SUPPLIED_FIXED_SEMANTICS	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
supplied	reference-semantics/semantics/methods.k	98	rule	-	SUPPLIED_FIXED_SEMANTICS	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
supplied	reference-semantics/semantics/methods.k	99	rule	-	SUPPLIED_FIXED_SEMANTICS	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
supplied	reference-semantics/semantics/methods.k	101	rule	-	SUPPLIED_FIXED_SEMANTICS	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
supplied	reference-semantics/semantics/methods.k	104	rule	-	SUPPLIED_FIXED_SEMANTICS	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
supplied	reference-semantics/semantics/methods.k	106	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
supplied	reference-semantics/semantics/methods.k	107	rule	-	SUPPLIED_FIXED_SEMANTICS	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
supplied	reference-semantics/semantics/methods.k	108	rule	-	SUPPLIED_FIXED_SEMANTICS	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
supplied	reference-semantics/semantics/methods.k	109	rule	-	SUPPLIED_FIXED_SEMANTICS	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
supplied	reference-semantics/semantics/methods.k	112	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= isUpperC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	113	rule	-	SUPPLIED_FIXED_SEMANTICS	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
supplied	reference-semantics/semantics/methods.k	115	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= isLowerC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	116	rule	-	SUPPLIED_FIXED_SEMANTICS	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
supplied	reference-semantics/semantics/methods.k	118	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= isAlphaC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	119	rule	-	SUPPLIED_FIXED_SEMANTICS	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
supplied	reference-semantics/semantics/methods.k	121	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= isDigitC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	122	rule	-	SUPPLIED_FIXED_SEMANTICS	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
supplied	reference-semantics/semantics/methods.k	124	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= hasUpper(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	125	rule	-	SUPPLIED_FIXED_SEMANTICS	rule hasUpper(.IntSeq) => false
supplied	reference-semantics/semantics/methods.k	126	rule	-	SUPPLIED_FIXED_SEMANTICS	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
supplied	reference-semantics/semantics/methods.k	128	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= hasLower(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	129	rule	-	SUPPLIED_FIXED_SEMANTICS	rule hasLower(.IntSeq) => false
supplied	reference-semantics/semantics/methods.k	130	rule	-	SUPPLIED_FIXED_SEMANTICS	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
supplied	reference-semantics/semantics/methods.k	132	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= allAlpha(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	133	rule	-	SUPPLIED_FIXED_SEMANTICS	rule allAlpha(.IntSeq) => true
supplied	reference-semantics/semantics/methods.k	134	rule	-	SUPPLIED_FIXED_SEMANTICS	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
supplied	reference-semantics/semantics/methods.k	136	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Bool ::= allDigit(IntSeq) [function, total]
supplied	reference-semantics/semantics/methods.k	137	rule	-	SUPPLIED_FIXED_SEMANTICS	rule allDigit(.IntSeq) => true
supplied	reference-semantics/semantics/methods.k	138	rule	-	SUPPLIED_FIXED_SEMANTICS	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
supplied	reference-semantics/semantics/methods.k	140	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= lowerC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	142	rule	-	SUPPLIED_FIXED_SEMANTICS	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
supplied	reference-semantics/semantics/methods.k	143	rule	owise	SUPPLIED_FIXED_SEMANTICS	rule lowerC(C:Int) => C [owise]
supplied	reference-semantics/semantics/methods.k	145	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= upperC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	146	rule	-	SUPPLIED_FIXED_SEMANTICS	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
supplied	reference-semantics/semantics/methods.k	147	rule	owise	SUPPLIED_FIXED_SEMANTICS	rule upperC(C:Int) => C [owise]
supplied	reference-semantics/semantics/methods.k	149	syntax	function,total	SUPPLIED_FIXED_SEMANTICS	syntax Int ::= swapC(Int) [function, total]
supplied	reference-semantics/semantics/methods.k	150	rule	-	SUPPLIED_FIXED_SEMANTICS	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
supplied	reference-semantics/semantics/methods.k	151	rule	-	SUPPLIED_FIXED_SEMANTICS	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
supplied	reference-semantics/semantics/methods.k	152	rule	owise	SUPPLIED_FIXED_SEMANTICS	rule swapC(C:Int) => C [owise]
