COMMAND: python3 /audit-output/evidence/stage5_inventory.py
file	module	kind	lines	attributes	relevance	decision	normalized_source
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	163-163	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	164-166	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	167-168	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	169-169	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	170-170	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	171-172	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	173-173	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	174-176	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	177-177	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	178-178	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	179-186	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	187-187	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	188-188	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= evalArith(IntSeq) [function]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	189-191	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	192-193	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	194-194	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= evDigit(Int) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	195-195	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	196-196	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= evHead42(IntSeq) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	197-197	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule evHead42(iCons(42, _:IntSeq)) => true
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	198-198	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule evHead42(_:IntSeq)            => false [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	199-199	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= evHead47(IntSeq) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	200-200	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule evHead47(iCons(47, _:IntSeq)) => true
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	201-202	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule evHead47(_:IntSeq)            => false [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	203-203	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax OpSeq ::= tokOps(IntSeq) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	204-204	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(.IntSeq)                 => .OpSeq
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	205-205	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	206-206	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	207-207	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	208-208	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	209-209	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	210-210	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	211-211	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	212-213	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	214-215	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	216-216	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokNds(.IntSeq)                => .IntSeq
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	217-217	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	218-218	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	219-220	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	221-222	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	223-224	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	225-225	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax EvPair ::= evp(OpSeq, IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	226-226	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= firstNdE(EvPair) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	227-227	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	228-229	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule firstNdE(_:EvPair) => 0 [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	230-230	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Int ::= applyOpE(String, Int, Int) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	231-231	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyOpE("+",  A:Int, B:Int) => A +Int B
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	232-232	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyOpE("-",  A:Int, B:Int) => A -Int B
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	233-233	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyOpE("*",  A:Int, B:Int) => A *Int B
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	234-234	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyOpE("
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	235-235	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyOpE("**", A:Int, B:Int) => A ^Int B
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	236-237	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	238-238	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	239-239	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	240-240	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	241-242	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	243-243	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	244-244	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	245-245	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	246-246	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	247-247	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	248-249	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	250-250	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	251-251	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	252-252	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	253-253	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	254-254	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	255-255	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	256-256	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	257-259	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	260-262	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	263-264	owise	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	265-265	function,total	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= inLevelE(String, String) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	266-266	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	267-267	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	268-268	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule inLevelE(_:String, _:String) => false [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	269-269	function,total	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	270-270	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	271-271	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	272-272	function,total	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	273-273	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	274-278	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	279-279	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax KItem ::= "#md5"
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	280-281	priority	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	282-282	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	283-283	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Val ::= md5Obj(IntSeq)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	284-284	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	285-290	function,total,no-evaluators	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	291-291	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	292-292	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
reference-semantics/semantics/builtins.k	MPY-BUILTINS	syntax	293-293	function	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	294-294	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule isIntV(_:Int)         => true
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	295-295	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule isIntV(_:Val)         => false [owise]
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	296-296	-	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule isStrV(str(_:IntSeq)) => true
reference-semantics/semantics/builtins.k	MPY-BUILTINS	rule	297-297	owise	NOT_MAPPED_TO_SUBMITTED_PROGRAM	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule isStrV(_:Val)         => false [owise]
reference-semantics/semantics/call.k	MPY-CALL	rule	16-18	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
reference-semantics/semantics/call.k	MPY-CALL	syntax	19-19	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	syntax KItem ::= #callee(Exprs)
reference-semantics/semantics/call.k	MPY-CALL	rule	20-20	owise	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
reference-semantics/semantics/call.k	MPY-CALL	rule	21-23	-	MAPPED_USED_OR_SUPPORT	ACCEPTED_SELECTED_FIXED_SEMANTICS_BOUNDARY	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
