file	line	kind	flags	text
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	212	"rule"	""	"rule tokOps(iCons(45, R:IntSeq))     => oCons(\"-\", tokOps(R))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	214	"syntax"	"function,total"	"syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	216	"rule"	""	"rule tokNds(.IntSeq)                => .IntSeq"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	217	"rule"	""	"rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	218	"rule"	""	"rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	219	"rule"	""	"rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	221	"rule"	""	"rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	223	"rule"	"owise"	"rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	225	"syntax"	""	"syntax EvPair ::= evp(OpSeq, IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	226	"syntax"	"function,total"	"syntax Int ::= firstNdE(EvPair) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	227	"rule"	""	"rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	228	"rule"	"owise"	"rule firstNdE(_:EvPair) => 0 [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	230	"syntax"	"function,total"	"syntax Int ::= applyOpE(String, Int, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	231	"rule"	""	"rule applyOpE(\"+\",  A:Int, B:Int) => A +Int B"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	232	"rule"	""	"rule applyOpE(\"-\",  A:Int, B:Int) => A -Int B"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	233	"rule"	""	"rule applyOpE(\"*\",  A:Int, B:Int) => A *Int B"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	234	"rule"	""	"rule applyOpE(\"//\", A:Int, B:Int) => A divInt B"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	235	"rule"	""	"rule applyOpE(\"**\", A:Int, B:Int) => A ^Int B"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	236	"rule"	"owise"	"rule applyOpE(_:String, A:Int, _:Int) => A [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	238	"syntax"	"function,total"	"syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	239	"rule"	""	"rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	240	"rule"	""	"rule passPowE(oCons(\"**\", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	241	"rule"	""	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String \"**\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	243	"rule"	"owise"	"rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	244	"syntax"	"function,total"	"syntax EvPair ::= powCombE(Int, EvPair) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	245	"rule"	""	"rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	246	"rule"	""	"rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	247	"syntax"	"function,total"	"syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	248	"rule"	""	"rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	250	"syntax"	"function,total"	"syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	251	"rule"	""	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(\"mul\", N0, OPS, NDS, .OpSeq, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	252	"rule"	""	"rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	253	"rule"	""	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(\"add\", N0, OPS, NDS, .OpSeq, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	254	"rule"	""	"rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	255	"syntax"	"function,total"	"syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	256	"rule"	""	"rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	257	"rule"	""	"rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	260	"rule"	""	"rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	263	"rule"	"owise"	"rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	265	"syntax"	"function,total"	"syntax Bool ::= inLevelE(String, String) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	266	"rule"	""	"rule inLevelE(\"mul\", O:String) => O ==String \"*\" orBool O ==String \"//\" orBool O ==String \"/\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	267	"rule"	""	"rule inLevelE(\"add\", O:String) => O ==String \"+\" orBool O ==String \"-\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	268	"rule"	"owise"	"rule inLevelE(_:String, _:String) => false [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	269	"syntax"	"function,total"	"syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	270	"rule"	""	"rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	271	"rule"	""	"rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	272	"syntax"	"function,total"	"syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	273	"rule"	""	"rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	274	"rule"	"concrete"	"rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	279	"syntax"	""	"syntax KItem ::= \"#md5\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	280	"rule"	"priority"	"rule <k> Call(Attribute(Name(\"hashlib\"), \"md5\"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	282	"rule"	""	"rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	283	"syntax"	""	"syntax Val ::= md5Obj(IntSeq)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	284	"rule"	""	"rule applyMethod(md5Obj(CS:IntSeq), \"hexdigest\", .Vals) => str(md5hexCodes(CS))"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	285	"syntax"	"function,total,concrete,owise,no-evaluators,symbol"	"syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	291	"rule"	""	"rule applyBuiltin(\"isinstance\", V:Val, typeV(\"int\"), .Vals) => isIntV(V)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	292	"rule"	""	"rule applyBuiltin(\"isinstance\", V:Val, typeV(\"str\"), .Vals) => isStrV(V)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	293	"syntax"	"function"	"syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	294	"rule"	""	"rule isIntV(_:Int)         => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	295	"rule"	"owise"	"rule isIntV(_:Val)         => false [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	296	"rule"	""	"rule isStrV(str(_:IntSeq)) => true"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	297	"rule"	"owise"	"rule isStrV(_:Val)         => false [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/builtins.k"	298	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	10	"module"	""	"module MPY-CALL"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	11	"imports"	""	"imports MPY-METHODS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	12	"imports"	""	"imports MPY-BUILTINS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	13	"imports"	""	"imports MPY-FUNCTIONS // a cooled attribute is a bound method value"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	16	"rule"	"owise"	"rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	19	"syntax"	""	"syntax KItem ::= #callee(Exprs)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	20	"rule"	"owise"	"rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	21	"rule"	""	"rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k> // ==== dispatch on the callee value ========================================"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	24	"rule"	""	"rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	26	"rule"	""	"rule <k> #applyK(toCall(builtinV(\"sum\")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	27	"rule"	""	"rule <k> #applyK(toCall(builtinV(\"all\")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	28	"rule"	""	"rule <k> #applyK(toCall(builtinV(\"any\")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	29	"rule"	""	"rule <k> #applyK(toCall(builtinV(\"max\")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	30	"rule"	""	"rule <k> #applyK(toCall(builtinV(\"min\")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	31	"rule"	"owise"	"rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	32	"rule"	""	"rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k> // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	38	"rule"	"priority"	"rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	42	"rule"	"priority"	"rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	47	"rule"	"priority"	"rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	52	"syntax"	"function,total"	"syntax Bool ::= isMutMethod(String) [function, total]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	53	"rule"	""	"rule isMutMethod(M:String) => M ==String \"append\" orBool M ==String \"sort\" orBool M ==String \"extend\" orBool M ==String \"insert\" orBool M ==String \"pop\" orBool M ==String \"remove\""
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	56	"rule"	"priority"	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)] // non-mutating methods READ their heap-object arguments too (join's list); // mutators keep refs (append of a list into a list-of-lists stays aliased)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	63	"rule"	"priority"	"rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	69	"rule"	""	"rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack> // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP)."
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	80	"rule"	""	"rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ \"$cells\" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	87	"syntax"	""	"syntax KItem ::= #allocCells(ParamNames)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	88	"rule"	""	"rule <k> #allocCells(.ParamNames) => .K ... </k>"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	89	"rule"	""	"rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/call.k"	95	"endmodule"	""	"endmodule"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	3	"module"	""	"module MPY-COMPREHENSION"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	4	"imports"	""	"imports MPY-CORE"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	5	"imports"	""	"imports MPY-OPERATORS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	6	"imports"	""	"imports MPY-LIST"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	7	"imports"	""	"imports MPY-CONTROLS"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	8	"imports"	""	"imports MPY-FUNCTIONS // A comprehension is pure syntactic sugar"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	11	"rule"	""	"rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	12	"rule"	""	"rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)"
"/tmp/audit-work/32-find-zero/reference-semantics/semantics/comprehension.k"	14	"syntax"	"macro"	"syntax Stmts ::= compBody(CompFors, Expr) [macro]"
