id	file	line	kind	attributes	disposition	reason
K0158	/reference/reference-semantics/semantics/builtins.k	152	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0159	/reference/reference-semantics/semantics/builtins.k	156	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0160	/reference/reference-semantics/semantics/builtins.k	158	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0161	/reference/reference-semantics/semantics/builtins.k	159	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0162	/reference/reference-semantics/semantics/builtins.k	160	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0163	/reference/reference-semantics/semantics/builtins.k	163	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0164	/reference/reference-semantics/semantics/builtins.k	164	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0165	/reference/reference-semantics/semantics/builtins.k	167	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0166	/reference/reference-semantics/semantics/builtins.k	169	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0167	/reference/reference-semantics/semantics/builtins.k	170	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0168	/reference/reference-semantics/semantics/builtins.k	171	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0169	/reference/reference-semantics/semantics/builtins.k	173	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0170	/reference/reference-semantics/semantics/builtins.k	174	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0171	/reference/reference-semantics/semantics/builtins.k	177	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0172	/reference/reference-semantics/semantics/builtins.k	178	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0173	/reference/reference-semantics/semantics/builtins.k	179	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0174	/reference/reference-semantics/semantics/builtins.k	187	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0175	/reference/reference-semantics/semantics/builtins.k	188	syntax	function	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0176	/reference/reference-semantics/semantics/builtins.k	189	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0177	/reference/reference-semantics/semantics/builtins.k	192	syntax	-	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0178	/reference/reference-semantics/semantics/builtins.k	194	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0179	/reference/reference-semantics/semantics/builtins.k	195	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0180	/reference/reference-semantics/semantics/builtins.k	196	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0181	/reference/reference-semantics/semantics/builtins.k	197	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0182	/reference/reference-semantics/semantics/builtins.k	198	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0183	/reference/reference-semantics/semantics/builtins.k	199	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0184	/reference/reference-semantics/semantics/builtins.k	200	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0185	/reference/reference-semantics/semantics/builtins.k	201	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0186	/reference/reference-semantics/semantics/builtins.k	203	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0187	/reference/reference-semantics/semantics/builtins.k	204	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0188	/reference/reference-semantics/semantics/builtins.k	205	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0189	/reference/reference-semantics/semantics/builtins.k	206	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0190	/reference/reference-semantics/semantics/builtins.k	207	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0191	/reference/reference-semantics/semantics/builtins.k	208	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0192	/reference/reference-semantics/semantics/builtins.k	209	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0193	/reference/reference-semantics/semantics/builtins.k	210	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0194	/reference/reference-semantics/semantics/builtins.k	211	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0195	/reference/reference-semantics/semantics/builtins.k	212	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0196	/reference/reference-semantics/semantics/builtins.k	214	syntax	function,total	ACCEPT_DECLARATION	Syntax/function/attribute declaration inventoried; material used-path rules are mapped in construct-map.md.
K0197	/reference/reference-semantics/semantics/builtins.k	216	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0198	/reference/reference-semantics/semantics/builtins.k	217	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0199	/reference/reference-semantics/semantics/builtins.k	218	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0200	/reference/reference-semantics/semantics/builtins.k	219	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0201	/reference/reference-semantics/semantics/builtins.k	221	rule	-	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
K0202	/reference/reference-semantics/semantics/builtins.k	223	rule	owise	ACCEPT_FIXED_SUPPLIED_LEVEL	Individually inspected fixed-supplied rule. Used-path relevance and construct routing are recorded in construct-map.md; no false conclusion witness was found on the intended domain.
