id	file	line	kind	attributes	source_role	decision	sha256_16	normalized_declaration
K0096	reference-semantics/semantics/builtins.k	158	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	5400597dd0d27beb	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
K0097	reference-semantics/semantics/builtins.k	159	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	cef2f51a1185af0e	rule intDigAcc(.IntSeq, ACC:Int) => ACC
K0098	reference-semantics/semantics/builtins.k	160	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	dedabaa457bf3591	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
K0099	reference-semantics/semantics/builtins.k	163	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d3b8ae0c04fe1c9c	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
K0100	reference-semantics/semantics/builtins.k	164	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	2cbf6b6b0ab8eb00	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
K0101	reference-semantics/semantics/builtins.k	167	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8cb29bfb42109534	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
K0102	reference-semantics/semantics/builtins.k	169	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d3f91e2ffaf39ce4	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
K0103	reference-semantics/semantics/builtins.k	170	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	84cabfd28956dc3a	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
K0104	reference-semantics/semantics/builtins.k	171	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b15b1c71a43b0ecd	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
K0105	reference-semantics/semantics/builtins.k	173	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	33a124c306f4818a	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
K0106	reference-semantics/semantics/builtins.k	174	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	2c19868ffadb8b3b	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
K0107	reference-semantics/semantics/builtins.k	177	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d63eee230cc9124e	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
K0108	reference-semantics/semantics/builtins.k	178	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b65792b63b52a804	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
K0109	reference-semantics/semantics/builtins.k	179	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1ec2358c48d0c4ac	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)
K0110	reference-semantics/semantics/builtins.k	187	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	3115789003f5fd33	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
K0111	reference-semantics/semantics/builtins.k	188	SYNTAX_FUNCTION	function	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ac5c7747453bcef9	syntax Int ::= evalArith(IntSeq) [function]
K0112	reference-semantics/semantics/builtins.k	189	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	05258192fa0b32d9	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
K0113	reference-semantics/semantics/builtins.k	192	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	82f289aff1572a44	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
K0114	reference-semantics/semantics/builtins.k	194	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b174a010e1cc48fc	syntax Bool ::= evDigit(Int) [function, total]
K0115	reference-semantics/semantics/builtins.k	195	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	3e38e9b3918ab5f2	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
K0116	reference-semantics/semantics/builtins.k	196	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7322fabc33c94db4	syntax Bool ::= evHead42(IntSeq) [function, total]
K0117	reference-semantics/semantics/builtins.k	197	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8943c2a4d6309026	rule evHead42(iCons(42, _:IntSeq)) => true
K0118	reference-semantics/semantics/builtins.k	198	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ef5ec403ed147812	rule evHead42(_:IntSeq) => false [owise]
K0119	reference-semantics/semantics/builtins.k	199	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	0c7954767f99543b	syntax Bool ::= evHead47(IntSeq) [function, total]
K0120	reference-semantics/semantics/builtins.k	200	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	238e1f40d90ae25e	rule evHead47(iCons(47, _:IntSeq)) => true
K0121	reference-semantics/semantics/builtins.k	201	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	04deaa8cfac71938	rule evHead47(_:IntSeq) => false [owise]
K0122	reference-semantics/semantics/builtins.k	203	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d6d582239dd5c126	syntax OpSeq ::= tokOps(IntSeq) [function, total]
K0123	reference-semantics/semantics/builtins.k	204	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	cad0dda355df9f6c	rule tokOps(.IntSeq) => .OpSeq
K0124	reference-semantics/semantics/builtins.k	205	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ac016e542b183159	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
K0125	reference-semantics/semantics/builtins.k	206	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	aeb40dc57a6a9ca9	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
K0126	reference-semantics/semantics/builtins.k	207	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	011c9edcd2e8becf	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
K0127	reference-semantics/semantics/builtins.k	208	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	884a4ea6adfc5704	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
K0128	reference-semantics/semantics/builtins.k	209	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	005eaf8a7dd6285a	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
K0129	reference-semantics/semantics/builtins.k	210	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	edd2b8a2a0651a0e	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
K0130	reference-semantics/semantics/builtins.k	211	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f7ba86c9174eaf52	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
K0131	reference-semantics/semantics/builtins.k	212	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	bb5f349b145f1804	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
K0132	reference-semantics/semantics/builtins.k	214	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	996ffada5296e40c	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
K0133	reference-semantics/semantics/builtins.k	216	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	4254b9f7b231f8c5	rule tokNds(.IntSeq) => .IntSeq
K0134	reference-semantics/semantics/builtins.k	217	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1f722e6081e13a2c	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
K0135	reference-semantics/semantics/builtins.k	218	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	2378510f6563de10	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
K0136	reference-semantics/semantics/builtins.k	219	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8f492121046ad8bb	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
K0137	reference-semantics/semantics/builtins.k	221	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	66d4b040e99128ae	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
K0138	reference-semantics/semantics/builtins.k	223	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	a5f697b9adb7c8b0	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
K0139	reference-semantics/semantics/builtins.k	225	SYNTAX	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	906d0c17f2fb826e	syntax EvPair ::= evp(OpSeq, IntSeq)
K0140	reference-semantics/semantics/builtins.k	226	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	cdf7f8b500cfb439	syntax Int ::= firstNdE(EvPair) [function, total]
K0141	reference-semantics/semantics/builtins.k	227	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	493a0efa8ace14cb	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
K0142	reference-semantics/semantics/builtins.k	228	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	99460cf0fcab8942	rule firstNdE(_:EvPair) => 0 [owise]
K0143	reference-semantics/semantics/builtins.k	230	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f15a46d2a8840cf9	syntax Int ::= applyOpE(String, Int, Int) [function, total]
K0144	reference-semantics/semantics/builtins.k	231	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f63fbddd422856e3	rule applyOpE("+", A:Int, B:Int) => A +Int B
K0145	reference-semantics/semantics/builtins.k	232	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	f3a95c1d102c50f4	rule applyOpE("-", A:Int, B:Int) => A -Int B
K0146	reference-semantics/semantics/builtins.k	233	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	83add421a5319e45	rule applyOpE("*", A:Int, B:Int) => A *Int B
K0147	reference-semantics/semantics/builtins.k	234	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	fe469f129f991e5b	rule applyOpE("//", A:Int, B:Int) => A divInt B
K0148	reference-semantics/semantics/builtins.k	235	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	45890407b0492b0c	rule applyOpE("**", A:Int, B:Int) => A ^Int B
K0149	reference-semantics/semantics/builtins.k	236	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	77542379cedbe6f2	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
K0150	reference-semantics/semantics/builtins.k	238	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	7039540535a2a934	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
K0151	reference-semantics/semantics/builtins.k	239	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	337779ec32074914	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
K0152	reference-semantics/semantics/builtins.k	240	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	cfc7aaf386852d92	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
K0153	reference-semantics/semantics/builtins.k	241	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1f03f16cc5e64bfa	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
K0154	reference-semantics/semantics/builtins.k	243	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	25a4663fe177b1bb	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
K0155	reference-semantics/semantics/builtins.k	244	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6a975303e128a6b1	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
K0156	reference-semantics/semantics/builtins.k	245	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b0fe3350706d64a2	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
K0157	reference-semantics/semantics/builtins.k	246	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	2474e1e106b7656c	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
K0158	reference-semantics/semantics/builtins.k	247	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	ccb2ec4ebb2f9efa	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
K0159	reference-semantics/semantics/builtins.k	248	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1b1d231b33e55aff	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
K0160	reference-semantics/semantics/builtins.k	250	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	b236e49f85be5349	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
K0161	reference-semantics/semantics/builtins.k	251	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	e5919eeb7c7e9743	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
K0162	reference-semantics/semantics/builtins.k	252	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6b1d3c71e798a33a	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
K0163	reference-semantics/semantics/builtins.k	253	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	c3f2a5ab71feddf5	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
K0164	reference-semantics/semantics/builtins.k	254	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	8842e532de290ccc	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
K0165	reference-semantics/semantics/builtins.k	255	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	3b8c247c3782a565	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
K0166	reference-semantics/semantics/builtins.k	256	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	1232a86fdb86335b	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
K0167	reference-semantics/semantics/builtins.k	257	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	38cca71e6592c6a0	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
K0168	reference-semantics/semantics/builtins.k	260	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	6d4f6b6008748a90	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
K0169	reference-semantics/semantics/builtins.k	263	RULE_ORDINARY	owise	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	25373bd79114d67d	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
K0170	reference-semantics/semantics/builtins.k	265	SYNTAX_FUNCTION_TOTAL	function,total	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	241368398e21fbed	syntax Bool ::= inLevelE(String, String) [function, total]
K0171	reference-semantics/semantics/builtins.k	266	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	55734e1ee04564bb	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
K0172	reference-semantics/semantics/builtins.k	267	RULE_ORDINARY	-	FIXED_SUPPLIED_SEMANTICS	DEFINES_SELECTED_BASELINE; integrity-verified; used-path rules separately audited	d4ca4934e9e1b81e	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
