id	file	line	kind	role	attributes	influence	assessment	source
120	reference-semantics/semantics/builtins.k	200	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule evHead47(iCons(47, _:IntSeq)) => true
121	reference-semantics/semantics/builtins.k	201	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule evHead47(_:IntSeq) => false [owise]
122	reference-semantics/semantics/builtins.k	203	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	reference-semantics/semantics/builtins.k	204	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(.IntSeq) => .OpSeq
124	reference-semantics/semantics/builtins.k	205	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
125	reference-semantics/semantics/builtins.k	206	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
126	reference-semantics/semantics/builtins.k	207	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
127	reference-semantics/semantics/builtins.k	208	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
128	reference-semantics/semantics/builtins.k	209	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
129	reference-semantics/semantics/builtins.k	210	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
130	reference-semantics/semantics/builtins.k	211	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
131	reference-semantics/semantics/builtins.k	212	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
132	reference-semantics/semantics/builtins.k	214	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	reference-semantics/semantics/builtins.k	216	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokNds(.IntSeq) => .IntSeq
134	reference-semantics/semantics/builtins.k	217	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
135	reference-semantics/semantics/builtins.k	218	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	reference-semantics/semantics/builtins.k	219	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
137	reference-semantics/semantics/builtins.k	221	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
138	reference-semantics/semantics/builtins.k	223	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	reference-semantics/semantics/builtins.k	225	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax EvPair ::= evp(OpSeq, IntSeq)
140	reference-semantics/semantics/builtins.k	226	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= firstNdE(EvPair) [function, total]
141	reference-semantics/semantics/builtins.k	227	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	reference-semantics/semantics/builtins.k	228	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule firstNdE(_:EvPair) => 0 [owise]
143	reference-semantics/semantics/builtins.k	230	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	reference-semantics/semantics/builtins.k	231	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyOpE("+", A:Int, B:Int) => A +Int B
145	reference-semantics/semantics/builtins.k	232	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyOpE("-", A:Int, B:Int) => A -Int B
146	reference-semantics/semantics/builtins.k	233	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyOpE("*", A:Int, B:Int) => A *Int B
147	reference-semantics/semantics/builtins.k	234	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyOpE("//", A:Int, B:Int) => A divInt B
148	reference-semantics/semantics/builtins.k	235	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyOpE("**", A:Int, B:Int) => A ^Int B
149	reference-semantics/semantics/builtins.k	236	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	reference-semantics/semantics/builtins.k	238	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	reference-semantics/semantics/builtins.k	239	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	reference-semantics/semantics/builtins.k	240	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
153	reference-semantics/semantics/builtins.k	241	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
154	reference-semantics/semantics/builtins.k	243	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	reference-semantics/semantics/builtins.k	244	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	reference-semantics/semantics/builtins.k	245	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	reference-semantics/semantics/builtins.k	246	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	reference-semantics/semantics/builtins.k	247	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	reference-semantics/semantics/builtins.k	248	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	reference-semantics/semantics/builtins.k	250	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	reference-semantics/semantics/builtins.k	251	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
162	reference-semantics/semantics/builtins.k	252	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	reference-semantics/semantics/builtins.k	253	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
164	reference-semantics/semantics/builtins.k	254	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	reference-semantics/semantics/builtins.k	255	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	reference-semantics/semantics/builtins.k	256	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	reference-semantics/semantics/builtins.k	257	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
168	reference-semantics/semantics/builtins.k	260	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
169	reference-semantics/semantics/builtins.k	263	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	reference-semantics/semantics/builtins.k	265	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= inLevelE(String, String) [function, total]
171	reference-semantics/semantics/builtins.k	266	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
172	reference-semantics/semantics/builtins.k	267	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
173	reference-semantics/semantics/builtins.k	268	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule inLevelE(_:String, _:String) => false [owise]
174	reference-semantics/semantics/builtins.k	269	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	reference-semantics/semantics/builtins.k	270	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	reference-semantics/semantics/builtins.k	271	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	reference-semantics/semantics/builtins.k	272	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	reference-semantics/semantics/builtins.k	273	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	reference-semantics/semantics/builtins.k	274	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
180	reference-semantics/semantics/builtins.k	279	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= "#md5"
181	reference-semantics/semantics/builtins.k	280	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
182	reference-semantics/semantics/builtins.k	282	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
183	reference-semantics/semantics/builtins.k	283	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Val ::= md5Obj(IntSeq)
184	reference-semantics/semantics/builtins.k	284	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
185	reference-semantics/semantics/builtins.k	285	syntax	syntax-declaration	function,total,symbol,no-evaluators	IMPORTED_UNUSED	ACCEPTABLE_TRUSTED_OPAQUE_UNUSED	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
186	reference-semantics/semantics/builtins.k	291	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
187	reference-semantics/semantics/builtins.k	292	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
188	reference-semantics/semantics/builtins.k	293	syntax	syntax-declaration	function	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
189	reference-semantics/semantics/builtins.k	294	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isIntV(_:Int) => true
190	reference-semantics/semantics/builtins.k	295	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isIntV(_:Val) => false [owise]
191	reference-semantics/semantics/builtins.k	296	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isStrV(str(_:IntSeq)) => true
192	reference-semantics/semantics/builtins.k	297	rule	function-equation	owise	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isStrV(_:Val) => false [owise]
193	reference-semantics/semantics/call.k	16	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
194	reference-semantics/semantics/call.k	19	syntax	syntax-declaration	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	syntax KItem ::= #callee(Exprs)
195	reference-semantics/semantics/call.k	20	rule	operational-rule	owise	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
196	reference-semantics/semantics/call.k	21	rule	operational-rule	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
197	reference-semantics/semantics/call.k	24	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
198	reference-semantics/semantics/call.k	26	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
199	reference-semantics/semantics/call.k	27	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>
200	reference-semantics/semantics/call.k	28	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>
201	reference-semantics/semantics/call.k	29	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ) ... </k>
202	reference-semantics/semantics/call.k	30	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ) ... </k>
203	reference-semantics/semantics/call.k	31	rule	operational-rule	owise	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
204	reference-semantics/semantics/call.k	32	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(typeV(T:String)), ACC:Vals) => applyBuiltin(T, ACC) ... </k>
205	reference-semantics/semantics/call.k	38	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
206	reference-semantics/semantics/call.k	42	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
207	reference-semantics/semantics/call.k	47	rule	operational-rule	priority(40)	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
208	reference-semantics/semantics/call.k	52	syntax	syntax-declaration	function,total	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Bool ::= isMutMethod(String) [function, total]
209	reference-semantics/semantics/call.k	53	rule	function-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
210	reference-semantics/semantics/call.k	56	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>
211	reference-semantics/semantics/call.k	63	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
212	reference-semantics/semantics/call.k	69	rule	operational-rule	-	MATERIAL_PATH	ACCEPTABLE_REVIEWED_FIXED_PATH	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
213	reference-semantics/semantics/call.k	80	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
214	reference-semantics/semantics/call.k	87	syntax	syntax-declaration	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax KItem ::= #allocCells(ParamNames)
215	reference-semantics/semantics/call.k	88	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #allocCells(.ParamNames) => .K ... </k>
216	reference-semantics/semantics/call.k	89	rule	operational-rule	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
217	reference-semantics/semantics/comprehension.k	11	rule	macro-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
218	reference-semantics/semantics/comprehension.k	12	rule	macro-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
219	reference-semantics/semantics/comprehension.k	14	syntax	syntax-declaration	macro	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Stmts ::= compBody(CompFors, Expr) [macro]
220	reference-semantics/semantics/comprehension.k	15	rule	macro-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
221	reference-semantics/semantics/comprehension.k	18	syntax	syntax-declaration	macro-rec	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
222	reference-semantics/semantics/comprehension.k	19	rule	macro-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
223	reference-semantics/semantics/comprehension.k	21	rule	macro-equation	-	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
224	reference-semantics/semantics/comprehension.k	24	syntax	syntax-declaration	macro	IMPORTED_UNUSED	ACCEPTABLE_FIXED_SEMANTICS_UNUSED	syntax Expr ::= compGuard(Exprs) [macro]
