id	file	line	kind	classification	attributes	sha12	declaration
163	/reference/reference-semantics/semantics/builtins.k	163	rule	supplied_fixed_semantics_rule	-	6e7bf457112d	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
164	/reference/reference-semantics/semantics/builtins.k	164	rule	supplied_fixed_semantics_rule	-	1e619ce76547	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)
165	/reference/reference-semantics/semantics/builtins.k	167	rule	supplied_fixed_semantics_rule	-	6c498026a2c4	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
166	/reference/reference-semantics/semantics/builtins.k	169	rule	supplied_fixed_semantics_rule	-	84cf3daad2f6	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
167	/reference/reference-semantics/semantics/builtins.k	170	rule	supplied_fixed_semantics_rule	-	1088cc4468f5	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
168	/reference/reference-semantics/semantics/builtins.k	171	rule	supplied_fixed_semantics_rule	-	e39f19aadd03	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	/reference/reference-semantics/semantics/builtins.k	173	rule	supplied_fixed_semantics_rule	-	e4892e0d5f41	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
170	/reference/reference-semantics/semantics/builtins.k	174	rule	supplied_fixed_semantics_rule	-	eefb39f0e12a	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
171	/reference/reference-semantics/semantics/builtins.k	177	rule	supplied_fixed_semantics_rule	-	4fdad6139c2b	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
172	/reference/reference-semantics/semantics/builtins.k	178	rule	supplied_fixed_semantics_rule	-	8b0814792c5c	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
173	/reference/reference-semantics/semantics/builtins.k	179	rule	supplied_fixed_semantics_rule	concrete	e334a2ae0800	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds.
174	/reference/reference-semantics/semantics/builtins.k	187	rule	supplied_fixed_semantics_rule	-	6be476fccc6b	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
175	/reference/reference-semantics/semantics/builtins.k	188	syntax	supplied_function_declaration	function	1f5c850fca52	syntax Int ::= evalArith(IntSeq) [function]
176	/reference/reference-semantics/semantics/builtins.k	189	rule	supplied_fixed_semantics_rule	-	2282b281db1f	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
177	/reference/reference-semantics/semantics/builtins.k	192	syntax	supplied_syntax_declaration	-	5baf07ef7c1e	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
178	/reference/reference-semantics/semantics/builtins.k	194	syntax	supplied_function_declaration	function,total	a4fb20845f49	syntax Bool ::= evDigit(Int) [function, total]
179	/reference/reference-semantics/semantics/builtins.k	195	rule	supplied_fixed_semantics_rule	-	54ccc3b156e8	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
180	/reference/reference-semantics/semantics/builtins.k	196	syntax	supplied_function_declaration	function,total	e0105c295687	syntax Bool ::= evHead42(IntSeq) [function, total]
181	/reference/reference-semantics/semantics/builtins.k	197	rule	supplied_fixed_semantics_rule	-	ecd6bab7ad24	rule evHead42(iCons(42, _:IntSeq)) => true
182	/reference/reference-semantics/semantics/builtins.k	198	rule	supplied_fixed_semantics_rule	owise	7b3aa8953f19	rule evHead42(_:IntSeq) => false [owise]
183	/reference/reference-semantics/semantics/builtins.k	199	syntax	supplied_function_declaration	function,total	35471a9b8036	syntax Bool ::= evHead47(IntSeq) [function, total]
184	/reference/reference-semantics/semantics/builtins.k	200	rule	supplied_fixed_semantics_rule	-	033161d920d9	rule evHead47(iCons(47, _:IntSeq)) => true
185	/reference/reference-semantics/semantics/builtins.k	201	rule	supplied_fixed_semantics_rule	owise	4e36087231cb	rule evHead47(_:IntSeq) => false [owise]
186	/reference/reference-semantics/semantics/builtins.k	203	syntax	supplied_function_declaration	function,total	cf93c0de17f0	syntax OpSeq ::= tokOps(IntSeq) [function, total]
187	/reference/reference-semantics/semantics/builtins.k	204	rule	supplied_fixed_semantics_rule	-	f514d92d8f6d	rule tokOps(.IntSeq) => .OpSeq
188	/reference/reference-semantics/semantics/builtins.k	205	rule	supplied_fixed_semantics_rule	-	26c06d74b9cd	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
189	/reference/reference-semantics/semantics/builtins.k	206	rule	supplied_fixed_semantics_rule	-	3f205cb1306c	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
190	/reference/reference-semantics/semantics/builtins.k	207	rule	supplied_fixed_semantics_rule	-	d5e60810e2f4	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
191	/reference/reference-semantics/semantics/builtins.k	208	rule	supplied_fixed_semantics_rule	-	45186f91293e	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
192	/reference/reference-semantics/semantics/builtins.k	209	rule	supplied_fixed_semantics_rule	-	afbadca2b4a4	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
193	/reference/reference-semantics/semantics/builtins.k	210	rule	supplied_fixed_semantics_rule	-	b0e2999c6c1d	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
194	/reference/reference-semantics/semantics/builtins.k	211	rule	supplied_fixed_semantics_rule	-	2cce22ac86c5	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
195	/reference/reference-semantics/semantics/builtins.k	212	rule	supplied_fixed_semantics_rule	-	b23c35e837e9	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
196	/reference/reference-semantics/semantics/builtins.k	214	syntax	supplied_function_declaration	function,total	635d0cbcf82b	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
197	/reference/reference-semantics/semantics/builtins.k	216	rule	supplied_fixed_semantics_rule	-	b15dd3080472	rule tokNds(.IntSeq) => .IntSeq
198	/reference/reference-semantics/semantics/builtins.k	217	rule	supplied_fixed_semantics_rule	-	6c85cdb10121	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
199	/reference/reference-semantics/semantics/builtins.k	218	rule	supplied_fixed_semantics_rule	-	e6ed4069a43e	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
200	/reference/reference-semantics/semantics/builtins.k	219	rule	supplied_fixed_semantics_rule	-	45c5811e782f	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
201	/reference/reference-semantics/semantics/builtins.k	221	rule	supplied_fixed_semantics_rule	-	406d715a7d75	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
202	/reference/reference-semantics/semantics/builtins.k	223	rule	supplied_fixed_semantics_rule	owise	4003af3ac6cb	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
203	/reference/reference-semantics/semantics/builtins.k	225	syntax	supplied_syntax_declaration	-	5c04db6ba374	syntax EvPair ::= evp(OpSeq, IntSeq)
204	/reference/reference-semantics/semantics/builtins.k	226	syntax	supplied_function_declaration	function,total	2fbc84524b70	syntax Int ::= firstNdE(EvPair) [function, total]
205	/reference/reference-semantics/semantics/builtins.k	227	rule	supplied_fixed_semantics_rule	-	5a1ff4150af2	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
206	/reference/reference-semantics/semantics/builtins.k	228	rule	supplied_fixed_semantics_rule	owise	ca6af26ddb6e	rule firstNdE(_:EvPair) => 0 [owise]
207	/reference/reference-semantics/semantics/builtins.k	230	syntax	supplied_function_declaration	function,total	fdbeec4cda4b	syntax Int ::= applyOpE(String, Int, Int) [function, total]
208	/reference/reference-semantics/semantics/builtins.k	231	rule	supplied_fixed_semantics_rule	-	368c7a4b7f38	rule applyOpE("+", A:Int, B:Int) => A +Int B
209	/reference/reference-semantics/semantics/builtins.k	232	rule	supplied_fixed_semantics_rule	-	c6a0d6cb5170	rule applyOpE("-", A:Int, B:Int) => A -Int B
210	/reference/reference-semantics/semantics/builtins.k	233	rule	supplied_fixed_semantics_rule	-	a744ef59e89e	rule applyOpE("*", A:Int, B:Int) => A *Int B
211	/reference/reference-semantics/semantics/builtins.k	234	rule	supplied_fixed_semantics_rule	-	b5d751bda2c5	rule applyOpE("//", A:Int, B:Int) => A divInt B
212	/reference/reference-semantics/semantics/builtins.k	235	rule	supplied_fixed_semantics_rule	-	9ac6cb8830c7	rule applyOpE("**", A:Int, B:Int) => A ^Int B
213	/reference/reference-semantics/semantics/builtins.k	236	rule	supplied_fixed_semantics_rule	owise	4dd1375a4b16	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
214	/reference/reference-semantics/semantics/builtins.k	238	syntax	supplied_function_declaration	function,total	1d197e3e9131	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
215	/reference/reference-semantics/semantics/builtins.k	239	rule	supplied_fixed_semantics_rule	-	be78aa7654a9	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
216	/reference/reference-semantics/semantics/builtins.k	240	rule	supplied_fixed_semantics_rule	-	036cd6f93f39	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
217	/reference/reference-semantics/semantics/builtins.k	241	rule	supplied_fixed_semantics_rule	-	b009da4f6cf1	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
218	/reference/reference-semantics/semantics/builtins.k	243	rule	supplied_fixed_semantics_rule	owise	95e4a560ef77	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
219	/reference/reference-semantics/semantics/builtins.k	244	syntax	supplied_function_declaration	function,total	070d894760d6	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
220	/reference/reference-semantics/semantics/builtins.k	245	rule	supplied_fixed_semantics_rule	-	2de4a62e9ba8	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
221	/reference/reference-semantics/semantics/builtins.k	246	rule	supplied_fixed_semantics_rule	-	5ab1f0ee1d4d	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
222	/reference/reference-semantics/semantics/builtins.k	247	syntax	supplied_function_declaration	function,total	fe3d2117af51	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
223	/reference/reference-semantics/semantics/builtins.k	248	rule	supplied_fixed_semantics_rule	-	8cac73bc7529	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
224	/reference/reference-semantics/semantics/builtins.k	250	syntax	supplied_function_declaration	function,total	48b5deb92792	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
225	/reference/reference-semantics/semantics/builtins.k	251	rule	supplied_fixed_semantics_rule	-	dea2aac2b864	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
226	/reference/reference-semantics/semantics/builtins.k	252	rule	supplied_fixed_semantics_rule	-	d4d39372b9e2	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
227	/reference/reference-semantics/semantics/builtins.k	253	rule	supplied_fixed_semantics_rule	-	85b48c0525db	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
228	/reference/reference-semantics/semantics/builtins.k	254	rule	supplied_fixed_semantics_rule	-	cb0ce86e5850	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
229	/reference/reference-semantics/semantics/builtins.k	255	syntax	supplied_function_declaration	function,total	cd20c988b8a8	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
230	/reference/reference-semantics/semantics/builtins.k	256	rule	supplied_fixed_semantics_rule	-	d45e660a880f	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
231	/reference/reference-semantics/semantics/builtins.k	257	rule	supplied_fixed_semantics_rule	-	1ac223a82db8	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
232	/reference/reference-semantics/semantics/builtins.k	260	rule	supplied_fixed_semantics_rule	-	fb500b58f0c8	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
233	/reference/reference-semantics/semantics/builtins.k	263	rule	supplied_fixed_semantics_rule	owise	a31524ca7267	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
234	/reference/reference-semantics/semantics/builtins.k	265	syntax	supplied_function_declaration	function,total	c63f7ad54b63	syntax Bool ::= inLevelE(String, String) [function, total]
235	/reference/reference-semantics/semantics/builtins.k	266	rule	supplied_fixed_semantics_rule	-	5542245d98f9	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
236	/reference/reference-semantics/semantics/builtins.k	267	rule	supplied_fixed_semantics_rule	-	a265006b3121	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
237	/reference/reference-semantics/semantics/builtins.k	268	rule	supplied_fixed_semantics_rule	owise	be9330347ed8	rule inLevelE(_:String, _:String) => false [owise]
238	/reference/reference-semantics/semantics/builtins.k	269	syntax	supplied_function_declaration	function,total	8d916ed074be	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
239	/reference/reference-semantics/semantics/builtins.k	270	rule	supplied_fixed_semantics_rule	-	ae642ffabce9	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
240	/reference/reference-semantics/semantics/builtins.k	271	rule	supplied_fixed_semantics_rule	-	73b179644da4	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
241	/reference/reference-semantics/semantics/builtins.k	272	syntax	supplied_function_declaration	function,total	185ebd52cd89	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
242	/reference/reference-semantics/semantics/builtins.k	273	rule	supplied_fixed_semantics_rule	-	3de6821c7af0	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
243	/reference/reference-semantics/semantics/builtins.k	274	rule	supplied_fixed_semantics_rule	concrete	5805966afa2e	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
244	/reference/reference-semantics/semantics/builtins.k	279	syntax	supplied_syntax_declaration	-	6042c0ea0d76	syntax KItem ::= "#md5"
245	/reference/reference-semantics/semantics/builtins.k	280	rule	supplied_fixed_semantics_rule	priority	b590edf6c38c	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
246	/reference/reference-semantics/semantics/builtins.k	282	rule	supplied_fixed_semantics_rule	-	6ac71d6bbf7e	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
247	/reference/reference-semantics/semantics/builtins.k	283	syntax	supplied_syntax_declaration	-	9b9431246d8b	syntax Val ::= md5Obj(IntSeq)
248	/reference/reference-semantics/semantics/builtins.k	284	rule	supplied_fixed_semantics_rule	-	0bce3debdb1b	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
249	/reference/reference-semantics/semantics/builtins.k	285	syntax	supplied_function_declaration	concrete,function,no-evaluators,owise,total	63d25a6f626b	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
