id	file	line	kind	attributes	classification	text	reachability	decision	audit_reason
101	reference-semantics/semantics/builtins.k	167	rule		semantic-rule	  rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq)))\n        => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
102	reference-semantics/semantics/builtins.k	169	rule		semantic-rule	  rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
103	reference-semantics/semantics/builtins.k	170	rule		semantic-rule	  rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
104	reference-semantics/semantics/builtins.k	171	rule		semantic-rule	  rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)))\n        => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
105	reference-semantics/semantics/builtins.k	173	rule		semantic-rule	  rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
106	reference-semantics/semantics/builtins.k	174	rule		semantic-rule	  rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
107	reference-semantics/semantics/builtins.k	177	rule		semantic-rule	"  rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
108	reference-semantics/semantics/builtins.k	178	rule		semantic-rule	"  rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
109	reference-semantics/semantics/builtins.k	179	rule		semantic-rule	"  rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
110	reference-semantics/semantics/builtins.k	187	rule		semantic-rule	"  rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
111	reference-semantics/semantics/builtins.k	188	syntax	function	syntax-declaration,function-declaration	  syntax Int ::= evalArith(IntSeq) [function]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
112	reference-semantics/semantics/builtins.k	189	rule		semantic-rule	  rule evalArith(CS:IntSeq)\n    => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
113	reference-semantics/semantics/builtins.k	192	syntax		syntax-declaration	"  syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
114	reference-semantics/semantics/builtins.k	194	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= evDigit(Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
115	reference-semantics/semantics/builtins.k	195	rule		semantic-rule	  rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
116	reference-semantics/semantics/builtins.k	196	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= evHead42(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
117	reference-semantics/semantics/builtins.k	197	rule		semantic-rule	  rule evHead42(iCons(42, _:IntSeq)) => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
118	reference-semantics/semantics/builtins.k	198	rule	owise	semantic-rule,owise-rule	  rule evHead42(_:IntSeq)            => false [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
119	reference-semantics/semantics/builtins.k	199	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Bool ::= evHead47(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
120	reference-semantics/semantics/builtins.k	200	rule		semantic-rule	  rule evHead47(iCons(47, _:IntSeq)) => true	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
121	reference-semantics/semantics/builtins.k	201	rule	owise	semantic-rule,owise-rule	  rule evHead47(_:IntSeq)            => false [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
122	reference-semantics/semantics/builtins.k	203	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax OpSeq ::= tokOps(IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
123	reference-semantics/semantics/builtins.k	204	rule		semantic-rule	  rule tokOps(.IntSeq)                 => .OpSeq	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
124	reference-semantics/semantics/builtins.k	205	rule		semantic-rule	  rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
125	reference-semantics/semantics/builtins.k	206	rule		semantic-rule	  rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
126	reference-semantics/semantics/builtins.k	207	rule		semantic-rule	"  rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
127	reference-semantics/semantics/builtins.k	208	rule		semantic-rule	"  rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
128	reference-semantics/semantics/builtins.k	209	rule		semantic-rule	"  rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
129	reference-semantics/semantics/builtins.k	210	rule		semantic-rule	"  rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
130	reference-semantics/semantics/builtins.k	211	rule		semantic-rule	"  rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
131	reference-semantics/semantics/builtins.k	212	rule		semantic-rule	"  rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
132	reference-semantics/semantics/builtins.k	214	syntax	function, total,function, total	syntax-declaration,function-declaration,total-declaration	  syntax IntSeq ::= tokNds(IntSeq) [function, total]\n                  | tokNdAcc(Int, IntSeq) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
133	reference-semantics/semantics/builtins.k	216	rule		semantic-rule	  rule tokNds(.IntSeq)                => .IntSeq	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
134	reference-semantics/semantics/builtins.k	217	rule		semantic-rule	  rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
135	reference-semantics/semantics/builtins.k	218	rule		semantic-rule	  rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
136	reference-semantics/semantics/builtins.k	219	rule		semantic-rule	  rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
137	reference-semantics/semantics/builtins.k	221	rule		semantic-rule	  rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
138	reference-semantics/semantics/builtins.k	223	rule	owise	semantic-rule,owise-rule	  rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
139	reference-semantics/semantics/builtins.k	225	syntax		syntax-declaration	  syntax EvPair ::= evp(OpSeq, IntSeq)	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
140	reference-semantics/semantics/builtins.k	226	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= firstNdE(EvPair) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
141	reference-semantics/semantics/builtins.k	227	rule		semantic-rule	  rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
142	reference-semantics/semantics/builtins.k	228	rule	owise	semantic-rule,owise-rule	  rule firstNdE(_:EvPair) => 0 [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
143	reference-semantics/semantics/builtins.k	230	syntax	function, total	syntax-declaration,function-declaration,total-declaration	  syntax Int ::= applyOpE(String, Int, Int) [function, total]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
144	reference-semantics/semantics/builtins.k	231	rule		semantic-rule	"  rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
145	reference-semantics/semantics/builtins.k	232	rule		semantic-rule	"  rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
146	reference-semantics/semantics/builtins.k	233	rule		semantic-rule	"  rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
147	reference-semantics/semantics/builtins.k	234	rule		semantic-rule	"  rule applyOpE(""//"", A:Int, B:Int) => A divInt B"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
148	reference-semantics/semantics/builtins.k	235	rule		semantic-rule	"  rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
149	reference-semantics/semantics/builtins.k	236	rule	owise	semantic-rule,owise-rule	  rule applyOpE(_:String, A:Int, _:Int) => A [owise]	unreachable	UNREACHED_FIXED_BASELINE	Exact trusted supplied-semantics entry; constructor/control unification excludes it from this theorem's execution.
