id	file	start	end	kind	attributes	scope	assessment	normalized
semantics/builtins.k:171:rule:b15b1c71a43b0ecd	semantics/builtins.k	171	172	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
semantics/builtins.k:173:rule:221848fbddbab362	semantics/builtins.k	173	173	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
semantics/builtins.k:174:rule:2c19868ffadb8b3b	semantics/builtins.k	174	176	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
semantics/builtins.k:177:rule:4ff496b44fe127e3	semantics/builtins.k	177	177	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
semantics/builtins.k:178:rule:906c5a513bd4fd1d	semantics/builtins.k	178	178	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
semantics/builtins.k:179:rule:1ec2358c48d0c4ac	semantics/builtins.k	179	179	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)
semantics/builtins.k:187:rule:3115789003f5fd33	semantics/builtins.k	187	187	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
semantics/builtins.k:188:syntax:ac5c7747453bcef9	semantics/builtins.k	188	188	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= evalArith(IntSeq) [function]
semantics/builtins.k:189:rule:05258192fa0b32d9	semantics/builtins.k	189	191	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
semantics/builtins.k:192:syntax:82f289aff1572a44	semantics/builtins.k	192	193	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
semantics/builtins.k:194:syntax:b174a010e1cc48fc	semantics/builtins.k	194	194	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= evDigit(Int) [function, total]
semantics/builtins.k:195:rule:3e38e9b3918ab5f2	semantics/builtins.k	195	195	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
semantics/builtins.k:196:syntax:7322fabc33c94db4	semantics/builtins.k	196	196	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= evHead42(IntSeq) [function, total]
semantics/builtins.k:197:rule:8943c2a4d6309026	semantics/builtins.k	197	197	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule evHead42(iCons(42, _:IntSeq)) => true
semantics/builtins.k:198:rule:91cad1617995640b	semantics/builtins.k	198	198	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule evHead42(_:IntSeq)            => false [owise]
semantics/builtins.k:199:syntax:0c7954767f99543b	semantics/builtins.k	199	199	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= evHead47(IntSeq) [function, total]
semantics/builtins.k:200:rule:238e1f40d90ae25e	semantics/builtins.k	200	200	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule evHead47(iCons(47, _:IntSeq)) => true
semantics/builtins.k:201:rule:fb275676fb19fcf1	semantics/builtins.k	201	202	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule evHead47(_:IntSeq)            => false [owise]
semantics/builtins.k:203:syntax:d6d582239dd5c126	semantics/builtins.k	203	203	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax OpSeq ::= tokOps(IntSeq) [function, total]
semantics/builtins.k:204:rule:e04fbacffc8906aa	semantics/builtins.k	204	204	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(.IntSeq)                 => .OpSeq
semantics/builtins.k:205:rule:9e10fd4dda1100f6	semantics/builtins.k	205	205	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
semantics/builtins.k:206:rule:584bf3fa5f5988f1	semantics/builtins.k	206	206	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
semantics/builtins.k:207:rule:011c9edcd2e8becf	semantics/builtins.k	207	207	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
semantics/builtins.k:208:rule:d5628edd807e379a	semantics/builtins.k	208	208	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
semantics/builtins.k:209:rule:005eaf8a7dd6285a	semantics/builtins.k	209	209	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
semantics/builtins.k:210:rule:8111317537ff5990	semantics/builtins.k	210	210	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
semantics/builtins.k:211:rule:85d2d15517e25b2e	semantics/builtins.k	211	211	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
semantics/builtins.k:212:rule:a6a3d20dada58ed1	semantics/builtins.k	212	213	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
semantics/builtins.k:214:syntax:996ffada5296e40c	semantics/builtins.k	214	215	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
semantics/builtins.k:216:rule:8c65480264313214	semantics/builtins.k	216	216	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokNds(.IntSeq)                => .IntSeq
semantics/builtins.k:217:rule:a6ad609ffead44bb	semantics/builtins.k	217	217	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
semantics/builtins.k:218:rule:2378510f6563de10	semantics/builtins.k	218	218	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
semantics/builtins.k:219:rule:8f492121046ad8bb	semantics/builtins.k	219	219	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
semantics/builtins.k:221:rule:66d4b040e99128ae	semantics/builtins.k	221	221	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
semantics/builtins.k:223:rule:a5f697b9adb7c8b0	semantics/builtins.k	223	224	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
semantics/builtins.k:225:syntax:906d0c17f2fb826e	semantics/builtins.k	225	225	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax EvPair ::= evp(OpSeq, IntSeq)
semantics/builtins.k:226:syntax:cdf7f8b500cfb439	semantics/builtins.k	226	226	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= firstNdE(EvPair) [function, total]
semantics/builtins.k:227:rule:493a0efa8ace14cb	semantics/builtins.k	227	227	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
semantics/builtins.k:228:rule:99460cf0fcab8942	semantics/builtins.k	228	229	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule firstNdE(_:EvPair) => 0 [owise]
semantics/builtins.k:230:syntax:f15a46d2a8840cf9	semantics/builtins.k	230	230	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Int ::= applyOpE(String, Int, Int) [function, total]
semantics/builtins.k:231:rule:e87c23f5d28b5005	semantics/builtins.k	231	231	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyOpE("+",  A:Int, B:Int) => A +Int B
semantics/builtins.k:232:rule:d26a9d3a522a7efa	semantics/builtins.k	232	232	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyOpE("-",  A:Int, B:Int) => A -Int B
semantics/builtins.k:233:rule:d27c36510a597947	semantics/builtins.k	233	233	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyOpE("*",  A:Int, B:Int) => A *Int B
semantics/builtins.k:234:rule:fe469f129f991e5b	semantics/builtins.k	234	234	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyOpE("//", A:Int, B:Int) => A divInt B
semantics/builtins.k:235:rule:45890407b0492b0c	semantics/builtins.k	235	235	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyOpE("**", A:Int, B:Int) => A ^Int B
semantics/builtins.k:236:rule:77542379cedbe6f2	semantics/builtins.k	236	237	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
semantics/builtins.k:238:syntax:7039540535a2a934	semantics/builtins.k	238	238	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
semantics/builtins.k:239:rule:337779ec32074914	semantics/builtins.k	239	239	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
semantics/builtins.k:240:rule:cfc7aaf386852d92	semantics/builtins.k	240	240	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
semantics/builtins.k:241:rule:1f03f16cc5e64bfa	semantics/builtins.k	241	241	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
semantics/builtins.k:243:rule:25a4663fe177b1bb	semantics/builtins.k	243	243	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
semantics/builtins.k:244:syntax:6a975303e128a6b1	semantics/builtins.k	244	244	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
semantics/builtins.k:245:rule:b0fe3350706d64a2	semantics/builtins.k	245	245	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
semantics/builtins.k:246:rule:2474e1e106b7656c	semantics/builtins.k	246	246	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
semantics/builtins.k:247:syntax:ccb2ec4ebb2f9efa	semantics/builtins.k	247	247	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
semantics/builtins.k:248:rule:1b1d231b33e55aff	semantics/builtins.k	248	249	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
semantics/builtins.k:250:syntax:b236e49f85be5349	semantics/builtins.k	250	250	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
semantics/builtins.k:251:rule:e5919eeb7c7e9743	semantics/builtins.k	251	251	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
semantics/builtins.k:252:rule:6b1d3c71e798a33a	semantics/builtins.k	252	252	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
semantics/builtins.k:253:rule:c3f2a5ab71feddf5	semantics/builtins.k	253	253	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
semantics/builtins.k:254:rule:8842e532de290ccc	semantics/builtins.k	254	254	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
semantics/builtins.k:255:syntax:3b8c247c3782a565	semantics/builtins.k	255	255	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
semantics/builtins.k:256:rule:1232a86fdb86335b	semantics/builtins.k	256	256	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
semantics/builtins.k:257:rule:38cca71e6592c6a0	semantics/builtins.k	257	258	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
semantics/builtins.k:260:rule:6d4f6b6008748a90	semantics/builtins.k	260	261	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
semantics/builtins.k:263:rule:25373bd79114d67d	semantics/builtins.k	263	264	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
semantics/builtins.k:265:syntax:241368398e21fbed	semantics/builtins.k	265	265	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= inLevelE(String, String) [function, total]
semantics/builtins.k:266:rule:55734e1ee04564bb	semantics/builtins.k	266	266	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
semantics/builtins.k:267:rule:d4ca4934e9e1b81e	semantics/builtins.k	267	267	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
semantics/builtins.k:268:rule:7c8e03ff739bc71b	semantics/builtins.k	268	268	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule inLevelE(_:String, _:String) => false [owise]
semantics/builtins.k:269:syntax:b9870a621ad1be4d	semantics/builtins.k	269	269	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
semantics/builtins.k:270:rule:7a7e56f7388050cd	semantics/builtins.k	270	270	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
semantics/builtins.k:271:rule:d0623558f5e85944	semantics/builtins.k	271	271	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
semantics/builtins.k:272:syntax:5895024c900ed926	semantics/builtins.k	272	272	syntax	function,total	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
semantics/builtins.k:273:rule:0a8e13361178e515	semantics/builtins.k	273	273	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
semantics/builtins.k:274:rule:2c035f9af86e86c9	semantics/builtins.k	274	278	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
semantics/builtins.k:279:syntax:daf634ba2a452a46	semantics/builtins.k	279	279	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= "#md5"
semantics/builtins.k:280:rule:90e43d1cdca9942e	semantics/builtins.k	280	281	rule	priority(40)	fixed-material-slice;priority	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
semantics/builtins.k:282:rule:3dea3e5b7893d5a8	semantics/builtins.k	282	282	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
semantics/builtins.k:283:syntax:697d07fdfb4368b8	semantics/builtins.k	283	283	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Val ::= md5Obj(IntSeq)
semantics/builtins.k:284:rule:314edc78f759a075	semantics/builtins.k	284	284	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
semantics/builtins.k:285:syntax:a3cdf84d6e5d13f2	semantics/builtins.k	285	290	syntax	function,no-evaluators,symbol(md5hexCodes),total	fixed-material-slice;opaque	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
semantics/builtins.k:291:rule:89ae05ae7446b644	semantics/builtins.k	291	291	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
semantics/builtins.k:292:rule:42f642e09611be70	semantics/builtins.k	292	292	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
semantics/builtins.k:293:syntax:09de746af4b8bd37	semantics/builtins.k	293	293	syntax	function	fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
semantics/builtins.k:294:rule:999a8165286db509	semantics/builtins.k	294	294	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule isIntV(_:Int)         => true
semantics/builtins.k:295:rule:fa24b26417742a45	semantics/builtins.k	295	295	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule isIntV(_:Val)         => false [owise]
semantics/builtins.k:296:rule:d3c0ce1552b2b285	semantics/builtins.k	296	296	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule isStrV(str(_:IntSeq)) => true
semantics/builtins.k:297:rule:c794000917834d22	semantics/builtins.k	297	297	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule isStrV(_:Val)         => false [owise]
semantics/call.k:16:rule:d87ce6dbcf1598b9	semantics/call.k	16	18	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
semantics/call.k:19:syntax:2e4b9931b31d9e16	semantics/call.k	19	19	syntax		fixed-material-slice	FIXED_DECLARATION_OR_EVALUATION_ORDER_REVIEWED	syntax KItem ::= #callee(Exprs)
semantics/call.k:20:rule:1e7cf6c3f022cb17	semantics/call.k	20	20	rule	owise	fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
semantics/call.k:21:rule:d344c79af57e19c5	semantics/call.k	21	23	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
semantics/call.k:24:rule:ba0da2a7daa02786	semantics/call.k	24	25	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
semantics/call.k:26:rule:9355577d2cbe6113	semantics/call.k	26	26	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
semantics/call.k:27:rule:c61154d49e9b79cf	semantics/call.k	27	27	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
semantics/call.k:28:rule:c6499b637357afcc	semantics/call.k	28	28	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
semantics/call.k:29:rule:c477beb1100e758a	semantics/call.k	29	29	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
semantics/call.k:30:rule:c299129ec67567c2	semantics/call.k	30	30	rule		fixed-material-slice	FIXED_RULE_REVIEWED_ON_SOLUTION_EXECUTION_SLICE	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
