id	source	start_line	end_line	kind	function	total	functional	opaque_symbol	priority	simplification	macro	disposition	summary
112	trusted:semantics/builtins.k	160	160	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
113	trusted:semantics/builtins.k	163	163	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
114	trusted:semantics/builtins.k	164	164	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
115	trusted:semantics/builtins.k	167	168	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
116	trusted:semantics/builtins.k	169	169	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
117	trusted:semantics/builtins.k	170	170	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
118	trusted:semantics/builtins.k	171	172	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
119	trusted:semantics/builtins.k	173	173	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
120	trusted:semantics/builtins.k	174	174	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
121	trusted:semantics/builtins.k	177	177	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
122	trusted:semantics/builtins.k	178	178	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
123	trusted:semantics/builtins.k	179	180	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
124	trusted:semantics/builtins.k	187	187	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
125	trusted:semantics/builtins.k	188	188	syntax	true	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= evalArith(IntSeq) [function]
126	trusted:semantics/builtins.k	189	191	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
127	trusted:semantics/builtins.k	192	193	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
128	trusted:semantics/builtins.k	194	194	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= evDigit(Int) [function, total]
129	trusted:semantics/builtins.k	195	195	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
130	trusted:semantics/builtins.k	196	196	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= evHead42(IntSeq) [function, total]
131	trusted:semantics/builtins.k	197	197	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule evHead42(iCons(42, _:IntSeq)) => true
132	trusted:semantics/builtins.k	198	198	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule evHead42(_:IntSeq) => false [owise]
133	trusted:semantics/builtins.k	199	199	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= evHead47(IntSeq) [function, total]
134	trusted:semantics/builtins.k	200	200	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule evHead47(iCons(47, _:IntSeq)) => true
135	trusted:semantics/builtins.k	201	202	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule evHead47(_:IntSeq) => false [owise]
136	trusted:semantics/builtins.k	203	203	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax OpSeq ::= tokOps(IntSeq) [function, total]
137	trusted:semantics/builtins.k	204	204	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(.IntSeq) => .OpSeq
138	trusted:semantics/builtins.k	205	205	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
139	trusted:semantics/builtins.k	206	206	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
140	trusted:semantics/builtins.k	207	207	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
141	trusted:semantics/builtins.k	208	208	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
142	trusted:semantics/builtins.k	209	209	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
143	trusted:semantics/builtins.k	210	210	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
144	trusted:semantics/builtins.k	211	211	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
145	trusted:semantics/builtins.k	212	213	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
146	trusted:semantics/builtins.k	214	215	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
147	trusted:semantics/builtins.k	216	216	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokNds(.IntSeq) => .IntSeq
148	trusted:semantics/builtins.k	217	217	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
149	trusted:semantics/builtins.k	218	218	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
150	trusted:semantics/builtins.k	219	220	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
151	trusted:semantics/builtins.k	221	222	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
152	trusted:semantics/builtins.k	223	224	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
153	trusted:semantics/builtins.k	225	225	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax EvPair ::= evp(OpSeq, IntSeq)
154	trusted:semantics/builtins.k	226	226	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= firstNdE(EvPair) [function, total]
155	trusted:semantics/builtins.k	227	227	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
156	trusted:semantics/builtins.k	228	229	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule firstNdE(_:EvPair) => 0 [owise]
157	trusted:semantics/builtins.k	230	230	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= applyOpE(String, Int, Int) [function, total]
158	trusted:semantics/builtins.k	231	231	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyOpE("+", A:Int, B:Int) => A +Int B
159	trusted:semantics/builtins.k	232	232	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyOpE("-", A:Int, B:Int) => A -Int B
160	trusted:semantics/builtins.k	233	233	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyOpE("*", A:Int, B:Int) => A *Int B
161	trusted:semantics/builtins.k	234	234	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyOpE("//", A:Int, B:Int) => A divInt B
162	trusted:semantics/builtins.k	235	235	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyOpE("**", A:Int, B:Int) => A ^Int B
163	trusted:semantics/builtins.k	236	237	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
164	trusted:semantics/builtins.k	238	238	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
165	trusted:semantics/builtins.k	239	239	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
166	trusted:semantics/builtins.k	240	240	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
167	trusted:semantics/builtins.k	241	242	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
168	trusted:semantics/builtins.k	243	243	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
169	trusted:semantics/builtins.k	244	244	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
170	trusted:semantics/builtins.k	245	245	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
171	trusted:semantics/builtins.k	246	246	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
172	trusted:semantics/builtins.k	247	247	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
173	trusted:semantics/builtins.k	248	249	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
174	trusted:semantics/builtins.k	250	250	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
175	trusted:semantics/builtins.k	251	251	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
176	trusted:semantics/builtins.k	252	252	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
177	trusted:semantics/builtins.k	253	253	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
178	trusted:semantics/builtins.k	254	254	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
179	trusted:semantics/builtins.k	255	255	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
180	trusted:semantics/builtins.k	256	256	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
181	trusted:semantics/builtins.k	257	259	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
182	trusted:semantics/builtins.k	260	262	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
183	trusted:semantics/builtins.k	263	264	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
184	trusted:semantics/builtins.k	265	265	syntax	true	true	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= inLevelE(String, String) [function, total]
