id	file	start_line	end_line	kind	attributes	reachable_path	disposition	first_line_json
K0122	/reference/reference-semantics/semantics/builtins.k	86	86	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax KItem ::= #minAcc0(Iterable) | \""#minCont0\"" | #minAcc(Iterable, Int) | #minCont(Int)"""
K0123	/reference/reference-semantics/semantics/builtins.k	87	87	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>"""
K0124	/reference/reference-semantics/semantics/builtins.k	88	89	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k>"""
K0125	/reference/reference-semantics/semantics/builtins.k	90	90	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>"""
K0126	/reference/reference-semantics/semantics/builtins.k	91	91	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>"""
K0127	/reference/reference-semantics/semantics/builtins.k	92	94	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int)"""
K0128	/reference/reference-semantics/semantics/builtins.k	97	97	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= maxVals(Int, Vals) [function]"""
K0129	/reference/reference-semantics/semantics/builtins.k	98	98	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""max\"", I:Int, REST:Vals) => maxVals(I, REST)"""
K0130	/reference/reference-semantics/semantics/builtins.k	99	99	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule maxVals(M:Int, .Vals)           => M"""
K0131	/reference/reference-semantics/semantics/builtins.k	100	100	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)"""
K0132	/reference/reference-semantics/semantics/builtins.k	102	102	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= minVals(Int, Vals) [function]"""
K0133	/reference/reference-semantics/semantics/builtins.k	103	103	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""min\"", I:Int, REST:Vals) => minVals(I, REST)"""
K0134	/reference/reference-semantics/semantics/builtins.k	104	104	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule minVals(M:Int, .Vals)           => M"""
K0135	/reference/reference-semantics/semantics/builtins.k	105	105	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)"""
K0136	/reference/reference-semantics/semantics/builtins.k	108	109	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""bin\"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N))))"""
K0137	/reference/reference-semantics/semantics/builtins.k	111	113	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""bin\"", N:Int, .Vals)"""
K0138	/reference/reference-semantics/semantics/builtins.k	114	114	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= binCodes(Int) [function, total]"""
K0139	/reference/reference-semantics/semantics/builtins.k	115	115	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule binCodes(0) => iCons(48, .IntSeq)"""
K0140	/reference/reference-semantics/semantics/builtins.k	116	116	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0"""
K0141	/reference/reference-semantics/semantics/builtins.k	117	117	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]"""
K0142	/reference/reference-semantics/semantics/builtins.k	118	118	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule binAcc(0, ACC:IntSeq) => ACC"""
K0143	/reference/reference-semantics/semantics/builtins.k	119	121	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule binAcc(N:Int, ACC:IntSeq)"""
K0144	/reference/reference-semantics/semantics/builtins.k	124	125	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(builtinV(\""enumerate\"")), (list(VS:ValSeq), .Vals))"""
K0145	/reference/reference-semantics/semantics/builtins.k	126	126	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]"""
K0146	/reference/reference-semantics/semantics/builtins.k	127	127	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule enumVS(.ValSeq, _:Int) => .ValSeq"""
K0147	/reference/reference-semantics/semantics/builtins.k	128	129	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule enumVS(vCons(V:Val, R:ValSeq), I:Int)"""
K0148	/reference/reference-semantics/semantics/builtins.k	132	133	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #applyK(toCall(builtinV(\""map\"")), (typeV(\""str\""), list(VS:ValSeq), .Vals))"""
K0149	/reference/reference-semantics/semantics/builtins.k	134	134	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax ValSeq ::= mapStrVS(ValSeq) [function, total]"""
K0150	/reference/reference-semantics/semantics/builtins.k	135	135	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapStrVS(.ValSeq) => .ValSeq"""
K0151	/reference/reference-semantics/semantics/builtins.k	136	136	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))"""
K0152	/reference/reference-semantics/semantics/builtins.k	137	137	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))"""
K0153	/reference/reference-semantics/semantics/builtins.k	140	140	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""int\"", I:Int, .Vals) => I"""
K0154	/reference/reference-semantics/semantics/builtins.k	143	143	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""ord\"", str(iCons(C:Int, .IntSeq)), .Vals) => C"""
K0155	/reference/reference-semantics/semantics/builtins.k	144	145	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""chr\"", I:Int, .Vals) => str(iCons(I, .IntSeq))"""
K0156	/reference/reference-semantics/semantics/builtins.k	148	148	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""str\"", I:Int, .Vals)       => str(strToCodes(Int2String(I)))"""
K0157	/reference/reference-semantics/semantics/builtins.k	149	149	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""str\"", str(CS:IntSeq), .Vals) => str(CS)"""
K0158	/reference/reference-semantics/semantics/builtins.k	152	153	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""int\"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48"""
K0159	/reference/reference-semantics/semantics/builtins.k	156	157	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""int\"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0)"""
K0160	/reference/reference-semantics/semantics/builtins.k	158	158	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= intDigAcc(IntSeq, Int) [function, total]"""
K0161	/reference/reference-semantics/semantics/builtins.k	159	159	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule intDigAcc(.IntSeq, ACC:Int)             => ACC"""
K0162	/reference/reference-semantics/semantics/builtins.k	160	160	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))"""
K0163	/reference/reference-semantics/semantics/builtins.k	163	163	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""zip\"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"""
K0164	/reference/reference-semantics/semantics/builtins.k	164	164	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""zip\"", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)"""
K0165	/reference/reference-semantics/semantics/builtins.k	167	168	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq)))"""
K0166	/reference/reference-semantics/semantics/builtins.k	169	169	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>"""
K0167	/reference/reference-semantics/semantics/builtins.k	170	170	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>"""
K0168	/reference/reference-semantics/semantics/builtins.k	171	172	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)))"""
K0169	/reference/reference-semantics/semantics/builtins.k	173	173	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>"""
K0170	/reference/reference-semantics/semantics/builtins.k	174	174	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>"""
K0171	/reference/reference-semantics/semantics/builtins.k	177	177	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""range\"", I:Int, .Vals)               => rangeObj(0, I, 1)"""
K0172	/reference/reference-semantics/semantics/builtins.k	178	178	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""range\"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"""
K0173	/reference/reference-semantics/semantics/builtins.k	179	180	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""range\"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)"""
K0174	/reference/reference-semantics/semantics/builtins.k	187	187	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyBuiltin(\""eval\"", str(CS:IntSeq), .Vals) => evalArith(CS)"""
K0175	/reference/reference-semantics/semantics/builtins.k	188	188	syntax	function	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= evalArith(IntSeq) [function]"""
K0176	/reference/reference-semantics/semantics/builtins.k	189	190	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule evalArith(CS:IntSeq)"""
K0177	/reference/reference-semantics/semantics/builtins.k	192	192	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax OpSeq ::= \"".OpSeq\"" | oCons(String, OpSeq)"""
K0178	/reference/reference-semantics/semantics/builtins.k	194	194	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= evDigit(Int) [function, total]"""
K0179	/reference/reference-semantics/semantics/builtins.k	195	195	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57"""
K0180	/reference/reference-semantics/semantics/builtins.k	196	196	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= evHead42(IntSeq) [function, total]"""
K0181	/reference/reference-semantics/semantics/builtins.k	197	197	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule evHead42(iCons(42, _:IntSeq)) => true"""
K0182	/reference/reference-semantics/semantics/builtins.k	198	198	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule evHead42(_:IntSeq)            => false [owise]"""
K0183	/reference/reference-semantics/semantics/builtins.k	199	199	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Bool ::= evHead47(IntSeq) [function, total]"""
K0184	/reference/reference-semantics/semantics/builtins.k	200	200	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule evHead47(iCons(47, _:IntSeq)) => true"""
K0185	/reference/reference-semantics/semantics/builtins.k	201	201	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule evHead47(_:IntSeq)            => false [owise]"""
K0186	/reference/reference-semantics/semantics/builtins.k	203	203	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax OpSeq ::= tokOps(IntSeq) [function, total]"""
K0187	/reference/reference-semantics/semantics/builtins.k	204	204	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(.IntSeq)                 => .OpSeq"""
K0188	/reference/reference-semantics/semantics/builtins.k	205	205	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)"""
K0189	/reference/reference-semantics/semantics/builtins.k	206	206	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)"""
K0190	/reference/reference-semantics/semantics/builtins.k	207	207	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(\""**\"", tokOps(R))"""
K0191	/reference/reference-semantics/semantics/builtins.k	208	208	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(42, R:IntSeq))     => oCons(\""*\"", tokOps(R)) requires notBool evHead42(R)"""
K0192	/reference/reference-semantics/semantics/builtins.k	209	209	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(\""//\"", tokOps(R))"""
K0193	/reference/reference-semantics/semantics/builtins.k	210	210	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(47, R:IntSeq))     => oCons(\""/\"", tokOps(R)) requires notBool evHead47(R)"""
K0194	/reference/reference-semantics/semantics/builtins.k	211	211	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(43, R:IntSeq))     => oCons(\""+\"", tokOps(R))"""
K0195	/reference/reference-semantics/semantics/builtins.k	212	212	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokOps(iCons(45, R:IntSeq))     => oCons(\""-\"", tokOps(R))"""
K0196	/reference/reference-semantics/semantics/builtins.k	214	215	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax IntSeq ::= tokNds(IntSeq) [function, total]"""
K0197	/reference/reference-semantics/semantics/builtins.k	216	216	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokNds(.IntSeq)                => .IntSeq"""
K0198	/reference/reference-semantics/semantics/builtins.k	217	217	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)"""
K0199	/reference/reference-semantics/semantics/builtins.k	218	218	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)"""
K0200	/reference/reference-semantics/semantics/builtins.k	219	220	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)"""
K0201	/reference/reference-semantics/semantics/builtins.k	221	222	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)"""
K0202	/reference/reference-semantics/semantics/builtins.k	223	223	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]"""
K0203	/reference/reference-semantics/semantics/builtins.k	225	225	syntax	-	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax EvPair ::= evp(OpSeq, IntSeq)"""
K0204	/reference/reference-semantics/semantics/builtins.k	226	226	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= firstNdE(EvPair) [function, total]"""
K0205	/reference/reference-semantics/semantics/builtins.k	227	227	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N"""
K0206	/reference/reference-semantics/semantics/builtins.k	228	228	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule firstNdE(_:EvPair) => 0 [owise]"""
K0207	/reference/reference-semantics/semantics/builtins.k	230	230	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax Int ::= applyOpE(String, Int, Int) [function, total]"""
K0208	/reference/reference-semantics/semantics/builtins.k	231	231	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyOpE(\""+\"",  A:Int, B:Int) => A +Int B"""
K0209	/reference/reference-semantics/semantics/builtins.k	232	232	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyOpE(\""-\"",  A:Int, B:Int) => A -Int B"""
K0210	/reference/reference-semantics/semantics/builtins.k	233	233	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyOpE(\""*\"",  A:Int, B:Int) => A *Int B"""
K0211	/reference/reference-semantics/semantics/builtins.k	234	234	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyOpE(\""//\"", A:Int, B:Int) => A divInt B"""
K0212	/reference/reference-semantics/semantics/builtins.k	235	235	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyOpE(\""**\"", A:Int, B:Int) => A ^Int B"""
K0213	/reference/reference-semantics/semantics/builtins.k	236	236	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule applyOpE(_:String, A:Int, _:Int) => A [owise]"""
K0214	/reference/reference-semantics/semantics/builtins.k	238	238	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]"""
K0215	/reference/reference-semantics/semantics/builtins.k	239	239	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)"""
K0216	/reference/reference-semantics/semantics/builtins.k	240	240	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passPowE(oCons(\""**\"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"""
K0217	/reference/reference-semantics/semantics/builtins.k	241	242	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))"""
K0218	/reference/reference-semantics/semantics/builtins.k	243	243	rule	owise	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]"""
K0219	/reference/reference-semantics/semantics/builtins.k	244	244	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax EvPair ::= powCombE(Int, EvPair) [function, total]"""
K0220	/reference/reference-semantics/semantics/builtins.k	245	245	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))"""
K0221	/reference/reference-semantics/semantics/builtins.k	246	246	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))"""
K0222	/reference/reference-semantics/semantics/builtins.k	247	247	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]"""
K0223	/reference/reference-semantics/semantics/builtins.k	248	248	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))"""
K0224	/reference/reference-semantics/semantics/builtins.k	250	250	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]"""
K0225	/reference/reference-semantics/semantics/builtins.k	251	251	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(\""mul\"", N0, OPS, NDS, .OpSeq, .IntSeq)"""
K0226	/reference/reference-semantics/semantics/builtins.k	252	252	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)"""
K0227	/reference/reference-semantics/semantics/builtins.k	253	253	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(\""add\"", N0, OPS, NDS, .OpSeq, .IntSeq)"""
K0228	/reference/reference-semantics/semantics/builtins.k	254	254	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)"""
K0229	/reference/reference-semantics/semantics/builtins.k	255	255	syntax	function,total	no	FIXED_SUPPLIED_DECLARATION_OR_ASSEMBLY_INERT_OR_WELL_FORMED	"""syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]"""
K0230	/reference/reference-semantics/semantics/builtins.k	256	256	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))"""
K0231	/reference/reference-semantics/semantics/builtins.k	257	259	rule	-	no	FIXED_SUPPLIED_RULE_UNREACHABLE_FROM_SUBMITTED_PROGRAM	"""rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq)"""
