record_id	file	line	kind	subtype	attributes	statement
K0198	/reference/reference-semantics/semantics/builtins.k	217	rule	ordinary-rule	-	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
K0199	/reference/reference-semantics/semantics/builtins.k	218	rule	ordinary-rule	-	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
K0200	/reference/reference-semantics/semantics/builtins.k	219	rule	ordinary-rule	-	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
K0201	/reference/reference-semantics/semantics/builtins.k	221	rule	ordinary-rule	-	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
K0202	/reference/reference-semantics/semantics/builtins.k	223	rule	owise-rule	owise	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
K0203	/reference/reference-semantics/semantics/builtins.k	225	syntax	syntax	-	syntax EvPair ::= evp(OpSeq, IntSeq)
K0204	/reference/reference-semantics/semantics/builtins.k	226	syntax	function-declaration	function,total	syntax Int ::= firstNdE(EvPair) [function, total]
K0205	/reference/reference-semantics/semantics/builtins.k	227	rule	ordinary-rule	-	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
K0206	/reference/reference-semantics/semantics/builtins.k	228	rule	owise-rule	owise	rule firstNdE(_:EvPair) => 0 [owise]
K0207	/reference/reference-semantics/semantics/builtins.k	230	syntax	function-declaration	function,total	syntax Int ::= applyOpE(String, Int, Int) [function, total]
K0208	/reference/reference-semantics/semantics/builtins.k	231	rule	ordinary-rule	-	rule applyOpE("+",  A:Int, B:Int) => A +Int B
K0209	/reference/reference-semantics/semantics/builtins.k	232	rule	ordinary-rule	-	rule applyOpE("-",  A:Int, B:Int) => A -Int B
K0210	/reference/reference-semantics/semantics/builtins.k	233	rule	ordinary-rule	-	rule applyOpE("*",  A:Int, B:Int) => A *Int B
K0211	/reference/reference-semantics/semantics/builtins.k	234	rule	ordinary-rule	-	rule applyOpE("//", A:Int, B:Int) => A divInt B
K0212	/reference/reference-semantics/semantics/builtins.k	235	rule	ordinary-rule	-	rule applyOpE("**", A:Int, B:Int) => A ^Int B
K0213	/reference/reference-semantics/semantics/builtins.k	236	rule	owise-rule	owise	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
K0214	/reference/reference-semantics/semantics/builtins.k	238	syntax	function-declaration	function,total	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
K0215	/reference/reference-semantics/semantics/builtins.k	239	rule	ordinary-rule	-	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
K0216	/reference/reference-semantics/semantics/builtins.k	240	rule	ordinary-rule	-	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
K0217	/reference/reference-semantics/semantics/builtins.k	241	rule	ordinary-rule	-	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
K0218	/reference/reference-semantics/semantics/builtins.k	243	rule	owise-rule	owise	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
K0219	/reference/reference-semantics/semantics/builtins.k	244	syntax	function-declaration	function,total	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
K0220	/reference/reference-semantics/semantics/builtins.k	245	rule	ordinary-rule	-	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
K0221	/reference/reference-semantics/semantics/builtins.k	246	rule	ordinary-rule	-	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
K0222	/reference/reference-semantics/semantics/builtins.k	247	syntax	function-declaration	function,total	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
K0223	/reference/reference-semantics/semantics/builtins.k	248	rule	ordinary-rule	-	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
K0224	/reference/reference-semantics/semantics/builtins.k	250	syntax	function-declaration	function,total	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
K0225	/reference/reference-semantics/semantics/builtins.k	251	rule	ordinary-rule	-	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
K0226	/reference/reference-semantics/semantics/builtins.k	252	rule	ordinary-rule	-	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
K0227	/reference/reference-semantics/semantics/builtins.k	253	rule	ordinary-rule	-	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
K0228	/reference/reference-semantics/semantics/builtins.k	254	rule	ordinary-rule	-	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
K0229	/reference/reference-semantics/semantics/builtins.k	255	syntax	function-declaration	function,total	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
K0230	/reference/reference-semantics/semantics/builtins.k	256	rule	ordinary-rule	-	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
K0231	/reference/reference-semantics/semantics/builtins.k	257	rule	ordinary-rule	-	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
K0232	/reference/reference-semantics/semantics/builtins.k	260	rule	ordinary-rule	-	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
K0233	/reference/reference-semantics/semantics/builtins.k	263	rule	owise-rule	owise	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
K0234	/reference/reference-semantics/semantics/builtins.k	265	syntax	function-declaration	function,total	syntax Bool ::= inLevelE(String, String) [function, total]
K0235	/reference/reference-semantics/semantics/builtins.k	266	rule	ordinary-rule	-	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
K0236	/reference/reference-semantics/semantics/builtins.k	267	rule	ordinary-rule	-	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
K0237	/reference/reference-semantics/semantics/builtins.k	268	rule	owise-rule	owise	rule inLevelE(_:String, _:String) => false [owise]
K0238	/reference/reference-semantics/semantics/builtins.k	269	syntax	function-declaration	function,total	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
K0239	/reference/reference-semantics/semantics/builtins.k	270	rule	ordinary-rule	-	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
K0240	/reference/reference-semantics/semantics/builtins.k	271	rule	ordinary-rule	-	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
K0241	/reference/reference-semantics/semantics/builtins.k	272	syntax	function-declaration	function,total	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
K0242	/reference/reference-semantics/semantics/builtins.k	273	rule	ordinary-rule	-	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
K0243	/reference/reference-semantics/semantics/builtins.k	274	rule	ordinary-rule	-	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
K0244	/reference/reference-semantics/semantics/builtins.k	279	syntax	syntax	-	syntax KItem ::= "#md5"
K0245	/reference/reference-semantics/semantics/builtins.k	280	rule	priority-rule	priority	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
K0246	/reference/reference-semantics/semantics/builtins.k	282	rule	ordinary-rule	-	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
K0247	/reference/reference-semantics/semantics/builtins.k	283	syntax	syntax	-	syntax Val ::= md5Obj(IntSeq)
K0248	/reference/reference-semantics/semantics/builtins.k	284	rule	ordinary-rule	-	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
K0249	/reference/reference-semantics/semantics/builtins.k	285	syntax	opaque-symbol-declaration	function,no-evaluators,symbol,total	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
K0250	/reference/reference-semantics/semantics/builtins.k	291	rule	ordinary-rule	-	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
K0251	/reference/reference-semantics/semantics/builtins.k	292	rule	ordinary-rule	-	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
K0252	/reference/reference-semantics/semantics/builtins.k	293	syntax	function-declaration	function	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
K0253	/reference/reference-semantics/semantics/builtins.k	294	rule	ordinary-rule	-	rule isIntV(_:Int)         => true
K0254	/reference/reference-semantics/semantics/builtins.k	295	rule	owise-rule	owise	rule isIntV(_:Val)         => false [owise]
K0255	/reference/reference-semantics/semantics/builtins.k	296	rule	ordinary-rule	-	rule isStrV(str(_:IntSeq)) => true
K0256	/reference/reference-semantics/semantics/builtins.k	297	rule	owise-rule	owise	rule isStrV(_:Val)         => false [owise]
K0257	/reference/reference-semantics/semantics/builtins.k	298	endmodule	endmodule	-	endmodule
K0258	/reference/reference-semantics/semantics/call.k	10	module	module	-	module MPY-CALL
K0259	/reference/reference-semantics/semantics/call.k	11	imports	imports	-	imports MPY-METHODS
K0260	/reference/reference-semantics/semantics/call.k	12	imports	imports	-	imports MPY-BUILTINS
K0261	/reference/reference-semantics/semantics/call.k	13	imports	imports	-	imports MPY-FUNCTIONS
K0262	/reference/reference-semantics/semantics/call.k	16	rule	ordinary-rule	-	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
K0263	/reference/reference-semantics/semantics/call.k	19	syntax	syntax	-	syntax KItem ::= #callee(Exprs)
K0264	/reference/reference-semantics/semantics/call.k	20	rule	owise-rule	owise	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
K0265	/reference/reference-semantics/semantics/call.k	21	rule	ordinary-rule	-	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
K0266	/reference/reference-semantics/semantics/call.k	24	rule	ordinary-rule	-	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
K0267	/reference/reference-semantics/semantics/call.k	26	rule	ordinary-rule	-	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
K0268	/reference/reference-semantics/semantics/call.k	27	rule	ordinary-rule	-	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
K0269	/reference/reference-semantics/semantics/call.k	28	rule	ordinary-rule	-	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
K0270	/reference/reference-semantics/semantics/call.k	29	rule	ordinary-rule	-	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
K0271	/reference/reference-semantics/semantics/call.k	30	rule	ordinary-rule	-	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
K0272	/reference/reference-semantics/semantics/call.k	31	rule	owise-rule	owise	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
K0273	/reference/reference-semantics/semantics/call.k	32	rule	ordinary-rule	-	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
K0274	/reference/reference-semantics/semantics/call.k	38	rule	priority-rule	priority	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0275	/reference/reference-semantics/semantics/call.k	42	rule	priority-rule	priority	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
K0276	/reference/reference-semantics/semantics/call.k	47	rule	priority-rule	priority	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0277	/reference/reference-semantics/semantics/call.k	52	syntax	function-declaration	function,total	syntax Bool ::= isMutMethod(String) [function, total]
K0278	/reference/reference-semantics/semantics/call.k	53	rule	ordinary-rule	-	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
K0279	/reference/reference-semantics/semantics/call.k	56	rule	priority-rule	priority	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)]
K0280	/reference/reference-semantics/semantics/call.k	63	rule	priority-rule	priority	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
K0281	/reference/reference-semantics/semantics/call.k	69	rule	ordinary-rule	-	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
K0282	/reference/reference-semantics/semantics/call.k	80	rule	ordinary-rule	-	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
K0283	/reference/reference-semantics/semantics/call.k	87	syntax	syntax	-	syntax KItem ::= #allocCells(ParamNames)
K0284	/reference/reference-semantics/semantics/call.k	88	rule	ordinary-rule	-	rule <k> #allocCells(.ParamNames) => .K ... </k>
K0285	/reference/reference-semantics/semantics/call.k	89	rule	ordinary-rule	-	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
K0286	/reference/reference-semantics/semantics/call.k	95	endmodule	endmodule	-	endmodule
K0287	/reference/reference-semantics/semantics/comprehension.k	3	module	module	-	module MPY-COMPREHENSION
K0288	/reference/reference-semantics/semantics/comprehension.k	4	imports	imports	-	imports MPY-CORE
K0289	/reference/reference-semantics/semantics/comprehension.k	5	imports	imports	-	imports MPY-OPERATORS
K0290	/reference/reference-semantics/semantics/comprehension.k	6	imports	imports	-	imports MPY-LIST
K0291	/reference/reference-semantics/semantics/comprehension.k	7	imports	imports	-	imports MPY-CONTROLS
K0292	/reference/reference-semantics/semantics/comprehension.k	8	imports	imports	-	imports MPY-FUNCTIONS
K0293	/reference/reference-semantics/semantics/comprehension.k	11	rule	ordinary-rule	-	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
K0294	/reference/reference-semantics/semantics/comprehension.k	12	rule	ordinary-rule	-	rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
K0295	/reference/reference-semantics/semantics/comprehension.k	14	syntax	syntax	macro	syntax Stmts ::= compBody(CompFors, Expr) [macro]
K0296	/reference/reference-semantics/semantics/comprehension.k	15	rule	ordinary-rule	-	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
K0297	/reference/reference-semantics/semantics/comprehension.k	18	syntax	syntax	macro,macro-rec	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
K0298	/reference/reference-semantics/semantics/comprehension.k	19	rule	ordinary-rule	-	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
K0299	/reference/reference-semantics/semantics/comprehension.k	21	rule	ordinary-rule	-	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
K0300	/reference/reference-semantics/semantics/comprehension.k	24	syntax	syntax	macro	syntax Expr ::= compGuard(Exprs) [macro]
K0301	/reference/reference-semantics/semantics/comprehension.k	25	rule	ordinary-rule	-	rule compGuard(.Exprs)             => Bool(true)
K0302	/reference/reference-semantics/semantics/comprehension.k	26	rule	ordinary-rule	-	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
K0303	/reference/reference-semantics/semantics/comprehension.k	27	endmodule	endmodule	-	endmodule
