file	module	start	end	kind	subtype	attributes	proof_role	decision	text
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	163	163	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	164	164	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	167	168	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	169	169	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	170	170	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	171	172	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	173	173	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	174	174	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	177	177	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	178	178	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	179	180	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	187	187	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	188	188	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= evalArith(IntSeq) [function]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	189	190	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	192	192	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	194	194	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= evDigit(Int) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	195	195	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	196	196	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= evHead42(IntSeq) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	197	197	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule evHead42(iCons(42, _:IntSeq)) => true
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	198	198	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule evHead42(_:IntSeq) => false [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	199	199	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= evHead47(IntSeq) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	200	200	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule evHead47(iCons(47, _:IntSeq)) => true
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	201	201	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule evHead47(_:IntSeq) => false [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	203	203	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax OpSeq ::= tokOps(IntSeq) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	204	204	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(.IntSeq) => .OpSeq
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	205	205	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	206	206	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	207	207	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	208	208	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	209	209	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	210	210	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	211	211	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	212	212	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	214	215	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	216	216	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokNds(.IntSeq) => .IntSeq
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	217	217	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	218	218	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	219	220	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	221	222	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	223	223	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	225	225	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax EvPair ::= evp(OpSeq, IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	226	226	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= firstNdE(EvPair) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	227	227	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	228	228	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule firstNdE(_:EvPair) => 0 [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	230	230	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= applyOpE(String, Int, Int) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	231	231	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyOpE("+", A:Int, B:Int) => A +Int B
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	232	232	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyOpE("-", A:Int, B:Int) => A -Int B
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	233	233	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyOpE("*", A:Int, B:Int) => A *Int B
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	234	234	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyOpE("//", A:Int, B:Int) => A divInt B
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	235	235	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyOpE("**", A:Int, B:Int) => A ^Int B
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	236	236	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	238	238	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	239	239	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	240	240	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	241	242	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	243	243	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	244	244	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	245	245	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	246	246	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	247	247	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	248	248	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	250	250	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	251	251	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	252	252	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	253	253	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	254	254	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	255	255	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	256	256	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	257	259	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	260	262	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	263	264	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	265	265	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= inLevelE(String, String) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	266	266	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	267	267	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	268	268	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule inLevelE(_:String, _:String) => false [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	269	269	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	270	270	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	271	271	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	272	272	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	273	273	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	274	274	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	279	279	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax KItem ::= "#md5"
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	280	281	rule	operational-rule	priority	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	282	282	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	283	283	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Val ::= md5Obj(IntSeq)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	284	284	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	285	285	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	291	291	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	292	292	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	293	293	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	294	294	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule isIntV(_:Int) => true
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	295	295	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule isIntV(_:Val) => false [owise]
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	296	296	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule isStrV(str(_:IntSeq)) => true
/candidate/reference-semantics/semantics/builtins.k	MPY-BUILTINS	297	297	rule	equational-rule	owise	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule isStrV(_:Val) => false [owise]
/candidate/reference-semantics/semantics/call.k	MPY-CALL	16	16	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
/candidate/reference-semantics/semantics/call.k	MPY-CALL	19	19	syntax	syntax	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	syntax KItem ::= #callee(Exprs)
/candidate/reference-semantics/semantics/call.k	MPY-CALL	20	20	rule	operational-rule	owise	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
/candidate/reference-semantics/semantics/call.k	MPY-CALL	21	21	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
