id	file	line	kind	flags	decision	reason
140	reference-semantics/semantics/builtins.k	209	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
141	reference-semantics/semantics/builtins.k	210	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
142	reference-semantics/semantics/builtins.k	211	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
143	reference-semantics/semantics/builtins.k	212	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
144	reference-semantics/semantics/builtins.k	214	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
145	reference-semantics/semantics/builtins.k	216	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
146	reference-semantics/semantics/builtins.k	217	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
147	reference-semantics/semantics/builtins.k	218	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
148	reference-semantics/semantics/builtins.k	219	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
149	reference-semantics/semantics/builtins.k	221	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
150	reference-semantics/semantics/builtins.k	223	rule	owise,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
151	reference-semantics/semantics/builtins.k	225	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
152	reference-semantics/semantics/builtins.k	226	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
153	reference-semantics/semantics/builtins.k	227	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
154	reference-semantics/semantics/builtins.k	228	rule	owise,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
155	reference-semantics/semantics/builtins.k	230	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
156	reference-semantics/semantics/builtins.k	231	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
157	reference-semantics/semantics/builtins.k	232	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
158	reference-semantics/semantics/builtins.k	233	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
159	reference-semantics/semantics/builtins.k	234	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
160	reference-semantics/semantics/builtins.k	235	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
161	reference-semantics/semantics/builtins.k	236	rule	owise,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
162	reference-semantics/semantics/builtins.k	238	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
163	reference-semantics/semantics/builtins.k	239	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
164	reference-semantics/semantics/builtins.k	240	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
165	reference-semantics/semantics/builtins.k	241	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
166	reference-semantics/semantics/builtins.k	243	rule	owise,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
167	reference-semantics/semantics/builtins.k	244	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
168	reference-semantics/semantics/builtins.k	245	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
169	reference-semantics/semantics/builtins.k	246	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
170	reference-semantics/semantics/builtins.k	247	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
171	reference-semantics/semantics/builtins.k	248	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
172	reference-semantics/semantics/builtins.k	250	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
173	reference-semantics/semantics/builtins.k	251	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
174	reference-semantics/semantics/builtins.k	252	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
175	reference-semantics/semantics/builtins.k	253	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
176	reference-semantics/semantics/builtins.k	254	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
177	reference-semantics/semantics/builtins.k	255	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
178	reference-semantics/semantics/builtins.k	256	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
179	reference-semantics/semantics/builtins.k	257	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
180	reference-semantics/semantics/builtins.k	260	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
181	reference-semantics/semantics/builtins.k	263	rule	owise,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
182	reference-semantics/semantics/builtins.k	265	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
