record_id,file,start_line,end_line,kind,tags,disposition,justification
159,reference-semantics/semantics/builtins.k,156,157,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
160,reference-semantics/semantics/builtins.k,158,158,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
161,reference-semantics/semantics/builtins.k,159,159,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
162,reference-semantics/semantics/builtins.k,160,160,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
163,reference-semantics/semantics/builtins.k,163,163,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
164,reference-semantics/semantics/builtins.k,164,164,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
165,reference-semantics/semantics/builtins.k,167,168,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
166,reference-semantics/semantics/builtins.k,169,169,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
167,reference-semantics/semantics/builtins.k,170,170,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
168,reference-semantics/semantics/builtins.k,171,172,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
169,reference-semantics/semantics/builtins.k,173,173,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
170,reference-semantics/semantics/builtins.k,174,174,rule,k-cell-operational,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
171,reference-semantics/semantics/builtins.k,177,177,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
172,reference-semantics/semantics/builtins.k,178,178,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
173,reference-semantics/semantics/builtins.k,179,180,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
174,reference-semantics/semantics/builtins.k,187,187,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
175,reference-semantics/semantics/builtins.k,188,188,syntax,function,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
176,reference-semantics/semantics/builtins.k,189,190,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
177,reference-semantics/semantics/builtins.k,192,192,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
178,reference-semantics/semantics/builtins.k,194,194,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
179,reference-semantics/semantics/builtins.k,195,195,rule,cell-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
180,reference-semantics/semantics/builtins.k,196,196,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
181,reference-semantics/semantics/builtins.k,197,197,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
182,reference-semantics/semantics/builtins.k,198,198,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
183,reference-semantics/semantics/builtins.k,199,199,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
184,reference-semantics/semantics/builtins.k,200,200,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
185,reference-semantics/semantics/builtins.k,201,201,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
186,reference-semantics/semantics/builtins.k,203,203,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
187,reference-semantics/semantics/builtins.k,204,204,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
188,reference-semantics/semantics/builtins.k,205,205,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
189,reference-semantics/semantics/builtins.k,206,206,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
190,reference-semantics/semantics/builtins.k,207,207,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
191,reference-semantics/semantics/builtins.k,208,208,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
192,reference-semantics/semantics/builtins.k,209,209,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
193,reference-semantics/semantics/builtins.k,210,210,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
194,reference-semantics/semantics/builtins.k,211,211,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
195,reference-semantics/semantics/builtins.k,212,212,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
196,reference-semantics/semantics/builtins.k,214,215,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
197,reference-semantics/semantics/builtins.k,216,216,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
198,reference-semantics/semantics/builtins.k,217,217,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
199,reference-semantics/semantics/builtins.k,218,218,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
200,reference-semantics/semantics/builtins.k,219,220,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
201,reference-semantics/semantics/builtins.k,221,222,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
202,reference-semantics/semantics/builtins.k,223,223,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
203,reference-semantics/semantics/builtins.k,225,225,syntax,,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
204,reference-semantics/semantics/builtins.k,226,226,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
205,reference-semantics/semantics/builtins.k,227,227,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
206,reference-semantics/semantics/builtins.k,228,228,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
207,reference-semantics/semantics/builtins.k,230,230,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
208,reference-semantics/semantics/builtins.k,231,231,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
209,reference-semantics/semantics/builtins.k,232,232,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
210,reference-semantics/semantics/builtins.k,233,233,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
211,reference-semantics/semantics/builtins.k,234,234,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
212,reference-semantics/semantics/builtins.k,235,235,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
213,reference-semantics/semantics/builtins.k,236,236,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
214,reference-semantics/semantics/builtins.k,238,238,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
215,reference-semantics/semantics/builtins.k,239,239,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
216,reference-semantics/semantics/builtins.k,240,240,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
217,reference-semantics/semantics/builtins.k,241,242,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
218,reference-semantics/semantics/builtins.k,243,243,rule,"equational-or-term-rewrite,owise",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
219,reference-semantics/semantics/builtins.k,244,244,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
220,reference-semantics/semantics/builtins.k,245,245,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
221,reference-semantics/semantics/builtins.k,246,246,rule,equational-or-term-rewrite,SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
222,reference-semantics/semantics/builtins.k,247,247,syntax,"function,total",SUPPLIED_FIXED_SEMANTICS_INACTIVE_FAMILY_REVIEWED,Reviewed but syntactically unreachable from this integer-only program and its submitted claims.
