id	file	line	kind	attributes	relevance	decision	rationale	declaration
121	semantics/builtins.k	201	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule evHead47(_:IntSeq)            => false [owise]
122	semantics/builtins.k	203	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	semantics/builtins.k	204	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(.IntSeq)                 => .OpSeq
124	semantics/builtins.k	205	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
125	semantics/builtins.k	206	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
126	semantics/builtins.k	207	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
127	semantics/builtins.k	208	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
128	semantics/builtins.k	209	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
129	semantics/builtins.k	210	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
130	semantics/builtins.k	211	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
131	semantics/builtins.k	212	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
132	semantics/builtins.k	214	syntax	function,total,function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax IntSeq ::= tokNds(IntSeq) [function, total]\n                  | tokNdAcc(Int, IntSeq) [function, total]
133	semantics/builtins.k	216	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokNds(.IntSeq)                => .IntSeq
134	semantics/builtins.k	217	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
135	semantics/builtins.k	218	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	semantics/builtins.k	219	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)\n       requires notBool evDigit(C) andBool C =/=Int 32
137	semantics/builtins.k	221	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)\n       requires evDigit(C)
138	semantics/builtins.k	223	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	semantics/builtins.k	225	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax EvPair ::= evp(OpSeq, IntSeq)
140	semantics/builtins.k	226	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= firstNdE(EvPair) [function, total]
141	semantics/builtins.k	227	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	semantics/builtins.k	228	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule firstNdE(_:EvPair) => 0 [owise]
143	semantics/builtins.k	230	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	semantics/builtins.k	231	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyOpE("+",  A:Int, B:Int) => A +Int B
145	semantics/builtins.k	232	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyOpE("-",  A:Int, B:Int) => A -Int B
146	semantics/builtins.k	233	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyOpE("*",  A:Int, B:Int) => A *Int B
147	semantics/builtins.k	234	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyOpE("//", A:Int, B:Int) => A divInt B
148	semantics/builtins.k	235	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyOpE("**", A:Int, B:Int) => A ^Int B
149	semantics/builtins.k	236	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	semantics/builtins.k	238	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	semantics/builtins.k	239	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	semantics/builtins.k	240	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
153	semantics/builtins.k	241	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))\n       requires O =/=String "**"
154	semantics/builtins.k	243	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	semantics/builtins.k	244	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	semantics/builtins.k	245	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	semantics/builtins.k	246	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	semantics/builtins.k	247	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	semantics/builtins.k	248	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	semantics/builtins.k	250	syntax	function,total,function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	semantics/builtins.k	251	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
162	semantics/builtins.k	252	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	semantics/builtins.k	253	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
164	semantics/builtins.k	254	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	semantics/builtins.k	255	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	semantics/builtins.k	256	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	semantics/builtins.k	257	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq)\n    => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)\n       requires inLevelE(L, O)
168	semantics/builtins.k	260	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq)\n    => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))\n       requires notBool inLevelE(L, O)
169	semantics/builtins.k	263	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq)\n    => evp(OO, appendIE(ON, CUR)) [owise]
170	semantics/builtins.k	265	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= inLevelE(String, String) [function, total]
171	semantics/builtins.k	266	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
172	semantics/builtins.k	267	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
173	semantics/builtins.k	268	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule inLevelE(_:String, _:String) => false [owise]
174	semantics/builtins.k	269	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	semantics/builtins.k	270	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	semantics/builtins.k	271	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	semantics/builtins.k	272	syntax	function,total	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	semantics/builtins.k	273	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	semantics/builtins.k	274	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
180	semantics/builtins.k	279	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax KItem ::= "#md5"
181	semantics/builtins.k	280	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k>\n       [priority(40)]
182	semantics/builtins.k	282	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
183	semantics/builtins.k	283	syntax		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Val ::= md5Obj(IntSeq)
184	semantics/builtins.k	284	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
185	semantics/builtins.k	285	syntax	function,total,symbol(md5hexCodes),no-evaluators	FIXED_UNUSED_OPAQUE	ACCEPT_OUT_OF_PATH	supplied primitive is not reachable from the submitted program	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
186	semantics/builtins.k	291	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
187	semantics/builtins.k	292	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
188	semantics/builtins.k	293	syntax	function,function	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
189	semantics/builtins.k	294	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule isIntV(_:Int)         => true
190	semantics/builtins.k	295	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule isIntV(_:Val)         => false [owise]
191	semantics/builtins.k	296	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule isStrV(str(_:IntSeq)) => true
192	semantics/builtins.k	297	rule	owise	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule isStrV(_:Val)         => false [owise]
193	semantics/call.k	16	rule		FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
194	semantics/call.k	19	syntax		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	syntax KItem ::= #callee(Exprs)
195	semantics/call.k	20	rule	owise	FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
196	semantics/call.k	21	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
197	semantics/call.k	24	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
198	semantics/call.k	26	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
199	semantics/call.k	27	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
200	semantics/call.k	28	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
201	semantics/call.k	29	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
202	semantics/call.k	30	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
203	semantics/call.k	31	rule	owise	FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
204	semantics/call.k	32	rule		FIXED_USED	ACCEPT	callee/argument routing and builtin dispatch	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
205	semantics/call.k	38	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals))\n        => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       [priority(40)]
206	semantics/call.k	42	rule	priority(40)	FIXED_UNUSED	ACCEPT_OUT_OF_PATH	constructor/cell/callee shape is not reachable from the submitted program	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals))\n        => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k>\n       <heap> ... H |-> V:Val ... </heap>\n       requires notBool isRefV(A)\n       [priority(40)]
