id	file	line	module	kind	attributes	classification	decision	sentence
84	reference-semantics/semantics/builtins.k	132	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
85	reference-semantics/semantics/builtins.k	134	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
86	reference-semantics/semantics/builtins.k	135	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule mapStrVS(.ValSeq) => .ValSeq
87	reference-semantics/semantics/builtins.k	136	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
88	reference-semantics/semantics/builtins.k	137	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
89	reference-semantics/semantics/builtins.k	140	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""int"", I:Int, .Vals) => I"
90	reference-semantics/semantics/builtins.k	143	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
91	reference-semantics/semantics/builtins.k	144	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"
92	reference-semantics/semantics/builtins.k	148	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""str"", I:Int, .Vals)       => str(strToCodes(Int2String(I)))"
93	reference-semantics/semantics/builtins.k	149	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"
94	reference-semantics/semantics/builtins.k	152	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"
95	reference-semantics/semantics/builtins.k	156	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
96	reference-semantics/semantics/builtins.k	158	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
97	reference-semantics/semantics/builtins.k	159	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule intDigAcc(.IntSeq, ACC:Int)             => ACC
98	reference-semantics/semantics/builtins.k	160	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
99	reference-semantics/semantics/builtins.k	163	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
100	reference-semantics/semantics/builtins.k	164	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)"
101	reference-semantics/semantics/builtins.k	167	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
102	reference-semantics/semantics/builtins.k	169	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
103	reference-semantics/semantics/builtins.k	170	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
104	reference-semantics/semantics/builtins.k	171	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
105	reference-semantics/semantics/builtins.k	173	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
106	reference-semantics/semantics/builtins.k	174	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
107	reference-semantics/semantics/builtins.k	177	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"
108	reference-semantics/semantics/builtins.k	178	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"
109	reference-semantics/semantics/builtins.k	179	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"
110	reference-semantics/semantics/builtins.k	187	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
111	reference-semantics/semantics/builtins.k	188	MPY-BUILTINS	syntax	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= evalArith(IntSeq) [function]
112	reference-semantics/semantics/builtins.k	189	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
113	reference-semantics/semantics/builtins.k	192	MPY-BUILTINS	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
114	reference-semantics/semantics/builtins.k	194	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Bool ::= evDigit(Int) [function, total]
115	reference-semantics/semantics/builtins.k	195	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
116	reference-semantics/semantics/builtins.k	196	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Bool ::= evHead42(IntSeq) [function, total]
117	reference-semantics/semantics/builtins.k	197	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule evHead42(iCons(42, _:IntSeq)) => true
118	reference-semantics/semantics/builtins.k	198	MPY-BUILTINS	rule	owise	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule evHead42(_:IntSeq)            => false [owise]
119	reference-semantics/semantics/builtins.k	199	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Bool ::= evHead47(IntSeq) [function, total]
120	reference-semantics/semantics/builtins.k	200	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule evHead47(iCons(47, _:IntSeq)) => true
121	reference-semantics/semantics/builtins.k	201	MPY-BUILTINS	rule	owise	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule evHead47(_:IntSeq)            => false [owise]
122	reference-semantics/semantics/builtins.k	203	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	reference-semantics/semantics/builtins.k	204	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokOps(.IntSeq)                 => .OpSeq
124	reference-semantics/semantics/builtins.k	205	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
125	reference-semantics/semantics/builtins.k	206	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
126	reference-semantics/semantics/builtins.k	207	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
127	reference-semantics/semantics/builtins.k	208	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
128	reference-semantics/semantics/builtins.k	209	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
129	reference-semantics/semantics/builtins.k	210	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
130	reference-semantics/semantics/builtins.k	211	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
131	reference-semantics/semantics/builtins.k	212	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
132	reference-semantics/semantics/builtins.k	214	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	reference-semantics/semantics/builtins.k	216	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokNds(.IntSeq)                => .IntSeq
134	reference-semantics/semantics/builtins.k	217	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
135	reference-semantics/semantics/builtins.k	218	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	reference-semantics/semantics/builtins.k	219	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
137	reference-semantics/semantics/builtins.k	221	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
138	reference-semantics/semantics/builtins.k	223	MPY-BUILTINS	rule	owise	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	reference-semantics/semantics/builtins.k	225	MPY-BUILTINS	syntax	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax EvPair ::= evp(OpSeq, IntSeq)
140	reference-semantics/semantics/builtins.k	226	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= firstNdE(EvPair) [function, total]
141	reference-semantics/semantics/builtins.k	227	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	reference-semantics/semantics/builtins.k	228	MPY-BUILTINS	rule	owise	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	rule firstNdE(_:EvPair) => 0 [owise]
143	reference-semantics/semantics/builtins.k	230	MPY-BUILTINS	syntax	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	reference-semantics/semantics/builtins.k	231	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
145	reference-semantics/semantics/builtins.k	232	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
146	reference-semantics/semantics/builtins.k	233	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
147	reference-semantics/semantics/builtins.k	234	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
148	reference-semantics/semantics/builtins.k	235	MPY-BUILTINS	rule	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED	ACCEPTED FOR THIS AUDIT: exact trusted supplied rule/declaration; not reached by solution.mpy or the concrete reviewer test	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
