id	file	line	kind	origin	flags	statement
587	reference-semantics/semantics/float.k	230	syntax	SUPPLIED_FIXED_SEMANTICS	function,total,symbol,no-evaluators	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
588	reference-semantics/semantics/float.k	231	rule	SUPPLIED_FIXED_SEMANTICS	concrete,ordinary-rule	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
589	reference-semantics/semantics/float.k	232	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= "#mathSqrt"
590	reference-semantics/semantics/float.k	233	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
591	reference-semantics/semantics/float.k	234	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
592	reference-semantics/semantics/float.k	235	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
593	reference-semantics/semantics/float.k	243	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
594	reference-semantics/semantics/float.k	244	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
595	reference-semantics/semantics/float.k	245	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
596	reference-semantics/semantics/float.k	246	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
597	reference-semantics/semantics/float.k	247	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
598	reference-semantics/semantics/float.k	250	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
599	reference-semantics/semantics/float.k	251	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
600	reference-semantics/semantics/float.k	252	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
601	reference-semantics/semantics/float.k	253	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
602	reference-semantics/semantics/float.k	254	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
603	reference-semantics/semantics/float.k	261	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
604	reference-semantics/semantics/float.k	262	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
605	reference-semantics/semantics/float.k	265	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
606	reference-semantics/semantics/float.k	266	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
607	reference-semantics/semantics/float.k	267	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
608	reference-semantics/semantics/float.k	270	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V) endmodule
609	reference-semantics/semantics/functions.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-FUNCTIONS
610	reference-semantics/semantics/functions.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
611	reference-semantics/semantics/functions.k	8	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
612	reference-semantics/semantics/functions.k	14	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
613	reference-semantics/semantics/functions.k	18	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Expr ::= closureExpr(ParamNames, Stmts)
614	reference-semantics/semantics/functions.k	19	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
615	reference-semantics/semantics/functions.k	27	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
616	reference-semantics/semantics/functions.k	31	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
617	reference-semantics/semantics/functions.k	33	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
618	reference-semantics/semantics/functions.k	36	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
619	reference-semantics/semantics/functions.k	42	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
620	reference-semantics/semantics/functions.k	47	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
621	reference-semantics/semantics/functions.k	50	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
622	reference-semantics/semantics/functions.k	53	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
623	reference-semantics/semantics/functions.k	59	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
624	reference-semantics/semantics/functions.k	63	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
625	reference-semantics/semantics/functions.k	64	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
626	reference-semantics/semantics/functions.k	68	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
627	reference-semantics/semantics/functions.k	78	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
628	reference-semantics/semantics/functions.k	80	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
629	reference-semantics/semantics/functions.k	85	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc> endmodule
630	reference-semantics/semantics/int.k	4	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-INT
631	reference-semantics/semantics/int.k	5	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
632	reference-semantics/semantics/int.k	7	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyUn("-", I:Int) => 0 -Int I
633	reference-semantics/semantics/int.k	9	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2
634	reference-semantics/semantics/int.k	11	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
635	reference-semantics/semantics/int.k	12	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
636	reference-semantics/semantics/int.k	13	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
637	reference-semantics/semantics/int.k	14	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
638	reference-semantics/semantics/int.k	15	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
639	reference-semantics/semantics/int.k	16	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("
640	reference-semantics/semantics/int.k	17	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
641	reference-semantics/semantics/int.k	19	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= pyMod(Int, Int) [function]
642	reference-semantics/semantics/int.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
643	reference-semantics/semantics/int.k	22	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
644	reference-semantics/semantics/int.k	23	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
645	reference-semantics/semantics/int.k	24	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
646	reference-semantics/semantics/int.k	25	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
647	reference-semantics/semantics/int.k	26	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
648	reference-semantics/semantics/int.k	27	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2 endmodule
649	reference-semantics/semantics/iter.k	6	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-ITER
650	reference-semantics/semantics/iter.k	7	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
651	reference-semantics/semantics/iter.k	8	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable) endmodule
652	reference-semantics/semantics/list.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-LIST
653	reference-semantics/semantics/list.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
654	reference-semantics/semantics/list.k	5	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-ITER
655	reference-semantics/semantics/list.k	6	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-OPERATORS
656	reference-semantics/semantics/list.k	9	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
657	reference-semantics/semantics/list.k	10	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
658	reference-semantics/semantics/list.k	13	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax ApplyK ::= "toList"
659	reference-semantics/semantics/list.k	14	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
660	reference-semantics/semantics/list.k	15	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
661	reference-semantics/semantics/list.k	18	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
662	reference-semantics/semantics/list.k	19	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule valSeqConcat(.ValSeq, T:ValSeq) => T
663	reference-semantics/semantics/list.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
664	reference-semantics/semantics/list.k	24	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
665	reference-semantics/semantics/list.k	27	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
666	reference-semantics/semantics/list.k	28	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
667	reference-semantics/semantics/list.k	33	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Bool ::= hasRefVS(ValSeq) [function, total]
668	reference-semantics/semantics/list.k	34	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule hasRefVS(.ValSeq) => false
669	reference-semantics/semantics/list.k	35	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
670	reference-semantics/semantics/list.k	37	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
671	reference-semantics/semantics/list.k	39	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
672	reference-semantics/semantics/list.k	40	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
673	reference-semantics/semantics/list.k	41	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
674	reference-semantics/semantics/list.k	42	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
675	reference-semantics/semantics/list.k	45	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
676	reference-semantics/semantics/list.k	47	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
677	reference-semantics/semantics/list.k	49	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
678	reference-semantics/semantics/list.k	50	rule	SUPPLIED_FIXED_SEMANTICS	owise,ordinary-rule	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
679	reference-semantics/semantics/list.k	53	rule	SUPPLIED_FIXED_SEMANTICS	priority,ordinary-rule	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]
680	reference-semantics/semantics/list.k	58	syntax	SUPPLIED_FIXED_SEMANTICS	-	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
681	reference-semantics/semantics/list.k	59	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
682	reference-semantics/semantics/list.k	60	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
683	reference-semantics/semantics/list.k	61	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
684	reference-semantics/semantics/list.k	62	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
685	reference-semantics/semantics/list.k	63	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V
686	reference-semantics/semantics/list.k	65	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)
687	reference-semantics/semantics/list.k	67	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule <k> B:Bool ~> #notB => notBool B ... </k> endmodule
688	reference-semantics/semantics/methods.k	3	module	SUPPLIED_FIXED_SEMANTICS	-	module MPY-METHODS
689	reference-semantics/semantics/methods.k	4	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-CORE
690	reference-semantics/semantics/methods.k	5	imports	SUPPLIED_FIXED_SEMANTICS	-	imports K-EQUAL
691	reference-semantics/semantics/methods.k	6	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-STR
692	reference-semantics/semantics/methods.k	7	imports	SUPPLIED_FIXED_SEMANTICS	-	imports MPY-LIST
693	reference-semantics/semantics/methods.k	10	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Val ::= applyMethod(Val, String, Vals) [function]
694	reference-semantics/semantics/methods.k	13	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
695	reference-semantics/semantics/methods.k	14	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
696	reference-semantics/semantics/methods.k	15	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
697	reference-semantics/semantics/methods.k	16	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)
698	reference-semantics/semantics/methods.k	19	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
699	reference-semantics/semantics/methods.k	20	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
700	reference-semantics/semantics/methods.k	21	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS))
701	reference-semantics/semantics/methods.k	26	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
702	reference-semantics/semantics/methods.k	27	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
703	reference-semantics/semantics/methods.k	28	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
704	reference-semantics/semantics/methods.k	29	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
705	reference-semantics/semantics/methods.k	30	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
706	reference-semantics/semantics/methods.k	34	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
707	reference-semantics/semantics/methods.k	35	syntax	SUPPLIED_FIXED_SEMANTICS	function	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
708	reference-semantics/semantics/methods.k	36	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule cntSub(.IntSeq, _:IntSeq) => 0
709	reference-semantics/semantics/methods.k	37	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC) requires strPrefix(PC, iCons(C, R)) andBool isLen(PC) >Int 0
710	reference-semantics/semantics/methods.k	39	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC) requires notBool strPrefix(PC, iCons(C, R)) orBool isLen(PC) <=Int 0
711	reference-semantics/semantics/methods.k	41	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
712	reference-semantics/semantics/methods.k	42	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
713	reference-semantics/semantics/methods.k	43	rule	SUPPLIED_FIXED_SEMANTICS	owise,ordinary-rule	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
714	reference-semantics/semantics/methods.k	44	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
715	reference-semantics/semantics/methods.k	47	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
716	reference-semantics/semantics/methods.k	48	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
717	reference-semantics/semantics/methods.k	49	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule trimWS(.IntSeq) => .IntSeq
718	reference-semantics/semantics/methods.k	50	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
719	reference-semantics/semantics/methods.k	51	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
720	reference-semantics/semantics/methods.k	52	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
721	reference-semantics/semantics/methods.k	53	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
722	reference-semantics/semantics/methods.k	54	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule revISAcc(.IntSeq, A:IntSeq) => A
723	reference-semantics/semantics/methods.k	55	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
724	reference-semantics/semantics/methods.k	58	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
725	reference-semantics/semantics/methods.k	61	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
726	reference-semantics/semantics/methods.k	64	rule	SUPPLIED_FIXED_SEMANTICS	ordinary-rule	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
727	reference-semantics/semantics/methods.k	65	syntax	SUPPLIED_FIXED_SEMANTICS	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
