file	module	kind	start_line	end_line	role	attributes	normalized_sha256	assessment	rationale	normalized_sentence
semantics/builtins.k	MPY-BUILTINS	rule	115	115	equational	-	4e15dfee6cc651ddde7fae203da6c1cac63f9526f0a298a0e12298cece607136	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule binCodes(0) => iCons(48, .IntSeq)
semantics/builtins.k	MPY-BUILTINS	rule	116	116	equational	-	7e1227c3ef64530774984a9128b2c12c553bcb563b0a0b83bc5b6e1c346beaa4	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
semantics/builtins.k	MPY-BUILTINS	syntax	117	117	declaration	function,total	939453dbc7b8105a40a22f0da3eb1cc17b459109ddb7ba032b38664edc20227c	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	118	118	equational	-	7503c649eb67d40e57fdd7614dcfa3de4a3e4715eee89ab6ca8ce6dea1dc7de8	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule binAcc(0, ACC:IntSeq) => ACC
semantics/builtins.k	MPY-BUILTINS	rule	119	123	equational	-	d28a9bf00ef6efedabbbd27281019bbbdf2db021460f0a204b04f40b766cb83b	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
semantics/builtins.k	MPY-BUILTINS	rule	124	125	operational	-	e69569e78ca6c9783320125b87ca20dec101ecd113e50d4ddf36a1172c8a3f10	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #applyK(toCall(builtinV("enumerate")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>
semantics/builtins.k	MPY-BUILTINS	syntax	126	126	declaration	function,total	aeb5f1496dff1950ec1446b3259063e01a84eb972208b260c0d6f09ce9506bf5	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	127	127	equational	-	4833a908272d7c487063f0cfa562afde5a3451844e05cf3fe38d54ed348f1bc0	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule enumVS(.ValSeq, _:Int) => .ValSeq
semantics/builtins.k	MPY-BUILTINS	rule	128	131	equational	-	b2ea4cb432ba78462fe13e0f9a767b5387422c3c466299bd74d8b8a5a22e0b2f	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============
semantics/builtins.k	MPY-BUILTINS	rule	132	133	operational	-	67a2cd9a593398acdc821b86ca3300583dcd23fa6ba78888d4175a6e18b99b8e	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #applyK(toCall(builtinV("map")), (typeV("str"), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>
semantics/builtins.k	MPY-BUILTINS	syntax	134	134	declaration	function,total	0513f86f41d97840aa4c9001828f9522be7fdfe0d34a81d66b1c7cb69dd19429	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	135	135	equational	-	289c1f88138532f4849f1759636f258f7a27e847636d3570f4d47118be315292	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule mapStrVS(.ValSeq) => .ValSeq
semantics/builtins.k	MPY-BUILTINS	rule	136	136	equational	-	74f471f298eebc641fbb40d2d7b15dd6178b5ded64b3cfb82bf8ed4d84d78288	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
semantics/builtins.k	MPY-BUILTINS	rule	137	139	equational	-	7030258d8cf7eb0b23c9ca84c2c68deaebf42b8db487f79d1379e150ced33703	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================
semantics/builtins.k	MPY-BUILTINS	rule	140	142	equational	-	3651afde140b835e99def81437d7602b8509f36de5c7a77c48e47c1313815e67	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	rule applyBuiltin("int", I:Int, .Vals) => I // ==== ord / chr ===========================================================
semantics/builtins.k	MPY-BUILTINS	rule	143	143	equational	-	c4bb6edca9516337358f2cb7225d3ce0895ec4e19972031b438ad7517dc71f51	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	rule applyBuiltin("ord", str(iCons(C:Int, .IntSeq)), .Vals) => C
semantics/builtins.k	MPY-BUILTINS	rule	144	147	equational	-	b6c400524bf5e6a9f60636f31fc7da22920910d6dff4e7b961287707cc5c4f16	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	rule applyBuiltin("chr", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) =================================================
semantics/builtins.k	MPY-BUILTINS	rule	148	148	equational	-	514da827df957adc87a8c30d89c93d9a906eed57147f164b61a8a54c2c49c17f	USED_FIXED_RULE_ACCEPTED	Reachable rule/declaration matches the fixed MPY execution path; no false conclusion witness exists under the entry guards.	rule applyBuiltin("str", I:Int, .Vals) => str(strToCodes(Int2String(I)))
semantics/builtins.k	MPY-BUILTINS	rule	149	151	equational	-	b3fb91d4c51d0ffd070f7ec5db02e186ed6a92e1ee2ff829f7dd3082bdd42c0d	USED_GUARDED_DOMAIN_LIMITATION	Multi-digit int conversion is over-broad on non-digits, but every target use has nonempty allDigit guards.	rule applyBuiltin("str", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value =====
semantics/builtins.k	MPY-BUILTINS	rule	152	155	equational	-	2c3c6d6b9c04bbf513f37e51d487664fbabff95862149a1a8bf28c383a280019	USED_GUARDED_DOMAIN_LIMITATION	Multi-digit int conversion is over-broad on non-digits, but every target use has nonempty allDigit guards.	rule applyBuiltin("int", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)
semantics/builtins.k	MPY-BUILTINS	rule	156	157	equational	-	4c392478d60ededfeaea2f2717127374ee4de6f5a2cee983a551b6a261a62936	USED_GUARDED_DOMAIN_LIMITATION	Multi-digit int conversion is over-broad on non-digits, but every target use has nonempty allDigit guards.	rule applyBuiltin("int", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2
semantics/builtins.k	MPY-BUILTINS	syntax	158	158	declaration	function,total	5400597dd0d27beb9fb8b90889ee5e284a9ef3f9ae1719cc1cdcf297cc5222df	USED_GUARDED_DOMAIN_LIMITATION	Multi-digit int conversion is over-broad on non-digits, but every target use has nonempty allDigit guards.	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	159	159	equational	-	cef2f51a1185af0e38fce7f93e28a99eb22f0be9c4ef005088f534a14a65a1f0	USED_GUARDED_DOMAIN_LIMITATION	Multi-digit int conversion is over-broad on non-digits, but every target use has nonempty allDigit guards.	rule intDigAcc(.IntSeq, ACC:Int) => ACC
semantics/builtins.k	MPY-BUILTINS	rule	160	162	equational	-	d9500696d63483cfee1ff7e19ef38af841b9160a70c1d569cf47efff65baef66	USED_GUARDED_DOMAIN_LIMITATION	Multi-digit int conversion is over-broad on non-digits, but every target use has nonempty allDigit guards.	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48)) // ==== zip(a, b) — parallel iterable of pairs, truncating to the shorter =====
semantics/builtins.k	MPY-BUILTINS	rule	163	163	equational	-	d3b8ae0c04fe1c9c52482cb2873d5b12f4fc0b6fc09c01fe1cf2ebea8995dfca	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
semantics/builtins.k	MPY-BUILTINS	rule	164	166	equational	-	042e91cd858c0fef4a16a92c1d2d68d9cf609df584f99df5a675a977064e4cb7	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B) // zip's iterator-protocol cases (zip is created here, so its #iterNext lives here)
semantics/builtins.k	MPY-BUILTINS	rule	167	168	operational	-	8cb29bfb42109534d81a22b5819beef8ed9a62984dad98ebe78256c04f9a4b56	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
semantics/builtins.k	MPY-BUILTINS	rule	169	169	operational	-	d3f91e2ffaf39ce4f03a5e18eb107ed02f5379adc28549af9402f06bfd0d7405	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
semantics/builtins.k	MPY-BUILTINS	rule	170	170	operational	-	84cabfd28956dc3a489c060c4e01deda2dd393855e02d4eae64649ac5a7a0885	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
semantics/builtins.k	MPY-BUILTINS	rule	171	172	operational	-	b15b1c71a43b0ecd1a5f031d0b9b6159b355c026147d91a86c62a681c739b4a3	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
semantics/builtins.k	MPY-BUILTINS	rule	173	173	operational	-	33a124c306f4818a23bfa8b93078f972ca5fe71009360eb7b42d6c31f47a686f	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>
semantics/builtins.k	MPY-BUILTINS	rule	174	176	operational	-	ad218665aa87834432b8394cda3ada030da434ba583004fc9604b4c435fd79a0	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k> // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
semantics/builtins.k	MPY-BUILTINS	rule	177	177	equational	-	d63eee230cc9124e2b956cf84c0efc0ef84ef3867b12f9b9df52b748d85d91d9	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("range", I:Int, .Vals) => rangeObj(0, I, 1)
semantics/builtins.k	MPY-BUILTINS	rule	178	178	equational	-	b65792b63b52a804483b77517d47b25ef8655aae8d19555474c96a58fbf9ace9	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("range", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)
semantics/builtins.k	MPY-BUILTINS	rule	179	186	equational	-	a1fdf4df0f8ea278340c84b6494538834384a9d6597a350f48ab9bf07322c908	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0 // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ======== // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's // trusted pass evaluator, now DEFINED in the reference and driven by a // code-level tokenizer. Reduces on concrete strings (krun); a symbolic // argument leaves the call unevaluated for problem-level folds.
semantics/builtins.k	MPY-BUILTINS	rule	187	187	equational	-	3115789003f5fd3304efbfa147941564256ce839d48ae9c7ec4ab0817276c8a7	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
semantics/builtins.k	MPY-BUILTINS	syntax	188	188	declaration	function	ac5c7747453bcef9f306787c450027d49b33b7ccc8424f568c0a59340f7be95b	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Int ::= evalArith(IntSeq) [function]
semantics/builtins.k	MPY-BUILTINS	rule	189	190	equational	-	05258192fa0b32d9593bf71dc22e3c593e89bc6fdaa642ed42a7771ac6d9e9d4	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
semantics/builtins.k	MPY-BUILTINS	syntax	192	192	declaration	-	82f289aff1572a4406a04b267222ab0133343ece15b934ac425fb05cc70ffb83	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
semantics/builtins.k	MPY-BUILTINS	syntax	194	194	declaration	function,total	b174a010e1cc48fc9c87f146d63c9f0b5fe2cc39edccb9bccec656443882ed7e	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Bool ::= evDigit(Int) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	195	195	equational	-	3e38e9b3918ab5f217a28ee11803a976860adc4a4a43d7e5f0a8dbe20d6f746d	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
semantics/builtins.k	MPY-BUILTINS	syntax	196	196	declaration	function,total	7322fabc33c94db411ece339632320083ba49717b78a26188e9cc33fd0ba692a	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Bool ::= evHead42(IntSeq) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	197	197	equational	-	8943c2a4d63090268d6e9b4908ea537fadc1b77bb23ba953b72c8e042d469510	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule evHead42(iCons(42, _:IntSeq)) => true
semantics/builtins.k	MPY-BUILTINS	rule	198	198	equational	owise	ef5ec403ed147812d1bd9f3325693a9ac662c6a3aef47a6bf14e8d5190abc55f	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule evHead42(_:IntSeq) => false [owise]
semantics/builtins.k	MPY-BUILTINS	syntax	199	199	declaration	function,total	0c7954767f99543b9df8d794bd317db6dd33a660a59579479ada56d88fcac4e4	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax Bool ::= evHead47(IntSeq) [function, total]
semantics/builtins.k	MPY-BUILTINS	rule	200	200	equational	-	238e1f40d90ae25e3e018df6ad041e714bf374ab5bfa3a169df3a4b92a4fa8d7	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule evHead47(iCons(47, _:IntSeq)) => true
semantics/builtins.k	MPY-BUILTINS	rule	201	201	equational	owise	04deaa8cfac7193805033d5c37fc46a154d3af657a803979e8659429be3ed3f4	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	rule evHead47(_:IntSeq) => false [owise]
semantics/builtins.k	MPY-BUILTINS	syntax	203	203	declaration	function,total	d6d582239dd5c12601e35b409a04def1e7d471de1e96122e7a75d07a819d4c1c	UNUSED_FIXED_RULE_REVIEWED	Outside this program's reachable construct slice; no overlap with target symbols yields a false conclusion on its domain.	syntax OpSeq ::= tokOps(IntSeq) [function, total]
