id	path	start	end	kind	attributes	decision	source
122	semantics/builtins.k	86	86	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"syntax KItem ::= #minAcc0(Iterable) | ""#minCont0"" | #minAcc(Iterable, Int) | #minCont(Int)"
123	semantics/builtins.k	87	87	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
124	semantics/builtins.k	88	89	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k> requires isInt(V)
125	semantics/builtins.k	90	90	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>
126	semantics/builtins.k	91	91	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
127	semantics/builtins.k	92	96	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int) => #minAcc(R, minInt(M, {V}:>Int)) ... </k> requires isInt(V)
128	semantics/builtins.k	97	97	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= maxVals(Int, Vals) [function]
129	semantics/builtins.k	98	98	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""max"", I:Int, REST:Vals) => maxVals(I, REST)"
130	semantics/builtins.k	99	99	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule maxVals(M:Int, .Vals)           => M
131	semantics/builtins.k	100	100	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
132	semantics/builtins.k	102	102	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= minVals(Int, Vals) [function]
133	semantics/builtins.k	103	103	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"
134	semantics/builtins.k	104	104	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule minVals(M:Int, .Vals)           => M
135	semantics/builtins.k	105	107	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)
136	semantics/builtins.k	108	110	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0"
137	semantics/builtins.k	111	113	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
138	semantics/builtins.k	114	114	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax IntSeq ::= binCodes(Int) [function, total]
139	semantics/builtins.k	115	115	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule binCodes(0) => iCons(48, .IntSeq)
140	semantics/builtins.k	116	116	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
141	semantics/builtins.k	117	117	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
142	semantics/builtins.k	118	118	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule binAcc(0, ACC:IntSeq) => ACC
143	semantics/builtins.k	119	123	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
144	semantics/builtins.k	124	125	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
145	semantics/builtins.k	126	126	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
146	semantics/builtins.k	127	127	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule enumVS(.ValSeq, _:Int) => .ValSeq
147	semantics/builtins.k	128	131	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
148	semantics/builtins.k	132	133	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
149	semantics/builtins.k	134	134	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
150	semantics/builtins.k	135	135	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule mapStrVS(.ValSeq) => .ValSeq
151	semantics/builtins.k	136	136	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
152	semantics/builtins.k	137	139	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
153	semantics/builtins.k	140	142	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""int"", I:Int, .Vals) => I"
154	semantics/builtins.k	143	143	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
155	semantics/builtins.k	144	147	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"
156	semantics/builtins.k	148	148	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""str"", I:Int, .Vals)       => str(strToCodes(Int2String(I)))"
157	semantics/builtins.k	149	151	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"
158	semantics/builtins.k	152	155	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"
159	semantics/builtins.k	156	157	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
160	semantics/builtins.k	158	158	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
161	semantics/builtins.k	159	159	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule intDigAcc(.IntSeq, ACC:Int)             => ACC
162	semantics/builtins.k	160	162	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
163	semantics/builtins.k	163	163	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
164	semantics/builtins.k	164	166	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)"
165	semantics/builtins.k	167	168	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
166	semantics/builtins.k	169	169	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
167	semantics/builtins.k	170	170	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
168	semantics/builtins.k	171	172	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	semantics/builtins.k	173	173	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
170	semantics/builtins.k	174	176	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
171	semantics/builtins.k	177	177	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"
172	semantics/builtins.k	178	178	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"
173	semantics/builtins.k	179	186	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"
174	semantics/builtins.k	187	187	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
175	semantics/builtins.k	188	188	syntax	function	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Int ::= evalArith(IntSeq) [function]
176	semantics/builtins.k	189	190	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
177	semantics/builtins.k	192	192	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
178	semantics/builtins.k	194	194	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= evDigit(Int) [function, total]
179	semantics/builtins.k	195	195	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
180	semantics/builtins.k	196	196	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= evHead42(IntSeq) [function, total]
181	semantics/builtins.k	197	197	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule evHead42(iCons(42, _:IntSeq)) => true
182	semantics/builtins.k	198	198	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule evHead42(_:IntSeq)            => false [owise]
183	semantics/builtins.k	199	199	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax Bool ::= evHead47(IntSeq) [function, total]
184	semantics/builtins.k	200	200	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule evHead47(iCons(47, _:IntSeq)) => true
185	semantics/builtins.k	201	201	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule evHead47(_:IntSeq)            => false [owise]
186	semantics/builtins.k	203	203	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax OpSeq ::= tokOps(IntSeq) [function, total]
187	semantics/builtins.k	204	204	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokOps(.IntSeq)                 => .OpSeq
188	semantics/builtins.k	205	205	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
189	semantics/builtins.k	206	206	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
190	semantics/builtins.k	207	207	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
191	semantics/builtins.k	208	208	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
192	semantics/builtins.k	209	209	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
193	semantics/builtins.k	210	210	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
194	semantics/builtins.k	211	211	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
195	semantics/builtins.k	212	212	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
196	semantics/builtins.k	214	215	syntax	function,total	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
197	semantics/builtins.k	216	216	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokNds(.IntSeq)                => .IntSeq
198	semantics/builtins.k	217	217	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
199	semantics/builtins.k	218	218	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
200	semantics/builtins.k	219	220	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
201	semantics/builtins.k	221	222	rule	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
202	semantics/builtins.k	223	223	rule	owise	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
203	semantics/builtins.k	225	225	syntax	-	FIXED_SUPPLIED_BASELINE:candidate entry is regular and byte-identical to trusted reference:NOT_REACHED_BY_SUBMITTED_PROGRAM	syntax EvPair ::= evp(OpSeq, IntSeq)
