source	module	line	kind	attributes	decision	sentence
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	179	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	187	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	188	syntax	function	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= evalArith(IntSeq) [function]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	189	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	192	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	194	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= evDigit(Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	195	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	196	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= evHead42(IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	197	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule evHead42(iCons(42, _:IntSeq)) => true
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	198	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule evHead42(_:IntSeq)            => false [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	199	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= evHead47(IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	200	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule evHead47(iCons(47, _:IntSeq)) => true
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	201	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule evHead47(_:IntSeq)            => false [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	203	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax OpSeq ::= tokOps(IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	204	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokOps(.IntSeq)                 => .OpSeq
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	205	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	206	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	207	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	208	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	209	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	210	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	211	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	212	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	214	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	216	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokNds(.IntSeq)                => .IntSeq
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	217	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	218	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	219	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	221	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	223	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	225	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax EvPair ::= evp(OpSeq, IntSeq)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	226	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= firstNdE(EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	227	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	228	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule firstNdE(_:EvPair) => 0 [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	230	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Int ::= applyOpE(String, Int, Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	231	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	232	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	233	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	234	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	235	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	236	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	238	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	239	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	240	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	241	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	243	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	244	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	245	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	246	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	247	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	248	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	250	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	251	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	252	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	253	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	254	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	255	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	256	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	257	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	260	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	263	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	265	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax Bool ::= inLevelE(String, String) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	266	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	267	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	268	rule	owise	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule inLevelE(_:String, _:String) => false [owise]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	269	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	270	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	271	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	272	syntax	function,total	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	273	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	274	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	279	syntax	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"syntax KItem ::= ""#md5"""
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	280	rule	priority	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
/reference/reference-semantics/semantics/builtins.k	MPY-BUILTINS	282	rule	-	TRUSTED_FIXED_BASELINE: integrity-matched supplied semantics; not a candidate proof extension	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
