$ python3 /audit-output/evidence/k_rule_review.py
file	line	kind	status	reason	declaration
reference-semantics/semantics/builtins.k	221	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
reference-semantics/semantics/builtins.k	223	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
reference-semantics/semantics/builtins.k	225	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax EvPair ::= evp(OpSeq, IntSeq)
reference-semantics/semantics/builtins.k	226	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Int ::= firstNdE(EvPair) [function, total]
reference-semantics/semantics/builtins.k	227	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
reference-semantics/semantics/builtins.k	228	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule firstNdE(_:EvPair) => 0 [owise]
reference-semantics/semantics/builtins.k	230	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Int ::= applyOpE(String, Int, Int) [function, total]
reference-semantics/semantics/builtins.k	231	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyOpE("+",  A:Int, B:Int) => A +Int B
reference-semantics/semantics/builtins.k	232	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyOpE("-",  A:Int, B:Int) => A -Int B
reference-semantics/semantics/builtins.k	233	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyOpE("*",  A:Int, B:Int) => A *Int B
reference-semantics/semantics/builtins.k	234	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyOpE("
reference-semantics/semantics/builtins.k	235	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyOpE("**", A:Int, B:Int) => A ^Int B
reference-semantics/semantics/builtins.k	236	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
reference-semantics/semantics/builtins.k	238	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	239	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
reference-semantics/semantics/builtins.k	240	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
reference-semantics/semantics/builtins.k	241	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
reference-semantics/semantics/builtins.k	243	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
reference-semantics/semantics/builtins.k	244	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
reference-semantics/semantics/builtins.k	245	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
reference-semantics/semantics/builtins.k	246	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
reference-semantics/semantics/builtins.k	247	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
reference-semantics/semantics/builtins.k	248	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
reference-semantics/semantics/builtins.k	250	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
reference-semantics/semantics/builtins.k	251	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	252	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	253	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	254	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	255	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	256	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
reference-semantics/semantics/builtins.k	257	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON)
reference-semantics/semantics/builtins.k	260	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR))
reference-semantics/semantics/builtins.k	263	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
reference-semantics/semantics/builtins.k	265	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= inLevelE(String, String) [function, total]
reference-semantics/semantics/builtins.k	266	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "
reference-semantics/semantics/builtins.k	267	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
reference-semantics/semantics/builtins.k	268	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule inLevelE(_:String, _:String) => false [owise]
reference-semantics/semantics/builtins.k	269	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
reference-semantics/semantics/builtins.k	270	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
reference-semantics/semantics/builtins.k	271	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
reference-semantics/semantics/builtins.k	272	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
reference-semantics/semantics/builtins.k	273	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
reference-semantics/semantics/builtins.k	274	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
reference-semantics/semantics/builtins.k	279	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= "#md5"
reference-semantics/semantics/builtins.k	280	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
reference-semantics/semantics/builtins.k	282	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
reference-semantics/semantics/builtins.k	283	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Val ::= md5Obj(IntSeq)
reference-semantics/semantics/builtins.k	284	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
reference-semantics/semantics/builtins.k	285	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
reference-semantics/semantics/builtins.k	291	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
reference-semantics/semantics/builtins.k	292	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
reference-semantics/semantics/builtins.k	293	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
reference-semantics/semantics/builtins.k	294	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule isIntV(_:Int)         => true
reference-semantics/semantics/builtins.k	295	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule isIntV(_:Val)         => false [owise]
reference-semantics/semantics/builtins.k	296	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule isStrV(str(_:IntSeq)) => true
reference-semantics/semantics/builtins.k	297	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule isStrV(_:Val)         => false [owise]
reference-semantics/semantics/call.k	16	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
reference-semantics/semantics/call.k	19	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax KItem ::= #callee(Exprs)
reference-semantics/semantics/call.k	20	rule	FIXED_USED_SOUND	selected by actual program/claim; preserves Python binding, order, control, or string value	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
reference-semantics/semantics/call.k	21	rule	FIXED_USED_SOUND	selected by actual program/claim; preserves Python binding, order, control, or string value	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
reference-semantics/semantics/call.k	24	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
reference-semantics/semantics/call.k	26	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
reference-semantics/semantics/call.k	27	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
reference-semantics/semantics/call.k	28	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
reference-semantics/semantics/call.k	29	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
reference-semantics/semantics/call.k	30	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
reference-semantics/semantics/call.k	31	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
reference-semantics/semantics/call.k	32	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
reference-semantics/semantics/call.k	38	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/call.k	42	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap>
reference-semantics/semantics/call.k	47	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/call.k	52	syntax	FIXED_DECLARATION_INERT	fixed declaration not selected by submitted program terms	syntax Bool ::= isMutMethod(String) [function, total]
reference-semantics/semantics/call.k	53	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
reference-semantics/semantics/call.k	56	rule	FIXED_UNREACHABLE	constructor/operator/call shape cannot arise in either submitted proof claim	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap>
