id	file	module	lines	kind	classification	attributes	program_relevance	assessment	source
73	reference-semantics/semantics/builtins.k	MPY-BUILTINS	111-113	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
74	reference-semantics/semantics/builtins.k	MPY-BUILTINS	114-114	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax IntSeq ::= binCodes(Int) [function, total]
75	reference-semantics/semantics/builtins.k	MPY-BUILTINS	115-115	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule binCodes(0) => iCons(48, .IntSeq)
76	reference-semantics/semantics/builtins.k	MPY-BUILTINS	116-116	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
77	reference-semantics/semantics/builtins.k	MPY-BUILTINS	117-117	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
78	reference-semantics/semantics/builtins.k	MPY-BUILTINS	118-118	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule binAcc(0, ACC:IntSeq) => ACC
79	reference-semantics/semantics/builtins.k	MPY-BUILTINS	119-121	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
80	reference-semantics/semantics/builtins.k	MPY-BUILTINS	124-125	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
81	reference-semantics/semantics/builtins.k	MPY-BUILTINS	126-126	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
82	reference-semantics/semantics/builtins.k	MPY-BUILTINS	127-127	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule enumVS(.ValSeq, _:Int) => .ValSeq
83	reference-semantics/semantics/builtins.k	MPY-BUILTINS	128-129	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
84	reference-semantics/semantics/builtins.k	MPY-BUILTINS	132-133	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
85	reference-semantics/semantics/builtins.k	MPY-BUILTINS	134-134	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
86	reference-semantics/semantics/builtins.k	MPY-BUILTINS	135-135	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule mapStrVS(.ValSeq) => .ValSeq
87	reference-semantics/semantics/builtins.k	MPY-BUILTINS	136-136	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
88	reference-semantics/semantics/builtins.k	MPY-BUILTINS	137-137	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
89	reference-semantics/semantics/builtins.k	MPY-BUILTINS	140-140	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""int"", I:Int, .Vals) => I"
90	reference-semantics/semantics/builtins.k	MPY-BUILTINS	143-143	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
91	reference-semantics/semantics/builtins.k	MPY-BUILTINS	144-145	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"
92	reference-semantics/semantics/builtins.k	MPY-BUILTINS	148-148	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"
93	reference-semantics/semantics/builtins.k	MPY-BUILTINS	149-149	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"
94	reference-semantics/semantics/builtins.k	MPY-BUILTINS	152-153	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"
95	reference-semantics/semantics/builtins.k	MPY-BUILTINS	156-157	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
96	reference-semantics/semantics/builtins.k	MPY-BUILTINS	158-158	syntax	syntax:function,total	function;total	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
97	reference-semantics/semantics/builtins.k	MPY-BUILTINS	159-159	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule intDigAcc(.IntSeq, ACC:Int) => ACC
98	reference-semantics/semantics/builtins.k	MPY-BUILTINS	160-160	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
99	reference-semantics/semantics/builtins.k	MPY-BUILTINS	163-163	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
100	reference-semantics/semantics/builtins.k	MPY-BUILTINS	164-164	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)"
101	reference-semantics/semantics/builtins.k	MPY-BUILTINS	167-168	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
102	reference-semantics/semantics/builtins.k	MPY-BUILTINS	169-169	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>
103	reference-semantics/semantics/builtins.k	MPY-BUILTINS	170-170	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
104	reference-semantics/semantics/builtins.k	MPY-BUILTINS	171-172	rule	ordinary-semantic-rule	-	unused-by-program	UNUSED_FIXED_SEMANTICS: inspected as a supplied declaration/rule; it is not reachable from the submitted AST, is not a simplification rule, and contains no task-specific conclusion. No false conclusion witness or proof dependency was identified.	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
