file	start_line	end_line	kind	source_class	attributes	has_function	has_functional	has_total	has_no_evaluators	has_priority	has_simplification	has_owise	text
/reference/reference-semantics/semantics/builtins.k	210	210	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
/reference/reference-semantics/semantics/builtins.k	211	211	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	212	213	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	214	215	syntax	trusted-fixed-semantics	function,total,function,total	True	False	True	False	False	False	False	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	216	216	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule tokNds(.IntSeq) => .IntSeq
/reference/reference-semantics/semantics/builtins.k	217	217	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
/reference/reference-semantics/semantics/builtins.k	218	218	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	219	220	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
/reference/reference-semantics/semantics/builtins.k	221	222	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	223	224	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
/reference/reference-semantics/semantics/builtins.k	225	225	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax EvPair ::= evp(OpSeq, IntSeq)
/reference/reference-semantics/semantics/builtins.k	226	226	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= firstNdE(EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	227	227	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
/reference/reference-semantics/semantics/builtins.k	228	229	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule firstNdE(_:EvPair) => 0 [owise]
/reference/reference-semantics/semantics/builtins.k	230	230	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Int ::= applyOpE(String, Int, Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	231	231	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"
/reference/reference-semantics/semantics/builtins.k	232	232	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"
/reference/reference-semantics/semantics/builtins.k	233	233	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"
/reference/reference-semantics/semantics/builtins.k	234	234	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
/reference/reference-semantics/semantics/builtins.k	235	235	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
/reference/reference-semantics/semantics/builtins.k	236	237	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
/reference/reference-semantics/semantics/builtins.k	238	238	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	239	239	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
/reference/reference-semantics/semantics/builtins.k	240	240	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
/reference/reference-semantics/semantics/builtins.k	241	242	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
/reference/reference-semantics/semantics/builtins.k	243	243	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
/reference/reference-semantics/semantics/builtins.k	244	244	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	245	245	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
/reference/reference-semantics/semantics/builtins.k	246	246	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
/reference/reference-semantics/semantics/builtins.k	247	247	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	248	249	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
/reference/reference-semantics/semantics/builtins.k	250	250	syntax	trusted-fixed-semantics	function,total,function,total	True	False	True	False	False	False	False	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	251	251	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
/reference/reference-semantics/semantics/builtins.k	252	252	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	253	253	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
/reference/reference-semantics/semantics/builtins.k	254	254	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	255	255	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	256	256	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
/reference/reference-semantics/semantics/builtins.k	257	259	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
/reference/reference-semantics/semantics/builtins.k	260	262	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
/reference/reference-semantics/semantics/builtins.k	263	264	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
/reference/reference-semantics/semantics/builtins.k	265	265	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax Bool ::= inLevelE(String, String) [function, total]
/reference/reference-semantics/semantics/builtins.k	266	266	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
/reference/reference-semantics/semantics/builtins.k	267	267	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
/reference/reference-semantics/semantics/builtins.k	268	268	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule inLevelE(_:String, _:String) => false [owise]
/reference/reference-semantics/semantics/builtins.k	269	269	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
/reference/reference-semantics/semantics/builtins.k	270	270	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
/reference/reference-semantics/semantics/builtins.k	271	271	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
/reference/reference-semantics/semantics/builtins.k	272	272	syntax	trusted-fixed-semantics	function,total	True	False	True	False	False	False	False	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	273	273	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	274	278	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
/reference/reference-semantics/semantics/builtins.k	279	279	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax KItem ::= ""#md5"""
/reference/reference-semantics/semantics/builtins.k	280	281	rule	trusted-fixed-semantics	priority(40)	False	False	False	False	True	False	False	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
/reference/reference-semantics/semantics/builtins.k	282	282	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
/reference/reference-semantics/semantics/builtins.k	283	283	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax Val ::= md5Obj(IntSeq)
/reference/reference-semantics/semantics/builtins.k	284	284	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"
/reference/reference-semantics/semantics/builtins.k	285	290	syntax	trusted-fixed-semantics	function,total,symbol(md5hexCodes),no-evaluators	True	False	True	True	False	False	False	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
/reference/reference-semantics/semantics/builtins.k	291	291	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"
/reference/reference-semantics/semantics/builtins.k	292	292	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"
/reference/reference-semantics/semantics/builtins.k	293	293	syntax	trusted-fixed-semantics	function,function	True	False	False	False	False	False	False	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
/reference/reference-semantics/semantics/builtins.k	294	294	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule isIntV(_:Int) => true
/reference/reference-semantics/semantics/builtins.k	295	295	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule isIntV(_:Val) => false [owise]
/reference/reference-semantics/semantics/builtins.k	296	296	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule isStrV(str(_:IntSeq)) => true
/reference/reference-semantics/semantics/builtins.k	297	297	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule isStrV(_:Val) => false [owise]
/reference/reference-semantics/semantics/call.k	16	18	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
/reference/reference-semantics/semantics/call.k	19	19	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #callee(Exprs)
/reference/reference-semantics/semantics/call.k	20	20	rule	trusted-fixed-semantics	owise	False	False	False	False	False	False	True	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
/reference/reference-semantics/semantics/call.k	21	23	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k> // ==== dispatch on the callee value ========================================
/reference/reference-semantics/semantics/call.k	24	25	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
/reference/reference-semantics/semantics/call.k	26	26	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""sum"")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>"
/reference/reference-semantics/semantics/call.k	27	27	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule <k> #applyK(toCall(builtinV(""all"")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>"
