id	file	line	kind	flags	target_dependency	review	declaration
127	reference-semantics/semantics/builtins.k	218	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
128	reference-semantics/semantics/builtins.k	221	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"
129	reference-semantics/semantics/builtins.k	222	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"
130	reference-semantics/semantics/builtins.k	223	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"
131	reference-semantics/semantics/builtins.k	231	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
132	reference-semantics/semantics/builtins.k	232	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= evalArith(IntSeq) [function]
133	reference-semantics/semantics/builtins.k	233	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
134	reference-semantics/semantics/builtins.k	236	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
135	reference-semantics/semantics/builtins.k	238	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= evDigit(Int) [function, total]
136	reference-semantics/semantics/builtins.k	239	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
137	reference-semantics/semantics/builtins.k	240	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= evHead42(IntSeq) [function, total]
138	reference-semantics/semantics/builtins.k	241	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule evHead42(iCons(42, _:IntSeq)) => true
139	reference-semantics/semantics/builtins.k	242	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule evHead42(_:IntSeq)            => false [owise]
140	reference-semantics/semantics/builtins.k	243	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= evHead47(IntSeq) [function, total]
141	reference-semantics/semantics/builtins.k	244	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule evHead47(iCons(47, _:IntSeq)) => true
142	reference-semantics/semantics/builtins.k	245	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule evHead47(_:IntSeq)            => false [owise]
143	reference-semantics/semantics/builtins.k	247	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax OpSeq ::= tokOps(IntSeq) [function, total]
144	reference-semantics/semantics/builtins.k	248	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokOps(.IntSeq)                 => .OpSeq
145	reference-semantics/semantics/builtins.k	249	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
146	reference-semantics/semantics/builtins.k	250	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
147	reference-semantics/semantics/builtins.k	251	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
148	reference-semantics/semantics/builtins.k	252	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
149	reference-semantics/semantics/builtins.k	253	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
150	reference-semantics/semantics/builtins.k	254	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
151	reference-semantics/semantics/builtins.k	255	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
152	reference-semantics/semantics/builtins.k	256	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
153	reference-semantics/semantics/builtins.k	258	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
154	reference-semantics/semantics/builtins.k	260	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokNds(.IntSeq)                => .IntSeq
155	reference-semantics/semantics/builtins.k	261	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
156	reference-semantics/semantics/builtins.k	262	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
157	reference-semantics/semantics/builtins.k	263	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
158	reference-semantics/semantics/builtins.k	265	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
159	reference-semantics/semantics/builtins.k	267	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
160	reference-semantics/semantics/builtins.k	269	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax EvPair ::= evp(OpSeq, IntSeq)
161	reference-semantics/semantics/builtins.k	270	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= firstNdE(EvPair) [function, total]
162	reference-semantics/semantics/builtins.k	271	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
163	reference-semantics/semantics/builtins.k	272	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule firstNdE(_:EvPair) => 0 [owise]
164	reference-semantics/semantics/builtins.k	274	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Int ::= applyOpE(String, Int, Int) [function, total]
165	reference-semantics/semantics/builtins.k	275	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
166	reference-semantics/semantics/builtins.k	276	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
167	reference-semantics/semantics/builtins.k	277	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
168	reference-semantics/semantics/builtins.k	278	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
169	reference-semantics/semantics/builtins.k	279	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
170	reference-semantics/semantics/builtins.k	280	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
171	reference-semantics/semantics/builtins.k	282	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
172	reference-semantics/semantics/builtins.k	283	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
173	reference-semantics/semantics/builtins.k	284	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
174	reference-semantics/semantics/builtins.k	285	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
175	reference-semantics/semantics/builtins.k	287	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
176	reference-semantics/semantics/builtins.k	288	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
177	reference-semantics/semantics/builtins.k	289	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
178	reference-semantics/semantics/builtins.k	290	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
179	reference-semantics/semantics/builtins.k	291	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
180	reference-semantics/semantics/builtins.k	292	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
181	reference-semantics/semantics/builtins.k	294	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
182	reference-semantics/semantics/builtins.k	295	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
183	reference-semantics/semantics/builtins.k	296	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
184	reference-semantics/semantics/builtins.k	297	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
185	reference-semantics/semantics/builtins.k	298	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
186	reference-semantics/semantics/builtins.k	299	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
187	reference-semantics/semantics/builtins.k	300	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
188	reference-semantics/semantics/builtins.k	301	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
189	reference-semantics/semantics/builtins.k	304	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
190	reference-semantics/semantics/builtins.k	307	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
191	reference-semantics/semantics/builtins.k	309	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= inLevelE(String, String) [function, total]
192	reference-semantics/semantics/builtins.k	310	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
193	reference-semantics/semantics/builtins.k	311	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
194	reference-semantics/semantics/builtins.k	312	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule inLevelE(_:String, _:String) => false [owise]
195	reference-semantics/semantics/builtins.k	313	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
196	reference-semantics/semantics/builtins.k	314	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
197	reference-semantics/semantics/builtins.k	315	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
198	reference-semantics/semantics/builtins.k	316	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
199	reference-semantics/semantics/builtins.k	317	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
200	reference-semantics/semantics/builtins.k	318	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
201	reference-semantics/semantics/builtins.k	323	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"syntax KItem ::= ""#md5"""
202	reference-semantics/semantics/builtins.k	324	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
203	reference-semantics/semantics/builtins.k	326	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
204	reference-semantics/semantics/builtins.k	327	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Val ::= md5Obj(IntSeq)
205	reference-semantics/semantics/builtins.k	328	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"
206	reference-semantics/semantics/builtins.k	329	syntax	function,total,opaque/no-evaluators,symbol	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
207	reference-semantics/semantics/builtins.k	335	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"
208	reference-semantics/semantics/builtins.k	336	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"
209	reference-semantics/semantics/builtins.k	337	syntax	function	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
210	reference-semantics/semantics/builtins.k	338	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule isIntV(_:Int)         => true
211	reference-semantics/semantics/builtins.k	340	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule isIntV(_:Bool)        => true
212	reference-semantics/semantics/builtins.k	341	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule isIntV(_:Val)         => false [owise]
213	reference-semantics/semantics/builtins.k	342	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule isStrV(str(_:IntSeq)) => true
214	reference-semantics/semantics/builtins.k	343	equational-rule	owise	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule isStrV(_:Val)         => false [owise]
215	reference-semantics/semantics/call.k	16	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
216	reference-semantics/semantics/call.k	19	syntax	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	syntax KItem ::= #callee(Exprs)
217	reference-semantics/semantics/call.k	20	operational-rule	owise	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
218	reference-semantics/semantics/call.k	21	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
219	reference-semantics/semantics/call.k	24	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
220	reference-semantics/semantics/call.k	26	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(builtinV(""sum"")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>"
221	reference-semantics/semantics/call.k	27	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(builtinV(""all"")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>"
222	reference-semantics/semantics/call.k	28	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(builtinV(""any"")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>"
223	reference-semantics/semantics/call.k	29	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(builtinV(""max"")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>"
224	reference-semantics/semantics/call.k	30	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(builtinV(""min"")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>"
225	reference-semantics/semantics/call.k	31	operational-rule	owise	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
226	reference-semantics/semantics/call.k	32	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k>
227	reference-semantics/semantics/call.k	38	operational-rule	priority	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
228	reference-semantics/semantics/call.k	42	operational-rule	priority	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
229	reference-semantics/semantics/call.k	47	operational-rule	priority	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
230	reference-semantics/semantics/call.k	52	syntax	function,total	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax Bool ::= isMutMethod(String) [function, total]
231	reference-semantics/semantics/call.k	53	equational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule isMutMethod(M:String) => M ==String ""append"" orBool M ==String ""sort"" orBool M ==String ""extend"" orBool M ==String ""insert"" orBool M ==String ""pop"" orBool M ==String ""remove"""
232	reference-semantics/semantics/call.k	56	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)]
233	reference-semantics/semantics/call.k	63	operational-rule	priority	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
234	reference-semantics/semantics/call.k	69	operational-rule	-	YES	RELEVANT_OPERATIONAL_OR_MATHEMATICAL_RULE_REVIEWED	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
235	reference-semantics/semantics/call.k	80	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	"rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ ""$cells"" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>"
236	reference-semantics/semantics/call.k	87	syntax	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	syntax KItem ::= #allocCells(ParamNames)
237	reference-semantics/semantics/call.k	88	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #allocCells(.ParamNames) => .K ... </k>
238	reference-semantics/semantics/call.k	89	operational-rule	-	NO	FIXED_SEMANTICS_UNUSED_BY_TARGET	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
