file	line	module	kind	classification	audit_disposition	block_sha256_16	normalized_declaration
reference-semantics/semantics/builtins.k	200	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	033161d920d9b055	rule evHead47(iCons(47, _:IntSeq)) => true
reference-semantics/semantics/builtins.k	201	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4e36087231cb2e27	rule evHead47(_:IntSeq) => false [owise]
reference-semantics/semantics/builtins.k	203	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	cf93c0de17f07ba9	syntax OpSeq ::= tokOps(IntSeq) [function, total]
reference-semantics/semantics/builtins.k	204	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	f514d92d8f6d8e60	rule tokOps(.IntSeq) => .OpSeq
reference-semantics/semantics/builtins.k	205	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	26c06d74b9cd5998	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
reference-semantics/semantics/builtins.k	206	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3f205cb1306c55d4	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
reference-semantics/semantics/builtins.k	207	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d5e60810e2f4ade8	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
reference-semantics/semantics/builtins.k	208	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	45186f91293e9b6a	rule tokOps(iCons(42, R:IntSeq)) => oCons("*", tokOps(R)) requires notBool evHead42(R)
reference-semantics/semantics/builtins.k	209	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	afbadca2b4a477d9	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
reference-semantics/semantics/builtins.k	210	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b0e2999c6c1db761	rule tokOps(iCons(47, R:IntSeq)) => oCons("/", tokOps(R)) requires notBool evHead47(R)
reference-semantics/semantics/builtins.k	211	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2cce22ac86c50404	rule tokOps(iCons(43, R:IntSeq)) => oCons("+", tokOps(R))
reference-semantics/semantics/builtins.k	212	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b23c35e837e9928e	rule tokOps(iCons(45, R:IntSeq)) => oCons("-", tokOps(R))
reference-semantics/semantics/builtins.k	214	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	635d0cbcf82b1892	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	216	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b15dd30804728576	rule tokNds(.IntSeq) => .IntSeq
reference-semantics/semantics/builtins.k	217	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	6c85cdb101217e82	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
reference-semantics/semantics/builtins.k	218	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e6ed4069a43e29f4	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
reference-semantics/semantics/builtins.k	219	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	45c5811e782f7c54	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
reference-semantics/semantics/builtins.k	221	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	406d715a7d75b081	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
reference-semantics/semantics/builtins.k	223	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4003af3ac6cb77da	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
reference-semantics/semantics/builtins.k	225	MPY-BUILTINS	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	5c04db6ba3742367	syntax EvPair ::= evp(OpSeq, IntSeq)
reference-semantics/semantics/builtins.k	226	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	2fbc84524b709176	syntax Int ::= firstNdE(EvPair) [function, total]
reference-semantics/semantics/builtins.k	227	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5a1ff4150af2c8b9	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
reference-semantics/semantics/builtins.k	228	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	ca6af26ddb6e6c5a	rule firstNdE(_:EvPair) => 0 [owise]
reference-semantics/semantics/builtins.k	230	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	fdbeec4cda4bf40d	syntax Int ::= applyOpE(String, Int, Int) [function, total]
reference-semantics/semantics/builtins.k	231	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	368c7a4b7f380fd8	rule applyOpE("+", A:Int, B:Int) => A +Int B
reference-semantics/semantics/builtins.k	232	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c6a0d6cb5170ad0b	rule applyOpE("-", A:Int, B:Int) => A -Int B
reference-semantics/semantics/builtins.k	233	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a744ef59e89e2d58	rule applyOpE("*", A:Int, B:Int) => A *Int B
reference-semantics/semantics/builtins.k	234	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b5d751bda2c5f9aa	rule applyOpE("//", A:Int, B:Int) => A divInt B
reference-semantics/semantics/builtins.k	235	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	9ac6cb8830c7fca7	rule applyOpE("**", A:Int, B:Int) => A ^Int B
reference-semantics/semantics/builtins.k	236	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	4dd1375a4b16da34	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
reference-semantics/semantics/builtins.k	238	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	1d197e3e91317748	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	239	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	be78aa7654a98016	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
reference-semantics/semantics/builtins.k	240	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	036cd6f93f39f69f	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
reference-semantics/semantics/builtins.k	241	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	b009da4f6cf1b5cc	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
reference-semantics/semantics/builtins.k	243	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	95e4a560ef77bcd6	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
reference-semantics/semantics/builtins.k	244	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	070d894760d6e242	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
reference-semantics/semantics/builtins.k	245	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2de4a62e9ba8bb6a	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
reference-semantics/semantics/builtins.k	246	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5ab1f0ee1d4d3493	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
reference-semantics/semantics/builtins.k	247	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	fe3d2117af5174b1	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
reference-semantics/semantics/builtins.k	248	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	8cac73bc7529901d	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
reference-semantics/semantics/builtins.k	250	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	48b5deb92792e9d7	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
reference-semantics/semantics/builtins.k	251	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	dea2aac2b8649566	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	252	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d4d39372b9e2904a	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	253	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	85b48c0525db4ab7	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
reference-semantics/semantics/builtins.k	254	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	cb0ce86e5850ccb8	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
reference-semantics/semantics/builtins.k	255	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	cd20c988b8a87bba	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	256	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d45e660a880f6302	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
reference-semantics/semantics/builtins.k	257	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	1ac223a82db80caf	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
reference-semantics/semantics/builtins.k	260	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	fb500b58f0c894e6	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
reference-semantics/semantics/builtins.k	263	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a31524ca72676fb5	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
reference-semantics/semantics/builtins.k	265	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	c63f7ad54b63c7a4	syntax Bool ::= inLevelE(String, String) [function, total]
reference-semantics/semantics/builtins.k	266	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	5542245d98f9f8cb	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
reference-semantics/semantics/builtins.k	267	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	a265006b3121361b	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
reference-semantics/semantics/builtins.k	268	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	be9330347ed8eb92	rule inLevelE(_:String, _:String) => false [owise]
reference-semantics/semantics/builtins.k	269	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	8d916ed074bea107	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
reference-semantics/semantics/builtins.k	270	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	ae642ffabce9f9cf	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
reference-semantics/semantics/builtins.k	271	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	73b179644da48d30	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
reference-semantics/semantics/builtins.k	272	MPY-BUILTINS	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	185ebd52cd89f601	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
reference-semantics/semantics/builtins.k	273	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3de6821c7af037f3	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
reference-semantics/semantics/builtins.k	274	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	853e11bc042e6ebe	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
reference-semantics/semantics/builtins.k	279	MPY-BUILTINS	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	6042c0ea0d763572	syntax KItem ::= "#md5"
reference-semantics/semantics/builtins.k	280	MPY-BUILTINS	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	b590edf6c38c2e6c	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
reference-semantics/semantics/builtins.k	282	MPY-BUILTINS	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	6ac71d6bbf7e7f75	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
reference-semantics/semantics/builtins.k	283	MPY-BUILTINS	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	9b9431246d8becea	syntax Val ::= md5Obj(IntSeq)
reference-semantics/semantics/builtins.k	284	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	0bce3debdb1b1c24	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
reference-semantics/semantics/builtins.k	285	MPY-BUILTINS	syntax	syntax:function,total,no-evaluators,symbol	FIXED_SUPPLIED_SEMANTICS	975f98444714670f	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
reference-semantics/semantics/builtins.k	291	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2ba833557cf53d21	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
reference-semantics/semantics/builtins.k	292	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	bf5561a2aab56f66	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
reference-semantics/semantics/builtins.k	293	MPY-BUILTINS	syntax	syntax:function	FIXED_SUPPLIED_SEMANTICS	99f15cd24ca9461c	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
reference-semantics/semantics/builtins.k	294	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	c91f54f9c270bb01	rule isIntV(_:Int) => true
reference-semantics/semantics/builtins.k	295	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	77e3d8261af894bf	rule isIntV(_:Val) => false [owise]
reference-semantics/semantics/builtins.k	296	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	31cd47a2659a9a66	rule isStrV(str(_:IntSeq)) => true
reference-semantics/semantics/builtins.k	297	MPY-BUILTINS	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	3804e3f189bdee92	rule isStrV(_:Val) => false [owise]
reference-semantics/semantics/call.k	16	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	fcc2678f3e56cfbe	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
reference-semantics/semantics/call.k	19	MPY-CALL	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	f166aadb7e70267d	syntax KItem ::= #callee(Exprs)
reference-semantics/semantics/call.k	20	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	52db497eb3eacf57	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
reference-semantics/semantics/call.k	21	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	8d55481d9f9d6c21	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
reference-semantics/semantics/call.k	24	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	750b229f580a7c66	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
reference-semantics/semantics/call.k	26	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	1095503bb36722e4	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
reference-semantics/semantics/call.k	27	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	fc5ade210ed09a98	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>
reference-semantics/semantics/call.k	28	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	0ebe2a3e7c133371	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>
reference-semantics/semantics/call.k	29	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	1970448220782168	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ) ... </k>
reference-semantics/semantics/call.k	30	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	f1faea5df680cdb2	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ) ... </k>
reference-semantics/semantics/call.k	31	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	a1f8fc59300316a9	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
reference-semantics/semantics/call.k	32	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	1aa46f6e29bff4dc	rule <k> #applyK(toCall(typeV(T:String)), ACC:Vals) => applyBuiltin(T, ACC) ... </k>
reference-semantics/semantics/call.k	38	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	9d65e32ef1f7a99b	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/call.k	42	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	abc7c6fabc488a55	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
reference-semantics/semantics/call.k	47	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	b74ca48d3ca3325f	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/call.k	52	MPY-CALL	syntax	syntax:function,total	FIXED_SUPPLIED_SEMANTICS	b09f89518d3b2b7f	syntax Bool ::= isMutMethod(String) [function, total]
reference-semantics/semantics/call.k	53	MPY-CALL	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	8588f08d1b2ed833	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
reference-semantics/semantics/call.k	56	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	10e44319e0fb2071	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)]
reference-semantics/semantics/call.k	63	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	1885ecdcc62dc05b	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
reference-semantics/semantics/call.k	69	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	ec3ffdf2d12203a7	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
reference-semantics/semantics/call.k	80	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	332fed788642e8ac	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env> CALLERL:Int => NEWL </env> <scopes> STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack> .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
reference-semantics/semantics/call.k	87	MPY-CALL	syntax	syntax	FIXED_SUPPLIED_SEMANTICS	e6caec0e698dbb9e	syntax KItem ::= #allocCells(ParamNames)
reference-semantics/semantics/call.k	88	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	2a957c1d6ee6854a	rule <k> #allocCells(.ParamNames) => .K ... </k>
reference-semantics/semantics/call.k	89	MPY-CALL	rule	operational-rule	FIXED_SUPPLIED_SEMANTICS	fac8259496fc577a	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap> H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
reference-semantics/semantics/comprehension.k	11	MPY-COMPREHENSION	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	d9ced0c5fd52d14a	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
reference-semantics/semantics/comprehension.k	12	MPY-COMPREHENSION	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	705f7d1ad181c5b2	rule GenExp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
reference-semantics/semantics/comprehension.k	14	MPY-COMPREHENSION	syntax	syntax:macro	FIXED_SUPPLIED_SEMANTICS	2072a041e1845827	syntax Stmts ::= compBody(CompFors, Expr) [macro]
reference-semantics/semantics/comprehension.k	15	MPY-COMPREHENSION	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	2c6c9270a21330f7	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
reference-semantics/semantics/comprehension.k	18	MPY-COMPREHENSION	syntax	syntax:macro-rec,macro	FIXED_SUPPLIED_SEMANTICS	341eb0df70009c82	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
reference-semantics/semantics/comprehension.k	19	MPY-COMPREHENSION	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	e4cbb6c526d4356b	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
reference-semantics/semantics/comprehension.k	21	MPY-COMPREHENSION	rule	equational-rule	FIXED_SUPPLIED_SEMANTICS	284ed568b118294b	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
reference-semantics/semantics/comprehension.k	24	MPY-COMPREHENSION	syntax	syntax:macro	FIXED_SUPPLIED_SEMANTICS	7a75804858f8c520	syntax Expr ::= compGuard(Exprs) [macro]
