file	ordinal	start_line	end_line	kind	semantic_class	attributes	function	functional	total	symbol	no-evaluators	priority	simplification	concrete	owise	macro	strict	seqstrict	source_sha256	source	review_disposition	review_rationale	false_conclusion_witness
reference-semantics/semantics/builtins.k	40	82	84	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	d7ebbd5d55acbc0526612c3f05880a37c7fb12f7817ef1850ab9faaf9bf3ad47	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int)\n        => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k>\n       requires isInt(V)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	41	86	86	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	c45d005523921898334589ada23af90adee811ef183c484eec7cf19a5b6bab62	"  syntax KItem ::= #minAcc0(Iterable) | ""#minCont0"" | #minAcc(Iterable, Int) | #minCont(Int)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	42	87	87	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	5d13a7b7e626015f51eb98917cf65b1d2975e8761596fb5d934206b0a052aca9	  rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	43	88	89	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	90c849dc84ec8a4f7696b17d651adb3ced5083c695da590d4f52042454f951c6	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k>\n       requires isInt(V)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	44	90	90	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	52739194efe4a673a8534f25df2063677595695c6655c8f7931b0449d3135c36	  rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	45	91	91	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	1917bcb42dd6fbfae69e51e10d208dd85fb49ad35ed729da48feb22c3f8664bd	  rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	46	92	94	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	7ff23bebf03977d48b00522cc9762f0322f57c6bdda36a70b61d06437403124e	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int)\n        => #minAcc(R, minInt(M, {V}:>Int)) ... </k>\n       requires isInt(V)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	47	97	97	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	eadae0c5f6e867d8f679143206676f28ee1b283e6546fb6c64c5fa14820e9ad8	  syntax Int ::= maxVals(Int, Vals) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	48	98	98	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c2058b9902f179875719e8eb7bd7132d97039afa659c87841fdd706539f23869	"  rule applyBuiltin(""max"", I:Int, REST:Vals) => maxVals(I, REST)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	49	99	99	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	351480ffaea4957629a3f482ce0a6c598f4a06381eed63998ca3a4630f5e2eb5	  rule maxVals(M:Int, .Vals)           => M	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	50	100	100	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c25e8cec2ea6bb79ab3fe1b8cfa54e46236e1b39c1a6672791b6d0d57682f386	  rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	51	102	102	syntax	syntax-declaration	function	True	False	False	False	False	False	False	False	False	False	False	False	7fcf5ef4cda590aa6f4d7261b60269b2b4efa20f12b892978f1cea7a86243a64	  syntax Int ::= minVals(Int, Vals) [function]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	52	103	103	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	43600e28101adaa338e2ed99bab41f388ea3f4c54695fd1bd95f50f68c28ce79	"  rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	53	104	104	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c96176c7a47e5021a8cfbad6eff16ff1cefa62ff64310cc638589f4750a2b276	  rule minVals(M:Int, .Vals)           => M	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	54	105	105	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	5ab0185ff0b6dcb9ff5aef4557de3497b550edae095eafaa8febfead4d914d63	  rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	55	108	109	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	7e44fd669257d5cc60c53397ad73e6b51a7a323a6ce99619ddc183733de58492	"  rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N))))\n       requires N >=Int 0"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	56	111	113	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2161e89cba312f597a747bbf7832b5201b11cee9d358922959386ed706b08925	"  rule applyBuiltin(""bin"", N:Int, .Vals)\n    => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N)))))\n       requires N <Int 0"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	57	114	114	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	944061b97dda0effa2876c557a050d28cafca7b2d078584d46e987d80f54757a	  syntax IntSeq ::= binCodes(Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	58	115	115	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	fe36cd4c447d93b79c5bfc65abae08c53db13bbf5acea67c9c4eee3190fde8f2	  rule binCodes(0) => iCons(48, .IntSeq)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	59	116	116	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	695c9c0e1367e1ab063e12994cb2264c77df06218b1179bb234549262a87d460	  rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	60	117	117	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	54aea29f2cd3b5c5ba78a28efdb27ade7f5f91dfbd2217d5965530340523c086	  syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	61	118	118	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2f2e1baeaafac88296a71e7d13b62425d3beed24e5a507ab4308429629f0a37a	  rule binAcc(0, ACC:IntSeq) => ACC	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	62	119	121	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	0a6906b1bf981aff24d547750ce3cb380012d8ea8095cbc0c27e903ab10ec210	  rule binAcc(N:Int, ACC:IntSeq)\n    => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC))\n       requires N >Int 0	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	63	124	125	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	4b1ebead56a3693fa4c2c9cfa5ebd175cc7463fbc76707b081b507c7f3f69c3a	"  rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(enumVS(VS, 0))) ... </k>"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	64	126	126	syntax	syntax-declaration	function, total	True	False	True	False	False	False	False	False	False	False	False	False	ca1d97041fb99668922ddfb2b6c5d2b148a79013b6461dddfbc9406000efc8ca	  syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	65	127	127	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	f31b006292f903eb4b6c9bba50f48e51f3d611957535c219506b006e3b56aaf4	  rule enumVS(.ValSeq, _:Int) => .ValSeq	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/builtins.k	66	128	129	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c92bf1d71168048b7a799f0e562e8e65e82ac74cc47c9bdfe6479122663a7159	  rule enumVS(vCons(V:Val, R:ValSeq), I:Int)\n    => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
