id	source	line	kind	tags	assessment	rationale	text
104	semantics/builtins.k	171	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)))\n        => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
105	semantics/builtins.k	173	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
106	semantics/builtins.k	174	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>\n\n  // ==== range(stop) / range(start, stop) / range(start, stop, step) =========
107	semantics/builtins.k	177	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"
108	semantics/builtins.k	178	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"
109	semantics/builtins.k	179	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)\n       requires S =/=Int 0\n\n  // ==== eval(str) — arithmetic expressions (ints, + - * // **, spaces) ========\n  // Python precedence: ** right-assoc, then * //, then + -. Promoted from 160's\n  // trusted pass evaluator, now DEFINED in the reference and driven by a\n  // code-level tokenizer. Reduces on concrete strings (krun); a symbolic\n  // argument leaves the call unevaluated for problem-level folds."
110	semantics/builtins.k	187	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
111	semantics/builtins.k	188	syntax	function	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= evalArith(IntSeq) [function]
112	semantics/builtins.k	189	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule evalArith(CS:IntSeq)\n    => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
113	semantics/builtins.k	192	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
114	semantics/builtins.k	194	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= evDigit(Int) [function, total]
115	semantics/builtins.k	195	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
116	semantics/builtins.k	196	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= evHead42(IntSeq) [function, total]
117	semantics/builtins.k	197	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule evHead42(iCons(42, _:IntSeq)) => true
118	semantics/builtins.k	198	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule evHead42(_:IntSeq)            => false [owise]
119	semantics/builtins.k	199	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Bool ::= evHead47(IntSeq) [function, total]
120	semantics/builtins.k	200	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule evHead47(iCons(47, _:IntSeq)) => true
121	semantics/builtins.k	201	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule evHead47(_:IntSeq)            => false [owise]
122	semantics/builtins.k	203	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	semantics/builtins.k	204	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokOps(.IntSeq)                 => .OpSeq
124	semantics/builtins.k	205	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
125	semantics/builtins.k	206	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
126	semantics/builtins.k	207	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
127	semantics/builtins.k	208	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
128	semantics/builtins.k	209	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
129	semantics/builtins.k	210	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
130	semantics/builtins.k	211	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
131	semantics/builtins.k	212	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
132	semantics/builtins.k	214	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax IntSeq ::= tokNds(IntSeq) [function, total]\n                  | tokNdAcc(Int, IntSeq) [function, total]
133	semantics/builtins.k	216	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokNds(.IntSeq)                => .IntSeq
134	semantics/builtins.k	217	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
135	semantics/builtins.k	218	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	semantics/builtins.k	219	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)\n       requires notBool evDigit(C) andBool C =/=Int 32
137	semantics/builtins.k	221	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)\n       requires evDigit(C)
138	semantics/builtins.k	223	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	semantics/builtins.k	225	syntax		SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax EvPair ::= evp(OpSeq, IntSeq)
140	semantics/builtins.k	226	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= firstNdE(EvPair) [function, total]
141	semantics/builtins.k	227	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	semantics/builtins.k	228	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule firstNdE(_:EvPair) => 0 [owise]
143	semantics/builtins.k	230	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	semantics/builtins.k	231	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
145	semantics/builtins.k	232	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
146	semantics/builtins.k	233	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
147	semantics/builtins.k	234	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
148	semantics/builtins.k	235	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
149	semantics/builtins.k	236	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	semantics/builtins.k	238	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	semantics/builtins.k	239	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	semantics/builtins.k	240	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
153	semantics/builtins.k	241	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))\n       requires O =/=String ""**"""
154	semantics/builtins.k	243	rule	owise	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	semantics/builtins.k	244	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	semantics/builtins.k	245	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	semantics/builtins.k	246	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	semantics/builtins.k	247	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	semantics/builtins.k	248	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	semantics/builtins.k	250	syntax	function,total	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	semantics/builtins.k	251	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
162	semantics/builtins.k	252	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	semantics/builtins.k	253	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	"  rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
164	semantics/builtins.k	254	rule	ordinary	SUPPLIED_FIXED_UNUSED	outside this program/proof path; no false-conclusion witness found, but no full Python-equivalence claim is made	  rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
