id	origin	file	line	kind	attributes	review_disposition	normalized
104	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	171	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
105	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	173	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
106	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	174	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
107	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	177	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""range"", I:Int, .Vals)               => rangeObj(0, I, 1)"
108	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	178	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)"
109	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	179	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0"
110	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	187	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
111	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	188	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= evalArith(IntSeq) [function]
112	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	189	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
113	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	192	syntax		fixed supplied semantics: integrity-verified; inspect relevance	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
114	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	194	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= evDigit(Int) [function, total]
115	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	195	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
116	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	196	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= evHead42(IntSeq) [function, total]
117	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	197	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule evHead42(iCons(42, _:IntSeq)) => true
118	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	198	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule evHead42(_:IntSeq)            => false [owise]
119	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	199	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= evHead47(IntSeq) [function, total]
120	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	200	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule evHead47(iCons(47, _:IntSeq)) => true
121	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	201	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule evHead47(_:IntSeq)            => false [owise]
122	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	203	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	204	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokOps(.IntSeq)                 => .OpSeq
124	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	205	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
125	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	206	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
126	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	207	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
127	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	208	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
128	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	209	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
129	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	210	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
130	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	211	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
131	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	212	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
132	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	214	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	216	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokNds(.IntSeq)                => .IntSeq
134	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	217	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
135	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	218	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	219	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
137	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	221	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
138	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	223	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	225	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax EvPair ::= evp(OpSeq, IntSeq)
140	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	226	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= firstNdE(EvPair) [function, total]
141	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	227	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	228	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule firstNdE(_:EvPair) => 0 [owise]
143	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	230	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	231	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
145	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	232	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
146	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	233	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
147	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	234	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
148	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	235	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
149	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	236	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	238	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	239	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	240	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
153	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	241	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
154	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	243	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	244	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	245	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	246	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	247	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	248	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	250	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	251	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
162	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	252	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	253	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
164	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	254	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	255	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	256	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	257	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
168	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	260	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
169	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	263	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	265	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= inLevelE(String, String) [function, total]
171	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	266	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
172	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	267	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
173	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	268	rule	owise	fixed supplied semantics: integrity-verified; inspect relevance	rule inLevelE(_:String, _:String) => false [owise]
174	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/builtins.k	269	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
