source	start_line	end_line	keyword	class	attributes	function	total	functional	simplification	priority	opaque_symbol	used_by_solution	normalized_sha256	assessment	sentence
reference-semantics/semantics/builtins.k	80	80	rule	operational		False	False	False	False		False	False	66b9fabf71fa1c3cb5935e7c758b7835d42c078229bef95a9d00258c2be25942	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #maxAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #maxCont(M) ... </k>
reference-semantics/semantics/builtins.k	81	81	rule	operational		False	False	False	False		False	False	45675f8137ef759c03793ddbc5f29ba0c26e9b63dbb20548eff076acbe7f1e57	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterDone ~> #maxCont(M:Int) => M ... </k>
reference-semantics/semantics/builtins.k	82	85	rule	operational		False	False	False	False		False	False	fee6fab3ed0c3bb5c60e6322b9837a3f13ea7f3cf846ea670e1197e10b84ddf1	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int) => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k> requires isInt(V)
reference-semantics/semantics/builtins.k	86	86	syntax	syntax		False	False	False	False		False	False	612c7bdfd2d38320c9120a5ad0911e5880488eb2a92ab68e87ac7a0a9bdcc60d	fixed supplied-semantics item not reached by this program; no candidate extension	"syntax KItem ::= #minAcc0(Iterable) | ""#minCont0"" | #minAcc(Iterable, Int) | #minCont(Int)"
reference-semantics/semantics/builtins.k	87	87	rule	operational		False	False	False	False		False	False	eb6389d2a176f8e9c2eb65f49175e5c400253651be9a571add590da6ce3ba770	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
reference-semantics/semantics/builtins.k	88	89	rule	operational		False	False	False	False		False	False	626486127c454c5cc6f3c1fdbae17950f6a96239e28e9d72fdd6322a77112532	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k> requires isInt(V)
reference-semantics/semantics/builtins.k	90	90	rule	operational		False	False	False	False		False	False	20c0d7b936a1ae717e1b498c544d3e56d529de8b54a671c87468ea52c0180f02	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>
reference-semantics/semantics/builtins.k	91	91	rule	operational		False	False	False	False		False	False	3f472924a83dcd925a34d32704d5cb43591b3115643998243b00b590ffd0789e	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
reference-semantics/semantics/builtins.k	92	96	rule	operational		False	False	False	False		False	False	a9b5772d35f73a01689b10b279ce8d3882e8605d38e7ea60527da50c60cdf367	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int) => #minAcc(R, minInt(M, {V}:>Int)) ... </k> requires isInt(V) // ==== variadic max / min (a Vals fold) ====================================
reference-semantics/semantics/builtins.k	97	97	syntax	function-declaration	function	True	False	False	False		False	False	4282c4747876bd11b0e0b06b2e4a8b6d9a709d9fb7d61a124e4e6e221a9cf49a	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Int ::= maxVals(Int, Vals) [function]
reference-semantics/semantics/builtins.k	98	98	rule	equational		False	False	False	False		False	False	16f482b70cca4e393239fcfc21ef383ea47184220924e70160efcc4f10351c27	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""max"", I:Int, REST:Vals) => maxVals(I, REST)"
reference-semantics/semantics/builtins.k	99	99	rule	equational		False	False	False	False		False	False	d3dcf3e3dfc110b7a7e46a508da6b501013718660c4909102ecb99372daeeb5e	fixed supplied-semantics item not reached by this program; no candidate extension	rule maxVals(M:Int, .Vals) => M
reference-semantics/semantics/builtins.k	100	101	rule	equational		False	False	False	False		False	False	f1bf63869c2f8c3b4f48e5d002007a959d31bd3f9c39589cedd372e8e8c2c1fd	fixed supplied-semantics item not reached by this program; no candidate extension	rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
reference-semantics/semantics/builtins.k	102	102	syntax	function-declaration	function	True	False	False	False		False	False	8b1e9d6e3b83d5fbb06102823efcc1bd5eceebe50248a0519155605df3d8928e	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Int ::= minVals(Int, Vals) [function]
reference-semantics/semantics/builtins.k	103	103	rule	equational		False	False	False	False		False	False	92b52ecacf4f7bcc94c1774bbf2f8c46491933333083bff18d1fba94099a53f7	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"
reference-semantics/semantics/builtins.k	104	104	rule	equational		False	False	False	False		False	False	a772c1fa6c19d7e20de4bfb312290a4fec8361e25da92cf256eec367e779d438	fixed supplied-semantics item not reached by this program; no candidate extension	rule minVals(M:Int, .Vals) => M
reference-semantics/semantics/builtins.k	105	107	rule	equational		False	False	False	False		False	False	52f70ac7a1b581eb62493a23d2c267864f1307d124a0d6469886b189a3c8b64c	fixed supplied-semantics item not reached by this program; no candidate extension	"rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R) // ==== bin(n) — ""0b"" + binary digit codes (promoted from 103's defined fold) =="
reference-semantics/semantics/builtins.k	108	110	rule	equational		False	False	False	False		False	False	75cdd7f2c5ddedc5d2d0eb29d46a57ac2c7b9e730d41d0a050087d8caca1471b	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0 // negative operand: the '-' sign prefixes the magnitude's digits"
reference-semantics/semantics/builtins.k	111	113	rule	equational		False	False	False	False		False	False	edb0bd1ec983404de3c2e8d866c12554270e0f9fc01dbc7307d5ba0ff1510fb4	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
reference-semantics/semantics/builtins.k	114	114	syntax	function-declaration	function;total	True	True	False	False		False	False	c616aba4766ff2aaf0704be23847369aa1831eaf4276066d724101d505f66734	fixed supplied-semantics item not reached by this program; no candidate extension	syntax IntSeq ::= binCodes(Int) [function, total]
reference-semantics/semantics/builtins.k	115	115	rule	equational		False	False	False	False		False	False	4e15dfee6cc651ddde7fae203da6c1cac63f9526f0a298a0e12298cece607136	fixed supplied-semantics item not reached by this program; no candidate extension	rule binCodes(0) => iCons(48, .IntSeq)
reference-semantics/semantics/builtins.k	116	116	rule	equational		False	False	False	False		False	False	7e1227c3ef64530774984a9128b2c12c553bcb563b0a0b83bc5b6e1c346beaa4	fixed supplied-semantics item not reached by this program; no candidate extension	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
reference-semantics/semantics/builtins.k	117	117	syntax	function-declaration	function;total	True	True	False	False		False	False	939453dbc7b8105a40a22f0da3eb1cc17b459109ddb7ba032b38664edc20227c	fixed supplied-semantics item not reached by this program; no candidate extension	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
reference-semantics/semantics/builtins.k	118	118	rule	equational		False	False	False	False		False	False	7503c649eb67d40e57fdd7614dcfa3de4a3e4715eee89ab6ca8ce6dea1dc7de8	fixed supplied-semantics item not reached by this program; no candidate extension	rule binAcc(0, ACC:IntSeq) => ACC
reference-semantics/semantics/builtins.k	119	123	rule	equational		False	False	False	False		False	False	d28a9bf00ef6efedabbbd27281019bbbdf2db021460f0a204b04f40b766cb83b	fixed supplied-semantics item not reached by this program; no candidate extension	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0 // ==== enumerate(xs) — pairs (i, v); materialized eagerly over a list =========
reference-semantics/semantics/builtins.k	124	125	rule	operational		False	False	False	False		False	False	e69569e78ca6c9783320125b87ca20dec101ecd113e50d4ddf36a1172c8a3f10	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
reference-semantics/semantics/builtins.k	126	126	syntax	function-declaration	function;total	True	True	False	False		False	False	aeb5f1496dff1950ec1446b3259063e01a84eb972208b260c0d6f09ce9506bf5	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
reference-semantics/semantics/builtins.k	127	127	rule	equational		False	False	False	False		False	False	4833a908272d7c487063f0cfa562afde5a3451844e05cf3fe38d54ed348f1bc0	fixed supplied-semantics item not reached by this program; no candidate extension	rule enumVS(.ValSeq, _:Int) => .ValSeq
reference-semantics/semantics/builtins.k	128	131	rule	equational		False	False	False	False		False	False	b2ea4cb432ba78462fe13e0f9a767b5387422c3c466299bd74d8b8a5a22e0b2f	fixed supplied-semantics item not reached by this program; no candidate extension	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1)) // ==== map(str, xs) — eager (only the str case is in the subset) =============
reference-semantics/semantics/builtins.k	132	133	rule	operational		False	False	False	False		False	False	67a2cd9a593398acdc821b86ca3300583dcd23fa6ba78888d4175a6e18b99b8e	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
reference-semantics/semantics/builtins.k	134	134	syntax	function-declaration	function;total	True	True	False	False		False	False	0513f86f41d97840aa4c9001828f9522be7fdfe0d34a81d66b1c7cb69dd19429	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
reference-semantics/semantics/builtins.k	135	135	rule	equational		False	False	False	False		False	False	289c1f88138532f4849f1759636f258f7a27e847636d3570f4d47118be315292	fixed supplied-semantics item not reached by this program; no candidate extension	rule mapStrVS(.ValSeq) => .ValSeq
reference-semantics/semantics/builtins.k	136	136	rule	equational		False	False	False	False		False	False	74f471f298eebc641fbb40d2d7b15dd6178b5ded64b3cfb82bf8ed4d84d78288	fixed supplied-semantics item not reached by this program; no candidate extension	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
reference-semantics/semantics/builtins.k	137	139	rule	equational		False	False	False	False		False	False	7030258d8cf7eb0b23c9ca84c2c68deaebf42b8db487f79d1379e150ced33703	fixed supplied-semantics item not reached by this program; no candidate extension	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R)) // ==== int(x) identities (int(round(x)) composes through) ====================
reference-semantics/semantics/builtins.k	140	142	rule	equational		False	False	False	False		False	False	3651afde140b835e99def81437d7602b8509f36de5c7a77c48e47c1313815e67	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""int"", I:Int, .Vals) => I // ==== ord / chr ==========================================================="
reference-semantics/semantics/builtins.k	143	143	rule	equational		False	False	False	False		False	False	c4bb6edca9516337358f2cb7225d3ce0895ec4e19972031b438ad7517dc71f51	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
reference-semantics/semantics/builtins.k	144	147	rule	equational		False	False	False	False		False	False	b6c400524bf5e6a9f60636f31fc7da22920910d6dff4e7b961287707cc5c4f16	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128 // ==== str(int) / str(str) ================================================="
reference-semantics/semantics/builtins.k	148	148	rule	equational		False	False	False	False		False	False	514da827df957adc87a8c30d89c93d9a906eed57147f164b61a8a54c2c49c17f	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"
reference-semantics/semantics/builtins.k	149	151	rule	equational		False	False	False	False		False	False	b3fb91d4c51d0ffd070f7ec5db02e186ed6a92e1ee2ff829f7dd3082bdd42c0d	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS) // ==== int(str) — a single digit char ('0'..'9', code 48..57) to its value ====="
reference-semantics/semantics/builtins.k	152	155	rule	equational		False	False	False	False		False	False	2c3c6d6b9c04bbf513f37e51d487664fbabff95862149a1a8bf28c383a280019	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57 // ==== int(str) — a multi-digit non-negative numeral (Horner fold; the single-char rule covers len 1)"
reference-semantics/semantics/builtins.k	156	157	rule	equational		False	False	False	False		False	False	4c392478d60ededfeaea2f2717127374ee4de6f5a2cee983a551b6a261a62936	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
reference-semantics/semantics/builtins.k	158	158	syntax	function-declaration	function;total	True	True	False	False		False	False	5400597dd0d27beb9fb8b90889ee5e284a9ef3f9ae1719cc1cdcf297cc5222df	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
reference-semantics/semantics/builtins.k	159	159	rule	equational		False	False	False	False		False	False	cef2f51a1185af0e38fce7f93e28a99eb22f0be9c4ef005088f534a14a65a1f0	fixed supplied-semantics item not reached by this program; no candidate extension	rule intDigAcc(.IntSeq, ACC:Int) => ACC
