Script started on 2026-07-26 14:55:10-05:00 [<not executed on terminal>]
id	file	lines	kind	attributes	impact	decision	declaration_or_rule
K538	semantics/float.k	223-223	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED	OPAQUE_FIXED_PRIMITIVE_UNUSED	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
K539	semantics/float.k	224-226	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
K540	semantics/float.k	227-227	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
K541	semantics/float.k	228-229	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
K542	semantics/float.k	230-230	syntax	function,total,symbol,no-evaluators	FIXED_UNUSED	OPAQUE_FIXED_PRIMITIVE_UNUSED	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
K543	semantics/float.k	231-231	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
K544	semantics/float.k	232-232	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= "#mathSqrt"
K545	semantics/float.k	233-233	rule	priority	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
K546	semantics/float.k	234-234	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
K547	semantics/float.k	235-242	rule	priority,concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
K548	semantics/float.k	243-243	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
K549	semantics/float.k	244-244	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
K550	semantics/float.k	245-245	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
K551	semantics/float.k	246-246	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
K552	semantics/float.k	247-247	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
K553	semantics/float.k	250-250	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
K554	semantics/float.k	251-251	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
K555	semantics/float.k	252-252	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
K556	semantics/float.k	253-253	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
K557	semantics/float.k	254-254	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
K558	semantics/float.k	261-261	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
K559	semantics/float.k	262-263	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
K560	semantics/float.k	265-265	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
K561	semantics/float.k	266-266	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
K562	semantics/float.k	267-268	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
K563	semantics/float.k	270-271	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
K564	semantics/functions.k	8-13	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall" // ==== def / anonymous closure =============================================
K565	semantics/functions.k	14-17	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
K566	semantics/functions.k	18-18	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Expr ::= closureExpr(ParamNames, Stmts)
K567	semantics/functions.k	19-26	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
K568	semantics/functions.k	27-30	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
K569	semantics/functions.k	31-32	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
K570	semantics/functions.k	33-35	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
K571	semantics/functions.k	36-40	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K572	semantics/functions.k	42-46	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
K573	semantics/functions.k	47-49	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
K574	semantics/functions.k	50-52	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
K575	semantics/functions.k	53-57	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K576	semantics/functions.k	59-62	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
K577	semantics/functions.k	63-63	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
K578	semantics/functions.k	64-67	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
K579	semantics/functions.k	68-71	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
K580	semantics/functions.k	78-79	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
K581	semantics/functions.k	80-84	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
K582	semantics/functions.k	85-90	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
K583	semantics/int.k	7-8	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyUn("-", I:Int) => 0 -Int I
K584	semantics/int.k	9-10	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))
K585	semantics/int.k	11-11	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
K586	semantics/int.k	12-12	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
K587	semantics/int.k	13-13	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
K588	semantics/int.k	14-14	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
K589	semantics/int.k	15-15	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
K590	semantics/int.k	16-16	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
K591	semantics/int.k	17-18	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
K592	semantics/int.k	19-19	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= pyMod(Int, Int) [function]
K593	semantics/int.k	20-21	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
K594	semantics/int.k	22-22	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
K595	semantics/int.k	23-23	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
K596	semantics/int.k	24-24	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
K597	semantics/int.k	25-25	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
K598	semantics/int.k	26-26	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
K599	semantics/int.k	27-27	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
K600	semantics/iter.k	8-8	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
K601	semantics/list.k	9-9	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
K602	semantics/list.k	10-12	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
K603	semantics/list.k	13-13	syntax	-	FIXED_USED	SOUND_ON_TARGET_PATH	syntax ApplyK ::= "toList"
K604	semantics/list.k	14-14	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
K605	semantics/list.k	15-17	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
K606	semantics/list.k	18-18	syntax	function,total	FIXED_USED	SOUND_ON_TARGET_PATH	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
K607	semantics/list.k	19-19	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule valSeqConcat(.ValSeq, T:ValSeq) => T
K608	semantics/list.k	20-23	rule	priority	FIXED_USED	SOUND_ON_TARGET_PATH	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
K609	semantics/list.k	24-26	rule	priority	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
K610	semantics/list.k	27-27	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
K611	semantics/list.k	28-32	rule	concrete	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
K612	semantics/list.k	33-33	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= hasRefVS(ValSeq) [function, total]
K613	semantics/list.k	34-34	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule hasRefVS(.ValSeq) => false
K614	semantics/list.k	35-36	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
K615	semantics/list.k	37-38	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
K616	semantics/list.k	39-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
K617	semantics/list.k	40-40	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
K618	semantics/list.k	41-41	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
K619	semantics/list.k	42-44	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
K620	semantics/list.k	45-45	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
K621	semantics/list.k	47-47	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
K622	semantics/list.k	49-49	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
K623	semantics/list.k	50-52	rule	owise	FIXED_USED	SOUND_ON_TARGET_PATH	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
K624	semantics/list.k	53-57	rule	priority	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================
K625	semantics/list.k	58-58	syntax	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
K626	semantics/list.k	59-59	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
K627	semantics/list.k	60-60	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
K628	semantics/list.k	61-61	rule	-	FIXED_USED	SOUND_ON_TARGET_PATH	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
K629	semantics/list.k	62-62	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
K630	semantics/list.k	63-63	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
K631	semantics/list.k	65-65	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
K632	semantics/list.k	67-67	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule <k> B:Bool ~> #notB => notBool B ... </k>
K633	semantics/methods.k	10-12	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Val ::= applyMethod(Val, String, Vals) [function] // ==== string predicates (Python semantics) =================================
K634	semantics/methods.k	13-13	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
K635	semantics/methods.k	14-14	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
K636	semantics/methods.k	15-15	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
K637	semantics/methods.k	16-18	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) // ==== case maps ============================================================
K638	semantics/methods.k	19-19	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "lower", .Vals) => str(mapLower(CS))
K639	semantics/methods.k	20-20	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "upper", .Vals) => str(mapUpper(CS))
K640	semantics/methods.k	21-25	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) // ==== join / count / strip / encode ======================================== // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by // the call layer; the result str is a value)
K641	semantics/methods.k	26-26	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
K642	semantics/methods.k	27-27	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
K643	semantics/methods.k	28-28	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
K644	semantics/methods.k	29-29	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
K645	semantics/methods.k	30-33	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) // S.count(sub): non-overlapping window scan (Python str.count)
K646	semantics/methods.k	34-34	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
K647	semantics/methods.k	35-35	syntax	function	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
K648	semantics/methods.k	36-36	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule cntSub(.IntSeq, _:IntSeq) => 0
K649	semantics/methods.k	37-37	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
K650	semantics/methods.k	39-39	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
K651	semantics/methods.k	41-41	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
K652	semantics/methods.k	42-42	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
K653	semantics/methods.k	43-43	rule	owise	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
K654	semantics/methods.k	44-46	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 // S.strip(): trim whitespace runs from both ends
K655	semantics/methods.k	47-47	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
K656	semantics/methods.k	48-48	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= trimWS(IntSeq) [function, total]
K657	semantics/methods.k	49-49	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule trimWS(.IntSeq) => .IntSeq
K658	semantics/methods.k	50-50	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
K659	semantics/methods.k	51-51	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
K660	semantics/methods.k	52-52	syntax	function,total	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
K661	semantics/methods.k	53-53	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
K662	semantics/methods.k	54-54	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule revISAcc(.IntSeq, A:IntSeq) => A
K663	semantics/methods.k	55-57	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
K664	semantics/methods.k	58-60	rule	-	FIXED_UNUSED	ACCEPTED_FIXED_UNUSED	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) // ==== prefix ===============================================================
