id	file	line	kind	target_relevance	review_decision	declaration
114	reference-semantics/semantics/builtins.k	70	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, _:Iterable) ~> #anyCont => true ... </k> requires truthy(V)
115	reference-semantics/semantics/builtins.k	72	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #anyCont => #anyAcc(R) ... </k> requires notBool truthy(V)
116	reference-semantics/semantics/builtins.k	76	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax KItem ::= #maxAcc0(Iterable) | ""#maxCont0"" | #maxAcc(Iterable, Int) | #maxCont(Int)"
117	reference-semantics/semantics/builtins.k	77	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #maxAcc0(IT:Iterable) => #iterNext(IT) ~> #maxCont0 ... </k>
118	reference-semantics/semantics/builtins.k	78	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAcc(R, {V}:>Int) ... </k> requires isInt(V)
119	reference-semantics/semantics/builtins.k	80	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #maxAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #maxCont(M) ... </k>
120	reference-semantics/semantics/builtins.k	81	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterDone ~> #maxCont(M:Int) => M ... </k>
121	reference-semantics/semantics/builtins.k	82	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int) => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k> requires isInt(V)
122	reference-semantics/semantics/builtins.k	86	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"syntax KItem ::= #minAcc0(Iterable) | ""#minCont0"" | #minAcc(Iterable, Int) | #minCont(Int)"
123	reference-semantics/semantics/builtins.k	87	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
124	reference-semantics/semantics/builtins.k	88	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k> requires isInt(V)
125	reference-semantics/semantics/builtins.k	90	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>
126	reference-semantics/semantics/builtins.k	91	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
127	reference-semantics/semantics/builtins.k	92	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int) => #minAcc(R, minInt(M, {V}:>Int)) ... </k> requires isInt(V)
128	reference-semantics/semantics/builtins.k	97	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Int ::= maxVals(Int, Vals) [function]
129	reference-semantics/semantics/builtins.k	98	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""max"", I:Int, REST:Vals) => maxVals(I, REST)"
130	reference-semantics/semantics/builtins.k	99	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule maxVals(M:Int, .Vals)           => M
131	reference-semantics/semantics/builtins.k	100	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
132	reference-semantics/semantics/builtins.k	102	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function	syntax Int ::= minVals(Int, Vals) [function]
133	reference-semantics/semantics/builtins.k	103	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"
134	reference-semantics/semantics/builtins.k	104	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule minVals(M:Int, .Vals)           => M
135	reference-semantics/semantics/builtins.k	105	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)
136	reference-semantics/semantics/builtins.k	108	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(48, iCons(98, binCodes(N)))) requires N >=Int 0"
137	reference-semantics/semantics/builtins.k	111	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""bin"", N:Int, .Vals) => str(iCons(45, iCons(48, iCons(98, binCodes(0 -Int N))))) requires N <Int 0"
138	reference-semantics/semantics/builtins.k	114	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax IntSeq ::= binCodes(Int) [function, total]
139	reference-semantics/semantics/builtins.k	115	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule binCodes(0) => iCons(48, .IntSeq)
140	reference-semantics/semantics/builtins.k	116	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule binCodes(N:Int) => binAcc(N, .IntSeq) requires N >Int 0
141	reference-semantics/semantics/builtins.k	117	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax IntSeq ::= binAcc(Int, IntSeq) [function, total]
142	reference-semantics/semantics/builtins.k	118	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule binAcc(0, ACC:IntSeq) => ACC
143	reference-semantics/semantics/builtins.k	119	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule binAcc(N:Int, ACC:IntSeq) => binAcc((N -Int pyMod(N, 2)) /Int 2, iCons(48 +Int pyMod(N, 2), ACC)) requires N >Int 0
144	reference-semantics/semantics/builtins.k	124	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule <k> #applyK(toCall(builtinV(""enumerate"")), (list(VS:ValSeq), .Vals)) => #alloc(list(enumVS(VS, 0))) ... </k>"
145	reference-semantics/semantics/builtins.k	126	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax ValSeq ::= enumVS(ValSeq, Int) [function, total]
146	reference-semantics/semantics/builtins.k	127	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule enumVS(.ValSeq, _:Int) => .ValSeq
147	reference-semantics/semantics/builtins.k	128	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule enumVS(vCons(V:Val, R:ValSeq), I:Int) => vCons(tuple(vCons(I, vCons(V, .ValSeq))), enumVS(R, I +Int 1))
148	reference-semantics/semantics/builtins.k	132	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule <k> #applyK(toCall(builtinV(""map"")), (typeV(""str""), list(VS:ValSeq), .Vals)) => #alloc(list(mapStrVS(VS))) ... </k>"
149	reference-semantics/semantics/builtins.k	134	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax ValSeq ::= mapStrVS(ValSeq) [function, total]
150	reference-semantics/semantics/builtins.k	135	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule mapStrVS(.ValSeq) => .ValSeq
151	reference-semantics/semantics/builtins.k	136	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule mapStrVS(vCons(I:Int, R:ValSeq)) => vCons(str(strToCodes(Int2String(I))), mapStrVS(R))
152	reference-semantics/semantics/builtins.k	137	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule mapStrVS(vCons(str(CS:IntSeq), R:ValSeq)) => vCons(str(CS), mapStrVS(R))
153	reference-semantics/semantics/builtins.k	140	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""int"", I:Int, .Vals) => I"
154	reference-semantics/semantics/builtins.k	143	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"
155	reference-semantics/semantics/builtins.k	144	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq)) requires 0 <=Int I andBool I <Int 128"
156	reference-semantics/semantics/builtins.k	148	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""str"", I:Int, .Vals)       => str(strToCodes(Int2String(I)))"
157	reference-semantics/semantics/builtins.k	149	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"
158	reference-semantics/semantics/builtins.k	152	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48 requires 48 <=Int C andBool C <=Int 57"
159	reference-semantics/semantics/builtins.k	156	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0) requires isLen(CS) >=Int 2"
160	reference-semantics/semantics/builtins.k	158	syntax	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=function,total	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]
161	reference-semantics/semantics/builtins.k	159	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule intDigAcc(.IntSeq, ACC:Int)             => ACC
162	reference-semantics/semantics/builtins.k	160	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
163	reference-semantics/semantics/builtins.k	163	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"
164	reference-semantics/semantics/builtins.k	164	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)"
165	reference-semantics/semantics/builtins.k	167	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>
166	reference-semantics/semantics/builtins.k	169	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
167	reference-semantics/semantics/builtins.k	170	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
168	reference-semantics/semantics/builtins.k	171	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	reference-semantics/semantics/builtins.k	173	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
170	reference-semantics/semantics/builtins.k	174	rule	IMPORTED_UNUSED	IMPORTED_BUT_TARGET_INERT: constructor/symbol is not reachable from solution.mpy or proof summaries and cannot affect target closure; attrs=-	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
