id,source,module,keyword,classification,disposition,judgment,sentence_sha256
reference-semantics/semantics/builtins.k:67-67,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,f2cf763d3b8e5a376d6e9dba16b866558c96251c080ffab1e41b0fbfabf52267
reference-semantics/semantics/builtins.k:68-68,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,e5008c2bfb91daad53926c1c149e44b55c974e4a5b25bb6b6427b4d964537054
reference-semantics/semantics/builtins.k:69-69,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5d2e466abb2769880d969db2ebf9273e10f27c5259dcd8289339dc351945a843
reference-semantics/semantics/builtins.k:70-71,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,bbf32d6e3a68bbc7f9be27a06805a4be7315f43bb337cf4dd387db03bcdefebf
reference-semantics/semantics/builtins.k:72-75,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,449dd7844678b59fad4eb5ee17706d05baf388324550f151a912d2217a071c5a
reference-semantics/semantics/builtins.k:76-76,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,41e16aee4c8a4af66b3e46497dda394e3935c2823461385cc5acd63d77b5c57f
reference-semantics/semantics/builtins.k:77-77,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,3ab0b276006397045970c2d458eb6a36356b5d68fc41c8a837771cc24f688606
reference-semantics/semantics/builtins.k:78-79,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,ed12ba4840b08831729bd51d53d128405d0a74344ff4c9895bd4e7b827d4e476
reference-semantics/semantics/builtins.k:80-80,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4924f1ccdbe80b4d350a970323ca3e6f88c161f889fa8b50d5428a23da46da8c
reference-semantics/semantics/builtins.k:81-81,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,cc73f3272baab71618c80c9fc916b02964c544f926d81a87d1cda788bf3eb941
reference-semantics/semantics/builtins.k:82-85,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,d7ebbd5d55acbc0526612c3f05880a37c7fb12f7817ef1850ab9faaf9bf3ad47
reference-semantics/semantics/builtins.k:86-86,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,c45d005523921898334589ada23af90adee811ef183c484eec7cf19a5b6bab62
reference-semantics/semantics/builtins.k:87-87,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,5d13a7b7e626015f51eb98917cf65b1d2975e8761596fb5d934206b0a052aca9
reference-semantics/semantics/builtins.k:88-89,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,90c849dc84ec8a4f7696b17d651adb3ced5083c695da590d4f52042454f951c6
reference-semantics/semantics/builtins.k:90-90,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,52739194efe4a673a8534f25df2063677595695c6655c8f7931b0449d3135c36
reference-semantics/semantics/builtins.k:91-91,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,1917bcb42dd6fbfae69e51e10d208dd85fb49ad35ed729da48feb22c3f8664bd
reference-semantics/semantics/builtins.k:92-96,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c7233e9ffc0a94aa62da79c258b81638d2a538427d4d758dc83289d3cfc9ed37
reference-semantics/semantics/builtins.k:97-97,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,eadae0c5f6e867d8f679143206676f28ee1b283e6546fb6c64c5fa14820e9ad8
reference-semantics/semantics/builtins.k:98-98,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c2058b9902f179875719e8eb7bd7132d97039afa659c87841fdd706539f23869
reference-semantics/semantics/builtins.k:99-99,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,351480ffaea4957629a3f482ce0a6c598f4a06381eed63998ca3a4630f5e2eb5
reference-semantics/semantics/builtins.k:100-101,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c25e8cec2ea6bb79ab3fe1b8cfa54e46236e1b39c1a6672791b6d0d57682f386
reference-semantics/semantics/builtins.k:102-102,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,7fcf5ef4cda590aa6f4d7261b60269b2b4efa20f12b892978f1cea7a86243a64
reference-semantics/semantics/builtins.k:103-103,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,43600e28101adaa338e2ed99bab41f388ea3f4c54695fd1bd95f50f68c28ce79
reference-semantics/semantics/builtins.k:104-104,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,c96176c7a47e5021a8cfbad6eff16ff1cefa62ff64310cc638589f4750a2b276
reference-semantics/semantics/builtins.k:105-107,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,20882be89586d2e03015279ccc8c338969b8479312b3a989df158cb93adb9d62
reference-semantics/semantics/builtins.k:108-110,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,cb48094da178a6d92e57a617547d71964a1b59a5e7ea2c27954324a6a3d6eabc
reference-semantics/semantics/builtins.k:111-113,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2161e89cba312f597a747bbf7832b5201b11cee9d358922959386ed706b08925
reference-semantics/semantics/builtins.k:114-114,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,944061b97dda0effa2876c557a050d28cafca7b2d078584d46e987d80f54757a
reference-semantics/semantics/builtins.k:115-115,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,fe36cd4c447d93b79c5bfc65abae08c53db13bbf5acea67c9c4eee3190fde8f2
reference-semantics/semantics/builtins.k:116-116,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,695c9c0e1367e1ab063e12994cb2264c77df06218b1179bb234549262a87d460
reference-semantics/semantics/builtins.k:117-117,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,54aea29f2cd3b5c5ba78a28efdb27ade7f5f91dfbd2217d5965530340523c086
reference-semantics/semantics/builtins.k:118-118,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,2f2e1baeaafac88296a71e7d13b62425d3beed24e5a507ab4308429629f0a37a
reference-semantics/semantics/builtins.k:119-123,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,99bbbeb00e1688cb37541f6cdd3788a24155df7e4a74ec6c8e7aec08292af324
reference-semantics/semantics/builtins.k:124-125,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,4b1ebead56a3693fa4c2c9cfa5ebd175cc7463fbc76707b081b507c7f3f69c3a
reference-semantics/semantics/builtins.k:126-126,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,ca1d97041fb99668922ddfb2b6c5d2b148a79013b6461dddfbc9406000efc8ca
reference-semantics/semantics/builtins.k:127-127,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,f31b006292f903eb4b6c9bba50f48e51f3d611957535c219506b006e3b56aaf4
reference-semantics/semantics/builtins.k:128-131,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,88a75b61dcf1e4c881658abf4853d05727c33c7da1d1977bd58036f66a265b76
reference-semantics/semantics/builtins.k:132-133,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,d317ed75de9ba9d2800fc34cd88e4e26a90bd1d8ef40a8d8f1980669a92e9505
reference-semantics/semantics/builtins.k:134-134,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,700e1a12f9f262bb02fb8bcec0683845b618699ecf9ceb4fb6a6399105c2fc49
reference-semantics/semantics/builtins.k:135-135,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,ac397a45648a5cc676d53cbb821f8714646dc5249401ed4366e38ce9f18e396e
reference-semantics/semantics/builtins.k:136-136,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,380151a002809645d5be2739524d22bdbf3c01a4914b59d09697b68704b490d3
reference-semantics/semantics/builtins.k:137-139,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,470a5124d560f16eb0097c328f53c7a7af260e2fff030e4c29a1c4affc80b1b2
reference-semantics/semantics/builtins.k:140-142,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,895b4452474e89c684e607ee41894c2c340c801c2d49c0c6b952277f1502a6c6
reference-semantics/semantics/builtins.k:143-143,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,504661068a29adbf28a16479fa94fd5fb8160f6f194141f05f96f0bb56c8b64a
reference-semantics/semantics/builtins.k:144-147,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,71f2da51d66bead96114fc81674f80f755fc988e5322e65221b17d45c33c874e
reference-semantics/semantics/builtins.k:148-148,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,168ceece5d8c6ebdaedd92241132ca44208432cae5170314de7ee2a69b894fba
reference-semantics/semantics/builtins.k:149-151,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,d65292fc0ff489d8fa17b475e42149c1f2f3ed1ab75206b70d845aada03c18d1
reference-semantics/semantics/builtins.k:152-155,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,3052152cd2489cebdabd3847922e7d3c61d0d6464663ad2d28186f1731019126
reference-semantics/semantics/builtins.k:156-157,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,0e9505e86b668ee2f5a4331251d63dd2945e029f4163ab395f3679495f6ac110
reference-semantics/semantics/builtins.k:158-158,reference-semantics/semantics/builtins.k,MPY-BUILTINS,syntax,syntax|function|total,DECLARATION_OR_COMPOSITION_UNUSED,Well-formed declaration; unused alternatives do not rewrite task states.,afc7b8cff48dab209a0a60bdbc12d4d34f466c57ac01accabe61d5c003b7cd7c
reference-semantics/semantics/builtins.k:159-159,reference-semantics/semantics/builtins.k,MPY-BUILTINS,rule,rule|ordinary,UNUSED_DISJOINT_RULE,Its head/operator/value shape is absent from solution.mpy execution; no false conclusion witness exists on the task domain.,cacdc5ed650d9300ae7ec509c1aff327c7bd327ea9f77d699397f36998e2a376
